title,keywords,content,publish_at,id,summary,related_stocks,uuid
臺慶科切入美系原廠 共同開發下一代AI伺服器TLVR,"['臺慶科', '電感', 'AI伺服器']","電感廠臺慶科 (3357-TW) 積極卡位 AI 伺服器應用，公司表示，目前 TLVR 電感除了已經量產導入傳統白牌伺服器外，也正與美國原廠開發下一世代 AI 伺服器用的 TLVR 產品，目標趕上客戶第三季量產。


據了解，臺慶科先前在 TLVR 布局上主要是透過代工廠導入，但此次是透過合作夥伴直接與美系客戶共同開發，當中涵蓋 GPU 大廠、雲端服務商 (CSP) 等，目標 6 月以前開發完成，趕上客戶第三季量產。


除了 AI 伺服器應用以外，臺慶科也看好，AI PC 興起將帶動換機潮，且與傳統 PC 相比，AI PC 的電感用量多出 20-30%，可望帶動今年電腦應用有雙位數成長；此外，DDR 5 滲透率攀升，也是推升出貨一大動能。


車用方面，臺慶科表示，應用在胎壓偵測的共模濾波器，隨著歐美客戶放量、中國新客戶加入，今年車用營收也可望有雙位數成長；至於網通產品，隨著產品調整告一段落、新品布局發酵，今年著重在稼動率提升及獲利優化。",2025-03-03 00:02:15,44553,臺慶科直接切入美系原廠 共同開發下一代 AI 伺服器 TLVR,['臺慶科'],c688c867-dd43-4c36-baed-c2781643d8fc
〈台股盤前要聞〉MWC開展、台積電補跌壓力重、大聯大公開收購華經,[],"2/27 台股盤前要聞


1. 228 連假期間，美股費城半導體指下挫 4.38%，台積電 ADR(TSM-US) 更跌逾 7%，主要是因美國消費放緩、高關稅政策，以及輝達 (NVDA-US) 股價暴跌等因素，而烏克蘭總統澤倫斯基和美國總統川普在白宮周五會晤後，爆發激烈口角，俄烏停戰又有變數，進入 3 月後，各種國際不確定因素交錯，本周還有台積電 (2330-TW) 恐面臨千元保衛戰壓力，壓抑台股整體盤勢信心。


2. 世界行動通訊大會（MWC 2025）即將於 3 月 3 日在西班牙巴塞隆納登場的，研調機構 Counterpoint Research 預測，生成式 AI 與 5G 技術整合將為電信業者開創嶄新營收模式，而台灣網通廠啓碁 (6285-TW)、神準 (3558-TW) 已分別宣布參展，將展示 AI 伺服器、智慧連網設備等創新技術，搶攻新一波成長商機。


3. 美國總統川普揮著高關稅大旗上任，金融市場受到強烈擾動，製造業也開始為長期生產和出貨找對策，可觀察到，國內多家大型車用零組件廠都有最新策略，包括和大 (1536-TW)、光隆精密 - KY(4581-TW)、虎山 (7736-TW)、華勝 - KY(2248-TW) 透過在台灣、美國甚至泰國等地拓廠，甚至看好，關稅政策反而有利迎來轉單。


4.IC 通路大廠大聯大 (3702-TW) 28 日召開董事會，以每股現金 25 元公開收購資服業者華經資訊 (2468-TW)51% 股權，依昨日收盤價 36.65 元推算，折價約 32%，同時也宣布取得兩大股東標朔與中國電子、共持股 47.66% 的應賣同意書。


5. 因應 AI 伺服器強勁需求，加上美國總統川普上任，關稅政策一變再變，全球供應鏈面臨挑戰，也使得 ODM 廠紛紛擴大資本支出，應對瞬息萬變的市場，包括緯創 (3231-TW)、英業達 (2356-TW)、仁寶 (2324-TW) 以及廣達 (2382-TW) 今年資本支出皆位處高檔。


6. 緯穎 (6669-TW)27 日公告 2024 年財報，2024 全年稅後純益 227.76 億元，年增近 9 成，三率三升，每股純益 126.57 元。另外，董事會也同步通過增資美國子公司 WYMUS 3 億美元 (約新台幣 96.97 億元)，用於美國德州新購置廠房以及其建設所需。


7. 國發會 27 日公布，114 年 1 月景氣對策信號綜合判斷分數為 34 分，較上月減少 4 分，與去年 11 月持平，燈號由上月的紅燈轉呈黃紅燈。國發會指出，主要是春節因素，以及廠商提前於 1 月拉貨所致，但因領先指標及同時指標都續呈上升，顯示景氣維持溫和成長。


〈台股風向球〉國際不安定因素盤錯 台積電恐補跌壓盤


〈觀察〉關稅戰竟是利多？喜迎轉單這些車用廠準備好了


MWC 2025 聚焦 5G 結合 AI 新商機 啓碁、神準展現台廠技術實力


大聯大擬每股 25 元公開收購華經 51% 股權 折價約 32% 兩大股東點頭同意


〈觀察〉關稅硬仗 為美國製造固鏈鋪路 ODM 廠競擴資本支出


緯穎 2024 年三率三升創高 砸 3 億美元新購置德州廠房


〈景氣燈號〉1 月景氣退回黃紅燈 綜合分數減 4 分 2 大原因曝


PCB 廠泰鼎去年 Q4 虧損擴大 全年虧損 17.9 億元每股虧損 9.21 元


健鼎去年賺回逾 1.5 個股本創新高 擬配發股息 10.3 元也登高


2 月消費者信心止跌略升 0.05 點 但投資股票信心創 10 個月低點


〈國巨法說〉Q1 營收估持平 AI 助攻雙率季增 1.5-3 個百分點


〈台達電法說〉AI 需求佳上半年營運估年增 全年拚雙位數成長",2025-03-03 05:10:02,44552,台股盤前要聞,"['廣達', '台積電', '啟碁', '神準', '和大', '光隆精密-KY', '緯穎', '大聯大', '華經', '緯創', '英業達', '仁寶', '華勝-KY', '虎山', '台積電', '輝達']",3add54be-9da3-4566-9ca5-dd6500d3e57b
鉅亨速報 - Factset 最新調查：中磊(5388-TW)目標價調升至140.5元，幅度約3.31%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共7位分析師，對中磊(5388-TW)提出目標價估值：中位數由136元上修至140.5元，調升幅度3.31%。其中最高估值155元，最低估值127元。
綜合評級 - 共有7位分析師給予中磊(5388-TW)評價：積極樂觀8位、保持中立0位、保守悲觀0位。
中磊(5388-TW)今(27日)收盤價為135.5元。近5日股價下跌1.09%，相關通信網路近5日下跌1%，集中市場加權指數下跌2.85%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-03 08:10:15,44551,FactSet 最新調查：中磊(5388-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['中磊'],e66154d0-7912-4d7a-8a12-764fbb2dec35
AI股驚天逆轉！美股多頭不滅，三月展覽引爆新行情！,"['趨勢分析', '何基鼎', '摩爾投顧']","一、總體市場概況




輝達財報公布後，毛利率、營收成長率不如市場預期，投資人過度恐慌，造成 AI 股出現大震盪，經過一天沉澱後，猶豫不覺得投資人出場後，籌碼越來越穩定，周五輝上漲 3.97％，領軍科技類股普遍上漲，帶動美股四大指數全面收紅，道瓊指數大漲 601 點，準備再次突破 44000 點整數關卡，KD 指標已經出現黃金交叉，技術面多頭格局沒有改變。


二、美烏關係與市場影響




川普與澤倫斯基在白宮會談破局，導致美烏礦產協議暫時受阻，市場擔憂烏俄戰爭可能持續，進一步影響全球經濟。然而，烏克蘭在缺乏美國支援的情況下難以繼續戰爭，因此後續澤倫斯基釋出合作意願，市場預期短期內仍有望達成協議，避免地緣政治風險進一步惡化，原物料鋼鐵、塑化、散裝，震盪後隨著和平真的到來，有望達到新的高鋒，國際股市維持偏多走勢，台股亦同步受惠，難以出現空頭趨勢，指數將會持續震盪，類股將會各自表現。


三、產業與個股機會


時序進入三月，投信作帳搭配三大展覽：工具機展 (3/3-3/8)、MWC 全球通訊展(3/3-3/6)、輝達 GTC 大會(3/17-3/21)，相關產業絕對會有利多公布，激勵相關類股買盤，帶動股價再創新高，另外，中國為期 7 天的兩會(人大、政協) 預計會有新的利多題材，激勵中國相關類股，有望重現去年九月爆炸性的漲勢，三月股市將會非常精彩，可以留意三大展覽、中國概念股與 ETF。


(1) 
工具機展 (3/3-3/8)


聚焦自動化設備與製造技術，預計帶動相關類股表現。


代表企業
：高鋒 (4510-TW)、彬台 (3379-TW)、大銀微 (4576-TW)、全球傳動 (4540-TW)。


(2) MWC 
全球通訊展 (3/3-3/6)


全球最大通訊科技盛會，5G、AIoT、邊緣運算等趨勢將受矚目。


代表企業
：聯發科 (2454-TW)、啟碁 (6285-TW)、佳世達 (2352-TW)、研華 (2395-TW)。


GTC 展、投信作帳股有哪些？點擊下方連結加入 LINE 後，即可獲得最新資訊！


➤鼎極操盤手 何基鼎 LINE 粉絲團


https://lin.ee/iuxMCJU


本週全球財經大事速覽（3/3～3/7）






3/3
（一） | 
產業展會與中國製造業數據


重磅展會
：

 3/3-3/6
 全球通訊展（MWC
）


3/3-3/8
 台北國際工具機展


經濟數據關鍵公布
：


2
 月財新中國製造業 PMI
 —— 掌握中國製造業景氣走勢。


企業動態
：


財報發布
：第一銅、麗臺、明碁醫


法說會
：立積、群電、達方






 3/4
（二） | 
貿易戰升溫 & 
中國全國兩會


國際貿易焦點
：

美國對
加拿大、墨西哥
徵收 
25%
 關稅

美國對
中國、加拿大
加徵 
10%
 關稅


中國全國兩會開幕
（政協 & 人大，為期 7 天）

可能釋出新一輪政策，影響中國經濟發展。


企業動態
：


財報發布
：大同、華擎、神達、AES-KY


法說會
：中碳、東和鋼鐵、愛普


沙特阿美財報
 —— 觀察全球能源市場走勢。






3/5
（三） | 
重要經濟指標與國際財報


總經數據公布
：


美國小非農 ADP
 就業報告
 —— 就業市場健康度指標


中國 2
 月服務業 PMI
 —— 觀察中國經濟復甦動能


企業動態
：


重要財報
：
Adidas
（愛迪達）
 公布最新業績


財報發布
：亞聚、台達化、中興電、佳世達、材料 - KY


法說會
：環球晶、中美晶、研華、元太






 3/6
（四） | 
美聯儲褐皮書 & 
歐洲央行決策


關鍵總經數據
：


凌晨 3
 點美聯儲（FED
）褐皮書
 —— 影響美國貨幣政策走向


歐洲央行（ECB
）利率決策
 —— 市場關注歐洲是否降息


企業動態
：


重磅財報
：
Costco
（好市多）、Broadcom
（博通）

 
財報發布
：統一、裕隆、裕民、台驊控、國泰金、國票金、鈊象


法說會
：佳世達、神基、第一金






 3/7
（五） | FED
 主席談話 & 
非農就業數據


 
FED
 主席鮑爾發表談話
 —— 市場高度關注利率前景


 
關鍵總經數據
：

 
美國 2
 月非農就業報告
 —— 就業數據影響美聯儲貨幣政策

 
中國 2
 月外匯存底
 —— 反映資本流動與人民幣匯率變化


 
企業動態
：

 
財報發布
：東陽、台化、宏達電、玉晶光、豐泰

 
法說會
：儒鴻、台驊控、亞光






➤鼎極操盤手 何基鼎 LINE 粉絲團


https://lin.ee/iuxMCJU


➤鼎極操盤手 何基鼎 YT


https://www.youtube.com/@gd1788


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-03-03 08:11:15,44550,無摘要,"['佳世達', '啟碁', '聯發科', '全球傳動', '大銀微系統', '彬台', '高鋒', '研華']",f27c9ac9-e5e0-49b2-9a24-fc5b3264117d
台股準備跌500點 台積電將破1000元 怎麼辦?,"['摩爾證券', '楊育華', '趨勢分析']","228 連假這三天整個很不平靜大家好多問題，有粉絲問說美國總統關稅是目的不是手段美股大崩盤怎麼辦? 原本希望的俄烏會和談結果美國、烏克蘭兩國領袖在白宮大吵一架還有希望嗎? 台積電 ADR 暴跌外資要撤退台股會哭死還有救嗎?


以上所有答案我上週四 2/27 的 YouTube 節目已經都分析完了，當天節目標題都說有個大利空醞釀中但關鍵 XX 點位沒有跌破之前，逢拉回就是偏多操作如果破了就要趕快跑，至於詳細的原因看影片你會比較清楚就不多說了!!


今天台股開盤壓力勢必大但關鍵點位基本上是不會跌破的，因此莫急莫慌莫害怕勇敢加碼!! 至於可以加碼什麼標的，取決你對風險承受程度和你的個性這我節目上都和大家分享過，偏保守朋友可以選擇台積電、鴻海、廣達，但記得要多點耐心持有 3~6 個月，節目上都和你說的很清楚因為外資持股比例高容易受到國際情勢影響，現在沒有大漲特漲條件但中長線來說目前價位是很有投資價值的，股價最終回歸基本面，記得德國股神科斯托蘭尼說的遛狗理論


而衝一點的朋友，就可以往機器人、散裝、鋼鐵族群布局，進入三月份有台北國際工具機展、MWC 世界行動通訊大會、輝達的 GTC 大會，對機器人族群來說不缺利多題材，另外散裝、鋼鐵族群今天震盪會大就是你的加碼機會，什麼點位可以加碼我 2/27 週四 YouTube 節目也和你說的很清楚了!!


最後雖然沒有如預期簽署美烏礦產協議還大吵一架，但澤倫斯基也在社群媒體發文說再次感激美國，重申準備簽礦產協議，整體情況還沒有到那麼糟糕，另外本週特別留意 ISM 所公佈的製造業和非製造業 PMI，以及非農就業數據和失業率，觀察關稅戰所帶來的影響有多大，有任何重大變化第一時間會和大家解讀!!


最後如果還是有股票問題都可以 Line 我詢問!!


【楊育華分析師 LINE@粉絲團，享有即時精選個股分享】


點選以下連結即可加入:


https://lin.ee/fmIIRhL


【訂閱楊育華分析師 YouTube 頻道，有每天詳細的解盤影片】


點選以下連結即可加入:


https://www.youtube.com/channel/UCK1TfbeSlR0jc733Ep83Xfg


文章來源: 摩爾證券投顧 --- 楊育華分析師


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-03-03 09:01:23,44549,無摘要,[],6c2c816c-7a93-48a8-8208-18f0e2d2bc60
晨暉併入保瑞綜效顯現 三大戰略布局發酵 擬配現金股利1.33元,"['晨暉', '保瑞', '保健品']","晨暉 (1271-TW) 自 2023 年併入保瑞 (6472-TW) 後，展開保健品原料、西藥及保健品品牌三大戰略布局，綜效逐步顯現，帶動 2024 全年營收 9.7 億元，年增 69.9%，合併淨利 1.1 億元，年增 1.55 倍，每股純益 1.96 元，擬配發每股 1.33 元現金股利。 


晨暉董事長盛保熙表示，晨暉加入保瑞集團後，集團整合獨家規格保健原料研發、商品策略，以及通路與行銷三大環節，充分發揮全球保健品市場的廣度與藥物開發深度的協同效益。 


晨暉重點投入微生物與發酵技術的保健品原料研發，近期推出 2 款全新產品 Monafit 與 ExoBDNF，已引起歐洲、美國及中國市場外銷客戶的關注。 


另外，2024 年底，晨暉與大樹醫藥在馬來西亞合資成立 GTSW Bio，首個 Ankascin 568 複方產品「Vascuxin」在馬來西亞 600 家 Big Caring Group 連鎖藥局鋪貨銷售報捷，在大馬市場站穩腳步後，將陸續展開東南亞布局。 


同時，晨暉持續拓展銷售業務，帕金森氏症用藥瑞多寧，以及憂鬱症用藥「隆柏」敏特思膜衣錠在重點醫院體系收成，推升 2024 年西藥營收達雙位數成長，預計 2025 年將憑藉中樞神經用藥領域的領先優勢，將品牌保健品打入相關領域市場。",2025-03-03 09:36:18,44548,晨暉自 2023 年併入保瑞後，展開保健品原料、西藥及保健品品牌三大戰略布局，綜效逐步顯現，帶動 2024 全年營收 9.7 億元，年增 69.9%，合併淨利 1.1 億元，年增 1.55 倍，每股純益 1.96 元。,"['保瑞', '晨暉生技']",fb4a1634-6ddc-4412-acda-f63024e4f283
〈台股開盤〉台積電陷戰千元關 跌逾400點失守23000點及半年線,"['台積電', '關稅', '台股', '台股開盤']","川普宣布對墨西哥、加拿大課徵 25% 關稅、中國再加徵 10%，台積電 ADR 上周四重挫，台積電今 (3) 日開盤跳空開低下跌 40 元或 3.8%，陷入千元保衛戰，也拖累加權指數早盤重挫逾 400 點，跌破 23000 點及半年線。


加權指數今日開盤 22734.05 點，下跌 319.13 點或 1.38%，隨後跌幅擴大，最低來到 22615.02 點，下跌 438.16 點，今日預估成交量放大至 5100 多億元。


台積電 ADR(TSM-US) 上週四、五合計下跌逾 7%，台積電 (2330-TW) 今日也跳空大跌逾 3%，回測千元支撐；聯發科 (2454-TW)、廣達 (2382-TW)、日月光投控 (3711-TW) 也跌約 2% 上下，鴻海 (2317-TW)、台達電 (2308-TW) 等均走弱。


高價股的世芯 - KY(3661-TW) 重挫 8%、健策 (3653-TW) 也跌逾半根停板，創意 (3443-TW) 及緯穎 (6669-TW) 均跌逾 3%，其他像是上銀 (2049-TW)、國巨 (2327-TW)、仁寶 (2324-TW)、緯創 (3231-TW)、大聯大 (3702-TW)、京元電子 (2449-TW) 也都跌 3-4%。不過，旭隼 (6409-TW) 逆勢大漲逾 7%。",2025-03-03 09:42:45,44547,〈台股開盤〉台積電拖累 跌逾 400 點失守 23000 點及半年線,"['創意', '廣達', '日月光投控', '鴻海', '台達電', '世芯-KY', '健策', '緯穎', '台積電', '上銀', '國巨', '仁寶', '緯創', '大聯大', '京元電子', '旭隼', '聯發科', '台積電']",d2f5f3d3-e60f-44bf-8b7d-54d80ba0444c
〈台北國際工具機展〉宇隆強攻AI、機器人二大領域 TUF ONE行星減速機震撼亮相,"['工具機', '減速機', '宇隆', '機器人', '散熱', '水冷', 'CSR']","台灣專精精密金屬零件生產製造商宇隆科技 (2233-TW) 將於 3 月 3 日「台北國際工具機展」中，盛大展出自有品牌 TUF ONE 行星減速機，宇隆透露，AI 伺服器液冷系統的 UQD 快接頭和 TUF ONE 系列，已成功切入人形機器人關鍵零件、諧波式減速機領域；法人樂觀看，宇隆在此全球關注的兩大新產業中，取得先機，後市值得高度期待。




圖：宇隆提供。




TUF ONE 行星減速機系列產品因卓越性能和創新技術，受到國內外買家高度肯定，宇隆說明，致力於引領 AI 自動化與智能製造的新時代，TUF ONE 系列延續對品質的堅持與精益求精的理念，具備低背隙、低噪音、高扭矩和高精度等特性，是專為滿足高端產業應用需求而設計。




圖：宇隆提供。




根據最新市場報告，2024 年全球精密行星減速機市場規模達 110.3 億美元，預計到 2034 年將上看 177.6 億美元，年複合成長率達 4.87%，在此蓬勃成長的市場下，宇隆以 TUF ONE 系列對標業界領導品牌，逐漸打出知名度。


TUF ONE 系列是宇隆結合多年來在材料學、力學、軟體設計和齒型修整技術的深厚經驗，推出的超高精度、高扭矩剛性和高耐用度產品，背隙精度達到 **5 至 10 微米 (μm)** 級別，並取得多項專利。




圖：宇隆提供。




TUF ONE 行星減速機近來搶占高精密市場，成功應用於多家跨國工具機產業，涵蓋半導體、工業生產製造和自動化搬運設備等領域，宇隆強調，接下來將積極布局 AI 應用市場。




圖：宇隆提供。




宇隆透露，AI 伺服器液冷系統的 UQD 快接頭及 TUF ONE 系列，成功切入人形機器人關鍵零件，在中國、日本和歐美各國開始全力投入人形機器人的進展之際，在國內同業中已取得明顯的領先地位。


法人也樂觀看待，宇隆技術團隊同時具備整合和設計自動化設備的獨特能力，可為客戶提供全方位的解決方案，更具備高品質卻高性價比的競爭優勢，未來在高端設備市場的接單潛力，相當受期待。",2025-03-03 09:44:03,44546,宇隆強攻 AI、機器人二大領域 TUF ONE 行星減速機震撼亮相,['宇隆'],44d7f507-9094-4ce4-b60d-430560ac58eb
台積電千元將淪陷、鴻海、緯創不妙？！這些股不跑等被割 還有更大的崩跌在後？,"['趨勢分析', '摩爾投顧', '點股成金', '江國中', '輝達', '鴻海', '廣達', '緯創', '台積電', '聯亞', '聯鈞', '鴻海']","近期美股受多重利空因素影響，包括：


⊙川普政策不確定性（關稅、移民、財政、美元政策）。


⊙經濟數據疲軟（消費信心、就業市場、消費數據未如預期）。


⊙停滯性通膨風險升溫（通膨下降趨勢放緩，經濟成長放緩）。


⊙技術面破壞（主要指數跌破關鍵均線）。


在這樣的背景下，美股近期進行明顯修正，尤其與台股連動最深的費半指數已跌破各級均線（短、中、長期均線全面下彎），顯示整體趨勢已由強多轉為整理。那斯達克指數則面臨年線保衛戰，若跌破可能進一步測試下方支撐。而 道瓊指數則處於季線 + 半年線關卡測試，短線可能有反彈，但若無法站穩，仍有回測年線風險。


至於指標股台積電 ADR（TSM-US）與輝達（NVDA-US）雙雙跌破年線（200 日均線），若本週無法快速站回，將可能引發進一步賣壓，進而影響台股走勢。


再看台股：台股短線技術面與籌碼面亦不利：


⊙指數跌破 月線、季線、半年線，原本的「強多」走勢轉為「多頭整理」。


⊙日線 MACD 柱狀體翻綠，顯示多頭動能轉弱。


⊙外資期貨空單水位上升、現貨同步站賣方，顯示外資態度仍偏保守。


⊙融資水位在高檔 (高達 3242 億)，可能導致回檔時籌碼鬆動加劇。


總合來看，台股本周將向年線（200 日均線）尋求支撐，若無法守穩年線，則需提防再下探與反彈無力後再破底的風險。


不過就長線而言，台股景氣很好，要進入景氣擴張期，台股 GDP 第一季 1.5，第四季 4.7。Q1 就是最低點。後市長牛 = 有強大護城河。所以，請大家一定要建立一個正確觀念：「再強的多頭，也是 70% 時間 = 整理，30% 時間 = 攻擊。」而這次是屬空間上的整理修正，投資人不必看到較大的回檔就畫地自限，認為反轉開始。江江認為這波拉回仍是製造一個逢低切入好股票的時機呢！除非指數進一步殺破年線、跌破區間下緣 22500，短、中、長期均線全數下彎助跌，這波漲勢才會進入較長時候的整理 + 修正，否則這次雖拉回幅度較大，仍是醞釀未來噴發挑戰前高 23943 的養分。有了這樣的觀念 + 心態，就不會被漲跌影響情緒，而胡亂的因為做太短線而追高殺低！


再看個股：指標股台積電 (2330-TW)、鴻海(2317-TW) 和廣達 (2382-TW) 雖成為投信、外資獲利調節重心，股價相對弱勢。但江江並不擔心這些 AI 股的長線後勢。舉護國神山台積電為例，作為晶圓代工龍頭，掌握 CoWoS 等先進封裝技術，加上輝達等客戶的 AI 晶片需求，支撐其長期成長性。鴻海與廣達則憑藉伺服器與 AI 硬體製造能力，搭上邊緣 AI 與雲端運算熱潮，短線震盪不改長期潛力。在基本面的加持下，我們要視這次 AI 股的回檔是一次「整理」而非趨勢反轉。


再次重申：園區 AI 的真實需求訂單很滿，2025 年 EPS 大爆發。所以，AI 長期趨勢並不看淡，現在只是技術面的整理，待籌碼消化，漲勢就會再起！研判這波 AI 修正，將是 AI 股分批佈局 + 搶便宜的良機。投資人可趁這波 AI 修正，逢低尋求具利基型個股的切入買點。而隨著邊緣 AI 的崛起，邊緣 AI（如 AI 眼鏡、自駕、機器人）與換機潮（如 AI 筆電、手機）都是逢低值得關注的標的。


至於短線部分，建議大家暫避開高基期、高本益比個股，資金轉往價值型、非電子、烏俄停戰概念等類股操作。至於想進一步了解 AI 股：台積電、聯發科、鴻海、緯創 (3231-TW)、廣達、台達電 (2308-TW)、聯鈞 (3450-TW)、聯亞 (3081-TW)、世芯 - KY(3661-TW)、創意 (3443-TW) 等… 指標股的買點規劃，江江都會分享到 LIND 粉絲團給大家參考。若還不知道該如何應對盤勢變化？手上持股不知如何操作。那建議你務必要鎖定江江在 Line @，將有更進一步的訊息給大家了解。想了解還未起漲的市場主流 + 新主升股，同步了解大盤多空轉折點及學習預測技術分析，江江 YT 節目都會持續追蹤 + 預告。


更多產業趨勢報告 + 盤中訊息→請加入江江 Line @：
https://lin.ee/mua8YUP


江江每日解盤影片→含金量滿滿，節目內容太精彩 + 太權威惹！


堅持用心製作優質好節目，一定要看到最後！


並且【訂閱 + 按讚 + 分享幫助好友】


https://www.youtube.com/@win58899


文章來源：摩爾投顧－江國中分析師


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-03-03 09:50:59,44545,無摘要,"['台積電', '世芯-KY', '聯亞', '聯鈞', '台達電', '緯創', '廣達', '鴻海', '創意']",0376ce26-c380-490b-834b-6e1d4b69527b
TPCA：2025台商PCB產業產值年續增4.6%  由LEO及AI需求領跑,"['PCB', 'TPCA', '產值', 'LEO', 'AI']","台灣電路板協會（TPCA）與工研院產科國際所聯合公布最新台商電路板產業產銷報告。2024 年第四季台商 PCB 全球產值達 2175 億元，年增 2.8%；全年產值達 8168 億元，年增 6.1%。展望 2025 年，隨著終端消費回溫，AI 需求及衛星通訊需求持續發酵，預估台灣 PCB 產業將進一步成長至 8541 億元，年增 4.6%。


2024 年第四季台商 PCB 產值相比 2023 年同期成長 2.8%。AI 伺服器與衛星通訊為主要成長動能，帶動高階 HDI 板需求大幅提升，為 2024 年成長最為強勁的產品。同時，車用電子需求持續增溫，加上手機及記憶體市場溫和復甦，共同推動 2024 年台商 PCB 產值的正向成長。


2025 年第一季雖逢消費淡季，TPCA 指出，整體訂單動能預期趨緩，進入消費淡季，然而 AI 伺服器與衛星通訊市場需求可望延續，為第一季的產業市場加溫。預估 2025 年第一季，台灣 PCB 產業將溫和成長 2.6%，達 1862 億元，全年則有機會成長 4.6%，站上 8541 億元的高點。


TPCA 指出，2024 年台商 PCB 主要應用分布於通訊占 34.2%、電腦占 22.5%、半導體 15.5%、汽車 12.9%、消費性電子 9.9% 以及其他占 5.0%。其中通訊應用的手機板仍為台灣 PCB 主力產品；此外，雖然近年全球車市成長力道放緩，但隨著電動車與自駕系統的發展，車用電子需求仍保持暢旺。值得關注的是，儘管伺服器與衛星通訊在整體應用占比不高，但近兩年增長亮眼；2024 年台灣伺服器 PCB 產值約 509 億元，年增 49%，而衛星 PCB 產值則達 193 億元，年增 83%。


在 PCB 產品占比方面，多層板占 30.5% 與 HDI 板占 20.1%，因 AI 伺服器、車用電子與衛星通訊需求暢旺，整體占比不斷攀升。相較之下，軟板占 24.4%，因手機市場成長力道不足，又缺 AI 需求的強力支撐，市場占比逐年下降。IC 載板占 15.5% 受市場需求波動影響，近期成長趨緩，不過隨著 AI 應用快速普及，高效能運算晶片與伺服器產品接續推出，載板市場有機會迎來新一波成長契機。


展望 2025 年，TPCA 指出，全球雲端服務業者持續加大資本支出，各國亦積極建置「主權 AI」，預期 AI 伺服器需求將持續擴增。另一方面，在 DeepSeek 所帶出的知識蒸餾技術，能將雲端的大型模型轉移至邊緣端，在資源有限的設備上部署更小的模型，有望推動 AI Edge 應用加速普及，在整體 AI 效應下，將進一步推升 HDI 板與高多層板的市場需求。此外，低軌衛星市場因火箭發射成本不斷下降而迅速發展，預估相關衛星 PCB 需求將同步看俏。


而美國政策變數依然是 2025 年最大的不確定，關稅調整可能影響全球通膨走勢，而電動車政策的變動，如放寬環保法規或取消電動車補貼等，恐將進一步增加電動車市場的不確定性。


同時，中國大陸的通縮風險可能使消費市場復甦動能減弱。再者，2025 年起台資與陸資廠商將陸續在泰國開出新產能，雖然初期規模有限，但長遠而言，產能擴增勢必衝擊市場價格競爭。在成本管控方面，國際金價上漲與預期的電價攀升也可能推高廠商成本，成為業界亟待關注的焦點。",2025-03-03 09:56:43,44544,TPCA 指出，2024 年 Q4 台商 PCB 全球產值達 2175 億元，年增 2.8%；全年產值達 8168 億元，年增 6.1%。今年消費回溫，AI 需求及衛星通訊需求持續發酵。估台灣 PCB 產業將進一步成長至 8541 億元，年增 4.6%。,[],814a576a-5170-434a-8c81-95e84b201bda
