content,publish_at,id,summary,title,keywords,related_stocks,uuid
"本次公布5月營收一覽
截至台北時間2024年6月15日07:55，彙整前一日公布5月營收的中小型公司(資本額<50億)，共計1939家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
志旭
-電子通路業
 
953萬
 
5.1%
 
 
 
GIS-KY
-光電業
 
49.96億
 
-29.0%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
志旭
-電子通路業
 
953萬
 
4.8%
 
 
 
GIS-KY
-光電業
 
49.96億
 
-10.5%
 
 
5月已公布營收一覽
截至目前，已公布5月營收報告（資本額<50億）的家數累計達1939家。其中營收年增大於 25％有528家，年增小於-20％有303家。
 
5月營收年增分布表現
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
介於10～50億
 
>= +25%
 
199家
 
 
 
介於10～50億
 
>= 0%
 
259家
 
 
 
介於10～50億
 
< 0%
 
174家
 
 
 
介於10～50億
 
<= -20%
 
205家
 
 
 
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
小於10億
 
>= +25%
 
329家
 
 
 
小於10億
 
>= 0%
 
422家
 
 
 
小於10億
 
< 0%
 
250家
 
 
 
小於10億
 
<= -20%
 
205家
 
 
 
5月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
大城地產
-建材營造業
 
1,271萬
 
37279.4%
 
 
 
逸達
-生技醫療業
 
1,257萬
 
8280.7%
 
 
 
聯上
-建材營造業
 
10.15億
 
5378.8%
 
 
 
世紀
-半導體業
 
3,810萬
 
4229.3%
 
 
 
富旺
-建材營造業
 
2.27億
 
3931.3%
 
 
5月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
大城地產
-建材營造業
 
1,271萬
 
37279.4%
 
 
 
華固
-建材營造業
 
10.23億
 
29660.0%
 
 
 
斯其大
-其他電子業
 
8,433萬
 
4189.3%
 
 
 
達麗
-建材營造業
 
29.68億
 
2291.4%
 
 
 
太景*-KY
-生技醫療業
 
1.15億
 
2279.0%
 
 
最新相關新聞
 
高盛：強勢美元將持續 不宜押注美元走弱
 
美元地位恐受衝擊？沙烏地終止與美國長達80年的石油美元協議
 
美匯指數報105.628,美國5月PPI按年升2.2%
 
《神州經脈》M1創最大降幅,滬指連跌5周,新能源車出口跌一成
 
歐元兌美元報1.0692,法國5月CPI按年升2.3%
 
註：數據僅供參考，不作為投資建議。",2024-06-15 07:55:31,22113,5月台股營收公布，2024年6月針對中小型公司前一日公布2家營收。截至目前5月營收公布共計1939家，其中營收年增大於+25％有528家，年增小於-20％有303家。| Anue鉅亨 - 台股營收,營收速報 - 2024年6月15日台股中小型公司5月營收一覽（新增2家）,"['台股', '台股營收', '5月營收', '建材營造業', '大城地產', '電子通路業', '志旭']","['志旭', 'GIS-KY', '亞銳士', '逸達', '聯上', '世紀', '富旺', '華固', '達麗', '太景*-KY', '斯其大']",47aa3a36-38c4-46bf-b33a-714f03b50553
"撰文 ‧ 王子承


華碩在今年 COMPUTEX 上推廣 AI PC，不過除了與英特爾、AMD 老夥伴合作外，也擁抱筆電處理器新玩家高通，究竟在想什麼呢？


AI PC 成為今年 COMPUTEX  （台北國際電腦展）上熱議話題，台灣筆電大廠華碩先後站上英特爾、AMD 以及高通的演講台上，大秀旗下 AI PC 新品。


除了為合作夥伴站台，華碩舉辦發表會、一次推出四款新品，外資高盛看完華碩發表會後，釋出樂觀看法，「受到 Windows 11 和 AI PC 推動，華碩出貨量將成長，成為推動今年下半年的動能。」


高通晶片算力贏雙雄


華碩除了與老戰友英特爾、AMD 兩家晶片廠合作，更大力擁抱筆電晶片新玩家高通，一口氣推出多款搭載高通晶片的筆電，讓外界好奇，華碩這次究竟看到了什麼商機？


接受本刊專訪，華碩消費性產品事業處產品與策略規畫中心副總經理顏裕軒表示，與高通在筆電的合作，最早可以追溯到 2017 年的 5G 聯網筆電，之所以在 1 年前決定導入高通系列晶片，顏裕軒分析，主要是看到微軟推出 Copilot，華碩意識到，未來消費者習慣會出現很大的改變，而 AI 落地需要運算能力，高通推出的晶片「可以說大大釋放了 NPU（神經網路處理器）效能。」


回顧 5 月微軟舉辦的 Build 開發者大會，正式推出可在筆電運行的 Copilot＋PC 軟體，象徵 AI PC 正式問世，微軟不僅要求 AI PC 用處理器必須搭載 NPU，NPU 中代表 AI 運算能力的 TOPS（每秒一兆次操作），更需要達到四十以上，讓 NPU 算力達 45TOPS 的高通晶片，搶在英特爾、AMD 之前，成為市場上最早符合微軟要求的 AI PC 處理器的產品，變成華碩與高通擴大合作的契機。


顏裕軒觀察，「AI PC 主要就是要看 NPU 實力。」他指出，AI 運算可以透過 CPU、GPU 達成，但兩者終究還是要進行傳統運算工作，如果沒有 NPU，傳統筆電使用 AI 助手，很容易遇到效能塞車、滿載問題，不過在 NPU 出現後，除了使用 AI 不再卡頓，還可以幫助電腦在 AI 運作時省電，「讓 CPU、GPU 去做它本來要做的事，使用 NPU 是一個省電、有效率的作法……，在 AI 時代，TOPS 數是愈多愈好，消費者體驗過後就回不去了！」


顏裕軒認為，AI PC 可歸納成兩種功能，一種是替使用者省時省力的工具型 AI，例如這次微軟推出的 Recall（回顧）功能就是其中之一。


來源：《今周刊》 第 1434 期

更多精彩內容請至
《今周刊》


本文授權自今周刊，
原文見此
。




延伸閱讀：


鴻海「本益比僅 10 倍」177 元繼續衝？廣達、台達電… 老手點名 5 檔快把握，台積電換聯電行不行？


高股息 ETF 只適合 2 種人... 若要長期投資、存養老金　達人苦勸：有種 ETF 建議要避開",2024-06-15 09:00:04,22112,華碩在今年 COMPUTEX 上推廣 AI PC，不過除了與英特爾、AMD 老夥伴合作外，也擁抱筆電處理器新玩家高通，究竟在想什麼呢？,英特爾、超微之外，華碩為何要擁抱高通？消費筆電舵手親揭AI PC落地關鍵：用過就回不去了,"['趨勢分析', '今周刊', '高通', '華碩', 'AI PC', 'COMPUTEX']",[],996af08c-6750-4905-b431-46ea7f078faf
"重電廠華城 (1519-TW) 指出，目前觀察變壓器訂單暢旺，接單速率沒有趨緩，對於變壓器展望正向，法人也預估，將帶動華城毛利、獲利成長，激勵華城本周漲逾 2 成，再度站回 900 元大關。 


華城本周漲幅 23.99%，股價由周二 (11 日)792 元，一路往上攻，周五 (14 日) 亮燈漲停鎖住 920 元，股價再度站回 900 大關，也站上所有均線。觀察三大法人本周籌碼動向，本周三大法人合計買超華城 3978 張。 


華城周四 (13) 日召開股東會時指出，累計今年 1 至 5 月，外銷產品比重約占 45 至 50%，且持續成長當中，明年占比有望突破 5 成。 


總經理許逸德提到，為因應變壓器強勁需求，華城持續擴充產能。華城目前有中壢廠、觀音二廠，以及台中廠，公告再斥資 8.8 億元興建觀音三廠，預估明年第一季完工、第二季開始投產。許逸德表示，觀音三廠完工投產後，未來四個廠各司其職，整體產值可望突破百億。",2024-06-15 09:06:07,22111,重電廠華城 (1519-TW) 指出，目前觀察變壓器訂單暢旺，接單速率沒有趨緩，對於變壓器展望正向，法人也預估，將帶動華城毛利、獲利成長，激勵華城本周漲逾 2 成，再度站回 900 元大關。 ,〈熱門股〉華城變壓器外銷訂單暢旺 周漲逾2成再登900元大關,"['華城', '重電', '變壓器', '外銷']",['華城'],39c679d6-3457-4c94-a236-f0ddd6621867
"蘋果供應鏈光學元件廠玉晶光 (3406-TW) 即將步入旺季同時，本周獲以外資爲主的法人買盤卡位，並買超 3215 張，也推升股價大漲 13.92%，站上 600 元大關，收在 630 元，一周漲幅達 13.92%，


玉晶光 2024 年第一季營收 52.36 億元，創同期新高，毛利率為 36.71%、季減 4.08 個百分點，年增 5.47 個百分點，單季稅後純益 10.88 億元，創同期新高，季減約 5.72%，年增 3.58 倍，每股純益爲 9.65 元。玉晶光 5 月營收爲 15.55 億元，月減 17.12%，年增 1.11 倍，2024 年 1-5 月營收 86.68 億元，年增 79.19%。


在目前台股電子族群呈現輪動同時，本周光學元件族先進光 (3362-TW)、大立光 (3008-TW) 及玉晶光都有逾 6% 的漲幅，其中尤以玉晶光的 13.92% 漲幅最大，本周股價收在 630 元並創 33 個月來新高，技術線型呈現多頭排列，短線支撐在 586 元。




玉晶光日 K 線圖",2024-06-15 09:40:02,22110,蘋果供應鏈光學元件廠玉晶光 (3406-TW) 即將步入旺季同時，本周獲以外資爲主的法人買盤卡位，並買超 3215 張，也推升股價大漲 13.92%，站上 600 元大關，收在 630 元，一周漲幅達 13.92%，,〈熱門股〉玉晶光 獲法人買盤強推攻克600元大關周漲13%,"['玉晶光', '大立光', '先進光', '光學']","['玉晶光', '先進光', '大立光']",e546b82c-7444-4069-bd6e-53b46f97bafc
"台股 6 月 7 檔高股息 ETF 除息秀來了！受惠多頭氣盛，加權指數屢創歷史新高，ETF 族群同步大放異彩，多檔改寫掛牌以來新高，即便如此，仍有 6 檔年化配息率超過 1 成，其中以 00936 的 15% 最為亮眼，其次為 00918 的 12% 及 00929 的 11%，若想參與除息的投資人，可要把握各檔的最後買進日持有。




台新臺灣永續高息中小型 ETF(00936-TW) 打頭陣，將於 6 月 18 日進行除息，最後買進日為 6 月 17 日，收益分配發放日為 7 月 8 日。00936 前二次除息皆是於除息日當日即完成填息，為表現相對亮眼的台股配息型 ETF。


00936 本次每單位配息金額從前次的 0.16 元大幅拉高至 0.25 元，配息金額再創新高，並無動用平準金配發，以 6/14 收盤價 19.63 元計算，年化配息率仍有 15% 以上。00936 去年 11 月 8 日掛牌上市，近來持續創高，逼近 20 元大關。


凱基優選高股息 30(00915-TW)6 月預估每受益權單位配發 0.58 元，除息日訂於 6 月 19 日，最後買進日為 6 月 18 日，7 月 15 日收益分配發放。本次為 00915 掛牌上市以來第六次配息，總計成立以來配息金額累積來到 2.99 元。00915 不僅累積配息金額持續增長，價格動能也相當突出，14 日股價再締新猷。


群益台灣精選高息 (00919-TW) 即將在 6 月 24 日進行第五次配息，本次期前配息公告預估配發金額為 0.7 元，最後進場參與配息為 6 月 21 日，以 6/14 收盤價計算，年化配息率仍有 10.66%。


大華優利高填息 30(00918-TW) 預估每單位配發 0.8 元，創新高，法人觀察，00918 從去年六月開始配息以來，次次都有完成填息，且近四次的單次配息率都在 3% 上下，加上股價有成長，不僅引起投資人關注，更是陸續買進布局。


永豐優息存股 (00907-TW) 預計在 6 月 25 日除息，本次預估配息金額為 0.288 元，年化配息率達 10.35%，欲參與配息的投資人最晚要在 6 月 24 日前買進或持有。00907 是國內首檔以「存股」概念發行的 ETF，為少數採雙月配息，並設有收益平準金機制，成分股涵蓋營運相對穩健的金融、傳產類股，並排除波動相對大的電子股，適合計畫長期存股，並以領息作為現金流的投資人。


元大台灣高息低波 (00713-TW) 、復華台灣科技優息 (00929-TW) 將於 19、20 日進行除息，預估分別配息 1.5 及 0.2 元，年化配息率約 10-11%。",2024-06-15 10:10:03,22109,台股 6 月 7 檔高股息 ETF 除息秀來了！受惠多頭氣盛，加權指數屢創歷史新高，ETF 族群同步大放異彩，多檔改寫掛牌以來新高，即便如此，仍有 6 檔年化配息率超過 1 成，其中以 00936 的 15% 最為亮眼,高股息ETF 6月除息秀！7檔上菜香噴噴 這檔年化配息率破15%,"['台股', 'ETF', '高股息', '除息', '配息']","['台新永續高息中小', '凱基優選高股息30', '群益台灣精選高息', '大華優利高填息30', '永豐優息存股', '元大台灣高息低波', '復華台灣科技優息']",2d4ea7de-6d39-49ba-8e85-b48618f3f589
"中央銀行周四 (13 日) 召開第二季理監事會議，政策利率維持不變，不過祭出第六波打房政策，第六度調整選擇性信用管制措施；台積電周三 (12 日) 股價登上 9 字頭，周四 (13 日) 開盤上演秒填息，市值衝破 24 兆元，以下為本周大事回顧： 


〈央行理監事會議〉


・政策利率不變 調升存準率 1 碼、特定地區地 2 戶限貸 6 成
 


中央銀行周四 (13 日) 召開第二季理監事會議，並未再度升息，而是維持政策利率不變，重貼現率、擔保放款融通利率和短期融通利率分別為 2%、2.375% 和 4.25%，符合市場多數預期，但調整選擇性信用管制、調升新台幣存款準備率 0.25 個百分點。 


・第六波打房措施來了 楊金龍：對房市價量同步管理
 


中央銀行周四 (13 日) 召開第二季理監事會議，第六度調整選擇性信用管制措施，周五 (14 日) 起生效，同時，調升
新台幣
存款準備率 0.25 個百分點，7 月 1 日起實施，央行總裁楊金龍指出，此為對房市的價量同步管理，是工具的靈活搭配，理事一致同意，有助進一步減緩信用資源流向不動產市場，並提到，「大家都猜到 (會祭出選擇性信用管制)，沒有 surprise」。 


台積電上演秒填息 最高衝上 929 元 市值衝破 24 兆元 


台積電 (
2330-TW
)(
TSM-US
) 周三 (12 日) 在市場卡位除息行情下，股價大漲登上 9 字頭，終場收在 909 元，周四 (13 日) 除息 3.5 元，除息參考價為 906 元，一開盤再度上演秒填息，大漲超過 2%，最高達 929 元，市值也衝破 24 兆元。 


聯準會維持利率不變 今年只降息一次 美債殖利率走升 


聯準會維持利率不變並表示預計年底前只會降息一次，美國公債殖利率周四 (13 日) 上漲。美東時間清晨 6:02，10 年期公債利率上漲 1.3 個基點至 4.308%。該指標前一交易日一度跌至 4.25%，創 4 月 1 日以來的最低水準。 


〈碳費上路〉彭啓明：碳費年底前上路 若再加總量管制「會打架」 


環境部長彭啓明周三 (12 日) 表示，碳費制度預計下半年上路，隨著碳費階梯式的逐年調整，等穩定推動一、兩年之後，再考慮另一個新制度較妥，屆時執行碳交易也會更順利，若一開始就 2 種制度並行，「會容易打架」。他強調針對總量管制，還未真正開會討論過。 


〈碳權交易〉第 2 批國際碳權來了！碳交所 6/13 推藍碳專案 1 萬噸 


碳交所去年 12 月上架首批國際碳權後，碳交所 5 月底與國際碳權核發機構 Verra 簽署 MOU，攜手推動台灣自願性碳市場，周四 (13 日) 推出首個 Verra 碳權專案「緬甸紅樹林藍碳專案」，此批藍碳專案為 1 萬噸，同時為碳交所第一個自然為本以及移除類型專案。",2024-06-15 10:30:04,22108,中央銀行周四 (13 日) 召開第二季理監事會議，政策利率維持不變，不過祭出第六波打房政策，第六度調整選擇性信用管制措施；台積電周三 (12 日) 股價登上 9 字頭，周四 (13 日) 開盤上演秒填息，市值衝破 24 兆元，以下為本周大事回顧。,央行升準不升息、第六波打房政策、台積電市值衝破24兆元 本周大事回顧,"['本周大事', '央行', '利率', '打房政策', '台積電']","['台積電', '台積電']",d777cdfa-816e-4392-8a16-4776e00e09e7
"貨櫃航商陽明 (2609-TW) 本周股價跌幅達 9%，儘管外資趁拉回之勢回補，但內資出貨，投信連 4 日賣超，一周來共賣超 1.87 萬張，而自營商也賣超近 5000 張，使三大法人合計賣超共 1.16 萬張，對股價造成回檔壓力。


從金額來看，過去一周投信出貨陽明近 14 億元，合計賣超超過 1.8 萬張，為連 4 賣，顯然有意在海運股漲一波的行情中，逢高在季底獲利了結。


陽明對近期海運展望表態樂觀，從貨量來看，4 月美國十大港口的貨櫃進口量創 2021 年 7 月以來最強勁的表現，加上美國近期宣布新一輪對中國加徵關稅，有利推升短期需求增長。


而在供給方面，據海運諮詢機構 Alphaliner 統計，截至 5 月 20 日全球約有 2.1% 貨櫃船隊 (約 61.4 萬 TEUS) 閒置，扣除塢修船舶數量，僅 0.4%(約 13 萬 TEUS) 屬於純閒置狀態，創 2022 年 2 月以來新低。


陽明認為，若市場需求持續暢旺，塞港狀況將延續。",2024-06-15 10:51:02,22107,〈熱門股〉陽明遭投信連 4 賣 出貨 1.8 萬張 周跌約 9%,〈熱門股〉陽明遭投信連4賣 出貨1.8萬張 周跌約9%,"['陽明', '海運', '運價', '熱門股']",['陽明'],98d1715e-f3dd-4c9f-be26-7dfa9425b9a7
"全球 IPO 市場放緩，台股上半年 IPO 則表現亮眼，共計 27 家公司上市、上櫃，籌資額總計新臺幣 184.02 億元，較去年同期成長 123%；其中生技醫療業以新台幣 52.24 億元位居第一。展望下半年申請創新板成主流，AI 及能源將是下一波生力軍。科技產業更受惠 AI 趨勢，下半年新股申請初次上市櫃的家數有 20 家。


安永日前發布《2024 年上半年首次公開募股報告》，今年上半年由於全球各國的央行致力控制通膨水準，維持高利率，資金成本居高不下，所以全球上半年 IPO 活動持續放緩。全球 IPO 家數預計 532 家企業，籌資額共 517 億美元，與去年同期相比，IPO 家數和籌資額分別減少 15% 和 17%。如中國 A 股與香港合計的 IPO 家數共 72 家，籌資額合計 62 億美元，相較去年同期各自減少 64% 和 81%。


今年上半年台灣資本市場有 27 家企業掛牌，籌資總額新台幣 184.02 億元，與去年同期相比增加 10 家，募資額增加新台幣 58.38 億元，籌資額以生技醫療業新台幣 52.24 億元位居第一，籌資額以生技醫療及科技業各 7 家領先。


在上市市場的部分，今年上半年有 16 家公司掛牌，籌資額新臺幣 122.15 億元，與去年同期相比，上市家數增加 7 家，籌資額增加新臺幣 57.35 億元，增幅 88.5%。上市市場有 2 家 KY 公司，來億 - KY、世界健身 - KY 公司合計的籌資額為新臺幣 49.76 億元。


統計上半年上市市場籌資額，金額最大為運動休閒產業的來億 - KY，籌資金額新臺幣 33.04 億元，占總籌資額 27.05%；籌資額第二為汽車工業的巧新，籌資金額新臺幣 17.2 億元，占總籌資額 14.08%，兩家公司合計占上市籌資額的 41.13%。


今年上櫃市場有 11 家上櫃，較去年同期增加 3 家，籌資總額新台幣 61.87 億元，較去年同期增加新台幣 44.31 億元，增幅約 252.33%。今年上櫃公司產業類別以家數來看，生技醫療業為首共 4 家占比 37%。籌資額部分，生技醫療業的昱展新藥為新台幣 16.78 億元，占總籌資額 27.12%，籌資額第二為其他電子業的巨漢新台幣 10.24 億元，占總籌資 16.55%，二家公司合計占上櫃總籌資額 43.67%。台灣上半年的興櫃登錄公司 28 家，以工業、資訊軟體服務業、生技醫療業為主。


安永聯合會計師事務所審計服務部營運長黃建澤表示，回顧今年上半年，台股受到 AI 相關供應鏈產業推動，吸引外資大幅買超，5 月單月淨匯入約新台幣 3,790 億元，也是 2011 年以來單月淨匯入最高，截至 5 月底累計淨匯入約新台幣 8,293 億元，造就加權指數站穩在 2 萬點以上。台灣 IPO 上半年市場，生技醫療產業加速申請送件，新創產業申請創新板成為主流，AI 及能源將是下一波生力軍；生技醫療業、科技業及綠能環保為主要 IPO 產業。


展望下半年，近期國際包括 FED 政策牽動全球經濟、美國大選影響國際政經、美中貿易再啟關稅戰爭等情勢多變；台灣經濟則逐步成長，央行升息進入尾聲，持續觀察美國貨幣政策，加上晶片帶動出口成長，科技產業更受惠 AI 趨勢。下半年台灣新股申請初次上市櫃的家數有 20 家，申請上市中的公司 8 家、申請上櫃 12 家，樂觀看待 2024 IPO 市場。",2024-06-15 11:05:45,22106,全球 IPO 市場放緩，臺灣上半年 IPO 表現亮眼，共計 27 家公司上市、上櫃，籌資額總計 184.02 億元，較去年同期成長 123%；其中生技醫療業以新臺幣 52.24 億元位居第一。展望下半年申請創新板成主流，,上半年IPO籌資年增1.23倍生技醫療居冠  下半年AI及能源搶攻新創板,"['IPO', '安永', '生技', 'AI', '上市櫃', '新創板', '能源']",[],57c338cb-5a57-4f12-8d6c-e9d568be28af
"鴻海 (2317-TW) 本周獲外資、投信聯手加碼，股價再度上攻，周五最高來到 198.5 元，續創 16 年新高，尾盤上漲 6 元或 3.1% 收 198 元，周漲 11.5%，市值也增加 831.78 億元，來到 2.74 兆元。


鴻海走強也激勵鴻家軍成員跟進表態，以周五股價表現來看，台揚 (2314-TW)、正達 (3419-TW) 亮燈漲停、GIS-KY(6456-TW)、建漢 (3062-TW) 漲 5-6%、廣宇 (2328-TW) 及乙盛 - KY(5243-TW) 均漲 3% 上下。


從籌碼面來看，鴻海近期獲外資及投信力挺，外資周五買超鴻海 4.58 萬張、連 7 個交易日買超共 13.38 萬張；投信則是本周以來連 4 買共 2152 張，也推升鴻海股價走揚。",2024-06-15 11:10:02,22105,鴻海 (2317-TW) 本周獲外資、投信聯手加碼，股價再度上攻，周五最高來到 198.5 元，續創 16 年新高，尾盤上漲 6 元或 3.1% 收 198 元，周漲 11.5%，市值也增加 831.78 億元，來到 2.74 兆元。,〈熱門股〉外資敲不停鴻海周漲11% 續創16年高戰200元大關,"['鴻海', '外資', '投信']","['鴻海', '台揚', '譁裕', 'GIS-KY', '建漢', '廣宇', '乙盛-KY']",1277a69f-4a52-4b6d-8909-ccbaf98b0886
"精材 (3374-TW) 本周傳出獲得母公司台積電 (2330-TW) 支援，取得美系手機大廠處理器的晶圓測試訂單，市場皆積極卡位，帶動股價單周飆漲 30%，創近三年來新高。


市場傳出，台積電因積極擴充 CoWoS 產能，因此將近千台晶圓測試機台挪至精材廠區，可望為精材帶來顯著的營收貢獻，且由於測試獲利表現優於現有封裝，有助毛利率進一步優化。


精材本周沿五日線上攻，突破盤整格局，周五最高達 179 元，終場收在 175.5 元，周漲幅 30%，單周成交量突達 12 萬張，三大法人也全站買方，外資狂掃 8,544 張，投信也敲進 6,628 張，自營商也有 1,428 張。",2024-06-15 11:50:40,22104,精材 (3374-TW) 本周傳出獲得母公司台積電 (2330-TW) 支援，取得美系手機大廠處理器的晶圓測試訂單，市場皆積極卡位，帶動股價單周飆漲 30%，創近三年來新高。,〈熱門股〉精材晶圓測試訂單看旺 周漲30%創近3年高,"['精材', 'CIS', 'AP', '蘋果', 'CP']","['精材', '台積電']",0c68f52b-782a-44a6-8924-151e68a32c22
