content,publish_at,id,summary,title,keywords,related_stocks,uuid
"2/2 台股盤前要聞：


〈台股盤後〉台積電尾盤拉抬 甩尾上漲 78 點 17900 點失而復得


外資回補砸 67 億元敲進台積電 續砍聯電 本周累計近 7 萬張


健鼎價量揚市值突破 1019 億元 PCB 千億元市值五虎重新聚首


〈房產〉房市買氣旺 全台六都 1 月交易量罕見超越上月且年增 98.2%


鄉林賴正鎰：樂觀全台今年房市推案量估將維持 2 兆元之上


外幣保單買氣差 去年前 11 月新契約保費年減近 1500 億元


擺脫防疫險陰霾 產險業去年稅前盈餘 175 億元寫歷史次高


中經院 1 月 PMI 回升至 48.0% 連續 11 個月緊縮 NMI 連 15 個月擴張


勞動基金去年大賺 7194 億元 收益率 12.80% 創歷年新高


勞動基金去年台股賺 3309 億元 AI 小型股成搖錢樹


〈日月光法說〉先進封裝需求旺 今年資本支出擬大增 4 成以上


〈日月光法說〉庫存調整 Q2 結束 全年營運重返成長


個股焦點新聞：


〈崇越展望〉今年營運水漲船高 美國投資計畫擬改至德州


〈崇越展望〉與捷克簽訂 MOU 搶歐盟半導體商機


松上布局醫療運動領域 以 2.24 億取得翔旭 31% 股權成最大股東


中嘉集團轉型有成連年營收衝破百億元 服務範圍提升近 10%


全國電看好兩大動能 拚今年營運優於去年


〈旭富展望〉觀音廠規劃 2025 年下半年投產 初期生產四大新品項


〈旭富展望〉市場競爭調降產品價格 今年拚提升稼動率彌補缺口


卡位 3.5 個月配息！00933B 噴 31.7 萬張天量 估配發 0.23 元


金管會開罰台中銀 1200 萬元予以糾正 董座停職 3 個月",2024-02-02 05:10:02,16410,台股盤前要聞,〈台股盤前要聞〉台股甩尾再戰萬八、外資敲進台積電砍聯電、勞動基金靠AI股大賺,"['台股', '台股盤前', '台股盤前要聞']",[],503df4d3-739d-438f-b400-7bb3710bb5b3
"台股進入封關倒數第二天，預期在市場氛圍轉趨觀望下，加權指數將呈現狹幅震盪，預期會由中小型股躍居盤面，若權值股回神，也有機會帶動今 (2) 日重返萬八關卡。


市場消息方面，全球封測龍頭日月光投控 (
3711-TW
)(
ASX-US
) 昨日召開法說會，營運長吳田玉表示，為滿足客戶採用更先進技術，以及產業進入新的成長週期，集團將持續加大力道投資，法人估，日月光投控今年資本支出將年增 40-50%，創歷史新高，今年營運也將重返成長。


另外，台股昨日拉尾盤收復 17900 點，外資由賣轉買出現回補行情，買超台股 219.71 億元，砸 67 億元敲進逾萬張台積電 (
2330-TW
) 以及金融股，但也持續調節聯電，本周累計減碼近 7 萬張，同時也減碼友達 2.1 萬張。


材料通路大廠崇越 (
5434-TW
) 昨 (1) 日出席捷克投資商機說明會，董事長郭智輝表示，先進製程需求相當強勁，今年營運將跟著客戶水漲船高，另外，在美國設廠計畫也預計從亞利桑那州改至德州。",2024-02-02 08:40:08,16409,台股進入封關倒數第二天，預期在市場氛圍轉趨觀望下，加權指數將呈現狹幅震盪，預期會由中小型股躍居盤面，若權值股回神，也有機會帶動今 (2) 日重返萬八關卡。,〈台股盤前〉封關倒數第二天 重戰萬八但觀望氣氛漸濃,"['台股', '全球', '封測龍頭', '日月光投控']","['日月光投控', '台積電', '崇越', '日月光']",59021de2-1c82-4319-a2de-863ba45b151e
"周四美股四大指數全面收漲，利率走跌帶動科技股反彈。星期四美股由那斯達克指數上漲 1.3% 領漲四大指數，亞馬遜 + 2.63% 與輝達 + 2.44% 領漲科技巨頭股。周四美股族群漲多跌少，通訊服務、非必須消費、科技、必須消費、房地產、公用事業與半導體類股領漲，僅有能源與銀行類股逆勢收跌。朗格 + 12.34% 與狼速 - 13.61% 分別領漲 / 領跌半導體股，禮來 + 2.3% 與甲骨文 + 3.43% 領漲大型股。美國地區銀行財報報雷，市場認為有利聯準會釋放流動性，美債利率大幅走跌，激勵美股科技成長股全面強彈。收盤美股道瓊指數再創歷史新高，標普指數也逼近歷史新高。盤後亞馬遜與 META 公布財報，雙雙優於預期激勵盤後股價分別大漲 7% 與 14%，蘋果則是財報不如預期，盤後股價轉跌 3%。科技巨頭財報利多也使得周五美股期指電子盤以上漲開出，當中那斯達克指數更是大漲逼近 1%。


台指期盤後盤上漲 69 點作收，漲幅 0.38%，台積電 ADR+0.38%


週五大盤指數觀察重點有三: 1. 前高壓力與成交量能 2. 綠能、生技、軍工與政策股 3. AI 伺服器、IC 設計與消費電子


1. 週五台股受惠美股轉強帶動，開盤跳空重新站上萬八大關，隨著美股電子盤漲幅擴大，盤中有機會向上挑戰前波高點。受惠台幣匯率轉升，大型電子權值股領漲下，成交量能反倒成為看盤重點，預估量能須維持溫和增量，尤其中小型創高股不可放量過快，否則容易出現拉大型出中小的走勢。


2. 國際航商週四普遍收跌，且資金流向電子族群，貨櫃三雄週五量縮盤整。國際原物料報價週四跌多漲少，金價創短高可留意佳龍、金益鼎，電線電纜與碳權則以合機與福華為指標。綠能族群受惠政策題材，華城券資比 74.69% 出現軋空走勢，有利士電、中興電、亞力與大同比價效應。生技族群避險題材仍有資金卡位，台耀、保瑞、美時與順藥可留意，搭配中國傳出新型流感病毒風險，恆大、毛寶等防疫股封關前觀察有無買盤卡位。內需觀光族群受惠春節旺季加持，長榮航、雲品、山富、雄獅、寒舍、王品等受惠股底部墊高。地緣風險與防禦屬性有利軍工股，指標股以波力 - KY、全訊、寶一、邑錡與榮鋼為觀察。水資源政策股則留意國統、山林水與旭然。


3. 周五電子股轉強領軍台股挑戰前高，美股科技股強彈且台幣轉強，法人買盤回補有利大型權值股發動。高價股周五因美股科技巨頭股強彈，盤中有機會挑戰 14 千金，緯穎、川湖、祥碩與嘉澤有轉強機會。廣達、緯創、英業達與技嘉等，受惠美超微股價大漲 10% 再創歷史新高，周五再度啟動比價效應，如量能增溫有利挑戰前高。AI 伺服器供應鏈，散熱、機殼、PCB 與網通股週五重新轉強，奇紘、雙鴻、台光電、金像電都有續強機會。矽光子族群短線轉強，上銓、前鼎、創威、光環等維持多方輪動。台積電週五重新轉強，受惠台幣轉升股價反彈挑戰 5 日線。聯發科受高通財報拖累，股價重回整理區間，神盾集團中安國因融券強制回補僅剩三個交易日，出現軋空走勢，連帶如安格、晶相光、芯鼎等出現連動走勢。矽智財世芯 - KY、力旺與 M31 三檔千金股受惠利率走跌，週五均有創新高機會，連帶金麗科、巨有、愛普與智原有比價效應。摺疊機族群兆利、富士達與新日興，因投信持續買進推升股價走高，週五留意創高股成交量能表現。Vision Pro 周五開售，玉晶光、揚明光、采鈺與鈺太可留意買盤力道。


台股兔年封關拚站穩萬八?? 封關期間如何抱股過年??  想知道更多優質強勢股，請鎖定我的 LINE@粉絲團!!


歡迎大家加入《林漢偉 - 決勝關鍵》官方頻道


➤林漢偉分析師官方 LINE@，請加【LINE@ ID:@ps1688】


https://lin.ee/YECqAGR


➤決勝關鍵每日台股解盤，請加【Youtube】


https://reurl.cc/kZvRvL


➤最即時的國際資訊解讀，請加【Telegram ID:ps1788】


https://t.me/ps1788


文章來源: 摩爾投顧  林漢偉分析師


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2024-02-02 08:59:40,16408,無摘要,【決勝關鍵】利率走低激勵科技股大漲，電子領軍台股重返萬八,"['趨勢分析', '林漢偉', '摩爾投顧', 'AI', '台股', 'IC設計']",[],81018a1b-5c78-4a0e-9d04-2168596fc9b7
"櫃買中心「產業價值鏈資訊平台」自 111 年新增 2 大主題共 9 個產業鏈，包括雲端運算及人工智慧等，為推廣平台服務，已於昨日（ 2/1）上線宣導短影音，引導使用者如何選取產業鏈，瞭解上中下游供應鏈的子產業及政府政策，協助客戶把握商機。


為連結不同產業中的企業，促進彼此合作、創新與資訊共享，櫃買中心 99 年建置之「產業價值鏈資訊平台」網站，每年網頁瀏覽量達約 300 萬人次，除擁有產業總體面、企業個體面眾多豐富內容外，亦提供可從產業鏈上中下游或發行公司面向切入等多元查詢管道，係具備串連產業知識與公司發展概況之一站式資訊整合平台，有利企業與投資人發掘價值開拓商機。


櫃買中心提到，「產業價值鏈資訊平台」係隨著產業趨勢變化動態調整產業鏈類別，目前總計有 30 大主題產業鏈，涵蓋台灣全部的上市、上櫃、興櫃、創櫃約 2,100 家掛牌企業及 830 家之外國知名同業資訊，亦廣受學術機構青睞。有別於發行公司僅得有一項掛牌產業類別，若有經營業務橫跨多元領域者，公司可於該平台揭示其於不同產業鏈位置，以真實呈現企業營運涉足之各產業面。


針對近年來關注度較高之熱門議題如雲端運算及人工智慧等，111 年新增 2 大主題共 9 個產業鏈，此外，為持續推廣平台，今年 2 月 1 日上線的宣導短影音內容，包含引導使用者如何選取產業鏈，瞭解上中下游供應鏈的子產業及相關的政府政策，並可直接點選國內外知名企業作進一步查詢。


此外，國內掛牌公司亦可透過本平台介紹公司跨領域之所有業務、經營理念、產品介紹、經營實績、得獎紀錄、ESG 資訊，甚或連結至其財務報告等以拉近與投資人的距離。前述短影音已放置於櫃買中心官網「影音專區」之「教育宣導影片」項下 (
https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw#5
)，也可直接點閱 
(https://vimeo.com/906214601
)。


櫃買中心表示，「產業價值鏈資訊平台」不僅有利企業掌握產業動向、探索潛在合作夥伴、開拓新商機，投資人亦可發掘產業價值與新的投資方向。歡迎至櫃買中心網站專區點閱 (https://ic.tpex.org.tw/，或櫃買中心首頁右上方相關網站項下之連結)。",2024-02-02 09:01:38,16407,櫃買中心「產業價值鏈資訊平台」自 111 年新增 2 大主題共 9 個產業鏈，包括雲端運算及人工智慧等，為推廣平台服務，已於昨日（ 2/1）上線宣導短影音，引導使用者如何選取產業鏈，瞭解上中下游供應鏈的子產業及政府政策。,櫃買中心「產業價值鏈資訊平台」加入雲端和AI  企業資訊一把抓,"['櫃買中心', 'AI', '雲端運算', '產業價值鏈資訊平台']",[],bace6ccd-f31f-40dd-b5fc-931615ebec1d
"般而言 kd 指標 > 80 的時候是賣點，因為位處高檔容易失去上漲動能，但時常也會看到指標 80 之上繼續走漲，也就是所謂的高檔鈍化，代表股票處於強勢位階，將來還有可能創高，反倒是找尋買點的好時機。


其實兩種說法都對，關鍵在於了解指標的計算原理以及應用場景，
kd 指標
習慣採用的參數設定是 
9,3,3
，其中 k 值代表股價變化速度，再跟 d 值搭配組成兩條線形，常聽到的黃金交叉、死亡交叉也是由此而來。


■ 延伸閱讀推薦：
軋空鈍化順勢走漲? 長效型 kd 指標選股策略大解密!


至於鈍化是指標發生型態糾結，例如 k 值 > 80 時與 d 值反覆糾結，導致看不出明顯的黃金交叉或死亡交叉，也就陷入進退判斷兩難的情況。既然高檔鈍化代表股票強勢，也就是說策略上應該是要掌握鈍化走勢，鈍化期間越長表示股價有機會走的更遠，怎麼樣察覺指標鈍化期間，關鍵就是參數調整。


■ 延伸閱讀推薦：
量化交易是什麼? 如何自學? 不用寫程式也能做量化?


若將參數設定改為 240,3,3，也就是把計算天數放大至年線 240 天的長度，讓 k 值進入鈍化期間拉長，降低變化的敏感性。範例圖中的 kd 指標就是參數設定 240,3,3，下方則是傳統參數 9,3,3，可以明顯看到 k 值變化敏感性下降，同時鈍化期間拉長，對應的股價走勢也是偏漲走揚。




這篇文章介紹處理鈍化的技巧之一，將參數修正為長期進而降低敏感度，但請投資朋友一定要注意，這只是一種掌握指標鈍化的選股策略，回測績效不代表未來。


■ 延伸知識活動：
【專家講座】豐 XQ 殿堂 - 純技術分析教學",2024-02-02 09:06:47,16406,無摘要,【技術分析應用】KD指標高檔鈍化反而股價走越遠? KD指標大解密!,"['趨勢分析', '永豐金證券', 'KD指標', '豐雲學堂', '量化交易', '黃金交叉', '死亡交叉']",[],2cf6482d-78d4-45d5-a1b1-fa5cec5b48c7
"毅嘉 (2402-TW) 在去年旺季出貨動能延續下，元月營收 6.82 億元，月減 1.4%、年增 13%。公司看好，車用產品仍然是主要成長動能，全年營收有望呈現逐季成長趨勢。


兩大產品營收表現方面，軟板整合元件元月營收 5.45 億元、機構整合元件 1.41 億元。法人估，儘管第一季為全年最淡季，但仍有望優於去年同期。


展望今年，毅嘉指出，將持續積極佈局車用領域產品，並為公司未來重要成長動能，加上對今年車用電子市場需求依然樂觀，預期將可帶動毅嘉整體營收及獲利呈現逐季增長趨勢。


毅嘉日前也公告自結數，去年第四季毛利率 16%，與前一季、2022 年第四季相當；營益率 6.7%，季減 1 個百分點、年減 0.5 個百分點；稅前盈餘 1.6 億元，季減 20.4%、年減 14%，每股稅前盈餘 0.52 元。去年全年稅前盈餘 5.49 億元，年增 15%，每股稅前盈餘 1.78 元。",2024-02-02 09:36:49,16405,毅嘉 (2402-TW) 在去年旺季出貨動能延續下，元月營收 6.82 億元，月減 1.4%、年增 13%。公司看好，車用產品仍然是主要成長動能，全年營收有望呈現逐季成長趨勢。,旺季出貨動能延續 毅嘉元月營收登9年同期新高,"['毅嘉', '車用', '軟板']",['毅嘉'],9359a88d-2ac5-4d23-b5a7-cc6ce8060dd0
"近期聯發科舉辦法說會吸引市場的大量關注，主要聚焦於聯發科對手機市況的看法、今年營運展望以及投資人最關心的股利政策。究竟甚麼是法說會呢？法說會多久招開一次？法說會都說些甚麼？法說會跟股東會一樣嗎？要在哪裡查詢法說會資訊？本文將一一為大家介紹。


■ 延伸閱讀推薦：
量化交易是什麼? 如何自學? 不用寫程式也能做量化?


一、究竟甚麼是法說會呢？


法說會又稱為法人說明會，全名是「對法人投資機構的業績說明會」。公司藉由法說會向法人報告企業營運狀況與未來發展策略，一般散戶無法參加，但現在已有越來越多公司提供線上法說會、直播，讓散戶也能觀看法說會。


二、法說會多久召開一次？


根據台灣交易所規定，
上市公司每年至少要在境內辦理 1 次法說會，包含企業自行辦理或是受邀参與皆可。
法說會當天所釋出的利多或利空消息，都會影響投資人的決策，經常直接影響股價，證交所為了避免在股市盤中進行法說會造成股價的大幅波動，通常法說會辦理的時間點會選在盤前或盤後的時段。


三、法說會都說甚麼？


法說會流程大概可分成公司報告以及開放提問。公司報告的環節關注的重點在於企業對未來的展望，例如營收、毛利率是否能夠持續提升？良率是否能大幅進展？產品競爭力是否優於對手？未來投資經營及布局方向等等。


開放提問環節就是給現場人士提問，讓上市櫃公司的經營管理層，例如總經理、財務長、公司發言人直接面對投資人，說明公司經營現況與公司未來規劃。針對近期關於公司討論度較高的話題、跟競爭者的優劣勢比較又或是對財報上有疑慮的部份都是可以提問的。


■ 延伸知識活動：
【專家講座】豐 XQ 殿堂 - 純技術分析教學


四、法說會跟股東會一樣嗎？


法說會參與人士主要證券投信基金經理人、金融機構投資部主管、研究員、壽險機構資產管理部門研究員等，一般散戶無法參加。股東會的參與者不限制法人或散戶，只要是股東就可以參加。


五、要在哪裡查詢法說會資訊？


台股的法說會資訊可在公開資訊觀測站查詢，公開資訊觀測站中「
法人說明會一覽表
」有提供包括法說會日期、時間、地點等資訊，通常也會提供法說會簡報檔案以及影音連結供投資人參考。


■ 延伸閱讀推薦：


法說會是甚麼? 法說會行事曆哪裡查? 近期有哪些公司要召開法說會?",2024-02-02 10:00:08,16404,無摘要,【基礎知識】法說會是甚麼? 法說會行事曆哪裡查?,"['趨勢分析', '永豐金證券', '法說會', '量化交易']",[],d4650631-0c4b-4469-846f-edea1a31437a
"美國聯準會 (Fed) 主席鮑爾對 3 月降息市場預期大潑冷水，不過，市場仍解讀 Fed 正為降息做準備，主要亞幣今 (2) 日漲跌互見，新台幣強升超過 0.3% 在其中表現最強勁，盤中最高來到 31.222 元，升值達 1.16 角。


新台幣今日以升值 3.8 分開出後，最高來到 31.222 元，升值 1.16 角，開盤近 1 小時，高低價差 7.8 分。


觀察主要亞幣，以新台幣升值達 0.3% 最多，其次為韓元升近 0.2%，人民幣和星元處在平盤附近，日圓小貶約 0.05%，泰銖貶近 0.2%。


法人指出，今年首次 FOMC 會議決議利率維持 5.25-5.5% 不變，鮑爾會後釋出，降息時間點不太可能落在 3 月的訊息，但認為今年降息合適，將持續觀察經濟數據的變化。


台股 2 月 5 日迎來封關日，法人提醒，隨著科技大廠紛紛釋出財報，展望似乎不盡如人意，顯示產業的淡季效應，建議投資人思考當前的位階。


法人認為，市場氛圍將轉趨觀望，封關前狹幅震盪可能性較高，在匯市的激勵下，台股加權指數盤中站回萬八關卡，最高來到 18059 點。",2024-02-02 10:07:25,16403,〈台幣〉強彈逾 1 角至 31.222 元 亞幣中表現最強勁,〈台幣〉強彈逾1角至31.222元 亞幣中表現最強勁,"['降息', '聯準會', '台幣', '美元', '匯率', '封關']",[],7b8380ee-3cc0-43c1-911a-721a7f561541
"自疫情解封後，2023 年出國人次已突破千萬大關，海外旅遊熱潮持續成長，民眾也愈加重視旅遊體驗。國泰世華銀行 CUBE 卡堪稱旅遊神卡，擁有逾 600 萬卡友，2024 年擴大 CUBE 卡「趣旅行」權益，不論國內外飯店住宿、旅行社行程、搭高鐵、叫車及海外實體消費等，均給予 3% 小樹點 (信用卡) 回饋無上限，全程只要持 CUBE 卡，就能「一卡刷到底」。


根據聯合信用卡處理中心統計，2023 年在國人報復性旅遊及購物推升下，全年刷卡金額突破 4 兆元大關，創史上新高紀錄，超越疫情前水準，除了農曆春節即將到來，接下來還有 4 月清明連續假期，預計旅遊熱度將持續延燒。


國泰世華銀行指出，CUBE 卡累計流通卡數約 600 餘萬張，為國內最大卡量的銀行卡，刷卡占比已超過全行刷卡量 5 成，今年 CUBE 卡持續聚焦「一卡抵多卡」策略，並以「陪卡友走遍世界，為生活重新開機」為目標，朝「1+N」權益模式，依據市場動態及客戶需求，調整權益方案內容，並擴增新權益方案，滿足卡友全方位購物體驗。


以國泰世華 CUBE 卡最新「趣旅行」權益為例，除了涵蓋國內外航空公司購票、國內外飯店住宿訂房、各大旅行社消費外，更將海外消費回饋，從原本「指定國家」擴大至「所有海外實體商店刷卡消費」。在國內交通的部分，卡友在台灣高鐵、Uber 等通路消費，也都能享有 3% 小樹點 (信用卡) 回饋無上限，卡友還享有信用卡提供的旅遊不便險、旅行平安險，讓外出旅遊能玩得開心又有保障。",2024-02-02 10:09:54,16402,自疫情解封後，2023 年出國人次已突破千萬大關，海外旅遊熱潮持續成長，民眾也愈加重視旅遊體驗。國泰世華銀行 CUBE 卡堪稱旅遊神卡，擁有逾 600 萬卡友，2024 年擴大 CUBE 卡「趣旅行」權益,國泰世華這張神卡「趣旅行」權益擴大 全享3%回饋無上限,"['國泰世華銀行', '旅遊', '信用卡', 'CUBE卡', '權益']",[],0de3001c-a635-40bb-ae54-ecc5be4ae03f
"2023 年國內鋼鐵業受到 FED 持續高利率、廠商去庫存、中國房地產崩壞等利空衝擊，亞洲鋼價欲振乏力，國內鋼鐵面臨虧損或獲利衰退困窘。展望 2024 年，就資金、供需結構、庫存三構面剖析，預期全球鋼市最壞狀況已過、景氣震盪復甦，本篇帶你掌握全球鋼市現況。


一、全球鋼材消費溫和增長、新產能有限




根據 OECD 統計，全球粗鋼產量約 25 億噸 (亞洲占 66%，在需求成長趨緩及碳中和減碳壓力下，全球粗鋼產能成長有限。2024~2026 年全球規劃與在建的新增產能預估約 0.5~1.4 億噸 (+2%~+5%)。就新增產能區域來看，以需求成長佳的印度最積極 0.62 億噸 (占全球新增產能 45%)，就新增產能的製程分析，考量到碳中和的規範，除亞洲外的其它區域，新增產能的擴充以排碳較低電爐製程為主 (高爐廠煉鋼排放 2 噸 CO2 / 噸粗鋼、電爐廠廢鋼煉鋼排放 0.4 噸 CO2 / 噸粗鋼)。




區域鋼廠會依據下游需求強弱調整其粗鋼產量因應。就 2023 全球粗產量 18.5 億噸 (YoY-0.1%)，反映全球緊縮性的貨幣政策制約耐久財的需求、俄烏戰爭、土耳其大地震等因子。中國為全球最大粗鋼產銷國，粗鋼年產量逾 10 億噸 (全球市占 55%)


二、汽車業復甦、中國基建、機械業落底，全球鋼材消費有望溫和成長 1.9%




根據世界鋼鐵協會 (WSA) 預估 2023~2024 年全球粗鋼需求分別為 18.15 億噸 (YoY+1.8%)、18.49 億噸 (YoY+1.9%)。中國 2023 年鋼材需求為 9.39 億噸 (YoY+2%)、2024 年需求持平。東協地區增長性相對較高，2023 及 2024 年分別成長 3.7%、5.2%。北美地區 2024 年的鋼材需求年增率可望由 + 1% 增加至 + 2%。


就目前全球鋼材下游應用端需求態勢來看: 「汽車業」復甦、「中國基建 FAI」穩定增長、機械業「落底」。房地產的價值鏈非常寬廣，影響原物料 (含鋼材) 的需求層面非常深遠。諸如: 新屋開工及施工階段會衍生出原物料 (鋼筋、水泥、混泥土….) 的需求，房屋完工後，, 則會有安裝玻璃、電梯及購買家俱、家電的需求。新屋開工面積 (營建核發建照) 是原物料需求 (求其是建材業) 的領先指標。


完整內容可到
豐雲學堂
閱讀！


延伸閱讀：




JG
：還在因為高報酬會負擔高風險而恐懼？「
3 
關鍵」造就
 20 
年的專職交易人生


00733 富邦台灣中小 
ETF
：配息、殖利率、成分股、換股時間與選股邏輯介紹


法人籌碼跟著走 / 豐學 PRIME 1+1 方案年度最優惠五折！前 60 名再送 2024 股民助攻曆




本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2024-02-02 10:31:31,16401,無摘要,鋼鐵產業即將起飛？從3大面向看最新展望！,"['趨勢分析', '永豐金證券', '台股', '鋼鐵']",[],009975df-26b2-418d-a636-a159901ec899
