content,publish_at,id,summary,title,keywords,related_stocks,uuid
"本次公布2月營收一覽
截至台北時間2025年3月8日07:55，彙整前一日公布2月營收的大型公司(資本額>=50億)，共計108家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
矽統
-半導體業
 
1.20億
 
1337.0%
 
 
 
鑽石生技
-其他業
 
4.09億
 
353.2%
 
 
 
智邦
-通信網路業
 
129.08億
 
141.5%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
北極星藥業-KY
-生技醫療業
 
401萬
 
199.0%
 
 
 
國喬
-塑膠工業
 
17.91億
 
42.3%
 
 
 
元晶
-光電業
 
3.26億
 
24.9%
 
 
2月已公布營收一覽
截至目前，已公布2月營收報告（資本額>=50億）的家數累計達108家。其中營收年增大於 25％有37家，年增小於-20％有8家。
2月營收年增分布表現
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
大於50億
 
>= +25%
 
37家
 
 
 
大於50億
 
>= 0%
 
49家
 
 
 
大於50億
 
< 0%
 
14家
 
 
 
大於50億
 
<= -20%
 
8家
 
 
2月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
矽統
-半導體業
 
1.20億
 
1337.0%
 
 
 
鴻華先進-創
-汽車工業
 
5.60億
 
472.7%
 
 
 
鑽石生技
-其他業
 
4.09億
 
353.2%
 
 
 
鴻準
-其他電子業
 
94.19億
 
322.8%
 
 
 
智邦
-通信網路業
 
129.08億
 
141.5%
 
 
2月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
北極星藥業-KY
-生技醫療業
 
401萬
 
199.0%
 
 
 
國喬
-塑膠工業
 
17.91億
 
42.3%
 
 
 
中鼎
-其他業
 
76.13億
 
29.4%
 
 
 
元晶
-光電業
 
3.26億
 
24.9%
 
 
 
亞聚
-塑膠工業
 
5.33億
 
21.7%
 
 
註：數據僅供參考，不作為投資建議。",2025-03-08 07:55:25,39075,2月台股營收公布，2025年3月針對大型公司前一日公布76家營收。截至目前2月營收公布共計108家，其中營收年增大於+25％有37家，年增小於-20％有8家。| Anue鉅亨- 台股營收,營收速報 - 2025年3月8日台股大型公司2月營收一覽（新增76家）,"['台股', '營收速報', '台股營收', '2月營收', '半導體業', '矽統', '半導體業', '矽統']","['矽統', '鑽石生技', '智邦', '北極星藥業-KY', '國喬', '元晶', '鴻華先進-創', '鴻準', '中鼎', '亞聚']",7d29ec72-0d77-44b3-a11f-fedd45cdc83f
"本次公布2月營收一覽
截至台北時間2025年3月8日07:55，彙整前一日公布2月營收的中小型公司(資本額<50億)，共計995家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
富華新
-建材營造業
 
30.77億
 
37071.4%
 
 
 
聯上發
-建材營造業
 
6,957萬
 
12234.6%
 
 
 
安特羅
-生技醫療業
 
710萬
 
1011.1%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
富華新
-建材營造業
 
30.77億
 
3982.0%
 
 
 
台火
-其他業
 
5,828萬
 
2253.0%
 
 
 
浩鼎
-生技醫療業
 
1,098萬
 
1878.2%
 
 
2月已公布營收一覽
截至目前，已公布2月營收報告（資本額<50億）的家數累計達995家。其中營收年增大於 25％有465家，年增小於-20％有93家。
 
2月營收年增分布表現
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
介於10～50億
 
>= +25%
 
184家
 
 
 
介於10～50億
 
>= 0%
 
130家
 
 
 
介於10～50億
 
< 0%
 
50家
 
 
 
介於10～50億
 
<= -20%
 
61家
 
 
 
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
小於10億
 
>= +25%
 
281家
 
 
 
小於10億
 
>= 0%
 
174家
 
 
 
小於10億
 
< 0%
 
81家
 
 
 
小於10億
 
<= -20%
 
61家
 
 
 
2月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
欣巴巴
-建材營造業
 
4,218萬
 
324353.9%
 
 
 
富華新
-建材營造業
 
30.77億
 
37071.4%
 
 
 
聯上發
-建材營造業
 
6,957萬
 
12234.6%
 
 
 
寶徠
-建材營造業
 
4,084萬
 
7393.4%
 
 
 
安特羅
-生技醫療業
 
710萬
 
1011.1%
 
 
2月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
富華新
-建材營造業
 
30.77億
 
3982.0%
 
 
 
台火
-其他業
 
5,828萬
 
2253.0%
 
 
 
浩鼎
-生技醫療業
 
1,098萬
 
1878.2%
 
 
 
天剛
-資訊服務業
 
6萬
 
1833.3%
 
 
 
碳基
-其他業
 
169萬
 
1043.2%
 
 
註：數據僅供參考，不作為投資建議。",2025-03-08 07:55:38,39074,2月台股營收公布，2025年3月針對中小型公司前一日公布641家營收。截至目前2月營收公布共計995家，其中營收年增大於+25％有465家，年增小於-20％有93家。| Anue鉅亨 - 台股營收,營收速報 - 2025年3月8日台股中小型公司2月營收一覽（新增641家）,"['台股', '營收速報', '台股營收', '2月營收', '建材營造業', '欣巴巴', '建材營造業', '富華新']","['總太', '聯上發', '台火', '浩鼎', '欣巴巴', '寶徠', '天剛', '安特羅', '碳基']",a2b12677-9e73-4493-be52-15d1a79f2796
"根據FactSet最新調查，共4位分析師，對建準(2421-TW)提出目標價估值：中位數由126元下修至120元，調降幅度4.76%。其中最高估值145元，最低估值115元。
綜合評級 - 共有4位分析師給予建準(2421-TW)評價：積極樂觀4位、保持中立1位、保守悲觀0位。
建準(2421-TW)今(7日)收盤價為100元。近5日股價上漲6.38%，相關零組件業近5日下跌3.91%，集中市場加權指數下跌2.07%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:17,39073,FactSet 最新調查：建準(2421-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：建準(2421-TW)目標價調降至120元，幅度約4.76%,"['台股', '市場預估', '目標價']",['建準'],427db1a6-01f0-482d-ae44-b8d5382b2a71
"根據FactSet最新調查，共16位分析師，對上銀(2049-TW)提出目標價估值：中位數由327.5元上修至345元，調升幅度5.34%。其中最高估值416元，最低估值150元。
綜合評級 - 共有16位分析師給予上銀(2049-TW)評價：積極樂觀8位、保持中立4位、保守悲觀4位。
上銀(2049-TW)今(7日)收盤價為299元。近5日股價下跌4.47%，相關電機機械近5日下跌2.58%，集中市場加權指數下跌2.07%，短期股價無明顯表現。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:19,39072,FactSet 最新調查：上銀(2049-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：上銀(2049-TW)目標價調升至345元，幅度約5.34%,"['台股', '市場預估', '目標價']",['上銀'],87b53a7c-2c43-46aa-a5ec-81cbb4185d76
"根據FactSet最新調查，共8位分析師，對中鋼(2002-TW)提出目標價估值：中位數由24.3元上修至26.5元，調升幅度9.05%。其中最高估值30元，最低估值22元。
綜合評級 - 共有8位分析師給予中鋼(2002-TW)評價：積極樂觀5位、保持中立4位、保守悲觀0位。
中鋼(2002-TW)今(7日)收盤價為24.25元。近5日股價下跌0.41%，相關鋼鐵工業近5日上漲0.83%，集中市場加權指數下跌2.07%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:21,39071,FactSet 最新調查：中鋼(2002-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：中鋼(2002-TW)目標價調升至26.5元，幅度約9.05%,"['台股', '市場預估', '目標價']",['中鋼'],3ba44475-1cd2-496d-85d4-095f2c72a99f
"根據FactSet最新調查，共19位分析師，對緯穎(6669-TW)做出2025年EPS預估：中位數由155.29元下修至154.15元，其中最高估值167.03元，最低估值122.01元，預估目標價為3000元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
167.03(162.45)
208.38
234.2
最低值
122.01(122.01)
159.63
212.24
平均值
150.79(150.57)
180.7
222.67
中位數
154.15(155.29)
183.69
221.58
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
579,818,000
780,758,590
910,968,000
最低值
467,329,000
561,693,000
772,141,360
平均值
525,165,540
662,597,350
847,479,940
中位數
530,021,190
668,468,730
859,330,450
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
126.57
68.88
81.07
49.46
營業收入
(單位：新台幣千元)
360,541,104
241,900,989
292,876,040
192,625,942
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/6669/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:29,39070,FactSet 最新調查：緯穎(6669-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：緯穎(6669-TW)EPS預估下修至154.15元，預估目標價為3000元,"['台股', '市場預估', 'eps']",['緯穎'],fc623469-67df-4a04-abea-73fe45c46225
"根據FactSet最新調查，共17位分析師，對上銀(2049-TW)做出2025年EPS預估：中位數由8.01元下修至7.77元，其中最高估值9.86元，最低估值5.44元，預估目標價為345元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
9.86(9.86)
13.78
9.85
最低值
5.44(5.44)
7.57
9.85
平均值
7.83(7.86)
10.15
9.85
中位數
7.77(8.01)
9.89
9.85
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
29,202,000
34,402,000
32,746,000
最低值
25,723,110
28,021,150
32,746,000
平均值
27,237,440
30,529,010
32,746,000
中位數
27,360,000
30,345,320
32,746,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
5.57
5.75
12.98
10.36
營業收入
(單位：新台幣千元)
24,391,684
24,632,772
29,314,648
27,265,162
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2049/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:31,39069,FactSet 最新調查：上銀(2049-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：上銀(2049-TW)EPS預估下修至7.77元，預估目標價為345元,"['台股', '市場預估', 'eps']",['上銀'],b20f1628-e882-46fc-ace5-8d9164b88748
"根據FactSet最新調查，共12位分析師，對儒鴻(1476-TW)做出2025年EPS預估：中位數由26.93元上修至27.12元，其中最高估值28.65元，最低估值25.84元，預估目標價為660元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
28.65(28.7)
32.75
37
最低值
25.84(25.84)
28.67
34.11
平均值
27.16(27.02)
30.77
35.56
中位數
27.12(26.93)
30.61
35.56
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
44,179,620
49,999,990
55,560,210
最低值
41,288,000
44,824,600
50,925,000
平均值
42,562,090
47,480,020
53,242,610
中位數
42,493,490
46,743,000
53,242,610
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
24.2
18.87
24.75
18.77
營業收入
(單位：新台幣千元)
36,828,499
30,790,462
39,736,173
35,917,247
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/1476/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:34,39068,FactSet 最新調查：儒鴻(1476-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：儒鴻(1476-TW)EPS預估上修至27.12元，預估目標價為660元,"['台股', '市場預估', 'eps']",['儒鴻'],bf6eb6d0-24b4-4cba-9107-80c26b397073
"根據FactSet最新調查，共8位分析師，對中鋼(2002-TW)做出2025年EPS預估：中位數由0.56元上修至0.63元，其中最高估值1.13元，最低估值0.28元，預估目標價為26.5元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
1.13(1.13)
1.3
最低值
0.28(0.28)
0.54
平均值
0.66(0.61)
0.89
中位數
0.63(0.56)
0.81
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
392,335,000
396,735,780
最低值
357,212,000
379,356,810
平均值
369,660,230
386,936,120
中位數
366,700,000
388,174,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
0.13
0.11
1.15
4.02
營業收入
(單位：新台幣千元)
360,535,714
363,326,498
449,567,488
468,327,501
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2002/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:36,39067,FactSet 最新調查：中鋼(2002-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：中鋼(2002-TW)EPS預估上修至0.63元，預估目標價為26.5元,"['台股', '市場預估', 'eps']",['中鋼'],e43a0b2d-f55e-4b6e-a8c0-6c712db7c978
"根據FactSet最新調查，共10位分析師，對宏捷科(8086-TW)做出2025年EPS預估：中位數由2.79元下修至2.75元，其中最高估值3.45元，最低估值2.09元，預估目標價為108元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
3.45(3.45)
4.75
最低值
2.09(2.26)
2.91
平均值
2.76(2.86)
3.64
中位數
2.75(2.79)
3.45
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
4,646,000
5,827,090
最低值
4,219,000
4,891,000
平均值
4,462,050
5,223,020
中位數
4,494,000
5,087,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
2.65
0.42
0.07
4.29
營業收入
(單位：新台幣千元)
4,455,584
2,723,100
2,163,751
4,716,021
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/8086/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-03-08 08:10:38,39066,FactSet 最新調查：宏捷科(8086-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：宏捷科(8086-TW)EPS預估下修至2.75元，預估目標價為108元,"['台股', '市場預估', 'eps']",['宏捷科'],4e2d5476-045b-4ada-8fc1-433100e0c653
