content,publish_at,id,summary,title,keywords,related_stocks,uuid
"6/18 台股盤前要聞


1. 鴻海 (2317-TW) 17 日登上 200 元大關，自創辦人郭台銘交棒、劉揚偉接任董事長以來，鴻海近 5 年股價上漲 160%、市值大增 1.71 兆元，來到 2.77 兆元；郭台銘持股市值也大增至 3484 億元。


2. 台股 17 日盤中再衝上 22567 點，續創歷史新高，創高後小幅拉回，終場翻黑小跌 8.19 點，收在 22496.53 點，成交量 4426 億元。鴻海扮演撐盤要角，續強 1%，衝破 200 元大關，市值高達 2.77 兆元。


3. 台積電 (2330-TW)(TSM-US) 嘉義先進封測廠 5 月起動工，不過，日前因在地質鑽探過程中疑似挖到遺址，經文資法規定，第一廠暫時停工，同時啟動第二廠工程，南科管理局預期，第一廠完工期程影響不大，台積電則說，配合主管機關規定進行後續相關程序。


4. 預售市場買氣暢旺，根據實價預售揭露資料顯示，4 月預售揭露單月 1.38 萬件，連續兩個月都超過 1.3 萬件，是預售實價即時揭露以來首見，排除去年 6 月平均地權條例前的上車潮， 4 月預售揭露量也創下單月新高，2024 年 1-4 月預售總銷售金額高達 7900 億元，反映預售市場當前的買氣熱絡狀況。


5. 台股 ETF 規模創新高，來到 2.25 兆元，其中台股高息 ETF 更是成長快速，今年來規模則是增加 6417.17 億元，占所有台股 ETF 規模增加逾 8 成。進一步觀察高息 ETF 中規模達千億以上的 00919、00929、0056、00878、00940 五檔表現，其中有兩檔規模今年來增加千億元以上，分別是 00919、00940。


6. 三大法人 17 日合計賣超台股 164.78 億元，外資賣超 159.39 億元，終止連三買，投信買超 33.41 億元，呈現連二買，自營商調節 38.8 億元，終止連二買；外資加碼空單 337 口，未平倉空單口數提升至 13,192 口。


〈台股盤後〉鴻海衝破 200 元穩住大盤創高後震盪 小跌 8 點收 22496 點


劉揚偉掌舵近 5 年鴻海股價漲 1.6 倍 郭台銘持股市值激增達 3484 億元


鴻家軍強強聯手 樺漢結盟夏普拓亞太智慧零售、AIoT 市場


台積電嘉義封裝廠疑挖到遺址暫停工 先行興建第二廠


〈房產〉全台預售屋交易發高燒 連兩月成交逾 1.3 萬件


欣新網搭 618 大檔拚業績 全年營運有望衝高


母親節催買氣！五大發卡行 5 月刷出 2590 億元 中信銀奪回刷卡王


〈台幣〉股市熄火 量縮弱勢盤整收 32.385 元


台股 ETF 規模衝上 2.25 兆元締新猷 千億高息型貢獻大


〈焦點股〉外資狂掃貨消化解套賣壓 00940 續創新高


和碩 5G O-RAN 專網結合低軌衛星通訊 打入陽明海事應用


〈浩鼎股東會〉聚焦 ADC 產品線 下半年擬辦理現增


九暘董事全面改選 達發人馬正式進駐 攜手搶食 7 億美元市場


外資中止連 3 買反手賣 159 億元 提前上車買鴻海 13 萬張坐等抬轎


〈台股盤後〉鴻海衝破 200 元穩住大盤創高後震盪 小跌 8 點收 22496 點",2024-06-18 05:10:02,22029,台股盤前要聞,〈台股盤前要聞〉鴻海榮登「郭董退休價」、預售屋量價雙創高、外資反手賣超159億,"['台股', '台股盤前', '台股盤前要聞']","['鴻海', '富邦金', '國泰金', '台積電', '台積電']",bbb7807b-59b1-4d7d-ab4b-df0014b36c38
"今晨美股四大指數全數收高，花旗和高盛同步調高標普指數的預測，除了道瓊外，其他 3 大指數都同創歷史新高。道瓊漲約 0.5% 標普漲 0.7%，科技股那指漲近 1%，費半漲 1.6%。紐約原油漲 2.4% 站上 80 美元 / 桶大關。紐約期金和比特幣幣都是小跌震盪。美 10 年債收益率現報 4.280%。


其他重要個股，週五蘋果 (AAPL-US) 漲近 2% 續創收盤新高，微軟 (MSFT-US) 漲 1.3%，META-US 漲 0.4%，亞馬遜 (AMZN-US) 漲 0.2%，谷歌 (GOOG-US) 漲 0.2%，輝達 (NVDA-US) 回檔 0.6%，伺服器大廠美超微 (SMCI-US)5.0%，晶片大廠超微(AMD-US) 跌 0.7%，半導體權重股博通 (AVGO-US) 續漲 5.4% 持續創新高，記憶體大廠美光 (MU-US) 漲 4.5%，台積電 ADR(TSM-US)2.7%，特斯拉 (TSLA-US) 大漲 5.3%，AI PC 美股指標股英特爾 (INTC-US) 反彈 1.7%，戴爾 (DELL-US) 強彈 5.2%。兩檔減肥藥大廠諾和諾德 (NVO-US) 跌 1.4%，禮來 (LLY-US) 漲 0.7% 股價創歷史新高。BDI 指數，BCI 海岬指數 2 指數都是持平，上海集運歐 (洲) 線期貨昨漲約 3.0%，再創掛牌後新高。


上週至今，全球股市持續有行情的大概只剩美股的大型科技股了，輝達 (NVDA-US) 蘋果 (AAPL-TW) 博通 (AVGO-TW) 和台股的台積電 ADR(TSM-US)持續創歷史新高這也帶動了台股也再創新高，不過我們將全球股市看一遍，歐股因為政治的關係出現大幅回檔，法國股市居然創今年新低，美股道瓊也跌破了半年線昨天亞股也只有台股最強，但日股卻是大跌近 2%，韓股陸股都是小跌，而這些市場，距離歷史新高都還有一大段的距離，台股的不斷創高，顯得非常突出。因此我們要談結構，就是從如此差異下來作結論，即使美股科技股仍強，但股市分化，漲幅或將受限，大跌不致於，回檔在所難免。另外上週美國的 CBOE 交易所的黑天鵝指數 (SKEW) 又再度逼近了歷史新高，也是一個警訊!


台股昨日收盤下跌收低 8 點，盤中的分時 (11:30~12:30) 出現了空頭慣性早露端倪。如前所述，指數理應拉回整理，台積電 (2330-TW) 的千元大關鴻海 (2317-TW) 的 200 元，都只差一小步，但就是這小步，就很有可能是一段時間的高點了。不過老師始終要強調，股市漲多拉回天經地義，並非就此轉空。如果是如此，我們應該要看好接棒上漲的好股有哪些?




首先老師仍要重申看好海運股，昨天又有新聞，提到拜登施壓哈馬斯以色列必須和談，海運股閞高走低，不過看好海運的報價持續上揚，旺季才剛開始，而最主要是上海集運歐洲線今天在亞洲再度創下歷史新高，長榮 (2618-TW) 上週季線 188 元進場，今天再突破 200 元大關。至於其他的海運股可以等老師的通知再進場。


老師最主要是要談生技股，老牌生技股晟德 (4123-TW) 開始發動了，晟德旗下持股 32% 的順藥生技 (6535-TW) 今年年初第一階段漲幅高達 230%，拉回後今天又漲停進入第二階段，另外持股 20% 的永昕生技 (4726-TW) 昨天也攻漲停創波段高，而老師近日推荐的 AI 智能醫療的長佳智能 (6841-TW) 持續大漲創 10 個月新高，晟德集團或將展開一大波段的走勢，而最看好的長佳智能。股本僅約 10 億，今年月月營收都翻數倍，真的是待價而沽。當然華藥 (6446-TW) 和美時 (1795-TW) 保瑞 (6472-TW) 才是整體生技股的重心，近期生技展必有動作。


電子股部分，鎖定 3 個題材，就是矽光子 (光聖華星光)，還有一檔晶片股具有中國被美國製裁的轉單效應的個股 (連 2 個交易盤中都攻漲停)。另外持續看多加密貨幣概念，這幾檔個股老師將放在老師的免費會員影音中，還有老師的台股鑫攻略的 YT，請投資朋友踴躍觀看和參加。


還有哪些個股可以投資的請投資朋友一定要跟緊老師的操作趕快跟上『台股鑫攻略』的腳步，和觀看老師免費的會員影音，來電洽詢，強力優惠中。


操作難度提高了，投資朋友若有操作上或持股的問題歡迎加入老師的 LINE。LINE 好友連結 : 
https://lin.ee/5fbMyC2
。


最新影音 (請點影音上方標題至 Youtube 收視品質會更佳)




您可以點選下方黃色圖，股票健診或詢問入會，將有專人會協助您!




台股鑫攻略，帶您掌握全世界，跟著邱老師，穩中求勝才是您的最佳操作策略。台股鑫熱線 02-2653-8299。


文章來源：邱鼎泰分析師 / 亨達投顧


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2024-06-18 07:26:54,22028,無摘要,【鑫攻略早報】晶片股輪漲補漲股!生技晟德集團後勁十足!!,"['趨勢分析', '亨達投顧', '邱鼎泰', '蘋果', '長榮', '晟德', '藥華藥', '光聖', '長佳智能', '順藥生技', '永昕生技', '華星光']","['美時', '藥華藥', '永昕', '順藥', '晟德', '長榮航', '台積電', '長佳智能', '保瑞', '鴻海', '長佳智能', 'Novo Nordisk - ADR', '戴爾電腦', '英特爾', '特斯拉', '台積電', '美光', '蘋果', '超微', 'Super Micro Computer Inc', '輝達', 'Google', '亞馬遜', '微軟', '博通', '禮來公司']",996947fc-5891-4a29-b078-c52893181474
"本次公布5月營收一覽
截至台北時間2024年6月18日07:55，彙整前一日公布5月營收的中小型公司(資本額<50億)，共計1936家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
永記
-化學工業
 
7.77億
 
6.9%
 
 
 
康控-KY
-電子零組件業
 
1.06億
 
-13.8%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
永記
-化學工業
 
7.77億
 
4.0%
 
 
 
康控-KY
-電子零組件業
 
1.06億
 
-22.1%
 
 
5月已公布營收一覽
截至目前，已公布5月營收報告（資本額<50億）的家數累計達1936家。其中營收年增大於 25％有526家，年增小於-20％有303家。
 
5月營收年增分布表現
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
介於10～50億
 
>= +25%
 
199家
 
 
 
介於10～50億
 
>= 0%
 
259家
 
 
 
介於10～50億
 
< 0%
 
174家
 
 
 
介於10～50億
 
<= -20%
 
205家
 
 
 
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
小於10億
 
>= +25%
 
327家
 
 
 
小於10億
 
>= 0%
 
421家
 
 
 
小於10億
 
< 0%
 
250家
 
 
 
小於10億
 
<= -20%
 
205家
 
 
 
5月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
大城地產
-建材營造業
 
1,271萬
 
37279.4%
 
 
 
逸達
-生技醫療業
 
1,257萬
 
8280.7%
 
 
 
聯上
-建材營造業
 
10.15億
 
5378.8%
 
 
 
世紀
-半導體業
 
3,810萬
 
4229.3%
 
 
 
富旺
-建材營造業
 
2.27億
 
3931.3%
 
 
5月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
大城地產
-建材營造業
 
1,271萬
 
37279.4%
 
 
 
華固
-建材營造業
 
10.23億
 
29660.0%
 
 
 
斯其大
-其他電子業
 
8,433萬
 
4189.3%
 
 
 
達麗
-建材營造業
 
29.68億
 
2291.4%
 
 
 
太景*-KY
-生技醫療業
 
1.15億
 
2279.0%
 
 
最新相關新聞
 
EUR/USD：連續兩天大幅下跌1.5％後，歐元徘徊在1.07美元附近
 
〈紐約匯市〉歐元回升削弱美元 英鎊徘徊一個月低點
 
歐元兌美元報1.0711,意大利5月CPI按年升0.8%
 
日創立金融特區力拚成為國際金融都市 專家：有別過去構想 仍有三大課題待解
 
【聚焦人幣】外匯局:5月銀行結售匯逆差收窄至159億美元
 
註：數據僅供參考，不作為投資建議。",2024-06-18 07:55:34,22027,5月台股營收公布，2024年6月針對中小型公司前一日公布2家營收。截至目前5月營收公布共計1936家，其中營收年增大於+25％有526家，年增小於-20％有303家。| Anue鉅亨 - 台股營收,營收速報 - 2024年6月18日台股中小型公司5月營收一覽（新增2家）,"['台股', '台股營收', '5月營收', '建材營造業', '大城地產', '化學工業', '永記']","['永記', '康控-KY', '亞銳士', '逸達', '聯上', '世紀', '富旺', '華固', '達麗', '太景*-KY', '斯其大']",488c6b74-8258-427e-98fa-8fb9209c6692
"根據FactSet最新調查，共13位分析師，對京元電子(2449-TW)提出目標價估值：中位數由93元上修至93元，調升幅度3.23%。其中最高估值120元，最低估值72元。
綜合評級 - 共有13位分析師給予京元電子(2449-TW)評價：積極樂觀3位、保持中立8位、保守悲觀3位。
京元電子(2449-TW)今(17日)收盤價為99.5元。近5日股價上漲11.92%，相關半導體業近5日上漲4.85%，集中市場加權指數上漲2.92%，股價漲幅表現優於大盤。
最新相關新聞
 
盤中速報 - 京元電子(2449)大漲7.4%，報103元
 
盤中速報 - 京元電子(2449)大漲7.07%，報93.9元
 
投信近5日賣超個股
 
投信近5日賣超個股
 
投信近3日賣超個股
 
資料來源：Factset，數據僅供參考，不作為投資建議。",2024-06-18 08:10:13,22026,FactSet 最新調查：京元電子(2449-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：京元電子(2449-TW)目標價調升至93元，幅度約3.23%,"['台股', '市場預估', '目標價']",['京元電子'],66b36a1e-8cb8-47be-8999-d50a8215f6ce
"根據FactSet最新調查，共10位分析師，對京元電子(2449-TW)做出2024年EPS預估：中位數由5.66元上修至5.87元，其中最高估值7.91元，最低估值4.4元，預估目標價為96元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
7.91(7.91)
8.6
8.38
最低值
4.4(4.4)
4.82
5.62
平均值
6.31(6.05)
6.39
7.16
中位數
5.87(5.66)
6.28
7.13
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
37,586,350
44,032,000
47,558,770
最低值
28,689,000
26,290,000
34,894,000
平均值
32,679,240
35,298,200
40,140,770
中位數
32,269,000
35,419,610
39,999,660
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
4.78
5.59
4.23
2.97
營業收入
(單位：新台幣千元)
33,025,307
36,781,996
33,759,389
28,959,304
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2449/financials/ratios
最新相關新聞
 
鉅亨速報 - Factset 最新調查：京元電子(2449-TW)目標價調升至93元，幅度約3.23%
 
盤中速報 - 京元電子(2449)大漲7.4%，報103元
 
盤中速報 - 京元電子(2449)大漲7.07%，報93.9元
 
投信近5日賣超個股
 
投信近5日賣超個股
 
資料來源：Factset，數據僅供參考，不作為投資建議。",2024-06-18 08:11:08,22025,FactSet 最新調查：京元電子(2449-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：京元電子(2449-TW)EPS預估上修至5.87元，預估目標價為96元,"['台股', '市場預估', 'eps']",['京元電子'],dcc7271e-f76e-493c-a1c4-411f232c7fbe
"根據FactSet最新調查，共7位分析師，對華航(2610-TW)做出2024年EPS預估：中位數由1.64元上修至1.67元，其中最高估值2.05元，最低估值1.25元，預估目標價為23元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
2.05(2.05)
1.6
0.58
最低值
1.25(1.26)
0.86
0.58
平均值
1.61(1.6)
1.11
0.58
中位數
1.67(1.64)
0.99
0.58
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
204,873,910
212,146,130
183,407,180
最低值
185,993,760
176,445,000
183,407,180
平均值
195,407,130
190,331,760
183,407,180
中位數
195,714,000
186,367,950
183,407,180
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
1.13
0.48
1.67
0.03
營業收入
(單位：新台幣千元)
184,816,790
150,722,471
138,841,403
115,250,550
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2610/financials/ratios
最新相關新聞
 
聯準會下調降息預期一碼，台股尾盤乏力，光電族群、鋼鐵人繼續發光？
 
〈星宇股東會〉張國煒：年底前申請上市 今年營運比去年好
 
外資近5日買超個股
 
外資加碼台股323億 爆買00940近14.7萬張 三大法人齊賣航運股
 
外資近5日買超個股
 
資料來源：Factset，數據僅供參考，不作為投資建議。",2024-06-18 08:11:16,22024,FactSet 最新調查：華航(2610-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：華航(2610-TW)EPS預估上修至1.67元，預估目標價為23元,"['台股', '市場預估', 'eps']",['華航'],dd0c19e3-0685-4638-9e22-f37ca08413b3
"根據FactSet最新調查，共9位分析師，對長榮航(2618-TW)做出2024年EPS預估：中位數由3.52元上修至3.66元，其中最高估值3.9元，最低估值2.9元，預估目標價為40.9元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
3.9(3.88)
3.29
1.55
最低值
2.9(2.9)
2.19
1.55
平均值
3.46(3.45)
2.75
1.55
中位數
3.66(3.52)
2.79
1.55
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
218,536,740
225,828,000
190,074,000
最低值
184,400,000
190,189,000
190,074,000
平均值
208,073,670
206,655,140
190,074,000
中位數
211,052,000
203,533,000
190,074,000
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
4.01
1.34
1.31
-0.69
營業收入
(單位：新台幣千元)
200,356,523
138,068,607
103,872,359
89,048,776
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2618/financials/ratios
最新相關新聞
 
【鑫攻略早報】晶片股輪漲補漲股!生技晟德集團後勁十足!!
 
外資近5日賣超個股
 
外資近3日賣超個股
 
投信近5日買超個股
 
投信近3日買超個股
 
資料來源：Factset，數據僅供參考，不作為投資建議。",2024-06-18 08:11:20,22023,FactSet 最新調查：長榮航(2618-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：長榮航(2618-TW)EPS預估上修至3.66元，預估目標價為40.9元,"['台股', '市場預估', 'eps']",['長榮航'],9de8f205-10e3-4ee0-be6e-177dce21334b
"AI 旋風持續發燒，相關概念股漲翻天，此刻進場是否會太晚？法人分析，AI 趨勢才剛開始，半導體、晶片等硬體公司是首波受惠股，未來待 AI 應用擴及到中下游，雲端平台、模型中心、機器學習、應用程式、終端服務等族群將接棒演出，長遠來看，現階段仍是進場好時機；若想瞄準 AI 商機最先發酵的硬體產業，可藉由主動型基金布局全球半導體明星隊！


AI 狂潮下 半導體產業鏈最先受惠


一顆小小的輝達 (NVIDIA) GPU 晶片，掀起了全球 AI 運用蝴蝶效應，全球科技巨頭更紛紛加速 AI 技術發展，例如 OpenAI 近期推出 AI 新模型「GPT-4o」，蘋果也將推出內含 AI 技術的 iPhone 手機，AI 技術發展將進入新一波戰國時代。


AI 狂潮中，具有實質營收獲利基本面的半導體、晶片等相關硬體產業，例如 GPU、CPU、HBM/DRAM、晶圓代工、光刻機等將是首波受惠族群，商機十分龐大。Precedence Research 調查顯示，全球半導體市場規模每年將以 12.3% 的成長率，至 2032 年將增至 1.883 兆美元。日盛全球關鍵半導體基金經理人陳學林認為，半導體產業鏈受惠於 AI 風潮，至少可以享有十年的黃金盛宴！




哪些公司可以留意？陳學林指出，半導體產業鏈遍佈全球，不少優質公司值得投資，舉例來說，扮演心臟的 GPU，例如 NVIDIA、AMD、Intel；散熱的雙鴻、Vertiv；記憶體的三星、SK 海力士、美光；高速連接的 Astera Lab；此外，AI 算力講求快速、高效的時代，電力也至關重要，核能發電相關類股亦可考慮布局。


AI 概念股漲幅已高 會被割韭菜？


生成式 AI 旋風席捲全球，不少 AI 概念股驚驚漲，現在仍是布局好時機嗎？會不會買貴了，被割韭菜？


陳學林分析，AI 族群是基本、獲利、題材三面俱到，可以說是高貴不貴！以 NVIDIA 為例，2021 年 3 月至今漲了 5 倍，但本益比仍低於同業平均水準，NVIDIA 目前本益比約 32 倍，同類型科技類股本益比約 35 倍；況且 2000 年網路泡沫時代，科技指標股思科 (Cisco) 本益比高達 100 倍，而 NVIDIA 具有 AI 獲利基本面支撐，本益比卻僅為其三分之一左右，因此 NVIDIA 仍處於起漲賽道上。(資料來源：Bloomberg，2024/2/29)


單就股價表現而言，現階段半導體類股或許處於高峰，不過，陳學林認為，未來隨著車用電子、消費電子等 AI 需求逐漸擴大後，將持續推升半導體產業表現，以智慧手機為例，除了三星之外，蘋果今年下半年也將推出 AI 功能的手機，在其帶動下，未來 AI 手機可望成為市場主流。


再者，放長遠來看，AI 趨勢才剛起飛，半導體產業只是優先發酵的領域，未來 AI 運用逐漸擴及到中下游，雲端平台、模型中心、機器學習、應用程式、終端服務等族群可望接棒演出。例如亞馬遜、Google、Meta 已經運用大數據分析，讓廣告投入能夠更加精準；醫療產業也開始採用 AI 技術，例如美國已有減肥藥公司透過 AI 技術，加速新藥開發。


布局主動型基金 投資全世界半導體明星


過去歷史經驗顯示，股市多頭行情中，聚焦投資在半導體產業鏈，報酬率更佳！彭博統計近五年來，全球半導體指數漲幅高達 285.9%，不僅優於世界科技指數、美國股票指數，報酬率更比世界指數高出兩倍。




近年來國內颳起 ETF 熱潮，不過，若想投資全球半導體優質公司，主動型基金較有機會掌握多頭行情！原因有二：


一是牛市行情:
 基金績效有機會優於 ETF：根據 Bloomberg 統計至 2024/5/15，費城半導體指數年初至今約上漲 17%，個股表現卻不一，Intel 下跌 40%，NVIDIA 上漲將近 98%，主動型基金經理人會找尋最具成長潛力或投資優勢之半導體企業，追求創造超額報酬的機會。


二是配置靈活度：
AI 受惠廠商會從 NVIDIA、台積電等上游產業鏈，慢慢擴及到 Microsoft、亞馬遜、Google、散熱族群等中下游產業鏈，主動型基金可以根據市場狀況，隨時靈活配置投資組合及持股比重，彈性較高。


以「日盛全球關鍵半導體基金」為例，它是國內首檔瞄準半導體產業的主動型基金，擁有資深操盤經驗的日盛投信投研團隊將採取主動式的靈活選股策略，篩選未來獲利更可期的公司，而且是全球上中下游完整產業鏈布局，可以說一檔基金即可投資全世界半導體明星隊，省時又省力，是目前股市高檔震盪之下，精準參與 AI 大行情的不錯選擇！




本文提及個股，僅為說明之用，不代表本基金之必然持股，亦不代表任何金融商品的推介或建議。
本基金經金管會核准或同意生效，惟不表示絕無風險。基金經理公司以往之經理績效不保證基金之最低投資收益；基金經理公司除盡善良管理人之注意義務外，不負責本基金之盈虧，亦不保證最低之收益。投資人申購前應詳閱基金公開說明書。
有關基金應負擔之費用已揭露於基金公開說明書中，投資人可至本公司網站 (https：//www.jsfunds.com.tw) 及基金銷售機構索取，或至公開資訊觀測站 (http：//mops.twse.com.tw) 中查詢。投資人因不同時間進場，將有不同之投資績效，過去績效亦不代表未來績效之保證。本文提及之經濟走勢預測不必然代表本基金之績效，本基金投資風險請詳閱基金公開說明書。基金非存款或保險，故無受存款保險、保險安定基金或其他相關保障機制之保障。投資人申購本基金係持有基金受益憑證，而非本文提及之投資資產或標的。
本公司當盡力提供正確之資訊，所載資料均來自或本諸我們相信可靠之來源，但對其完整性、即時性和正確性不做任何擔保，如有錯漏或疏忽，本公司或關係企業與其任何董事或受僱人不負任何法律責任。投資人如欲進行投資，應自行判斷投資標的、投資風險，承擔投資損益結果，不應將本資料引為投資之唯一依據。本文內容非經本公司同意請勿為任何重製、轉載、散布、改作等侵害智慧財產權或其他權利之行為。


【日盛投信 獨立經營管理】",2024-06-18 09:20:05,22022,無摘要,想買AI概念股？一檔基金就能入手全球半導體明星隊,"['日盛投信', 'AI', 'AI概念股', '半導體', 'NVIDIA', '輝達', 'OpenAI', 'GPT-4o', '蘋果', 'GPU', 'AMD', 'Intel', '主動型基金']",[],70895181-29c0-43ed-aad1-ccae7cf16771
"矽晶圓大廠環球晶 (6488-TW) 今 (18) 日宣布，義大利子公司 MEMC S.p.A. 獲得歐盟執委會支持，也取得義大利企業暨義大利製造部的 IPCEI ME/CT 計畫最高 1.03 億歐元之研發補助，用於打造歐洲最先進之 12 吋半導體矽晶圓廠。


環球晶指出，義大利子公司 MEMC S.p.A. 繼歐盟執委會 (EU Commission) 旗下競爭總署 (Directorate General for Competition, DG Competition) 核准環球晶位於義大利子公司 MEMC Electronic Materials S.p.A. (MEMC S.p.A.) 的擴廠案後，此次再度獲得義大利補助，有助填補歐洲半導體先進矽晶圓的關鍵缺口。


MEMC S.p.A. 總經理 Marco Sciamanna 指出，公司新建的 12 吋晶圓廠將支持 IPCEI ME/CT 法案所聚焦的四項高科技領域下游產品的開發，其中包括 SENSE(感測器)、THINK(邏輯元件)、ACT(功率電子) 及 COMMUNICATE(通訊元件)。同時，公司很榮幸能夠名列該法案所遴選的 56 家企業之一，更自豪的是公司是極少數能夠在所有四個高科技領域皆做出實質貢獻的公司之一。


環球晶董事長徐秀蘭表示，在經濟區域化的時代，歐盟執委會和義大利政府已戰略性地將半導體及高科技產業定為最重要的投資目標，以增加其韌性。MEMC S.p.A. 新建的 12 吋晶圓廠完全符合歐盟執委會對先進技術之『研究與開發』(Research and Development) 及『率先產業布局』(First Industrial Deployment) 的標準。


MEMC S.p.A. 作為歐洲最新的 12 吋矽晶圓生產基地，採用最先進的製造技術以滿足客戶日益複雜的需求，公司很榮幸能夠成為 IPCEI ME/CT 法案中的一員，並由衷感謝歐盟執委會和 MIMIT 的支持。


MEMC S.p.A. 在諾瓦納 (Novara) 和美拉諾 (Merano) 皆擁有生產基地，於義大利已成功營運數十年，其所生產之晶圓被用於構建整個歐洲高科技經濟所使用的各種設備，涵蓋汽車、工業物聯網 (IOT & IIOT)、消費電子及醫療設備等領域。


MEMC S.p.A. 透過此次擴廠，將於諾瓦拉創造 600 個建築相關工作及 150 個長期工作機會。根據美國半導體行業協會 (Semiconductor Industry Association) 之研究，半導體產業中每增加 1 個就業機會，將支持當地經濟額外 5.7 個工作機會。


環球晶視 ESG 為其核心使命，全球子公司皆致力於實踐綠色製造，持續提升節能、節水、廢棄物管理及控制空氣污染。MEMC S.p.A 新的 12 吋晶圓工廠全面運轉後，最高將可回收五成之生產用水，並規劃以 100% 再生能源來製造全球最先進的矽晶圓，竭盡所能地減少環境足跡。


環球晶是全球第三大半導體晶圓供應商，於三大洲、九個國家擁有十八個製造及營運據點。作為全球半導體技術的領導者，環球晶圓致力於為領先的晶片製造商提供創新和先進技術的解決方案，共同改善全世界的生活。",2024-06-18 09:36:03,22021,矽晶圓大廠環球晶 (6488-TW) 今 (18) 日宣布，義大利子公司 MEMC S.p.A. 獲得歐盟執委會支持，也取得義大利企業暨義大利製造部的 IPCEI ME/CT 計畫最高 1.03 億歐元之研發補助，用於打造歐洲最先進之 12,〈環球晶股東會〉子公司獲歐盟與義大利支持 取得1.03億歐元補助金,"['環球晶', '矽晶圓', '半導體', '義大利', '補助']",['環球晶'],66841561-7f26-477e-b4a3-e3d4e8414d30
"美股周一再度上漲，台股今 (18) 日延續多頭走勢，權王台積電 (2330-TW)(TSM-US) 強漲超過 3%，推升指數達 22787 點，再度攻上歷史新高，上漲近 300 點，預計今年成交量 4800 億元，與昨日相近。


權值股普遍走揚，台積電續強 3%，最高達 950 元，持續往千金靠攏，鴻海 (2317-TW) 與聯發科 (2454-TW) 多在平盤附近遊走，廣達 (2382-TW)、日月光投控 (3711-TW)(ASX-US) 也同步走揚，金控雙雄國泰金 (2882-TW)、富邦金 (2881-TW) 也上漲表態，推升大盤走勢。


ASIC 與 IP 股再度重返多方焦點，台積電旗下創意一度飆漲 9%，神盾 (6462-TW) 漲幅達 3% 以上，其他如安國 (8054-TW)、芯測 (6786-TW)、晶心科 (6533-TW) 等，都有 1% 以上的漲幅。


重電股也有不錯表現，華城 (1519-TW) 續漲 2%，穩住 900 元以上，士電 (1503-TW)、中興電 (1513-TW) 漲幅也達 1% 以上。",2024-06-18 09:53:20,22020,美股周一再度上漲，台股今 (18) 日延續多頭走勢，權王台積電 (2330-TW)(TSM-US) 強漲超過 3%，推升指數達 22787 點，再度攻上歷史新高，上漲近 300 點，預計今年成交量 4800 億元，與昨日相近。,〈台股開盤〉台積電衝高拚當千金股 指數漲近300點飆22787點新高,"['台股', '結算', '台指期', '台積電']","['台積電', '中興電', '士電', '華城', '晶心科', '安國', '神盾', '富邦金', '國泰金', '日月光投控', '廣達', '聯發科', '鴻海', '芯測', '台積電', '日月光']",0f6d4194-e969-42d0-ab5d-afcb5d9bd417
