title,keywords,content,publish_at,id,summary,related_stocks,uuid
台灣軍用無人機產業發展加速：漢翔、長榮航太、中光電,"['軍工產業', '國防預算', '軍用無人機', '無人機國家隊', '非紅供應鏈', '漢翔', '長榮航太', '中光電', '亨達投顧', '陳智霖', '趨勢分析']","台灣國防預算將於 2025 年提高至 GDP 3% 以上，總規模預估達 8,010 億元，年增 53.9%，將有效挹注軍工產業發展。鑑於俄烏戰爭後，無人機成為軍事應用關鍵工具，台灣亦將優先發展軍用無人機作為國防自主的重要項目。台灣軍用無人機具有「以小博大」的戰術價值，未來產品將聚焦於人機協同、隱形化與自主化能力，由於中國製零組件遭排除，台灣積極打造非紅供應鏈，形成完整的本土無人機國家隊，後續商機值得期待。


〈首批軍用商規無人機標案釋出，逾 68 億元規模〉
在台灣電商領域中，B2C 平為加速無人機國產化，國防部於 2024 年公告首批六款「軍用商規無人機」標案，總金額達 68.9 億元，並規劃於 2025-2028 年間陸續交貨，得標類別包括艦載監偵、陸用監偵、監偵型、微型、目獲型與戰術型無人機，代表台灣已進入實質量產階段，主要得標廠商為長榮航太（2645-TW）與中光電（5371-TW），目前均已完成原型機交付，進行國防部測試驗收，預計 2025 年至 2026 年進入正式交貨階段。


〈中光電積極切入軍用無人機市場，營運動能增強〉

中光電（5371-TW）透過子公司中光電智能進軍軍用無人機與自主移動機器人領域，取得國防部微型及監偵型無人機標案，總計超過 3,000 架，總金額約 22 億元，預計 2025 年貢獻營收達 18 億元，佔年度營收比重約 4%，公司亦同步與美系客戶合作開發警消專用無人機，拓展軍工以外應用領域，儘管短期內營收貢獻比例仍低，但隨著國防專案持續擴充，有望成為公司 AIoT 與邊緣運算應用的重要成長動能。


〈立即加入陳智霖分析師正版官方 LINE@〉

掌握市場脈動！最新股市趨勢解析、熱門產業的深入洞察，點擊連結立即加入陳智霖分析師正版官方 LINE@，接收好康資訊：
https://lin.ee/R9Am9dZ


〈台灣打造亞太無人機產業中心，非紅供應鏈商機顯現〉

政府自 2022 年起推動「無人機國家隊」政策，以嘉義作為無人機產業聚落核心，目標至 2028 年無人機年產值超過 300 億元，月產能提升至 15,000 架，國防部與行政院共同確立排除中國零組件的政策，將形成屬於台灣的非紅供應鏈體系，漢翔（2634-TW）作為國內軍工龍頭，具備無人機整機量產與反制系統開發能力，將協助國內主要得標廠商完成國產無人機量產任務，成為台灣無人機產業鏈的關鍵一員。


〈軍用無人機啟動，台廠迎軍工成長潮〉

台灣國防預算持續擴張與無人機國家隊政策推動下，漢翔（2634-TW）、長榮航太（2645-TW）、中光電（5371-TW）等相關企業可望受惠於軍用無人機商機。然而，軍工產業仍需關注專案驗收進度、國際地緣政治風險與國防預算編列變數等風險，整體而言，台灣軍用無人機產業進入量產與實績驗收階段，搭配政府積極政策支持，將成為未來軍工產業重要的成長引擎。


相關的最新消息，以及老師對行情的看法、帶領會員最新的進出策略及預告，都會在節目裡公開分享給各位，也請忠實粉絲不吝嗇給智霖老師一個讚喔！


最新影音 (請點影音上方標題至 Youtube 收視品質會更佳 - TW)




〈立即加入陳智霖分析師正版官方 LINE@〉

掌握市場脈動！最新股市趨勢解析、熱門產業的深入洞察，點擊連結立即加入陳智霖分析師正版官方 LINE@，接收好康資訊：
https://lin.ee/R9Am9dZ




錢進熱線 02-2653-8299， 立即邁向系統依據的股票操作。


文章來源：陳智霖分析師 / 亨達投顧


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2025-04-06 09:10:03,46384,無摘要,[],74aff61e-79a3-4541-8882-817afcf6f6c9
17檔台股ETF 4月除息秀上菜 0056年配12%最香 4檔0配息苦哈哈,"['台股', 'ETF', '除息', '配息']","台股歷經腥風血雨的 3 月，多數 ETF 表現連帶受到影響，使得配息熱度也明顯不如去年，截至目前 (4/2)，4 月仍有 17 檔台股 ETF 即將陸續除息，本月由廣受存股族喜愛的元大高股息 (
0056-TW
) 獨撐大局，預估年化配息率超過 12% 最香，第二、三名分別為富邦特選高股息 30(00900-TW)、群益半導體收益 (00927-TW)，年化配息率都有 8% 以上，亦表現不俗，多檔殖利率介於 3-5%。另有 4 檔台股 ETF 飽受「降息風」之苦，大盤震盪拉回，本月依舊配不出來。




國民 ETF 之一的 0056 目前擁有約 135 萬名受益人，連續三季維持每單位配發 1.07 元，據元大投信官網顯示，至 4/2 止，0056 帳上包含股息收入的可分配收益 4.70 元、包含資本利得的資本平準金 5.38 元，以目前配息水準估算，具有配息基礎。


00900 自去年 12 月開始啟動月配息並加入收益平準金機制，已連續 6 次配發 0.1 元，年化配息率幾乎都穩守在 8% 之上，堪稱月配高股息 ETF 霸主。根據富邦投信官網公告，至 4/2 止，00900 淨值組成收益平準金目前仍有 0.71 元，但資本損益平準金為 -2.05 元，主要受到大盤回檔影響。


00927 是首檔結合半導體優勢與高息訴求的台股半導體 ETF，前三大成分股為聯發科、台積電、聯電，連續 2 季配發 0.37 元，符合市場預期，若以 4 月 2 日收盤價 17.34 元來推算，預估年化配息率達 8.54%。本季除息日訂於 4 月 18 日，想參與 00927 本次領息的投資人，最晚需在 4 月 17 日買進，收益分配發放日則訂於 5 月 15 日。


永豐投信旗下 2 檔台股 ETF－永豐台灣 ESG(00888-TW)、永豐優息存股 (00907-TW)，本次分別配息 0.22 元、0.13 元，均在 4 月 23 日進行除息，4 月 22 日為最後買進日，並在 5 月 20 日發放配息，根據 4/2 收盤價換算，年化殖利率都有 5% 以上。而月配型的富邦臺灣優質高股息 (00730-TW) 年化殖利率約 5.3%。


統一台灣高息動能 (00939-TW) 已於 4/1 除息並完成填息，本次為連續第四度配息 0.05 元；元大台灣價值高息 (00940-TW) 自今年 1 月起也是連四次每單位配發 0.03 元。兩檔高股息 ETF 年化配息率落在 4% 上下。


此外，月配高息 ETF 始祖復華台灣科技優息 (00929-TW)、台新永續高息中小 (00936-TW)、中信成長高股息 (00934-TW)，此次配息金額均持平前一次，並未下調。


值得注意的是，第一季不配息的 FT 臺灣 Smart(00905-TW) 引起投資人熱議，本季恢復配息，每單位配發 0.05 元。


00943 去年 5 月 20 日掛牌，9 至 11 月均配出 0.15 元超高水準，但 12 月起也凍未條大降配息金額，今年 2 月以來更已連續 3 個月配息掛蛋，而 00952、00961、00962 三檔月配型台股 ETF 本月維持零配息，由於川普關稅政策持續干擾股市，資本利得配息來源尚無法確定，只能寄望接下來的上市櫃除權息旺季，隨著股息入帳，有望扭轉「降息」帶來的低迷風氣。",2025-04-06 11:20:02,46383,台股歷經腥風血雨的 3 月，多數 ETF 表現連帶受到影響，使得配息熱度也明顯不如去年，截至目前 (4/2)，4 月仍有 17 檔台股 ETF 即將陸續除息，本月由廣受存股族喜愛的元大高股息 (0056-TW) 獨撐大局,"['富邦特選高股息30', '群益半導體收益', '永豐台灣ESG', '永豐優息存股', '富邦臺灣優質高息', '統一台灣高息動能', '元大台灣價值高息', '復華台灣科技優息', '台新永續高息中小', '中信成長高股息', 'FT臺灣Smart']",621d4616-5a31-4ebe-ade6-d0ab22000b05
ADAS趨勢推升車用顯示需求 2台廠迎Mini LED背光模組商機,"['億光', 'LED', '車用', '瑞儀']","本土法人報告指出，車用 ADAS（先進駕駛輔助系統）相關商品產值年複合成長率達 13.7%，其成長性正帶動車用光電顯示零件需求攀升。目前 ADAS 主流位於自動駕駛等級中的 L2 和 L2+，未來有望朝向 L5（全自動駕駛）邁進，使車用顯示面板需求持續提升，看好背光模組廠瑞儀、LED 廠億光因此受惠。


研調機構數據顯示，2024 年 ADAS 相關零組件產值接近 580 億美元，預計於 2029 年超過 1250 億美元。ADAS 目的在降低駕駛工作負載和壓力，同時提升舒適度和便利性，透過多種感測器與車內顯示系統的協同運作，提供駕駛更全面的行車安全保障。


法人看好車用顯示背光模組及 LED 產業將從中獲益，其中瑞儀 (6176-TW) 為背光模組廠商，車用顯示占營收 3% 且為美系電動車供應商，三年前開始直接面對車廠，預期 2027 年占營收比重將達 8%，成長率超過其他背光模組應用項目。


億光 (2393-TW) 營收 13% 來自車用顯示，由於車用背光模組以 Mini LED 為主，採用的 LED 顆數由 100 顆增加至萬顆以上每片，估計 2027 年占營收比重將達 20% 水準。


尤其車用規範認證及車廠認證取得不易，使這些產品具有較高的技術進入障礙。法人正面看待車用顯示採高階背光模組及 LED 產品的發展前景，看好相關企業包括億光及瑞儀，未來兩年在此領域的成長幅度呈雙位數。",2025-04-06 11:30:03,46382,本土法人報告指出，車用 ADAS（先進駕駛輔助系統）相關商品產值年複合成長率達 13.7%，其成長性正帶動車用光電顯示零件需求攀升。目前 ADAS 主流位於自動駕駛等級中的 L2 和 L2+，未來有望朝向 L5（全自動駕,"['瑞儀', '億光']",aeb31652-f5b1-49af-a87a-8042cfcc4816
〈台股風向球〉關稅鐵蹄踏破2萬點大關？多殺多踩踏風暴來襲,"['關稅', '川普', '台股', '台積電', '半導體', '晶片']","清明連假期間，美國總統川普祭出震撼全球的對等關稅措施，投資人恐慌引發美股大屠殺，道瓊指數兩個交易日跌掉 9.48%，台積電 ADR 跌幅更多達 14%，台股交易員指出，台股勢必補跌，下周若護國神山台積電 (2330-TW) 跟進跌超過 10%，恐怕大盤跌點是千點起跳，2 萬點大關易破難守；目前看到，內資融資斷頭、外資逃殺引發新台幣貶值等雙重壓力相當重，後續國安基金是否宣布進場，將是一個信心指標。


美股四大指數在清明連假期間全面崩，費城半導體指數暴挫 16%，那斯達克指數和 S&P 500 指數跌逾 10%，道瓊指數二個交易日更蒸發 3910 點。


美國 4 月 2 日起對貿易夥伴徵收超乎各界預期的對等關稅，除了對所有外國進口商品徵收至少 10% 的基礎關稅，更對美國較大貿易逆差國提出更高稅率，對中國、歐盟、日本等主要經濟體的進口商品課徵 34%、20% 和 24% 對等關稅，而台灣竟也高達 32%，國內各界一片譁然。


行政院評估，電子資訊、鋼鐵、金屬、機械、汽車零組件、建材和家電等產業，受關稅影響較明顯且重大，目前各行各業大多數表態憂心，但先觀望各國反應，以及後續美國的態度。


台股交易員表示，目前全球貿易情勢相當嚴峻，短期恐難有明顯的轉圜餘地，恐慌時刻恐怕不是一時半刻補跌就能結束。


永豐投顧分析，全球貿易戰正要興起，建議投資人先等待利空訊息逐步消化，從融資來看，上周斷頭賣壓湧現，以近幾年經驗來看，通常為底部徵兆，但若以景氣衰退時期的經驗，融資維持率下探低檔後，短線出現反彈，但反彈一段時間，指數恐再破低，如 2008、2011、2015 和 2018 年。


永豐投顧直指，美國可能步入經濟衰退，而目前台灣正值景氣黃紅燈，後續有可能在出口進入高基期和關稅影響下，燈號提前轉弱。


國泰證期研究部則指出，融資餘額目前存量水位還在 3200 多億元附近，融資追繳斷頭壓力大，至於大盤何時止跌，可觀察訊號為融資減肥至 3000 億元以下，或成交量萎縮至 2400 億元以下。


永豐投顧進一步提到，台積電將於 4 月 17 日舉辦法說會，各界疑慮多，例如，高階製程機密是否外流、美國高成本營運下對獲利的稀釋程度，另，究竟有無合組公司或入資英特爾幫助其提升製程能力等，唯有台積電澄清市場疑慮，台股才有像樣反彈的機會。",2025-04-06 11:50:02,46381,〈台股風向球〉關稅鐵蹄踏破 2 萬點大關？多殺多踩踏風暴來襲,['台積電'],63b79199-bcde-4f5b-8393-2572734c1973
裕隆罕發聲明駁斥網傳拿政府百億補助 國產車有必要存在,"['裕隆', '國產車', '進口車', '關稅', '川普']","對於長期以來網路言論對台灣車輛產業形勢解讀，裕隆集團今 (6) 日發出正式聲明表示，網傳裕隆拿了上百億政府補助，並非事實，上市公司的相關數字可查證，勿再以訛傳訛，惡意中傷，國產車的存在是跨領域技術落地與實證的必要條件，值此美國對等關稅衝擊台灣之際，定配合政府的總體對策，共度這次的危機。


關於近日美國對等關稅議題，裕隆集團指出，進口至美國車輛和零配件加徵 25% 關稅的影響，這不是對單一企業，而是對整個產業鏈和生態系的影響。


台灣國產車產業涵蓋日系、韓系、美系、台系等多家整車廠與汽車零組件廠商，牽涉的上游原物料產業，包括鋼鐵、橡塑、玻璃、機械，以及占車輛成本比重越來越高的電機電子，層面極廣。


據研究機構的分析，平均每 100 個汽機車製造的直接就業，可帶動 1428 個間接就業機會，是所有耐久財中可發揮最大外溢效果的策略性產業。


裕隆集團強調，長期配合政府政策、合法繳稅、照顧員工、善盡社會責任，台灣汽車產業有其發展歷史，為配合政府發展策略性汽車工業，傾力以自有資金投入數百億投資自主研發和自主品牌，網傳裕隆拿了上百億政府補助，並非事實，相關數字自可查證，勿再以訛傳訛。


而裕隆集團數十年來也培養出台灣零部件及汽車電子的競爭力，許多台灣汽車零部件的領導廠商與裕隆投入研發有關，而逐漸發展起來，進而打進國際供應鏈。


裕隆集團進一步說明，每一部車開發規模不等，不計算研究投入的風險，單在模具與生產線機器設備投入至少都是 10 億元起跳，長久下來也為台灣的模具產業、工具機及設備產業打下了堅實的基礎，這些都是國產車產業鮮為人知的隱形貢獻。


而裕隆集團與鴻海合資成立鴻華先進持續投入自主研發，推出第一台量產國產電動車 LUXGEN n⁷ ，導入台灣 ICT 大廠為一階供應商，是國產車的一次升級，更代表台灣 ICT 產業因為有整車平台，而有機會切入全球車電供應鏈。


裕隆集團強調，國產車的存在，是跨領域技術落地與實證的必要條件，值此新能源車和車用 AI 發展之際，掌握整車條件的國產車更是重要的平台。


另一方面，裕隆提到，旗下所有品牌車輛生產與製造皆合法合規，旗下品牌多數車款自製率皆已高達 70% 以上，新進車款也依循時程持續導入國產零件。


至於網路有言說裕隆集團不務正業，裕隆集團有 70 年的發展歷史，企業從本業出發，隨著資源的累積，進行相關與非相關多角化，這是對股東負責、對員工負責的正常作為，也是企業發展的常識。


展望未來，裕隆集團仍將積極配合政府政策，以整車工業基礎，持續投入電動車、綠能移動服務及車用 AI 生態系發展，整合在地供應鏈，與台灣汽車零組件廠商並肩作戰，實現產業升級與技術創新。",2025-04-06 12:57:28,46380,裕隆罕發聲明駁斥網傳拿政府百億補助 國產車有必要存在,[],99459834-bf9c-4954-87f5-5d6713a92d58
美商務部長重提：將把晶片製造從台灣帶回美國,"['晶片', '台灣', '美國製造', '川普', '半導體']","美國商務部長盧特尼克 (Howard Lutnick) 本周表示，美國打算將晶片製造業從台灣帶回美國。他指出，過去晶片製造業曾在美國蓬勃發展，但由於政策因素，台灣逐漸主導了這個產業。


盧特尼克在 CNBC 的 「Squawk Box」節目訪談中提到，儘管川普總統最新一輪的對等關稅並未涵蓋半導體，但川普仍在深入研究如何讓美國重新在晶片製造領域站穩腳跟。


盧特尼克強調：「川普將會深入研究這些。而這些將會在稍後階段討論如何將所有半導體製造從台灣遷回美國。...... 我們必須在某個時候保護自己。美國必須有能力保護自己。」


盧特尼克也質疑為何美國的電子產品主要在台灣製造。他表示：「過去這裡 (美國) 也曾製造。我們的政策讓台灣拿走了所有。」他進一步說道：「我們都拿著我們喜愛的 iPhone。為何它們必須在台灣和中國製造？為何不能在美國用機器人製造？你們知道川普說了什麼嗎？它們將會在美國製造。」


川普 2 日宣布對所有對美國商品徵收關稅的國家實施對等關稅，起始稅率為 10%，台灣的稅率更高達 32% 。在競選期間，川普曾表示台灣透過奪走美國的晶片製造業務而變得非常富有。根據美國半導體產業協會的數據，台灣生產全球 92% 最先進的微晶片。


川普在七月受訪時說：「我的意思是，我們有多愚蠢？他們拿走了我們所有的晶片業務。他們非常富有。」他還補充說：「他們幾乎拿走了我們 100% 的晶片產業，我給他們記上一筆。那是因為愚蠢的人在治理這個國家。我們本不該讓這種事情發生。」


針對川普的對等關稅，台灣總統賴清德周四在臉書發文表示，這些關稅「不合理」，並未反映「台灣與美國之間高度互補且具實質意義的貿易關係」。賴清德表示，將繼續與川普政府進行協商。",2025-04-06 13:30:04,46379,美國商務部長盧特尼克 (Howard Lutnick) 本周表示，美國打算將晶片製造業從台灣帶回美國。他指出，過去晶片製造業曾在美國蓬勃發展，但由於政策因素，台灣逐漸主導了這個產業。,[],f953dc29-b52b-417d-9019-7a130fcc2407
〈美對等關稅〉家具製造遭受重拳 商億-KY將美系客戶訂單拉長避險,"['關稅', '柬埔寨', '家具', '川普', '商億']","以柬埔寨為重要生產據點的家具製造商商億 - KY(8482-TW) 今 (6) 日指出，自美國祭出對等關稅措施後，目前仍正常生產、出貨及收款未受到影響，已與美系客戶協議將現行訂單拉長至 12 個月，以利擁有更大的原物料議價空間，後續也將加速拓展非美系客戶以分散風險。


全球家具主要生產國家為越南、中國、加拿大、墨西哥、義大利和柬埔寨，又以越南，中國，柬埔寨為重要聚落，因具備較低廉的人工優勢，在對等關稅措施中，上述國家分別被美國課以 25-49% 的高關稅。


商億說明，長年生產高端客製化室內家具，中國基地為非美系客戶提供服務，柬埔寨基地則專為美系客戶生產，多數美系客戶皆有良好合作默契和高黏著度，並簽有長期訂單，自 4 月 2 日川普宣布美國增加柬埔寨進口關稅 49% 後，目前仍正常生產、出貨，收款也未受到影響。


商億強調，商業模式是客製化接單式生產，高端品牌客戶皆已收受消費者的 50% 以上訂金，客戶依法會在約定期間內及時交貨，因此，商億以長期訂單作為原物料議價籌碼，平均毛利率長年高居 34-40%，為同業中翹楚。


商億不諱言，此關稅措施對於提供大眾化的低毛利家具產品商，無疑是重拳，但商億因主要定位高單價客群，高毛利客製化家具受到的衝擊相對有限。


商億目前非美系客戶已成功獲澳洲 Casa Blanco，俄羅斯和杜拜的 Dantone，以及西班牙的 El Corte Ingles 等訂單，其中，西班牙的 El Corte Ingles 最具有指標性，於當地擁有 86 家零售店，是歐洲最大的零售百貨公司。",2025-04-06 17:14:35,46378,家具製造遭受重拳 商億 - KY 將美系客戶訂單拉長避險,['商億-KY'],02b6ea70-bbf3-404f-915a-af94c50a26db
開盤即斷頭？期貨交易如臨大敵！期交所：加強監控、機動調整動態價格,"['期交所', '期貨', '原始保證金', '對等關稅']","因應美國關稅政策國際行情衝擊，休息多日的台股市場明 (7) 日可能補跌，出現恐慌性下殺的斷頭賣壓，期交所今（6）日指出，強調將加強監控期貨市場相關訊息及盤中行情波動，機動調整動態價格穩定措施之運作，降低不合理價格發生機率，穩定市場交易；目前整體市場保證金水位為應存原始保證金 3.5 倍，並已就各交易人帳戶進行市場風險壓力測試。


期交所指出，將調整造市者相關報價規定，促請業者積極提供流動性，又期貨商若有處理交易人部位需求，必要時可透過市場詢價。


此外，期交所並提醒交易人預做準備，強化資金控管，及時關注帳戶保證金情形，下單前務必注意市場委託情形。


期交所表示，現行整體市場保證金水位平均約為應存原始保證金 3.5 倍，但面對市場波動可能加劇，已就各交易人帳戶進行市場風險壓力測試，通知期貨商注意客戶保證金帳戶情形，提醒結算會員預作保證金準備，強化相關風控措施。",2025-04-06 18:51:23,46377,因應美國關稅政策國際行情衝擊，恐休息多日的台股市場明 (7) 日出現恐慌性下殺，期交所今（6）日指出，強調將加強監控期貨市場相關訊息及盤中行情波動，機動調整動態價格穩定措施之運作，降低不合理價格發生機率，以穩定市場交易。,[],a7db9d43-36e4-4c53-bf37-e4f9a8f1d5ae
台股如臨大敵 金管會先射三箭 限縮借券賣出、融券保證金提高至130%,"['金管會', '融券', '台股']","美國公布對等關稅相關措施後，造成國際股市重挫，台股明 (7) 日開盤如臨大敵，金管會今 (6) 日宣布 4 月 7 日起至 11 日止祭出三大措施，包括每日盤中借券賣出委託數量調降至 3%、以及拉高融券保證金成數到 130%。


金管會表示，由於美國對等關稅政策連日造成各國股市巨幅下跌，且適逢台股連假期間休市並未同步反應，加上國際市場資訊尚未完全明朗，勢必對台灣資本市場穩定，產生諸多重大不確定變數。


在國際貿易及關稅課徵問題錯綜複雜多變，在諸多資訊尚未明朗前，為維持股市穩定並兼顧投資人權益，金管會宣布自 4 月 7 日起至 11 日止採行下列暫行措施。


一、投資人經證券金融事業或證券商同意，得以具有市場流動性且能被客觀合理評估價值之其他多元擔保品，補繳融資自備款或融券保證金差額。


二、調降每日盤中借券賣出委託數量，由原不超過該種有價證券前 30 個營業日之日平均成交數量之 30% 調降為 3%，但證券商因發行認售權證、指數投資證券、營業處所經營結構型商品與股權衍生性商品交易業務、擔任受益憑證流動量提供者或期貨自營商擔任股票選擇權或股票期貨造市者等避險需求、或證券商擔任股票造市者提供買賣報價或避險需求之借券賣出，得不受限制。


三、上市及上櫃有價證券之最低融券保證金成數由 90% 調整為 130%。


金管會強調，在前述期間，仍將持續關注國際金融情勢變化，及國內資本市場狀況，適時調整上述相關股市穩定措施。",2025-04-06 19:12:14,46376,美國公布對等關稅相關措施後，造成國際股市重挫，台股明 (7) 日開盤如臨大敵，金管會今 (6) 日宣布 4 月 7 日起至 11 日止祭出三大措施，包括每日盤中借券賣出委託數量調降至 3%、以及拉高融券保證金成數到 130%。,[],b3710b79-e838-4f7e-97a7-7336ddf46992
台股周一若無量崩跌 5千億國安基金救不救？財政部說話了,"['財政部', '國安基金', '台股', '對等關稅', '護盤', '融資追繳']","美國對等關稅政策重創國際股市，上週主要市場腥風血雨，行政院相關部會亦如臨大 敵，繼 4 日召開記者會宣布因應措施，行政院長卓榮泰並於今（6）日上午於官邸再次召開會議，邀金管會等單位針對台股市場可能出現的波動進行沙盤推演，金管會已於傍晚端出救市措施，財政部指出，若明（7）日台股出現無量崩跌，不排除最快周一即開會的可能性。


由於美國宣布對等關稅期間台股正值連續假期休市，若以交易的富時台灣指數（富台指）期貨在宣布關稅後，至上週六凌晨夜盤交易結束，共計重挫 9.1%，等同台股在下周一開盤要重挫 1960 點，指數直接回測 19000 點，若加上個股融資追繳或斷頭殺出，盤中估計會下殺 2000 點。


為了因應美國對台對等關稅措施，行政院長卓榮泰昨今兩日皆召集央行與財金部會開會，繼 4 日曾在記者會表示：國人要有心理準備，面對一場震撼，昨日出席的財金部會官員，包括央行總裁楊金龍、金管會主委彭金隆及財政部長莊翠雲等。


據了解，卓榮泰雖未於會中指示國安基金進場，但因目前關稅戰釀成全球股災，台股周一開盤極可能出現無量下跌，已符合國安基金進場護盤的前提條件，是以國安基金已的準備隨時召開臨時會議，亦不排除最快於明日即開會的可能性。


至於國安基金是否會在明日緊急召開臨時委員會？對此，財政部今表示，國安基金依條例規定於 4 月間召開例行委員會，至於會議時間，均依指示辦理。


上週國安基金「操盤手」財政部次長阮清華曾指出，國安基金雖已定調於 14 日召開例會，但「如果有必要」，國安基金會召開相關委員會議審慎討論、評估，進場與否還要再持續觀察，美國相關政策確定後，國安基金也會盤點並充分瞭解這些措施對台灣、股市的影響。


國安基金須經基金管理委員會討論及共識決議，認為已有「因國內、外重大事件、國際資金大幅移動，顯著影響民眾信心，致資本市場及其他金融市場有失序或有損及國家安定之虞時」，才會授權執行秘書視情況動用最高額度新台幣 5000 億元的資金，執行市場安定任務。",2025-04-06 19:19:35,46375,美國對等關稅政策重創國際股市，上週主要市場腥風血雨，行政院相關部會亦如臨大 敵，繼 4 日召開記者會宣布因應措施，行政院長卓榮泰並於今（6）日上午於官邸再次召開會議，邀金管會等單位針對台股市場可能出現的波動進行沙盤推演，金管,[],073bd006-934e-48ab-86c1-a425438546f4
