content,publish_at,id,summary,title,keywords,related_stocks,uuid
"今晨美股漲跌不一，FED 利率決策如預期維持不變，但暫不升息，為鷹中帶鴿的說法，美股收盤道瓊收盤略為小漲 0.2% 標普 500 指數跌 0.3%，科技股那指跌 0.2%，不過費半因為超微 (AMD-US) 和美超微 (SMCI-US) 財報差於預期大跌，費半則是重挫 3.5%。中東和談有譜? 原油重挫逾 3%，黃金期反彈約 1%，美元指數和國債利率小幅震盪，不過比特幣大跌跌破 6 萬美元 / 枚(現報 57900 美元)，是值得留意的。台股夜盤指數下跌 142 點。


其他重要個股，蘋果 (AAPL-US) 小跌 0.6%(明早發佈財報)，微軟 (MSFT-US) 上漲 1.4%，META-US 反彈 2.1%，亞馬遜 (AMZN-US) 財報獲利和前景優於預期收漲 2.2%，谷歌 (GOOG-US) 小漲 0.5%。輝達 (NVDA-US) 大跌近 3.9%，伺服器大廠美超微 (SMCI-US) 財報遜於預期大跌 14%，AI 晶片大廠超微 (AMD-US) 也是財報差於預期股價大跌近 9%，半導體權重股博通 (AVGO-US) 大跌 4.4%，記憶體大廠美光 (MU-US) 跌 2.9%，台積電 ADR(TSM-US)跌 1.8%，特斯拉 (TSLA-US) 週二大跌近 6% 今晨續跌 1.8%，AI PC 兩檔美股指標股英特爾 (INTC-US) 續小跌 0.3%，戴爾 (DELL-US) 大跌 4.7%。兩檔減肥藥大廠諾和諾德 (NVO-US) 漲 0.7% 是連 2 漲，禮來 (LLY-US) 因財報優於預期週二大漲約 6% 今晨小回 0.5%。羅素 2000 指數漲 0.2%。資金有轉入生技避險的現象，那斯達克 NBI 生技指數今晨大漲逾 2%。


今晨美股 FED 的利率會議如預期按兵不動，昨日是台股勞動節休市，週二是 4 月股市的最後交易日，美股大跌，標普月線 K 線如老師預期的收黑，是連 5 月紅 K 後的黑 K，如果以 K 線實務來看，5 月標普再收 1 根黑 K 的機會高。本週接下就是看美國週五的非農就業數據和明早的蘋果財報了。目前標普 500 指數所公佈的企業財報已超過 50%，而財報優於市場預期超過 80%，但反應在美股相信大家都已看到了美股月線是收黑的。


回到台股，明日如果蘋果財報若無法帶動整體美股 (科技股)，多頭資金的流向，老師認為全球股市資金理應朝向補漲的中國股市。在台股中的非電子股(含金融股) 主流地位將更加明確。這也是老師看好新 520 概念股的主因。




新 520 概念股首推生技股，週二美股大型藥製藥股禮來 (LLY-US) 大幅優於市場預期，在美股大跌之下大漲 6%，是目前美股大型股中，除了谷歌 (GOOG-US) 財報創歷史新高之外，另外一檔最近歷史高的個股，或許美股也在預防科技股一旦回檔修正，資金可往生技股作準備。台股仍以美時 (1795-TW) 保瑞 (6472-TW) 為指標，尤其是美時，與禮來都是減肥藥的題材概念。另外就是持續看好海運股，長榮 (2603-TW) 陽明 (2609-TW) 志信 (2611-TW) 和正德 (2641-TW) 是之前老師推荐的，萬海航運喊漲運價美西漲 15% 美東漲 11%。航空股的長榮航 (2618-TW) 和山富 (2743-TW) 我們將其歸類於觀光股的兩岸情勢緩和的題材。金融股此波的指標放在中信金(2891-TW)。


如前所述，看好陸股的補漲，由於美中對抗主要是在科技股，陸股近日加強救市，尤其是在房地產和電動車兩大部分，在科技股則是以基建為主的矽光子 (CPO)，陸股 CPO 類股指數創下新高，近日特斯拉的自駕車在中國落地，看好的是低軌道衛星的題材，畢竟自駕系統分分秒秒都不能少了網路。昇貿(3305-TW) 的鍚膏是直接打入特斯拉的 SpaceX 的供應鏈，高階鍚膏產品通過了輝達 (NVDA-US) 認證，適用於伺服器的組裝製程，去年開始供貨 AI 三雄和英業達 (2356-TW) 等大廠。近期鍚價大漲創下波段高也為昇貿的業績進補不少。


關鍵時刻，投資朋友一定要去看老師的免費影音，老師特別提供好的標的讓投資朋友低檔佈局，另外影音中也特別提大家一定要利用反彈避開的個股，歡迎投資朋友加入我們的行列。


操作難度提高了，投資朋友若有操作上或持股的問題歡迎加入老師的 LINE。LINE 好友連結 : 
https://lin.ee/5fbMyC2
。


最新影音 (請點影音上方標題至 Youtube 收視品質會更佳)




您可以點選下方黃色圖，股票健診或詢問入會，將有專人會協助您!




台股鑫攻略，帶您掌握全世界，跟著邱老師，穩中求勝才是您的最佳操作策略。台股鑫熱線 02-2653-8299。


文章來源：邱鼎泰分析師 / 亨達投顧


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2024-05-02 07:48:38,21267,無摘要,【鑫攻略早報】FED鷹中帶鴿!但費半大跌3.5%，持續看好新520概念股,"['趨勢分析', '亨達投顧', '邱鼎泰', '台積電', '長榮', '志信', '正德', '美時', '保瑞', '昇貿', '陽明', '長榮航', '山富', '中信金', '英業達']",[],1ef5875b-1542-462b-bc30-773c1003b9ff
"本次公布4月營收一覽
截至台北時間2024年5月2日07:55，彙整前一日公布4月營收的中小型公司(資本額<50億)，共計1家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
TOP
 
產業別
 
名稱
 
營收(千元)
 
年增率
 
 
 
 
 
1
 
電子零組件業
 
毅嘉
 
750,949
 
11.29%
 
 
本次公布營收月增率前3名成長排行
 
 
 
TOP
 
產業別
 
名稱
 
營收(千元)
 
月增率
 
 
 
 
 
1
 
電子零組件業
 
毅嘉
 
750,949
 
9.71%
 
 
4月已公布營收一覽
截至目前，已公布4月營收報告（資本額<50億）的家數累計達1家。其中營收年增大於 25％有0家，年增小於-20％有0家。
 
4月營收年增分布表現
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
介於10～50億
 
>= +25%
 
0家
 
 
 
介於10～50億
 
>= 0%
 
1家
 
 
 
介於10～50億
 
< 0%
 
0家
 
 
 
介於10～50億
 
<= -25%
 
0家
 
 
 
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
小於10億
 
>= +25%
 
0家
 
 
 
小於10億
 
>= 0%
 
0家
 
 
 
小於10億
 
< 0%
 
0家
 
 
 
小於10億
 
<= -25%
 
0家
 
 
 
4月營收年增率前5名成長排行
 
 
 
TOP
 
產業別
 
名稱
 
營收(千元)
 
年增率
 
 
 
 
 
1
 
電子零組件業
 
毅嘉
 
750,949
 
11.29%
 
 
4月營收月增率前5名成長排行
 
 
 
TOP
 
產業別
 
名稱
 
營收(千元)
 
月增率
 
 
 
 
 
1
 
電子零組件業
 
毅嘉
 
750,949
 
9.71%
 
 
最新相關新聞
 
EUR/USD：美元在利率決定前夕挺身而出，歐元跌破1.07美元
 
〈紐約匯市〉Fed稱通膨缺乏進展但不太可能升息 美元指數走軟
 
〈紐約匯市〉市場焦點轉向Fed 日元回落、美元創1月以來最大單月升幅
 
歐元兌美元報1.0728,歐元區4月CPI按年升2.4%
 
《神州經脈》三中全會7月開,超長國債及早發行,PMI續保擴張
 
註：數據僅供參考，不作為投資建議。",2024-05-02 07:55:15,21266,4月台股營收公布，2024年5月針對中小型公司前一日公布1家營收。截至目前4月營收公布共計1家，其中營收年增大於+25％有0家，年增小於-20％有0家。| Anue鉅亨 - 台股營收,營收速報 - 2024年5月2日台股中小型公司4月營收一覽（新增1家）,"['台股', '台股營收', '4月營收', '電子零組件業', '毅嘉', '電子零組件業', '毅嘉']",['毅嘉'],4bec37a1-1ebd-4d82-a4d3-2bc5c9807a0d
"台股今 (2) 日受美股下挫影響，權值雙王台積電 (2330-TW)(TSM-US)、鴻海 (2317-TW) 雙雙走弱，影響早盤開低，一度下跌近 150 點，回測月線支撐，隨後在聯發科 (2454-TW) 重返千元下，跌幅逐步收斂。


權值股走勢分歧，台積電與鴻海下挫超過 1%，雙雙摜破五日線，聯發科也隨著高通 (QCOM-US) 釋出手機市況好消息，股價表態上漲超過 1%，其他如台達電 (2308-TW)、日月光投控 (3711-TW)(ASX-US) 跌幅都超過 3%，壓抑大盤走勢。


成交重心為 AI 概念股，世芯 - KY(3661-TW) 上漲超過 2%，台光電 (2383-TW) 也因財報亮眼，勁揚 3%，其他如創意 (3443-TW)、廣運 (6125-TW) 等都在盤上表現。",2024-05-02 09:42:39,21265,台股今 (2) 日受美股下挫影響，權值雙王台積電 (2330-TW)(TSM-US)、鴻海 (2317-TW) 雙雙走弱，影響早盤開低，一度下跌近 150 點，回測月線支撐，隨後在聯發科 (2454-TW) 重返千元下，跌幅逐步收斂。,〈台股開盤〉開空開低 權值雙王領跌下挫近150點回測月線支撐,"['台股', '外資', '日月光', '台積電', '聯發科', '高通']","['台積電', '廣運', '創意', '台光電', '世芯-KY', '日月光投控', '台達電', '聯發科', '鴻海', '台積電', '日月光', '高通']",f4694cc1-e7a7-4757-a94a-ff2d82b6f050
"台新臺灣永續高息中小型 ETF 基金 (00936-TW) 預計 5 月 16 日進行除息，以保守原則估算，該基金每受益權單位預估配發金額為 0.16 元，若以 4/30 收盤價 18.23 元計算，年化配息率達 10.53%，較上月的首次除息 0.11 元大幅調升，且未配到平準金，00936 最後買進日為 5 月 15 日，收益分配發放日為 6 月 5 日。


台新投信表示，時序進入五月，據 Bloomberg 統計，2017 年以來，5 月布局中小型股（臺灣永續高息中小型總報酬指數），有高達 71% 的機率贏過布局大型股（臺灣 50 總報酬指數），顯示投資於永續高息中小型股能創造較佳收益，搭配即將進入除權息旺季，高息股將成為盤面重心，現在是投資永續高息中小型 ETF 的絕佳時機。

 

臺灣永續高息中小型 ETF 基金 (00936) 經理人黃鈺民表示，「永續」不僅是企業參與社會的責任，也是投資者對企業的檢核表，ESG 的行動與分數，能夠顯示出企業的永續經營及財務表現，因此，具備「永續」條件的企業公司財務體質更為穩健，在基本面的支撐下，長期配股能力較佳。


中小型股相較於大型股，其股本與市值較小，對抗不景氣時具調整的彈性，成長性動能佳，同時具備超額報酬潛力，中長期股價爆發力強，投資組合加入中小型股，成長動能空間更大。 


黃鈺民指出，美國及台灣指標科技企業財報與法說會展望持續釋出樂觀訊息，此外，台股盤面結構由先前 AI 與高價股，擴散到權值股與高股息題材股，盤勢轉趨健康，另一方面，台股 ETF 市值已經是主動基金的 3 倍，重量級 ETF 在 5~6 月將進入調整持股階段，屆時盤面將轉趨熱絡，配合歷史經驗 Fed 最後一次升息後，到第一次降息前，股市上漲機率高。


因此，即使台股加權指數在接近新高位置，漲多後震盪難免，但後市仍正向看待，短線遇回檔整理，皆是逢低布局買點，建議優先布局且永續題材且波動度相對平穩的高息中小 ETF。",2024-05-02 09:52:48,21264,台新臺灣永續高息中小型 ETF 基金 (00936-TW) 預計 5 月 16 日進行除息，以保守原則估算，該基金每受益權單位預估配發金額為 0.16 元,00936配息擬增至0.16元 年化配息率突破10%,"['ETF', '台新投信', '00936', '中小型股']",['台新永續高息中小'],ad4814e7-70a7-434b-9cfd-c8e314b43360
"根據研調機構 IDC 全球季度智慧家居設備追蹤報告的最新數據，2023 年全球智慧吸塵設備出貨量達到 1850 萬台，總市場價值達 78 億美元。其中，中國去年出貨達 460 萬台，成為最大的市場。 


IDC 指出，隨著市場蓬勃發展，美國與中國出貨約占整個市場的一半，其次為西歐和亞太地區 (不包括日本與中國)。IDC 提到，中國在 2023 年初超越美國成為全球最大市場，截至年底智慧吸塵器出貨量為 460 萬台。因此，中國品牌的供應商排名也有所上升，石頭掃地機器人、科沃斯和小米都進入全球前五名，iRobot 在 2023 年以微弱優勢保持領先地位。 


IDC 中國客戶端系統研究資深分析師 Quorra Liu 表示，許多家庭對傳統吸塵器的需求逐漸減少，智慧吸塵器市場的競爭愈來愈激烈， 展望未來，國際擴張是許多品牌的關鍵，除需要了解當地市場，同時不斷提高技術能力，確保與當地智慧家庭生態系統的積極合作。 


IDC 全球行動裝置追蹤研究經理 Jitesh Ubrani 指出，各品牌積極將更多機器人技術導入智慧吸塵器，不過定價仍然是一個問題，因為最近的成長大部分集中在中階或高階市場，導致低階和新興市場服務不足。",2024-05-02 09:54:26,21263,根據研調機構 IDC 全球季度智慧家居設備追蹤報告的最新數據，2023 年全球智慧吸塵設備出貨量達到 1850 萬台，總市場價值達 78 億美元。其中，美國與中國比重約占 5 成，成為最大的市場。 ,2023全球智慧吸塵器出貨1850萬台 中國出貨達460萬台拿下第一,"['智慧吸塵器', '掃地機器人', '小米', 'iRobot']",[],3da6b52f-bb3a-405a-a10d-536a38b66257
"連鎖餐飲業者三商餐飲 (7705-TW) 公布第一季財報，稅後純益 0.75 億元，年增近 30%，每股純益 (EPS)1.24 元，展望後市，三商餐飲指出，受春節影響減緩的展店計畫，於第二季正逐步回歸軌道，而擴建的中央廚房也將於今年開始投產，預計可提升 3 倍產能，以支援全品牌 800 間以上門市為目標。


三商餐飲指出，第一季合併營收 15.26 億元，年增 7.12%，主要受惠於春節連假、拿坡里披薩生日慶活動，隨著原物料成本管控、母親節檔期和 5 月中旬三商巧福生日慶展開，預期將持續推升成長。


三商餐飲進一步提到，由於旗下品牌具一定成熟度，且多屬經濟實惠的國民美食，原先中央廚房的產能利用率已達 90%，為因應各品牌展店規劃和產品線拓展，投資 8.05 億元擴建的中央廚房也於今年開始投產，預計可提升 3 倍產能及自製率，以支援全品牌 800 間以上門市為目標，並更有效控管產品品質。


三商餐飲旗下擁有三商巧福、拿坡里炸雞、福勝亭、三商鮮五丼等品牌，採「多品牌全品項」策略，有效降低單一原物料波動風險。",2024-05-02 10:18:24,21262,三商餐飲擴建中央廚房 產能估增 3 倍可支應達 800 家店,三商餐飲擴建中央廚房 產能估增3倍可支應達800家店,"['三商餐飲', '中央廚房', '餐飲', '展店']","['三商餐飲', '三商餐飲']",336fda39-c2db-48c1-80c8-1d0db3a1670a
"全球各大航商陸續加徵 5 月綜合附加費 (GRI)，貨櫃航商萬海 (2615-TW) 宣布 5 月美西運價調漲 15%、美東漲 11%，不過，長榮 (2603-TW)、陽明 (2609-TW) 和萬海今 (2) 日盤中股價聯袂仍下跌 2% 上下，反映整體海運市場結構並未缺船。


可觀察到，長榮和陽明前董事長謝志堅最新指出，新貨輪的建造速度和數量應酌量減少；此顯示海運業持續面臨供給過剩壓力，使航商縮班調整因應，並非市場缺船，運價雖有撐但應不容易再見到如同過去的大漲行情。


謝志堅說，以當前的海運市場來看，新貨輪的建造速度和數量應酌量減少，並將絕大多數新船用來汰換舊船和長租船。


謝志堅也建議船公司，在考慮到不斷變化的貿易模式下，需採取更謹慎的方式擴展船隊，才能更彈性成長。


就短期來看，貨攬業者認為，中國五一黃金周後，北美貨主補庫存需求會大增，因而多家海運公司宣布 5 月加收 GRI，其中，CMA、COSCO 和長榮均在 5 月 1 日起每 20 呎櫃加收 2000 美元，陽明和 ONE 加收 1000 美元。若順利加收，美國線運價有望再漲 20% 之上。


法人解讀，儘管紅海危機有助供需缺口收斂，航商也陸續採取縮班方式，使運價下檔有撐，但市場實際狀況就是沒有缺船，因此，即便時序逐漸進入第三季傳統旺季，運價難有過往狂飆的情形，先解讀為欲小不易。",2024-05-02 11:23:45,21261,〈焦點股〉航商加徵 5 月 GRI 利多不漲？貨櫃三雄連袂跌,〈焦點股〉航商加徵5月GRI利多不漲？貨櫃三雄連袂跌,"['運價', '陽明', 'gri', '海運']","['萬海', '長榮', '陽明']",db2d7595-ca7c-4042-8f13-5eb576b0c59e
"中鋼 (2002-TW) 宣布，近期陸續成功開發兼具高強度與高低溫韌性的 PA500H、PA400H 及 AR400F 等系列產品，不僅建立國產耐磨鋼板供應能力，協助國內業者擺脫進口材料依賴，更進一步成功拓展至加拿大及日本等海外市場。


因應全球減碳浪潮，各國產業將延長設備使用壽命視為重要的減碳策略，其中耐磨鋼板憑藉卓越的耐磨性和韌性，相較一般鋼板能大幅延長怪手推土機的鏟斗及履帶、砂石車傾卸車斗以及抓斗等大型機具的使用壽命，有效降低設備消耗與碳足跡。


中鋼表示，台灣產業所需的耐磨鋼板過去仰賴國外進口，因此針對國內產業需求，積極研發耐磨鋼板產品，並列為精緻鋼品項目，近期所開發的全系列耐磨鋼板 PA500H、PA400H 及 AR400F 等產品屬於精緻鋼品項目中的尖端超強韌鋼。


中鋼指出，PA500H、PA400H 及 AR400F 等不僅加工成形性佳，媲美國外先進鋼廠產品，也深具良好市場競爭力，獲得國內業者肯定及使用，並進一步成功外銷至加拿大、日本供客戶製作大型機具設備，銷量穩定成長。


中鋼說明，過去為台北 101 大樓開發的結構用鋼屬於 60kg 等級，即每平方毫米鋼板可承受 60kg 力不至斷裂，而耐磨鋼板的強度約達 120 至 190kg 等級，為一般結構用鋼的 2 至 3 倍，以對抗大面積磨損應用。


另外，為避免耐磨鋼板材質過於硬脆，導致受撞擊產生破裂，加上產製機具常用於寒帶地區，故耐磨鋼板也需兼具良好低溫韌性，才能大幅延長怪手推土機的鏟斗及履帶、砂石車傾卸車斗、水泥預拌車攪拌筒以及抓斗等大型機具的使用壽命。


國外先進鋼廠主要利用離線淬火及回火方式生產耐磨鋼板，透過熱處理溫度調節控制鋼材晶粒，再經高速冷卻產生堅硬細緻的麻田散鐵組織，惟此生產方式成本較高，且排碳量亦高。


中鋼鋼板工場未設置離線淬火設備，經內部團隊研發線上軋延直接淬火及自回火製程技術 (Direct-Quenching Self-Tempering, DQST)，並針對此技術特性，在煉鋼製程階段設計合適的合金成分，減少雜質元素，並在軋鋼階段精準控制軋延、冷卻參數，使鋼材能同時具備超高強度與良好低溫韌性。


中鋼透過創新的 DQST 技術，能使得鋼材生成均勻細緻且有特定結晶方位的麻田散鐵組織，現場產出的 PA500H 耐磨鋼板不僅強度達 1850MPa，且具備 10% 良好延伸率，並可抵抗零下攝氏 40 度低溫衝擊，達到國外先進鋼廠產製耐磨鋼板的等級水準。


此外，中鋼透過創新 DQST 線上鋼材調質製程，省去傳統耐磨板額外離線淬回火之工序與能耗，具備低碳足跡競爭力，可帶動國內產業低碳轉型升級，創造鋼廠及客戶的客我雙贏。",2024-05-02 11:25:31,21260,中鋼開發耐磨鋼板新品強化國產能力 打進加拿大、日本市場,中鋼開發耐磨鋼板新品強化國產能力 打進加拿大、日本市場,"['中鋼', '鋼板', '機具']",['中鋼'],fcff1a3b-5e79-4d18-add0-4cbd9b52bdee
"金融股股利陸續揭露，掀起一波利多行情，近來資金輪動流向產險股，旺旺保 (2816-TW)、第一保 (2852-TW) 公布第一季獲利亮眼，稅後純益均較去年同期倍增，今 (2) 日股價連袂亮燈漲停，金融族群普遍在盤上表現，扮演撐盤要角。


第一保今天獲得買盤青睞，衝上漲停價 23.25 元，創逾 19 年新高；旺旺保開盤即跳空漲停，達 35.35 元，站上半年線，為近 2 個月來的高點。


旺旺保今年第一季稅後純益 4.05 億元，年增 103.23%，累計每股稅後純益 (EPS) 為 1.81 元，創歷年同期新高；第一保首季稅後純益 2.55 億元，年增 241.3%，累計每股稅後純益 0.85 元，為近 5 年來同期新高。


其他產險股亦表現不俗，台產 (2832-TW) 今天股價勁揚約 3%，最高來到 29.75 元，為逾 13 年新高；新產 (2850-TW) 盤中上漲超過 1%，最高觸及 98.1 元，改寫歷史新高；中再保 (2851-TW) 盤中也有 1% 左右的漲幅。


法人指出，台股第一季財報密集公布，多數企業仍繳出亮眼的成績單，基本面強勁，且台股技術面已站回到所有均線之上，短期均線全面翻揚向上，回檔仍具支撐。操作上，建議聚焦半導體先進製程、AI 相關供應鏈、衛星、航空觀光、金融保險、能源與重電、營建資產、高殖利率個股等族群為主。",2024-05-02 11:26:22,21259,金融股股利陸續揭露，掀起一波利多行情，近來資金輪動流向產險股，旺旺保 (2816-TW)、第一保 (2852-TW) 公布第一季獲利亮眼，稅後純益均較去年同期倍增,〈焦點股〉旺旺保、第一保Q1獲利亮麗 股價強攻漲停,"['台股', '產險股', '獲利', '第一保', '旺旺保']","['旺旺保', '第一保', '台產', '新產', '中再保']",c39e0196-8867-4299-abdb-f230b271ea93
"晶圓代工廠力積電 (6770-TW) 今 (2) 日舉辦銅鑼新廠 P5 啟用典禮，董事長黃崇仁表示，銅鑼新廠為 12 吋晶圓廠，總投資額超過新台幣 3000 億元，月產能可達 5 萬片，目前已完成首批設備安裝並投入試產，將成為公司推進製程技術、爭取大型國際客戶訂單的主力平台。


力積電此次新廠剪綵啟用儀式大咖雲集，包括總統蔡英文、國科會主委吳政忠、國發會主委龔明鑫、苗栗縣長鍾東錦以及美國在台協會、印度、日本、法國駐台代表、日本宮城縣知事以及國內外半導體上下游廠商高階主管共計近 700 人親自出席盛會。


黃崇仁說，銅鑼新廠於 2021 年 3 月動土興建，疫情期間該公司全體員工總動員與協力廠商合作，不間斷趕工興建廠房、安裝機器設備，還是要耗時三年新廠才能落成啟用，截至目前此項 12 吋晶圓廠投資案已耗資逾新台幣 800 億元。


力積電銅鑼新廠土地面積逾 11 萬平方米，剛落成啟用的第一期廠房擁有 28000 平方米的潔淨室 (Clean Room)，預計在此新廠建置 55、40、28 奈米製程月產能 5 萬片的 12 吋晶圓生產線，未來隨業務成長該公司仍可在銅鑼廠區興建第二期廠房，繼續將 22 奈米技術往前推進。


黃崇仁指出，地緣政治衝突已逐漸引發全球供應鏈重組，在各大國際半導體 IDM、IC 設計公司重新思考產銷韌性、AI 人工智能應用引爆半導體晶片新商機的關鍵時刻，銅鑼新廠啟用，恰好能滿足大型客戶建構韌性供應鏈的策略需求，對力積電的未來營收揚升將有顯著的助益。",2024-05-02 11:27:08,21258,晶圓代工廠力積電 (6770-TW) 今 (2) 日舉辦銅鑼新廠 P5 啟用典禮，董事長黃崇仁表示，銅鑼新廠為 12 吋晶圓廠，總投資額超過新台幣 3000 億元，月產能可達 5 萬片,〈力積電新廠啟用〉總投資額超過3000億元 12吋月產能5萬片,"['力積電', '銅鑼', '新廠', '啟用', '12吋']",['力積電'],2bda6050-f629-4540-b2a2-44fa61f2b3f3
