title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈台股盤前要聞〉匯率飆升雙面刃出鞘、金控股息高殖利率噴香、PMI回跌至緊縮,"['台股', '台股盤前', '台股盤前要聞', '摘要']","5/5 台股盤前要聞


1. 台股上周強彈 914 點，為連 2 周反彈，為大盤轉多注入強心針，不過，
新台幣
在周五卻單日暴升 9.53 角創紀錄，法人提醒，匯率是兩面刃，雖有助吸引資金流入，但對出口商卻相當不利，本周匯率走勢是進一步推波助瀾台股，或是壓抑市場信心，有待觀察。


2. 台灣央行強調，「美國財政部並未要求
新台幣
升值」，不過，時值美國可能發布匯率操縱報告的時間點前後，且日前台灣央行外匯局也提前表態，台灣恐遭續列匯率操縱觀察名單，市場仍高度觀望，若此報告出來，是否會進一步影響到美國實施對等關稅措施的後續變化。


3. 上周五 (2 日) 台積電獲外資買超 2 萬 5712 張，砸下的金額高達 241.52 億元。市場解讀爲外資將熱錢暫時停泊在台積電的套利動作。不排除外資以台積電爲其熱錢爲熱錢停泊的標的，等待新台幣進一步升值進行售股匯出的操作手法。


4. 台積電表示，公司幾乎所有營收以美元計價，隨著
新台幣
兌美元匯率走強，對以
新台幣
表達的營收及獲利可能造成不利影響，預計
新台幣
兌美元每升值 1%，會造成營業利益率下降 0.4 個百分點。聯發科年報中描述，公司匯率風險主要受美元匯率波動影響，當
新台幣
對美元升值 0.1%，對公司 2023 及 2022 年之損益將分別減少 4,489.7 萬元及 3,138.2 萬元。


5. 中華經濟研究院公布 4 月台灣製造業採購經理人指數 (PMI)，中斷連 2 個月擴張轉為緊縮，指數回跌 5.3 個百分點至 48.9%，而未來展望指數更是驟跌 23.1 個百分點至 36.0%，創 2020 年 2 月新冠疫情發生後的最大跌幅，美國開打關稅戰的影響，已開始顯現。


6. 一年一度的股東會旺季來臨！上市櫃公司股利政策大多已經董事會決議通過，受惠 2024 年股市大多頭行情，14 家金控普遍獲利大豐收，2025 年股利發放金額讓投資人相當期待，今年共有 8 家總股利超越去年水準，9 家搭配配發股票股利，由於台股 4 月遭遇股災，金控股股價大幅回檔，近期雖有反彈，但仍有 6 檔現金殖利率維持 5、6% 高水準，相當罕見，可望再掀存股熱潮。


〈台股盤後〉台積電掛帥類股齊揚 擴量大漲 552 點 周線收紅漲 914 點


外資砸 241 億元買超台積電個股 市場解讀：不排除爲熱錢套利手法


〈台股風向球〉匯率雙面刃出鞘 反彈急行軍恐停看聽


4 月台灣製造業 PMI 回跌至緊縮 未來半年展望跌幅創疫情來最大


央行否認匯率遭美國施壓 小心匯率報告恐成高關稅另一理由


14 家金控股利一表看！8 檔超越去年水準 6 檔現金殖利率 5% 起跳


金控最強股利王 富邦金擬配現金 4.25 元 + 股票 0.25 元 股息殖利率衝 5%


新台幣狂升捲起匯兌損益風浪 廣達、緯創、英業達回應了


擠進「優先四國」名單！我 5/1 與美方完成對等關稅首輪實體磋商


〈台幣強升〉半導體業收費以美元計 恐壓抑獲利表現


〈達發法說〉PAM4 DSP 客戶數量再增加 TIA 今年起搭配出貨


〈立積法說〉關稅未影響訂單 催生陸系客戶新需求",2025-05-05 05:10:02,48501,台股盤前要聞,[],bc8cdd45-8a46-4807-aa80-71860038f84e
新台幣爆升！台股終將大跌！？,"['趨勢分析', '何基鼎', '摩爾投顧']","新台幣短短一個月內，從 33.2 強勢升值至 31.06 元，特別是上週五（5/2），升值幅度進一步擴大，令眾多台灣投資人與出口商措手不及，紛紛拋售美元、換回新台幣，加劇匯價波動。當日新台幣一度從 32.1 元升至 30.77 元，單日升值超過 1 元，創下近 20 年罕見紀錄。


此現象令人聯想到兩件事：




近期市場盛傳的「海湖莊園協議」，其最終目標據傳是讓新台幣升值至 13.3 元。


1980 年代的廣場協議，美國迫使日圓急速升值，最終導致日本步入「失落的 20 年」。




台灣以出口導向為主，電子產業佔據主導地位，營收大多以美元計價。若新台幣持續升值，將嚴重壓縮企業獲利。以台積電（2330）為例，依據過往法說會與法人預估，台幣每升值 1 元，將影響全年稅後淨利約 4%～6%。以 2024 年為例，台積電平均日盈餘約 22.8 億元，等同上週五單日升值可能導致其少賺近 1.3 億元。


因此，
新台幣升值對台股形成「短多、長空」的局面
。短期內，升值有助吸引國際資金回流，外資加碼新台幣資產，首選即為台股。以 5 月 2 日為例，外資單日買超台股高達 387 億元，明顯反映資金效應。


然而中長期而言，匯率升值將侵蝕出口產業獲利，待至 7～8 月企業陸續公布財報時，若營收與獲利出現衰退，將對股市帶來壓力。




本次台幣升值主要並非本國基本面因素所致，而是受到美國貿易政策（尤其是川普重啟「對等關稅」）影響，市場對美元資產信心不足，導致美元走弱，連帶全球主要貨幣齊升。今年迄今，韓元升值 4.45%、歐元升值 8.81%、日圓升值 7.6%、而台幣升值 5.53%。可見 5 月 2 日台幣的大幅升值，屬於「落後補漲」，尚稱合理。


需強調的是，美元作為全球儲備與交易主軸，其通用性短期內無可取代，預期中長期仍將回歸合理區間，台幣也不太可能無限升值，對台股的長線壓力仍有限。




從技術面來看，4 月台股出現週 KD 黃金交叉。上一次週 KD 黃金交叉發生於 2023 年 9 月，當時台股大漲 8,441 點。若以此為參考，本輪漲幅有機會超過 4,000 點。


此外，基本面與國際局勢亦有三大利多可期：




中美貿易協商有望重啟。


俄烏戰爭趨於緩解。


聯準會利率政策維持寬鬆基調，降息循環有望延續。






 


一旦這三大利多明確發酵，將進一步推升台股挑戰歷史新高。


目前台積電、鴻海、廣達、聯發科等權值股股價仍處相對低檔，值得中長線持有。若想把握短線行情，仍應聚焦中小型成長股。

例如：




資訊服務族群如華經、驊宏資，4 月漲幅接近 100%。


IC 通路概念股如鑫聯大（3709），4 月低點至高點漲幅亦達 81%。




另可關注與「非核家園」、「資產升值」雙主題相關類股。政府推動能源轉型、擴大再生能源建設，士電（1506）不僅擁有大量土地資產，受惠新台幣升值評價提升，在變壓器、配電系統領域具市佔與技術優勢，兼具基本面與資產題材，為中長線值得關注標的。


其他類股如上曜（1316）、日勝生（2547）、雲豹能源（6869）、玖鼎電力（4588）亦具備資產、綠能、電網等相關題材，可列入觀察清單，整理如下表格，歡迎點擊下方連結，加入 LINE 後，輸入：777，即可直接獲得！


➤鼎極操盤手 何基鼎 LINE 粉絲團




https://lin.ee/iuxMCJU






你的支持是我們的動力，謝謝




➤鼎極操盤手 何基鼎 LINE 粉絲團


https://lin.ee/iuxMCJU


➤鼎極操盤手 何基鼎 YT


https://www.youtube.com/@gd1788




本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2025-05-05 07:51:05,48500,無摘要,[],9116823c-45ef-4209-91c8-fe338b1b7ab4
0428~05.02台股週報，飆股的故事:穎漢、廣錠、天方能源、鋐寶、竹陞科技,"['謝明哲', '摩爾投顧', '趨勢分析']","【台股回顧與本週觀察重點】




上週台股是連漲四天，其中的關鍵在於 5/1 台股勞動節休市期間，雖美國的經濟數據表現不佳，但因傳出美中開始電話溝通關稅問題，因此行情轉趨熱絡，上市櫃指數都是延續連漲，而本週反而是以上市指數漲幅更大，已經開始回補 4/7 當時所形成的川普對等關稅空方缺口。


從籌碼的角度來看，外資連續兩週的買超，上上週提到台幣的升值，上週更進一步狂升，週五甚至創下至少是近 20 年以來單日最大升值幅度，這也讓外資的買超延續，但櫃買市場卻是站在賣方，主要是債券 ETF 為主，而投信仍是持續買超，自營商則上市站賣、櫃買市場站買。


而融資則是經過大減之後，開始出現回神，不過整體增加張數不多，目前籌碼還屬於有利多方的沉澱，因此並不會影響反彈，主要會影響還是看技術面過熱與關稅問題，券單則是持續增加，不過目前都也處於相對低檔，市場說的軋空並不存在券單、主要是軋空單為主。




週五台指夜盤持續上漲逾百點，因此週一台股會持續震盪走高，隨台積電回補對等關稅缺口，台股有持續往 21235 挑戰的機會。不過目前 KD 指標已經來到 90 以上高檔，週二開始區間的低點會快速上移，長的不夠多 KD 指標就會開始下彎，加上半導體關稅問題，週二後要留意針對短線技術面過熱的修正，不過同時月均線也會在週三之後正式轉為翻揚，因此除非是特別超出市場預期的高關稅，月線應能成為下檔重要防守，就相對位置來看，本週三後就會來到 2 萬點以上，整數關將成為下檔支撐。


【本週重要財經大事】


國際


5/8 初領失業救濟金人數


國內


新股掛牌:


5/8 立誠 (6597)


增資股上市


5/7 愛山林 (2540)、斐成 (3313)、


5/9 鑫聯大 (3709)、迅得 (6438)


重要個股法說會


5/5 世界 (5347)、環球晶 (6488)、愛普 *(6531)


5/6 華邦電 (2344)、聯詠 (3034)、


5/9 華新 (1605)、上銀 (2049)、富采 (3714)


【飆股的故事】




注意: 短期漲幅較大，只是陳述為何上漲跟可以留意的方向，操作請注意風險。


穎漢 (4562)


穎漢是工具機廠商，主要專注金屬管件加工設備，同時也涉足雷射切割與工業機器人領域，因此本週的大漲主要來自於機器人領域帶動，不過整體營運並沒有顯著提升，去年也仍持續虧損中，主要走的是題材面帶動，過去一週主要買超券商是富邦總公司 (1855 張)，且是週三、五連兩天買超，以這兩天的價格來看，均價約莫落在 52.6 元左右，在還沒有大幅拉開下，股價還有推升空間就關注富邦是否調節即可。


廣錠 (6441)


廣錠過去是以博弈機台為主，如吃角子老虎機、彩票機等，不過近年也跨入道儲能領域且已經有運作中的案場，不過從營收與獲利表現來看都不是太理想，主要也是偏大戶刻意拉抬為主，但從上周來看買超最多的也是富邦總公司 (219 張)，其他都在 20 張跟以下，流動性表現不佳會建議多看少做即可。


天方能源 (3073)


力麗集團入主之後就轉型為太陽能電廠、風力發電與儲能業務為主，目前有 15 座第三型太陽能電站 (2000 千瓦)，風力發電則是開發彰化永興陸域風機及太陽能電廠，不過買超最多的券商都落在 40 張以下，沒有太強勢的推升力道，也會建議多看少做。


鋐寶科技 (6674)


鋐寶是仁寶轉投資的公司，仁寶持股 43%，是以網通設備為主，近期股價也沒有太多利多消息，營收表現也平平，而從過去一週主要買超券商錦台新台中 (101 張) 買超有過百張，不過前五大買超券商包括合庫台中 (62 張)、台銀台中(50 張) 與元大向上 (29 張) 都在台中，有機會是同一批人但因張數都不多、股價也有流動性問題，操作上則應謹慎


竹陞科技 (6739)


公司主要專注高科技產業提供智慧自動化系統，對象包括半導體、面板及 PCB 製造業，近期股價強勢主要反映台積電的股價轉強帶動，本週主要買超券商為國票總公司 (286 張) 與凱基總公司(217 張)，不過從前五大券商來看，買進賣出大多都有數百張的進出，比較類似反覆當沖、隔日沖去推高股價，因此操作上可以當沖操作為主。


而除了上述的內容之外，包括上週的強弱勢產業，外資、投信的買賣超族群與成本、國際股市誰表現最佳? 我也會在我的 line@分享給大家，可以直接加入明哲分析師的 Line@官方帳號，除了相關資訊外，每日的投資早報，每月初還有整理營收懶人包給粉絲，以及不定期發送飆股名單給粉絲朋友索取，趕快加入訊息不漏接。


https://lin.ee/pTjSenD


5/2 最新影音節目 (至 Youtube 收視品質會更佳)




或直接撥打免付費諮詢專線 0800-66-8085


文章來源：謝明哲分析師–摩爾投顧


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-05-05 07:54:31,48499,無摘要,[],af7b477c-728f-44f9-9b77-9341a5f0e102
鉅亨速報 - Factset 最新調查：聯亞(3081-TW)目標價調升至370元，幅度約9.14%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共6位分析師，對聯亞(3081-TW)提出目標價估值：中位數由339元上修至370元，調升幅度9.14%。其中最高估值540元，最低估值308元。
綜合評級 - 共有6位分析師給予聯亞(3081-TW)評價：積極樂觀3位、保持中立5位、保守悲觀0位。
聯亞(3081-TW)今(2日)收盤價為278元。近5日股價上漲10.1%，相關通信網路類指數近5日上漲4.38%，櫃買市場加權指數上漲3.21%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:10:16,48498,FactSet 最新調查：聯亞(3081-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['聯亞'],734d125e-0d4f-4acf-ac7a-46668520364d
鉅亨速報 - Factset 最新調查：京元電子(2449-TW)目標價調降至122.5元，幅度約6.84%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共14位分析師，對京元電子(2449-TW)提出目標價估值：中位數由131.5元下修至122.5元，調降幅度6.84%。其中最高估值160元，最低估值100元。
綜合評級 - 共有14位分析師給予京元電子(2449-TW)評價：積極樂觀11位、保持中立4位、保守悲觀0位。
京元電子(2449-TW)今(2日)收盤價為87.3元。近5日股價上漲3.31%，相關半導體業近5日上漲5.34%，集中市場加權指數上漲4.6%，短期股價無明顯表現。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:10:19,48497,FactSet 最新調查：京元電子(2449-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['京元電子'],c615620b-4b58-4a45-b45a-e1aac1593efe
鉅亨速報 - Factset 最新調查：全新(2455-TW)目標價調降至138元，幅度約9.51%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共10位分析師，對全新(2455-TW)提出目標價估值：中位數由152.5元下修至138元，調降幅度9.51%。其中最高估值189.5元，最低估值99元。
綜合評級 - 共有10位分析師給予全新(2455-TW)評價：積極樂觀7位、保持中立4位、保守悲觀0位。
全新(2455-TW)今(2日)收盤價為99.7元。近5日股價上漲4.51%，相關通信網路近5日上漲2.89%，集中市場加權指數上漲4.6%，股價波動與大盤表現同步。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:10:21,48496,FactSet 最新調查：全新(2455-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['全新'],37f2dbf4-5c35-468a-913c-cf59694cc181
鉅亨速報 - Factset 最新調查：中磊(5388-TW)EPS預估下修至8.64元，預估目標價為138元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共7位分析師，對中磊(5388-TW)做出2025年EPS預估：中位數由8.78元下修至8.64元，其中最高估值9.19元，最低估值8.16元，預估目標價為138元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
9.19(9.19)
10.88
最低值
8.16(8.16)
10.56
平均值
8.7(8.72)
10.72
中位數
8.64(8.78)
10.72
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
62,913,000
74,137,000
最低值
58,555,000
68,951,000
平均值
61,016,600
71,544,000
中位數
61,381,000
71,544,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
7.74
9.17
7.57
3.44
營業收入
(單位：新台幣千元)
56,788,762
62,584,493
64,573,720
43,899,508
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/5388/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:10:55,48495,FactSet 最新調查：中磊(5388-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['中磊'],b845a3ae-6149-4a31-ab7b-e16190d0d396
鉅亨速報 - Factset 最新調查：全新(2455-TW)EPS預估下修至4.1元，預估目標價為138元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共11位分析師，對全新(2455-TW)做出2025年EPS預估：中位數由4.51元下修至4.1元，其中最高估值5.19元，最低估值3.45元，預估目標價為138元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
5.19(5.19)
7.08
10.34
最低值
3.45(3.45)
4.25
4.86
平均值
4.3(4.38)
5.69
7.63
中位數
4.1(4.51)
5.84
7.71
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
4,009,640
5,188,000
6,375,450
最低值
3,173,240
3,534,130
3,839,700
平均值
3,611,090
4,394,970
5,317,530
中位數
3,660,500
4,420,500
5,685,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
3.63
2.43
2.95
4.62
營業收入
(單位：新台幣千元)
3,241,217
2,694,104
2,603,629
3,608,521
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2455/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:10:57,48494,FactSet 最新調查：全新(2455-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['全新'],1ef181a1-2d31-4877-b612-6577a5e03957
鉅亨速報 - Factset 最新調查：聯發科(2454-TW)EPS預估上修至73.81元，預估目標價為1740元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共28位分析師，對聯發科(2454-TW)做出2025年EPS預估：中位數由73.33元上修至73.81元，其中最高估值81.31元，最低估值67.33元，預估目標價為1740元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
81.31(81.31)
111.92
138.51
最低值
67.33(67.33)
71.17
87.17
平均值
73.6(73.41)
86.98
104.47
中位數
73.81(73.33)
85.35
107.07
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
642,307,140
791,106,910
999,828,910
最低值
570,312,000
642,009,000
739,788,000
平均值
613,490,830
715,915,830
842,777,470
中位數
616,520,660
725,249,390
834,196,360
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
66.92
48.51
74.59
70.56
營業收入
(單位：新台幣千元)
530,585,886
433,446,330
548,796,030
493,414,582
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2454/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:11:00,48493,FactSet 最新調查：聯發科(2454-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['聯發科'],a905d381-6ea9-4373-9627-6d3eb4534f35
鉅亨速報 - Factset 最新調查：長榮航(2618-TW)EPS預估上修至4.94元，預估目標價為47元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共8位分析師，對長榮航(2618-TW)做出2025年EPS預估：中位數由4.9元上修至4.94元，其中最高估值5.7元，最低估值3.78元，預估目標價為47元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
5.7(5.7)
4.52
最低值
3.78(3.78)
3.6
平均值
4.87(4.85)
4.22
中位數
4.94(4.9)
4.38
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
224,409,990
222,997,670
最低值
216,734,000
208,754,000
平均值
219,800,940
215,317,920
中位數
218,079,000
214,760,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
5.37
4.01
1.34
1.31
營業收入
(單位：新台幣千元)
221,009,028
200,356,523
138,068,607
103,872,359
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2618/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-05 08:11:02,48492,FactSet 最新調查：長榮航(2618-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['長榮航'],a491d31e-9af2-428e-a899-eccd6d97c600
