title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈台股盤前要聞〉日月光Q1營收估季減2成、1月證交稅年減6成 今日必看財經新聞,"['台股', '證交稅', '日月光', '穩懋', '法說', '營收', '宏達電']","關注台股盤前要聞重點，日月光投控指出，首季營收應為全年谷底，法人估將季減逾 2 成，隨著需求復甦，全年可望再戰新高；受到春節假期及成交量下滑兩大利空衝擊，1 月證交稅年減 6 成，減幅創近 14 年來最大。以下是今 (10) 日必看重要財經新聞。




日月光 Q1 持續去化庫存營收估降逾 2 成 全年拚續創高


全球封測龍頭日月光投控 (
3711-TW
)(
ASX-US
) 昨 (9) 日召開法說會，營運長吳田玉表示，首季因客戶持續去化庫存，加上產業傳統淡季，應是全年營收谷底，後續需求復甦下，可望逐季成長，法人估，日月光投控首季營收將季減逾 2 成，全年可望再戰新高。
閱讀全文...


2 利空衝擊 1 月證交稅年減 6 成 減幅創近 14 年來最大


財政部昨 (9) 日公布 1 月稅收，受到春節假期及成交量下滑兩大利空衝擊，1 月證交稅收跌破百億元只剩 69 億元，為近 43 個月以來新低；年減幅高達 60.9%，連續 13 個月負成長，減幅創近 14 年以來最大降幅。
閱讀全文...


穩懋去年 Q4 轉虧每股虧 0.22 元 全年 EPS 4.21 元探七年低點


砷化鎵晶圓代工大廠穩懋 (
3105-TW
) 昨 (9) 日召開法說會，受全球安卓智慧型手機市場庫存調整持續影響，去年第四季產能利用率進一步下滑到 30%，不過在產品組合、費用控制得宜下，本業由虧轉盈，但受匯兌、子公司調整營運規模處分廠房等業外損失影響，單季由盈轉虧，每股虧損 0.22 元，全年則仍維持獲利，每股純益 4.21 元，下探 2016 年以來、近七年低點。
閱讀全文...


土耳其遇百年強震股市休市 我國金融業及基金投資總曝險逾 592 億元


土耳其遭遇百年強震，伊斯坦堡交易所也宣布股市休市；金管會昨 (9) 日公布，我國對土國的總曝險部位 (含金融三業及國人基金投資) 為
新台幣
 592.69 億元；金管會強調，由於曝險金額低，對我國金融市場影響有限。
閱讀全文...


宏達電首款 XR 裝置 VIVE XR Elite 預購量報捷 2 月下旬出貨


宏達電 (
2498-TW
) 全球業務總經理黃昭穎昨 (9) 日表示，首款 XR 裝置 VIVE XR Elite 整體預購量比過去亮眼，包括歐美、台灣、中國等地區都有下單，將於 2 月下旬開始出貨。
閱讀全文...


面板雙虎元月營收雙減 年減幅均達逾 4 成


面板雙虎友達 (
2409-TW
)、群創 (
3481-TW
) 昨 (9) 日公布元月營收，反映工作天數減少影響，雙虎營收均呈現雙減，友達 1 月營收達 159.5 億元、年減 42.7%，寫近三年單月低點，群創營收則達約 125.97 億元、年減幅也達 47.5%，更創下 2009 年 6 月以來單月新低。
閱讀全文...


全台去年住宅開工坪數 623 萬坪創新高 高雄成六都焦點


前幾年預售市場火熱，去 (2022) 年開工量寫下新紀錄，依內政部統計，去年住宅類開工宅數共 14 萬 5647 宅，總樓地板面積將近 623 萬坪，雙雙創下統計以來新高，與前年 (2021) 相比宅數年增 11.7%、面積增加 10.2%，六都中增加最多為高雄市。
閱讀全文...",2023-02-10 05:10:44,5704,關注台股盤前要聞重點，日月光投控指出，首季營收應為全年谷底，法人估將季減逾 2 成，隨著需求復甦，全年可望再戰新高；受到春節假期及成交量下滑兩大利空衝擊，1 月證交稅年減 6 成，減幅創近 14 年來最大。,"['日月光投控', '穩懋', '宏達電', '友達', '群創', '日月光']",9a5a136e-56e0-41b4-bb05-e2c685874086
操盤手看台股：AI漲勢擴散，營收漲完會輪到誰？,"['趨勢分析', '蔡正華', '摩爾投顧', '台股', 'AI', 'Fed']","儘管美 Fed 主席鮑爾重申通膨已在減緩，但因通膨仍在高檔，對抗通膨還需要一段時間，所以美 Fed 官員們緊接著釋放鷹派訊號，如對抗通膨仍未結束，貨幣政策緊縮的時間會比預期長，後續利率可能高於預期等。在貨幣政策逐步轉向的過程，相繼釋出各種看法，讓市場對於未來預期進行調整，這是美 Fed 的常用手法。週三剛創波段高的台股，2/9 日呈現狹幅整理，高低點差距僅 64 點，指數終場下跌 19 點，以 15598 點作收，日 K 線收星線。若由期貨來觀察大盤，2/9 日台指期也是狹幅整理，行情緩步墊高，當前台指期 2/3 日高點 15629 點，多方要盡速越過，如此行情才不會一直存在現貨已創波段新高，但是期貨還未能創高的情形，這個現象一旦久了，市場疑慮會增加，多方人氣會下滑。


短線上，規劃的 N 字上攻仍在進行，本波上攻目標續看 N 字等距測量的 16600 附近，只是如同先前所提到的一旦美 Fed 的後續態度反覆，資金流向就會被干擾，當前隨著市場雜音再現，對於權值股的買盤再度轉趨觀望；於是就形成了美 Fed 偏向鴿派時，市場樂觀而股價上攻，至於美 Fed 偏於保守時，市場觀望而股價整理。整體來看，就是大方向是升息逐步放緩，通膨逐步降溫，但是何時不再升息，甚至規劃降息，後續影響著行情上攻的速度。目前就是緩攻，等待消息面進一步釐清，從大盤到個股普遍走階梯式上攻。周三台股創下 15631 點的波段新高後，隔日即進入橫盤，未見連續攻高，這就是大盤緩攻的特徵，而個股之間，多頭輪番點火，維繫盤面人氣，部分搭上熱門題材的股票出現連續上攻，這是個股攻勢在加速。


AI 人工智慧熱度不減，聊天機器人 ChatGPT 所帶起的熱潮持續，看好的巨有科技、訊連股價續創新高，而漲勢也擴散至系統整合業者，如凌群、零壹股價也走強，後續可觀察機器人與工業電腦族群。原因在於這股聊天機器人 ChatGPT 熱，首波是在軟體應用端，但是這些軟體應用需要硬體支持，同時不只是軟體應用，也需要更多元的設備來提供便利性，如安勤、新漢、立端、和椿、磐儀、上銀等都有機會，後續要列入追蹤。


隨著各家公司的元月營收公布近尾聲，由於元月工作天數不足，只要首月營收能逆勢成長，今年首季營運就可望淡季不淡，故資金持續流入營收亮眼的股票。鎖定的電動車機構件的華孚，半導體測試介面的穎崴等股價續創新高後，如 IP 矽智財的 M31 元月營收 9069 萬元，年增 12.4%、安控的晶睿元月營收 8.5 億元，年增 59%、機能布料的八貫元月營收 2.47 億元，年增 16.8%、儲能的高力元月營收 3.21 億元，年增 71.8% 等，股價也表態，後續可觀察續航力道，整理營收效應預估持續到下周一，再來就看政策股能否接棒，國防股已在加溫，更多盤面機會可鎖定 Line@粉絲團。


======================================================


歡迎大家轉貼本文，並加入《蔡正華金錢道》


Line@頻道：
https://lin.ee/om1quOp


（ID：@goldmoney168）


Telegram 頻道：
https://t.me/goldmoney168


（ID：goldmoney168）


Youtube 頻道：
https://reurl.cc/xlxx1N


FB 臉書粉專：
https://www.facebook.com/goldmoney168/


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2023-02-10 08:00:16,5703,無摘要,[],65450419-9e31-4c62-841f-5976f8d30201
〈台股盤前〉短線維持區間震盪 關注MSCI季度調整出爐,"['台股', '盤前', 'MSCI', '台積電', '聯電']","台股 9 日受電子權值股熄火下，終場小跌 19 點收在 15598.71 點，失守 15600 點關卡，而美股四大指數也開高走低，終場僅費半力守盤上，其餘三大指數均收黑，台指期也呈現平盤震盪，加上先前漲多獲利了解賣壓出籠，估大盤短線將維持區間震盪格局，而今日 MSCI 也將發布指數權重季度調整。


觀察美股四大指數均虎頭蛇尾，終場僅費城半導體指數小漲 4 點或 0.13%、收 3059.62 點，險守平盤之上，道瓊指數則是大跌 249.13 點或 0.73%，以 33699.88 點作收，那斯達克、標普 500 指數也分別下跌 120.94 點、36.36 點，跌幅都在 1% 上下，不過台股 ADR 中，台積電 (TSM-US)、聯電 (UMC-US) 同步收紅，漲幅都在 2% 上下。


今日盤面重要訊息，關注經濟數據表現不佳，主計總處 9 日公布 1 月消費者物價總指數 (CPI) 年增率再度衝破 3%、來到 3.04%，創下 6 個月來新高，若扣除蔬菜水果，漲 2.88%，再剔除能源後總指數 (即核心 CPI) 仍漲 2.98%，顯示整體通膨壓力仍大。


財政部 9 日也公布元月稅收統計，受春節假期、成交量下滑等兩大利空衝擊，1 月證交稅收跌破百億元只剩 69 億元，為近 43 個月以來新低，年減幅更高達 60.9%，寫下連續 13 個月負成長，減幅則創近 14 年以來最大降幅。


個股消息上，全球封測龍頭日月光投控 (3711-TW)(ASX-US) 9 日召開法說會，營運長吳田玉表示，首季因客戶持續去化庫存，加上產業傳統淡季，應是全年營收谷底，後續需求復甦下，可望逐季成長，法人估，日月光投控首季營收將季減逾 2 成，全年可望再戰新高。


砷化鎵晶圓代工大廠穩懋 (3105-TW) 去年第四季受業外影響，單季轉虧，展望今年，由於市場需求持續疲弱、傳統淡季等因素，穩懋預期，首季營收將較前一季下滑 27-29%，毛利率也將下滑至 11-13% 水準，不過管理層仍維持今年首季是產業谷底，後續可望逐季回溫的看法。",2023-02-10 08:04:19,5702,台股 9 日受電子權值股熄火下，終場小跌 19 點收在 15598.71 點，失守 15600 點關卡，而美股四大指數也開高走低，終場僅費半力守盤上，其餘三大指數均收黑，台指期也呈現平盤震盪，加上先前漲多獲利了解賣壓出籠。,"['日月光投控', '穩懋', '台積電', '聯電', '日月光']",e286322e-0a6e-4f63-bea4-ae02dacb886a
【決勝關鍵】台積電再創新高，台股題材股當家,"['林漢偉', '摩爾投顧', '決勝關鍵', '台積電', '貨櫃三雄', '趨勢分析']","美股四大指數周四開高走低，衰退陰霾引發美股賣壓。美股周四由那斯達克指數 - 1.02% 領跌四大指數，Google-4.54% 與 META-3% 領跌科技類股。美股族群周四多數收跌，通訊服務、公用事業與工業類股領跌，僅有半導體與必需消費類股逆勢收漲。格羅方德 + 3.48% 與台積電 + 2.56% 領漲半導體類股，特斯拉 + 3% 與亞培 + 2.83% 領漲大型類股。美國公佈初領失業金人數接近一年新高，搭配德國通膨數據意外降溫，特斯拉股價強彈創今年新高激勵美股強漲。然而美國債券殖利率倒掛創 40 年最大，衰退疑慮導致美股開高走低，且 Google 兩天累積下跌 12% 拖累科技股表現，財報亮眼的迪士尼也因 CEO 談話，而開高翻跌，都是導致美股開高走低的原因之一。


台指期盤後盤上漲 3 點作收，漲幅 0.02%，台積電 ADR+2.56%。


週五大盤指數觀察重點有三: 1. 高檔震盪與權值股力道 2. 傳產股加速輪動 3. 電子股題材續航力道


1. 周五台股高檔震盪，美股 V 轉翻黑，搭配周末效應，台股量縮觀望居多。盤中觀察電子權值股表現，台積電挑戰新高能否帶動其他電子股同步走強，決定盤中台股能否持續創下新高。MSCI 公布成分股，指數型成分股無調整，僅新增 10 檔小型指數成分股，預計對中小型股較有影響。權重則有希望微幅增加。


2. 貨櫃三雄週五輪動補漲，國際主要航商股價連二日強彈，貨櫃三雄低位階補漲加速，盤中漲點擴大與否，仍需觀察整體航運成交比重能否回到 8% 以上。BDI 指數周四運價重新轉跌，散裝航運股維持低檔整理待變。國際原物料報價周四出現反彈，原物料族群週五有機會啟動補漲，鎳價強彈有利鋼鐵與電器電纜股表現。綠能族群週五整理居多，週四表態創高後，開盤拉高須留意隔日沖賣壓，仍以量縮拉回低接為宜。生技股觀察創高股比較效應，大盤整理時有利生技股買氣增溫。汽車零組件族群，受惠特斯拉股價軋空再創新高，特斯拉概念股與車用電子族群仍有續強機會。航空、觀光、飯店與餐飲股， 1 月營收利多搭配 2/20 口罩禁令解除，政策題材加持下，可觀察多方續航力道。


3. 周五電子股震盪，美國科技股與半導體股開高走低，大型電子股與高價股周五多為各股表現為主。台積電週五突破 543 元波段高點，若半導體族群表態衝高，則盤中台股仍有創下波段新高機會。矽智財族群 AI 題材買氣仍在，指標股創意先看能否收復周四長上影線一半位置，決定整體族群能否整齊開高創下新高。元宇宙族群週五重新轉強，宏達電新品記者會釋放利多消息，盤中有機會挑戰新高，連帶中小型元宇宙與光學股均有機會重啟漲勢。軍工股政策題材受惠，但週五同樣觀察隔日沖賣壓，連帶安控股同樣觀察能否連續創下新高。遊戲股周五同樣有補漲空間，具備元宇宙與 AI 題材，觀察指標股能否創下新高。虛擬貨幣價格持續疲弱，板卡族群先看跟隨電子股反彈走勢。工業電腦、低軌衛星與網通族群，週五同樣有發動空間。


台股迎接 2023 年金兔年，那些主流股票會是 2023 年的主軸??  想知道更多優質強勢股，請鎖定我的 LINE@粉絲團!!


歡迎大家加入《林漢偉 - 決勝關鍵》官方頻道


➤林漢偉分析師官方 LINE@，請加【LINE@ ID:@ps1688】


https://lin.ee/qlSw2AD


➤決勝關鍵每日台股解盤，請加【Youtube】


https://reurl.cc/kZvRvL


➤最即時的國際資訊解讀，請加【Telegram ID:ps1788】


https://t.me/ps1788


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2023-02-10 09:04:35,5701,無摘要,[],7e3b8df2-bdce-4cbe-bcbc-f0ad932bc816
高力與材料-KY同步擴產中 獲MSCI新增全球小型指數成分股,"['高力', '材料-KY', 'MSCI']","MSCI(明晟) 今 (10) 日公布最新季度調整，台股在全球小型指數則新增包括材料 - KY(4763-TW)、高力 (8996-TW) 等 10 檔，此次調整將在 24 日盤後生效，兩者均在全力擴充產能中，其中材料 - KY 昨日股價收在 291 元，2023 年以來股價漲幅達 64.83%。


而高力股價 9 日收在 230 元，今年以來股價漲幅達 22.34%。


高力 2022 年全年營收 28.43 億元，創新高，年增 27.44%，預估業績熱度將持續到 2023 年，主要動能為硬銲型板式熱交換器的熱泵，及來自氫燃料電池製造商 Bloom Energy (BE-US) 訂單，今年相關訂單可望較去年成長 40%。同時，高力 2023 年 1 月營收以 3.21 億元續創歷史新高，月增 2.5%，年增 71.84%。


高力 2022 年第三季營收及獲利同創新高，單季稅後純益 9228 萬元，每股純益 1.03 元，高力前三季營收 19.44 億元，稅後純益 2.01 億元，年增 69.02%，每股純益 2.24 元。


材料 - KY 同樣在 2023 年 1 月營收以 4.32 億元創新高，月增 7.52%，年增 58.45%。


材料 - KY 在 2022 年第四季營收創新高，全年營收以 42.69 億元改寫新猷，且目前能見度高，成長動能可望延續到 2023 年，估全年營收可望達到 57 億元。材料 - KY 的 2022 前三季營收 30.4 億元，毛利率 35.9%，年增 5.47 個百分點，稅後純益 8.98 億元，年增 2.03 倍，每股純益 15.47 元


材料 - KY 已取得全球四大煙草公司訂單，除報價上漲外，也加開產能因應需求，預計 2023 年絲束產能將倍增，同時也已獲 2000 噸高價長約訂單，爲今年開出的新產能取得部分保障。



 去 (2022) 年第四季單季營收 12.3 億元，爲連續三季改寫歷史新高，而今 (6) 日公布 2023 年 1 月營收以 4.32 億元創新高，月增 7.52%，年增 58.45%。


材料 - KY 的 2022 前三季營收 30.4 億元，毛利率 35.9%，年增 5.47 個百分點，稅後純益 8.98 億元，年增 2.03 倍，每股純益 15.47 元。材料 - KY 在 2022 年第四季營收創新高，全年營收以 42.69 億元改寫新猷，且目前能見度高，成長動能可望延續到 2023 年，估全年營收可望達到 57 億元。


材料 - KY 已取得全球四大煙草公司訂單，除報價上漲外，也加開產能因應需求，預計 2023 年絲束產能將倍增，同時也已獲 2000 噸高價長約訂單，爲今年開出的新產能取得部分保障。",2023-02-10 09:18:54,5700,MSCI(明晟) 今 (10) 日公布最新季度調整，台股在全球小型指數則新增包括材料 - KY(4763-TW)、高力 (8996-TW) 等 10 檔，此次調整將在 24 日盤後生效，兩者均在全力擴充產能中。,"['材料-KY', '高力', 'Bloom Energy Corporation Class A']",08c6d51b-3cc7-49fb-9630-25e8ddda2643
〈MSCI調整〉台股小型指數成分股新增東哥遊艇、八方雲集等10檔,"['MSCI', '台股', '東哥遊艇', '八方雲集']","MSCI 今 (10) 日公布 2 月最新季度調整，全球標準型指數成分股台股無新增刪除，小型指數則新增東哥遊艇 (8478-TW)、八方雲集(2753-TW) 等 10 檔，此次調整將在 24 日盤後生效。


MSCI 這次季度調整中，全球標準型指數台股無新增刪除調整，小型指數則新增包括東哥遊艇、八方雲集、榮剛 (5009-TW)、材料 - KY(4763-TW)、高力 (8996-TW)、M31(6643-TW)、森崴能源 (6806-TW)、健喬 (4114-TW)、視陽 (6782-TW)、晶睿 (3454-TW)。


MSCI 分別在每年 2 月、5 月、8 月及 11 月進行權重及成分股調整，其中 5 月及 11 月為半年度調整，2 月及 8 月為季度調整。此次調整將在 2 月 28 日盤後生效，但因台灣適逢 228 連假休市，預計將提前於 24 日收盤後生效。",2023-02-10 09:29:35,5699,MSCI 季調 台股小型指數成分股新增東哥遊艇、八方雲集等 10 檔,"['東哥遊艇', '八方雲集', '視陽', '健喬', 'M31', '高力', '材料-KY', '榮剛', '森崴能源', '晶睿', '森崴能源']",319d59c3-e9f8-4689-b40d-00a63f10fe93
〈MSCI調整〉台股權重一升兩維持 華新升最多、開發金降最多,"['MSCI', '台股', '華新', '開發金']","MSCI 今 (10) 日公布最新季度調整，台股權重「一升兩維持」，其中，「MSCI 亞洲除日本指數」上調 0.03 個百分點，「MSCI 全球新興市場指數」、「MSCI 全球新興市場指數」權重皆維持不變。以個股權重來看，本次權重調升最多成分股為華新(1605-TW)，調降最多的成分股為開發金(2883-TW)，最新權重預計 2 月 24 日盤後生效。


台股在本次 MSCI 調整權重中，「MSCI 亞洲除日本指數」權重由 15.76% 上調至 15.79%，調升 0.03 個百分點；在「MSCI 全球新興市場指數」權重為 13.97% 維持不變，「MSCI 全球市場指數」權重也是以 1.62% 維持不變。


本次 MSCI 季度調整，以「MSCI 全球新興市場指數」觀察，此次權重調升最多的國家中國及泰國，權重各增加了 0.09 及 0.05 個百分點；而本次權重調降最多的國家為印度與印尼，權重各降低了 0.23 及 0.02 個百分點，其餘國家權重變化不大。


至於 MSCI 台灣指數成份股方面，本次成分股無新增刪除個股，指數成分股維持 88 檔，並有 21 檔成分股調整在外流通股數，本次權重調升最多成分股為華新，其權重為 0.43%，調升 0.01 個百分點。權重調降最多的成分股為開發金，權重為 0.69%，調降 0.01 個百分點。


MSCI 分別在每年 2 月、5 月、8 月及 11 月進行權重及成分股調整，其中 5 月及 11 月為半年度調整，2 月及 8 月為季度調整。此次調整將在 2 月 28 日盤後生效，但因台灣適逢 228 連假休市，預計將提前於 24 日收盤後生效。",2023-02-10 10:13:51,5698,MSCI 季調，台股權重一升兩維持，華新升最多、開發金降最多。,"['華新', '開發金']",c50ff503-a7b4-4458-a3ca-b2e64b7f8809
〈台股盤中〉電子雙雄有撐、傳產跛腳 指數平盤震盪,"['台股', '電子', 'MSCI']","美股四大指數跌多漲少，台股今 (10) 日雖然有電子雙雄台積電、鴻海撐盤，金融股穩盤，不過電子、傳產指標股普遍疲軟，指數開小高後，盤中在平盤震盪，估量 2300 億元。


觀察權值股表現，台積電、鴻海盤上震盪，聯發科、台達電、聯電、日月光、研華等表現疲軟；傳產股也軟腳，台塑四寶、貨櫃三雄、航空雙雄全數走跌，僅部分金融股有撐。


高價股中，僅大立光力守盤上，旭隼、亞德客 - KY 跌幅超過 3%，力旺跌幅近 2%，信驊也在盤下震盪。


MSCI 今日公布 2 月最新季度調整，小型指數新增八方雲集等 10 檔，激勵八方雲集八方雲集早盤一度觸及漲停價 240 元，盤中也有逾半根漲幅，帶動餐飲族群勁揚，寶得利漲幅逾 7%，漢來美食、亞洲藏壽司、乾杯、豆府、瓦城等表現有不俗。


軍工概念股漲勢整齊，雷虎、寶一攻上漲停鎖住，中信造船、全訊、和成、漢翔拉逾半根漲停板，精剛、千附、千附精密、環天科、台船、晟田、豐達科、榮剛等站穩盤上。


軟體族群持續是資金追逐焦點，偉康科技、凌群再度上漲逾半根漲停，虎門科技、三商電、華經、叡揚、零壹、邁達特、資通、倍力、宏碁資訊、東捷資訊等同步走揚。",2023-02-10 10:56:17,5697,美股四大指數跌多漲少，台股今 (10) 日雖然有電子雙雄台積電、鴻海撐盤，金融股穩盤，不過電子、傳產指標股普遍疲軟，指數開小高後，盤中在平盤震盪，估量 2300 億元。,[],b1c555ac-1a7f-49a4-b6d2-52a811be193e
〈焦點股〉穩懋財報展望低迷 開低走高爆大量,"['穩懋', '砷化鎵', 'PA']","砷化鎵晶圓代工大廠穩懋 (3105-TW) 去年第四季受業外影響，單季轉虧，展望今年，由於市場需求持續疲弱、傳統淡季等因素，穩懋預期首季營收、毛利率都將進一步下滑，今 (10) 日早盤一度大跌超過 7%，但盤中買盤進駐，跌幅收斂往平盤靠攏，成交量則爆出逾萬張大量。


穩懋受全球安卓智慧型手機市場庫存調整持續影響，去年第四季產能利用率下滑到 30%，雖然在產品組合、費用控制得宜下，本業由虧轉盈，但受匯兌、子公司調整營運規模處分廠房等業外損失影響，單季轉虧，每股虧損 0.22 元，去年全年則仍維持獲利，每股純益 4.21 元，寫下近七年低點。


展望本季，由於市場需求持續疲弱、傳統淡季等因素，穩懋預期，首季營收將較前一季下滑 27-29%，毛利率也將下滑至 11-13% 水準，不過管理層仍維持今年首季是產業谷底，後續可望逐季回溫的看法。


雖然短期營運仍陷低谷，但穩懋依舊樂觀看待未來幾年化合物半導體長期發展，昨 (9) 日法說會更透露已切入濾波器 (Filter) 代工服務，可望增添營運動能，不過強調將持續嚴格管控費用，估今年資本支出將下滑至 40 億元，年減逾 3 成。",2023-02-10 10:56:53,5696,砷化鎵晶圓代工大廠穩懋 (3105-TW) 去年第四季受業外影響，單季轉虧，展望今年，由於市場需求持續疲弱、傳統淡季等因素，穩懋預期首季營收、毛利率都將進一步下滑，今 (10) 日早盤一度大跌超過 7%。,['穩懋'],97060a5f-c07a-4c90-9d49-fcfe6ff580f7
〈焦點股〉1月獲利創新高加持多頭 兆豐金盤中大漲逾1.5%,"['兆豐金', '獲利', '產險', '防疫保單']","台股今 (10) 日早盤持續在平盤震盪整理，但金融股表現相對抗跌，兆豐金 (2886-TW) 挾 1 月獲利亮眼氣勢，帶動股價盤中大漲逾 1.5%，盤中股價高點衝上 32.7 元。


根據兆豐金公布的自結獲利，1 月稅後純益 40.79 億元，獲利創歷史單月新高，比起去年同期更是大增 1.88 倍，每股稅後純益 (EPS)0.29 元。


兆豐金旗下主要子公司 1 月全都有獲利進帳，核心子公司兆豐銀行受惠於財務操作與淨利息收益增加，挹注銀行獲利表現，銀行單月稅後純益 38.57 億元。


至於兆豐產險則因 1 月不必再提理賠準備金，使得產險單月稅後純益也有 0.45 億元進帳；另外，兆豐票券 1 月稅後純益 1.31 億元，兆豐證券單月稅後純益也有 0.58 億元獲利入袋。


兆豐金 1 月獲利表現亮眼，但土洋法人態度卻大不同，兆豐金近 5 日遭外資調節約 3343 張、投信買超 2298 張，不過在獲利成長基本面支撐下，仍讓兆豐金今天股價逆勢上衝，盤中漲幅高居金控之冠。",2023-02-10 11:04:50,5695,兆豐金 (2886-TW) 挾 1 月獲利亮眼氣勢，帶動股價盤中大漲逾 1.5%，盤中股價高點衝上 32.70 元。,['兆豐金'],74b2a1c6-8908-4a6b-8711-43955b363c57
