content,publish_at,id,summary,title,keywords,related_stocks,uuid
"1/17 台股盤前要聞


1. 台北股市 16 日在權值股台積電 (2330-TW) 開盤後領軍大漲激勵，終場以上漲 510.53 點或 2.27% 作收，收盤報 23025.10 點，市場成交值爲 3330.92 億元，大盤站上季線。今天三大法人合計買超 297.8 億元，外資指數期貨空單口數呈現連續三天減少，並搶在法說召開前砸 142 億元買超台積電。


2. 新台幣兌美元匯率本周走勢如坐雲霄飛車、忽高忽低，由於美國通膨放緩，加上台積電 (2330-TW) 法說登場，外資 16 日又回頭買超台股並匯入，帶動匯價升破 33 元關卡，呈現股匯雙漲，終場升勢略為收斂，以 32.928 元作收，升值 1.37 角，寫下逾一周以來的新高，不過，整體交投意願不高，台北及元太外匯市場總成交值僅 13.415 億美元。


3. 台積電 (2330-TW)(TSM-US) 16 日召開法說會，十大重點如下：




一、Q4 EPS 14.45 元創高 去年每天開門賺 32 億元


二、Q1 美元營收中位數季減 5.5% 全年增 24-26% 續創高


三、不上調毛利率區間有兩因素


四、今年 Foundry 2.0 產值年增 1 成


五、今年資本支出 380-420 億美元 較去年大增再創高


六、AI 加速器今年業績倍增 近五年業績 CAGR 達 44-46%


七、2029 年前營收 CAGR 近 20%


八、CoWoS 砍單是謠言！


九、美國廠定價較高 客戶也同意


十、N2 下半年量產 N2P 明年下半年量產




4. 台積電法說會中釋出強勁成長展望，預計今年 AI 加速器營收將倍增，全年美元營收年增幅達 24-26%，同時也宣布今年資本支出 380-420 億美元，創下歷史新高，顯現 AI 仍呈現供不應求，除了破除外界砍單謠言，也激勵台積電 ADR 盤前上漲近 5%，台指期夜盤更一度飆漲近 500 點。


5. 輝達 (NVDA-US) 創辦人暨執行長黃仁勳今 (16) 日親臨全球封測龍頭日月光投控 (3711-TW)(ASX-US) 旗下矽品的潭科新廠，與矽品董事長蔡祺文共同為潭科廠啟用揭牌，展現雙方密切合作的關係，共創 AI 晶片的新時代。矽品董事長蔡祺文提到，潭科廠的建置就是為滿足輝達加速運算的需求，目前廠區製程已進入產能加速 ramp up 階段，會全力配合客戶需求，加速達到 time to market 的重要任務。


6. 緯創 (3231-TW) 公布 2024 全年自結損益，2024 全年稅後純益達 174.39 億元，年增超過 5 成，每股純益 6.11 元，寫下 14 年以來新高。


中止連 6 賣 外資回頭買超 253 億元 台積電法說前急砸 142 億元回補


〈台幣〉外資回頭 股匯雙漲收 32.928 元 寫逾 1 周新高


〈台積電法說〉今年營收年增 25%、AI 業績翻倍、資本支出飆新高 十大重點一文看懂


台積電展望超預期 ADR 盤前漲 5% 激勵台指期夜盤飆漲近 500 點


輝達與矽品合作業績十年成長十倍 潭科廠將加速達到 time to market 任務


台灣對中港出口占比剩 31.7% 4 年遽減 12.2 百分點 塑化金屬工具機最明顯


勤誠董事長陳美琪：當 AI 技術不再是概念 將帶來機會與挑戰


緯創去年獲利 174 億元年增 5 成 EPS 6.11 元 創 14 年新高


獨立金融機構跨業銷售最快 Q1 鬆綁 32 家保經、3 期貨商受惠


中國客戶不良債權增提壞帳 緯軟 Q4 獲利創 6 年半新低


華科事業群旗下精星擬在 6.36 億元額度內建蘇州新廠",2025-01-17 05:10:03,34830,台股盤前要聞,〈台股盤前要聞〉台積電法說報佳音、股匯雙漲、緯創獲利創14年新高,"['台股', '台股盤前', '台股盤前要聞']","['台積電', '日月光投控', '緯創', '台積電', '輝達', '日月光']",3626fece-e9ce-4ed1-accc-5f1a578a0e52
"本次公布12月營收一覽
截至台北時間2025年1月17日07:55，彙整前一日公布12月營收的大型公司(資本額>=50億)，共計237家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
榮剛
-鋼鐵工業
 
10.25億
 
0.4%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
榮剛
-鋼鐵工業
 
10.25億
 
1.3%
 
 
12月已公布營收一覽
截至目前，已公布12月營收報告（資本額>=50億）的家數累計達237家。其中營收年增大於 25％有63家，年增小於-20％有19家。
12月營收年增分布表現
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
大於50億
 
>= +25%
 
63家
 
 
 
大於50億
 
>= 0%
 
101家
 
 
 
大於50億
 
< 0%
 
54家
 
 
 
大於50億
 
<= -20%
 
19家
 
 
12月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
鄉林
-建材營造業
 
25.34億
 
2491.2%
 
 
 
亞昕
-建材營造業
 
60.55億
 
813.4%
 
 
 
凱基金
-金融保險業
 
100.59億
 
510.7%
 
 
 
鴻準
-其他電子業
 
151.47億
 
382.0%
 
 
 
富邦金
-金融保險業
 
394.55億
 
315.3%
 
 
12月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
鄉林
-建材營造業
 
25.34億
 
5763.1%
 
 
 
華建
-建材營造業
 
11.90億
 
703.1%
 
 
 
亞昕
-建材營造業
 
60.55億
 
557.3%
 
 
 
潤隆
-建材營造業
 
6,662萬
 
487.1%
 
 
 
國建
-建材營造業
 
64.40億
 
248.1%
 
 
註：數據僅供參考，不作為投資建議。",2025-01-17 07:55:33,34829,12月台股營收公布，2025年1月針對大型公司前一日公布1家營收。截至目前12月營收公布共計237家，其中營收年增大於+25％有63家，年增小於-20％有19家。| Anue鉅亨- 台股營收,營收速報 - 2025年1月17日台股大型公司12月營收一覽（新增1家）,"['台股', '營收速報', '台股營收', '12月營收', '建材營造業', '鄉林', '鋼鐵工業', '榮剛']","['榮剛', '鄉林', '亞昕', '開發金', '鴻準', '富邦金', '華建', '潤隆', '國建']",1418afac-0090-47d9-b7ad-1cb85609ca6f
"本次公布12月營收一覽
截至台北時間2025年1月17日07:55，彙整前一日公布12月營收的中小型公司(資本額<50億)，共計1986家。下方分別以公布當日的年增率及月增率做前三名排行:
本次公布營收年增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
精確
-電機機械
 
6.90億
 
62.9%
 
 
本次公布營收月增率前3名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
精確
-電機機械
 
6.90億
 
15.3%
 
 
12月已公布營收一覽
截至目前，已公布12月營收報告（資本額<50億）的家數累計達1986家。其中營收年增大於 25％有602家，年增小於-20％有316家。
 
12月營收年增分布表現
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
介於10～50億
 
>= +25%
 
203家
 
 
 
介於10～50億
 
>= 0%
 
285家
 
 
 
介於10～50億
 
< 0%
 
143家
 
 
 
介於10～50億
 
<= -20%
 
203家
 
 
 
 
 
 
 
資本額規模
 
YoY 表現
 
家數
 
 
 
 
 
小於10億
 
>= +25%
 
399家
 
 
 
小於10億
 
>= 0%
 
411家
 
 
 
小於10億
 
< 0%
 
225家
 
 
 
小於10億
 
<= -20%
 
203家
 
 
 
12月營收年增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
YoY
 
 
 
 
 
聯上發
-建材營造業
 
5.37億
 
98171.4%
 
 
 
寶徠
-建材營造業
 
2.00億
 
40691.2%
 
 
 
富華新
-建材營造業
 
32.83億
 
27397.7%
 
 
 
華友聯
-建材營造業
 
1.19億
 
5812.7%
 
 
 
泓辰
-電機機械
 
1,082萬
 
4750.2%
 
 
12月營收月增率前5名成長排行
 
 
 
公司名稱
 
月營收
 
MoM
 
 
 
 
 
皇普
-建材營造業
 
53.06億
 
9825838.9%
 
 
 
理銘
-建材營造業
 
15.10億
 
667845.6%
 
 
 
三豐
-建材營造業
 
6.80億
 
135286.1%
 
 
 
富宇
-建材營造業
 
14.66億
 
54665.9%
 
 
 
宏普
-建材營造業
 
18.05億
 
11995.9%
 
 
註：數據僅供參考，不作為投資建議。",2025-01-17 07:55:47,34828,12月台股營收公布，2025年1月針對中小型公司前一日公布1家營收。截至目前12月營收公布共計1986家，其中營收年增大於+25％有602家，年增小於-20％有316家。| Anue鉅亨 - 台股營收,營收速報 - 2025年1月17日台股中小型公司12月營收一覽（新增1家）,"['台股', '營收速報', '台股營收', '12月營收', '建材營造業', '聯上發', '電機機械', '精確']","['精確', '聯上發', '寶徠', '總太', '華友聯', '皇普', '理銘', '三豐', '富宇', '宏普', '泓辰']",bca6b85f-fac6-4cb5-8927-7ea828c18cd1
"根據FactSet最新調查，共8位分析師，對力智(6719-TW)提出目標價估值：中位數由251元下修至241元，調降幅度3.98%。其中最高估值292元，最低估值200元。
綜合評級 - 共有8位分析師給予力智(6719-TW)評價：積極樂觀3位、保持中立6位、保守悲觀0位。
力智(6719-TW)今(16日)收盤價為240.5元。近5日股價上漲1.05%，相關半導體業近5日上漲0.34%，集中市場加權指數下跌0.24%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-17 08:10:20,34827,FactSet 最新調查：力智(6719-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：力智(6719-TW)目標價調降至241元，幅度約3.98%,"['台股', '市場預估', '目標價']",['力智'],110e6f5f-cec3-42f8-8a8c-f7fa861db0e1
"根據FactSet最新調查，共9位分析師，對力智(6719-TW)做出2024年EPS預估：中位數由2.89元下修至2.86元，其中最高估值3.45元，最低估值2.42元，預估目標價為241元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
2027年
最高值
3.45(4.48)
8.39
11.59
9.34
最低值
2.42(2.64)
5
7.73
9.34
平均值
2.81(3.06)
6.33
9.07
9.34
中位數
2.86(2.89)
6.23
7.9
9.34
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
2027年
最高值
3,750,000
4,844,000
5,565,720
5,492,570
最低值
3,669,000
4,256,000
4,922,160
5,492,570
平均值
3,707,020
4,497,310
5,223,960
5,492,570
中位數
3,701,500
4,437,650
5,184,000
5,492,570
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
0.63
14.85
15.75
6.27
營業收入
(單位：新台幣千元)
3,037,375
6,084,955
5,950,897
4,199,287
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/6719/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-17 08:10:28,34826,FactSet 最新調查：力智(6719-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：力智(6719-TW)EPS預估下修至2.86元，預估目標價為241元,"['台股', '市場預估', 'eps']",['力智'],09bea631-22f5-4d8c-8a89-8820a54d02ce
"根據FactSet最新調查，共11位分析師，對南亞(1303-TW)做出2024年EPS預估：中位數由0.48元下修至0.42元，其中最高估值1.58元，最低估值-0.05元，預估目標價為30.75元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
1.58(1.58)
2.77
3.04
最低值
-0.05(-0.05)
0.66
1.14
平均值
0.51(0.52)
1.22
2
中位數
0.42(0.48)
1.02
1.84
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
259,616,000
274,752,000
284,154,720
最低值
223,582,120
230,495,390
229,734,420
平均值
253,253,990
266,551,690
269,754,590
中位數
258,215,000
271,124,760
276,871,500
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
0.8
4.05
10.25
3.24
營業收入
(單位：新台幣千元)
259,755,344
355,183,300
411,670,391
273,353,806
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/1303/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-17 08:10:30,34825,FactSet 最新調查：南亞(1303-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：南亞(1303-TW)EPS預估下修至0.42元，預估目標價為30.75元,"['台股', '市場預估', 'eps']",['南亞'],57f6433b-8165-4a88-b15c-3c34e324f4fb
"根據FactSet最新調查，共42位分析師，對台積電(2330-TW)做出2025年EPS預估：中位數由59.34元上修至59.66元，其中最高估值65.9元，最低估值51.84元，預估目標價為1394元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
2028年
最高值
65.9(65.9)
79.9
82.64
81.17
最低值
51.84(51.84)
64.2
75.35
81.17
平均值
59.53(59.18)
71.08
79.33
81.17
中位數
59.66(59.34)
70.86
80.01
81.17
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
3,926,432,600
4,861,952,930
5,183,464,710
最低值
3,344,960,000
4,070,700,000
5,003,585,000
平均值
3,677,766,200
4,357,520,030
5,093,524,850
中位數
3,682,758,000
4,323,129,000
5,093,524,850
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
32.34
39.2
23.01
19.97
營業收入
(單位：新台幣千元)
2,161,735,841
2,263,891,292
1,587,415,037
1,339,254,811
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2330/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-17 08:10:33,34824,FactSet 最新調查：台積電(2330-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至59.66元，預估目標價為1394元,"['台股', '市場預估', 'eps']",['台積電'],d6ba0218-5a01-4fed-816a-219db449dea3
"根據FactSet最新調查，共15位分析師，對緯創(3231-TW)做出2024年EPS預估：中位數由6.16元下修至6.12元，其中最高估值6.96元，最低估值5.8元，預估目標價為152元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
6.96(6.96)
10.98
11.7
最低值
5.8(5.8)
7.67
8.21
平均值
6.22(6.27)
8.54
10.06
中位數
6.12(6.16)
8.46
9.94
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
1,050,898,000
1,830,093,000
2,033,669,000
最低值
1,029,544,530
1,215,701,510
1,310,743,000
平均值
1,042,513,350
1,340,192,520
1,559,591,030
中位數
1,042,091,750
1,330,709,000
1,547,672,040
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
4.08
4.01
3.76
3.1
營業收入
(單位：新台幣千元)
867,057,007
984,619,156
862,082,848
845,011,844
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/3231/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-17 08:10:35,34823,FactSet 最新調查：緯創(3231-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：緯創(3231-TW)EPS預估下修至6.12元，預估目標價為152元,"['台股', '市場預估', 'eps']",['緯創'],41363355-545d-44d8-a0bd-ff68af789773
"據《央視》周五（17 日）報導，為進一步促進兩岸人員往來正常化和各領域交流常態化，回應台灣基層民眾和旅遊業期盼，大陸文化和旅遊部將於近期恢復福建、上海居民赴台團體旅遊。


據《央視》報導，目前各項工作正在積極籌備中，希望兩岸旅遊業加強溝通對接，為大陸居民赴台團體旅遊提供優質的服務和商品。


中國國務院台辦發言人陳斌華周五表示，大陸始終秉持「兩岸一家親」理念，一貫支持推動兩岸人員往來正常化和各領域交流常態化。大陸旅遊主管部門宣布將於近期恢復福建、上海居民赴台團體旅遊，國台辦對此積極支持，樂見其成。


陳斌華說，希望民進黨當局正視台灣主流民意和業界呼聲，儘快解除「禁團令」，取消民眾到大陸旅遊警示，全面恢復兩岸客運直航航點航班，為兩岸人員往來和各領域交流創造有利條件。


據《界面新聞》報導，從 2008 年 7 月～2019 年 12 月底，大陸遊客赴台人數達 1400 多萬餘人次，兩岸航線佔航空業營收 40%，在台灣 4,000 家旅行社，有 3,600 多家發展大陸旅遊。",2025-01-17 08:30:17,34822,據《央視》周五（17 日）報導，為進一步促進兩岸人員往來正常化和各領域交流常態化，回應台灣基層民眾和旅遊業期盼，大陸文化和旅遊部將於近期恢復福建、上海居民赴台團體旅遊。,大陸文旅部宣布：近期將恢復福建、上海赴台團體旅遊,"['台灣', '大陸', '團體旅遊', '上海', '福建']",[],621e2e6c-b64e-4134-8706-87a962e109fa
"加權股價指數近 6 個月表現：




（資料來源：Bloomberg, 截至 2025/1/15）




野村腳勤觀點：


GB200 出貨還要再等等


GB200 大量出貨時間屢次遞延，從 3Q24 一路遞延至 2Q25，結果就是全年出貨量可能低於預期，最樂觀時估計有 5 萬櫃以上，而現在可能降至 2-3 萬櫃，即便是下一代 GB300 也還有數個關鍵規格升級並需要開發時間，4Q25-1Q26 是較有可能出貨的時間，這也就是說，今年或許將面臨數季的出貨空窗期，也是因為這樣，現階段市場信心不足，在沒看到大量出貨證據前，相關利空傳言就容易被放大解讀，比如 CSP 客戶砍單、ASIC 取代輝達晶片等，但至少以現況來看，出貨問題主要是供應端而非需求端，尤其是在先進製程極為稀缺的情況下，除非 GB200 再度發生數次延期，否則輝達短期內砍單的機率不高，短期內對台灣供應鏈廠商的影響也相對有限。


經理人視角：


大盤利多因素：


（一）降息啟動：美國通膨持續放緩，雖全年降息幅度減少，但仍處在降息週期內

（二）經濟具韌性：主計處估全年 GDP 成長 3% 以上，內需及投資穩健，外需則有 AI 支撐不墜

（三）財報利多：4Q24 美元走強挹注匯兌收益，加上廠商提前拉貨，財報利多值得期待

（四）獲利成長：彭博估計台股企業全年獲利雙位數以上成長率，獲利挹注股市上漲趨勢不變


大盤利空因素：


（一）政策不確定性：川普政策不確定性高，提高關稅、半導體制裁等可能使市場出現較大波動

（二）評價面雜音：高基期帶來的獲利成長放緩，指標股股價震盪可能動搖市場信心，延長評價面調整期


信心不足以盤代跌，年後重啟行情


川普就任前市場信心不足，加上輝達 GB200 遞延、聯準會降息次數減少，盤面上實在沒有太多令人振奮的消息，本周台積電法說整體結果應該不錯，但若沒有意外之喜，利多出盡的疑慮也不無可能，而隨著春節 11 天長假即將到來，投資人在年前抱股的意願不高，缺乏投資買盤也讓大盤和個股欲振乏力，盤面上雖然有 BBU、機器人、無人機等亮點，但都屬於短線買盤，多頭還是要看 AI 相關半導體設備、AI 伺服器、散熱等具指標性的族群，必須這些族群止跌回穩，才能帶來投資人信心，惟現階段美國科技股尚在調整，台灣半導體、AI 也在調節中，恐怕要超跌才會吸引投資買盤進場，建議投資人可趁此不確定性高的空窗期逢低買進，正面期待封關結束後的開紅盤行情。


各期間績效表：（％）




資料來源：Lipper，2024/12/31。 上表之同業平均依序分別為 SITCA 國內股票型一般股票型、中小股票型、科技股票型、價值股票型與國內平衡型一般股票型類別




把投資交給專業，首選野村投信




>>> 閱讀更多精彩文章


註：文中涉及個別公司相關資訊僅供個別事件說明與評論，非為個股之推薦，投資人申購本基金係持有基金受益憑證，而非本文提及之投資資產或標的。投資人無法直接投資指數，本資料僅為市場歷史數值統計概況說明，非基金績效表現之預測。本文提及之經濟走勢預測不必然代表基金之績效，基金投資風險請詳閱基金公開說明書。

野村證券投資信託股份有限公司  110615 台北市信義路五段 7 號 30 樓 (台北 101 大樓)

客服專線：(02) 8758-1568   野村投資理財網：www.nomurafunds.com.tw  AMK01-250100097

上述基金均經金管會核准或同意生效，惟不表示絕無風險。基金經理公司以往之經理績效不保證基金之最低投資收益；基金經理公司除盡善良管理人之注意義務外，不負責本基金之盈虧，亦不保證最低之收益，投資人申購前應詳閱基金公開說明書 (或投資人須知)。有關基金應負擔之費用 (境外基金含分銷費用) 已揭露於基金公開說明書或投資人須知中，本公司及銷售機構均備有基金公開說明書 (或其中譯本) 或投資人須知，投資人亦可至基金資訊觀測站或本公司網站 (https://www.nomurafunds.com.tw) 中查詢。基金買賣係以投資人自己之判斷為之，投資人應瞭解並承擔交易可能產生之損益，且最大可能損失達原始投資金額。基金不受存款保險、保險安定基金或其他相關保障機制之保障。如因基金交易所生紛爭， 台端應先向本公司申訴，如不接受前開申訴處理結果或本公司未在三十日內處理時，得在六十日內向金融消費評議中心申請評議。 台端亦得向投信投顧公會申訴、向證券投資人及期貨交易人保護中心申請調處或向法院起訴。基金投資風險包括但不限於類股過度集中之風險、產業景氣循環之風險、流動性風險、外匯管制及匯率變動風險、投資地區政治、社會或經濟變動之風險、商品交易對手之信用風險、與其他投資風險等，請詳見基金公開說明書 (投資人須知)。基金可能投資承銷股票，其可能風險為曝露於時間落差之風險，即繳款之後到股票掛牌上市上櫃之前的風險。【野村投信獨立經營管理】",2025-01-17 09:05:16,34821,GB200 大量出貨時間屢次遞延，從 3Q24 一路遞延至 2Q25，結果就是全年出貨量可能低於預期，最樂觀時估計有 5 萬櫃以上，而現在可能降至 2-3 萬櫃，即便是下一代 GB300 也還有數個關鍵規格升級並需要,【台股操盤人筆記】信心不足以盤代跌，年後重啟行情,"['趨勢分析', '野村投信', '台股', '台股操盤人筆記', '本週操盤筆記', 'ETF', '基金', '指數', '基金', '法人', '投信', '庫存', '鮑爾', '非農', 'NVIDIA', 'Meta', 'Google', 'Amazon', 'Microsoft', 'AMD', '特斯拉', '台積電', '黃仁勳', '蘇姿丰', '外資', '新興市場', '美債', 'CPI', 'PMI', 'ESG', 'PCE', 'GDP', 'EPS', '永續', 'AI', '自駕車', '綠能', '財報', '利率', '殖利率', '通膨', '能源', 'FOMC', '美元', '台幣', '美國', '日本', '中國', '歐洲', '晶片', '汽車', 'FED', '理財', 'iphone', '資安', '電子', 'IT', '晶圓', '投資']",[],f5919205-c4c1-4ebe-9f3a-5721ea3ea9fd
