title,keywords,content,publish_at,id,summary,related_stocks,uuid
彭博：台積電評估赴阿聯建廠 川普政府內部現分歧,"['台積電', '阿拉伯聯合大公國', '阿聯', 'TSMC', '川普', '白宮', 'AI', '晶圓廠', '設廠', 'TOP']","根據《彭博》周五 (30 日) 報導，台積電 (
2330-TW
) 正評估在阿拉伯聯合大公國 (簡稱阿聯) 建設先進晶圓廠，但這項中東重大投資計劃需要白宮批准才能實現。川普政府內部對此出現分歧，部分官員擔心該計劃可能影響台積電在美投資，並可能對美國帶來國安隱憂。


知情人士表示，台積電近幾個月來多次與美國中東特使史蒂文 · 威特科夫 (Steve Witkoff)，以及由阿聯總統兄弟監督的 AI 技術投資基金管理公司 MGX 官員會面。


目前討論的版本，是包含 6 座工廠的綜合體，類似台積電在亞利桑那州興建的規模。阿聯設施的總成本尚不清楚，台積電計劃在鳳凰城的投資總額高達 1650 億美元，除了晶圓廠還包含研發中心與先進封裝廠。


知情人士表示，阿聯潛在廠址的時間表仍不明確，強調動土興建可能要等好幾年，甚至更久。台積電是否會推進這項計劃，完全取決於白宮是否支持，因為川普政府部分高級官員擔心，這將對美國國安和經濟產生影響。


台積電自川普第一任期以來就與美國政府合作推動亞利桑那州計劃，深知美方對任何額外興建的海外設施都相當敏感。


台積電發言人表示，公司不會對市場傳言置評，專注於目前的擴張計劃。白宮和威特科夫辦公室未回應置評請求。阿聯外交部和 MGX 也未回應詢問。


若真的赴阿聯建廠，將是台積電海外擴張的重要新階段，也是這個波斯灣國家成為中東 AI 強國雄心的重大勝利。雖然阿聯目前缺乏營運此類工廠的勞動力，但擁有充足的土地、能源和財政資源。


類似計劃的討論在拜登時期便開始，但因美方要求過於嚴格的條件而破局，具體包括要求美國在危機時期能獲得該設施一定比例的產能，以及美國對該工廠擁有事實上的控制權。


川普入主白宮後，阿聯再次提出建廠要求，這是兩國 AI 合作談判的一部分。據《彭博》報導，白宮 AI 和加密貨幣沙皇薩克斯 (David Sacks) 對此表示開放態度，但將台積電議題留待後續討論。


不過，川普政府內部對此仍有分歧。部分官員擔心阿聯工廠可能影響台積電在美國的投資，也憂慮考慮到阿聯與中國的關係以及伊朗在該地區的影響力，該設施可能讓中國或伊朗受益。


這些官員認為，台積電工廠比 AI 資料中心風險更大，因為工廠將使阿聯能夠生產自己的晶片並發展相關技術，如果阿聯未來政治立場轉變，可能讓北京受益。",2025-05-31 02:31:42,46572,根據《彭博》周五 (30 日) 報導，台積電正評估在阿拉伯聯合大公國建設先進晶圓廠，但這項中東重大投資計劃需要白宮批准才能實現。川普政府內部對此出現分歧，部分官員擔心該計劃可能影響台積電在美投資，並可能對美國帶來國安隱憂。,['台積電'],6467e2c3-d347-4150-84b0-0f8517d1ce2d
英業達三階段部署AI工廠落實智慧製造 打造微型工廠,"['英業達', 'AI', '智慧製造']","英業達 (2356-TW) 資深副總陳逸萍指出，集團內部陸續導入 AI 製造，透過三階段部署 AI 工廠，落實智慧製造，打造微型工廠，並提倡分散式經濟，除可提升工廠靈活性，更能妥善分配資源。 


陳逸萍談到，當今 AI 市場正快速成長，大型 CSP 業者包括亞馬遜 (AMZN-US)、微軟 (MSFT-US)、Google(GOOG-US) 與 Meta(META-US) 持續過大 AI 投資。然而，AI 發展勢必引發新的能源與環保議題。 


陳逸萍進一步指出，英業達身為 ODM、OEM 製造公司，「如何製造」非常重要，特別是美國總統川普推動製造業回流美國後，製造業獲得更多關注，因此如何透過 AI 減少碳排、節省能源、降低能耗，並探索 AI 在永續製造領域中的更多應用，成為製造業的重要課題。 


陳逸萍說，AI 已邁入新階段，未來 AI 應用範圍將愈來愈多元，包括 AI 代理人、AI 治理平台、安全性、節能運算及機器人等，而製造業也不例外，逐漸導入 AI 提高效率。目前英業達已導入至少 12 項基本 AI 應用，包含供應鏈管理、協作機器人、維護優化、訂單管理、品質管理及需求預測等。 


陳逸萍以英業達導入 AI 的三階段進行說明，第一階段建置 5G 數位工廠，並於 SMT 產線導入 AI AOI(自動光學檢測)；第二階段建立數位孿生，結合感測器與 IoT，可即時監控機台狀況；第三階段導入生成式 AI，協助每位員工都能透過 AI 平台即時查詢、決策，實現智慧工廠。 


陳逸萍表示，最終挑戰除了 AI 外，還需面對電子廢棄物、原料浪費、有害物質處理等議題，未來製造不僅追求效率，維護簡易性、客製化及永續性，對於製造業而言也至關重要。",2025-05-31 08:10:03,46571,英業達 (2356-TW) 資深副總陳逸萍指出，集團內部陸續導入 AI 製造，透過三階段部署 AI 工廠，落實智慧製造，打造微型工廠，並提倡分散式經濟，除可提升工廠靈活性，更能妥善分配資源。 ,"['英業達', '亞馬遜', '微軟', 'Google', 'Ball元宇宙ETF', 'Ball元宇宙ETF']",74d12812-3ffe-486a-9dc7-de88680b6729
鉅亨速報 - Factset 最新調查：仁寶(2324-TW)目標價調降至31.9元，幅度約6.37%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共10位分析師，對仁寶(2324-TW)提出目標價估值：中位數由34.07元下修至31.9元，調降幅度6.37%。其中最高估值42元，最低估值23.5元。
綜合評級 - 共有10位分析師給予仁寶(2324-TW)評價：積極樂觀0位、保持中立7位、保守悲觀2位。
仁寶(2324-TW)今(29日)收盤價為28.8元。近5日股價上漲0.52%，相關電腦週邊近5日上漲2.01%，集中市場加權指數下跌1.41%，股價漲幅表現優於大盤。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-31 08:10:16,46570,FactSet 最新調查：仁寶(2324-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['仁寶'],08425bb2-c719-44d4-bda2-4fcb2c399a7b
鉅亨速報 - Factset 最新調查：南亞(1303-TW)EPS預估上修至0.84元，預估目標價為31.5元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共7位分析師，對南亞(1303-TW)做出2025年EPS預估：中位數由0.84元上修至0.84元，其中最高估值1.16元，最低估值0.66元，預估目標價為31.5元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
1.16(1.16)
1.73
2.08
最低值
0.66(0.66)
1
2.08
平均值
0.83(0.85)
1.38
2.08
中位數
0.84(0.84)
1.4
2.08
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
276,845,000
288,012,000
271,782,000
最低值
264,113,620
264,638,450
271,782,000
平均值
271,511,100
278,188,360
271,782,000
中位數
273,260,000
280,051,500
271,782,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
0.42
0.8
4.05
10.25
營業收入
(單位：新台幣千元)
259,608,483
259,755,344
355,183,300
411,670,391
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/1303/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-31 08:10:24,46569,FactSet 最新調查：南亞(1303-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['南亞'],52e6c1d2-7c82-4342-a4e5-c1df1346596b
鉅亨速報 - Factset 最新調查：景碩(3189-TW)EPS預估下修至3.61元，預估目標價為89元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共15位分析師，對景碩(3189-TW)做出2025年EPS預估：中位數由3.75元下修至3.61元，其中最高估值10.1元，最低估值1.37元，預估目標價為89元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
10.1(10.1)
6.9
7.82
最低值
1.37(1.98)
2.6
4.59
平均值
3.84(4.29)
5
6.49
中位數
3.61(3.75)
4.93
6.77
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
37,751,830
41,496,120
46,142,070
最低值
34,400,000
35,989,210
38,038,330
平均值
36,110,390
38,968,980
42,912,120
中位數
36,040,550
39,288,000
43,734,050
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
0.11
0.11
15.47
8.56
營業收入
(單位：新台幣千元)
30,534,979
26,832,187
41,626,486
35,672,763
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/3189/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-31 08:10:26,46568,FactSet 最新調查：景碩(3189-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['景碩'],6a120a33-4bd3-4772-ac6f-9fdff8d977f8
鉅亨速報 - Factset 最新調查：仁寶(2324-TW)EPS預估上修至2.64元，預估目標價為31.9元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共10位分析師，對仁寶(2324-TW)做出2025年EPS預估：中位數由2.62元上修至2.64元，其中最高估值3.06元，最低估值2.19元，預估目標價為31.9元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
3.06(3.06)
3.1
3.54
最低值
2.19(2.19)
2.22
2.36
平均值
2.59(2.58)
2.71
2.95
中位數
2.64(2.62)
2.99
2.95
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
1,037,727,000
1,032,301,000
1,038,106,000
最低值
817,797,600
832,871,170
876,791,540
平均值
928,680,910
946,214,350
956,142,130
中位數
930,425,970
954,479,860
954,835,490
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
2.3
1.76
1.67
2.9
營業收入
(單位：新台幣千元)
910,253,024
946,714,800
1,073,245,915
1,235,682,015
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2324/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-31 08:10:28,46567,FactSet 最新調查：仁寶(2324-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['仁寶'],83fbef2f-6933-4df5-9905-d0777ecb4203
集邦預估Micro LED晶片產值2029年達7.4億美元 錼創富采搶攻多元應用,"['錼創', '富采', 'MicroLED']","TrendForce 最新研究報告顯示，Micro LED 顯示應用晶片產值將於 2029 年達 7.4 億美元，2024 至 2029 年年複合成長率高達 93%。台廠錼創、富采積極布局車用顯示、穿戴裝置及 AI 光通訊等多元應用，搶占技術領先優勢。


TrendForce 指出，Micro LED 技術正從大型顯示器擴展至透明顯示與非顯示應用領域。車用 Micro LED 顯示晶片產值 2024 至 2029 年複合增長率預計超過 250%，AI 光通訊市場需求預期 2028 年突破 240 億美元。


富采 (3714-TW) 董事長彭双浪表示，預測未來每兩年 Micro LED 成本可下降一半，2029 至 2030 年將能與 OLED 成本競爭。富采近期在技術方面取得重大突破，藍綠光晶片光效提升 10% 至 15%，紅光晶片光效大幅優化 90%，晶片尺寸成功縮減 40%。


在應用布局方面，富采已與多家整車廠及一級供應商合作，提供車載顯示、透明抬頭顯示器及自適應遠光燈解決方案。公司開發三類適應不同場景的 AI 光通信光源，Micro LED 因微米級光源尺寸及耐高溫低功耗特性，成為 10 米距離內性價比最優的下一代 AI 高速光通信方案。


錼創 (6854-TW) 部分，經理林子暘指出，雖然中國在 Micro LED 市場產能為錼創數倍，但技術成熟度仍有差距，中國業者需一至兩年時間才能達到穩定量產水準。錼創在 Touch Taiwan 2025 展會展出全球最高像素密度 0.18 吋全彩 Micro LED 微型顯示器，以及首見的真裸眼 3D Micro LED 顯示器。


董事長李允立則提到，公司為富采、友達 (2409-TW) 建置產線，銷售設備給群創，但保留長晶技術維持競爭力，並已獲得美系穿戴裝置客戶訂單，預計 2025 年第二季量產，COC 良率已達 99%，展現生產技術進步。


面對中國海信推出 RGB Mini LED 電視挑戰，台廠持續強化技術領先優勢，集邦分析師認為，儘管市場受地緣政治影響，但隨著各品牌專注高階功能旗艦裝置，Micro LED 在透明顯示、車用及穿戴裝置等利基市場仍有相當大滲透空間，產業前景看好。",2025-05-31 09:10:03,46566,TrendForce 最新研究報告顯示，Micro LED 顯示應用晶片產值將於 2029 年達 7.4 億美元，2024 至 2029 年年複合成長率高達 93%。台廠錼創、富采積極布局車用顯示、穿戴裝置及 AI 光通訊等多元應用，搶占技術領,"['富采', '錼創科技-KY創', '友達']",81b1bf30-bb8a-4d3d-95a9-756ad6b6b3b4
〈熱門股〉搶搭AI關鍵玻纖布缺料受惠  台玻周漲7.69%站上季線,"['台玻', '玻纖布', 'AI半導體', '輝達', '熱門股']","近年隨 AI 伺服器產品需求升溫，關鍵材料供應鏈出現結構性瓶頸，特別是用於高階載板的玻纖布 (Low CTE) 出現供應短缺，包括近期日商三菱瓦斯化學 (MGC) 通知缺料，引發原材料端的高階玻纖廠獲買盤追捧，讓台玻 (1802-TW) 強勢上揚，本周股價爆量 17.84 萬張，周漲 7.69%。


今年以來，玻璃纖維市場進入供不應求的階段，除了量需大於供給差距超過於 20%，關鍵的材料供應鏈也出現結構性的瓶頸缺料。主因有三：首先是 AI 伺服器的需求強勁；其次，非常多的一線供應商玻璃窯爐今年歲修，讓短線產能擴張能力受限；第 三則是二軍的供應商良率有待改善，也讓台玻間接受惠接單。


台玻本周成交量較上周爆增 8 倍以上，雖然周四 (29 日) 收盤遭獲利賣壓，但仍繳出周漲逾 7%，股價衝破短、中期均線，收 15.4 元，也創 4 月初美國關稅解放以來的波段新高。


法人表示，隨著材料交期拉長，讓 AI 半導體搶料潮狀況一觸即發，例如今年 3 月起輝
達 (
NVDA-US
) 伺服
器 GB-200 關鍵原物料 Low CTE 也開始缺料，台玻後續有望受惠接單效應。MGC 指出，此波交期延宕的主因包括訂單暴增、原料供應不足，以及品質檢驗流程加嚴等因素，也成為限制高階封裝基板 (SBT) 產能的關鍵瓶頸。




台玻日 K 線圖",2025-05-31 09:39:19,46565,近年隨 AI 伺服器產品需求升溫，關鍵材料供應鏈出現結構性瓶頸，特別是用於高階載板的玻纖布 (Low CTE) 出現供應短缺，包括近期日商 (MGC) 通知缺料，引發原材料端的高階玻纖廠獲買盤追捧，讓台玻 (1802-TW) 股價上揚。,['台玻'],bb98d4f6-4912-43d9-b668-19778a9fd50d
〈觀察〉首季四大汽車板廠出貨量走低但仍逾百億元 Q2匯率影響大,"['健鼎', '定穎', '燿華', '敬鵬', 'PCB']","2025 年首季台廠四大汽車板廠出貨量經統計合計近 110 億元，較上季呈現下滑走勢，主要在於第一 季原即為汽車板出貨淡季，但美系電動車供應鏈 PCB 廠健鼎 (3044-TW) 以擁有兩岸每月千萬呎產能及高階 HDI 製程競爭優勢下，在首季汽車板出貨值取得領先。但汽車板擔憂的是即使 4-11 月進入旺季，但目前的匯率走勢，將嚴重影響獲利。


健鼎在 2025 年第一季汽車板占營收比重維持在 21.3% 而與前一季相同，營收值 36.48 億元維持上一季的水準之上，但出貨值仍較 2024 年同期下滑達 12.56%。而值得注意的是定穎 (3715-TW) 在 2025 年第一季的汽車板營收 28.7 億元，已逼近敬鵬 (2355-TW) 的 28.8 億元。


健鼎在 2012 年大舉介入汽車板市場以來，2023 及 2024 年全年都拿下台廠汽車板出貨王寶座。而健鼎 2025 年第一季營收 171.28 億元，毛利率爲 24.97%，季增 0.7 個百分點，年增 3 個百分點，第一季稅後純益達 23.56 億元，創新高，季增 5.73%，年增 28.05%，每股純益達 4.48 元。


健鼎 2025 年第一季營收 171.28 億元，汽車板占比 21.3%，換算實際出貨值爲 36.48 億元維持 2024 年第四季的水準之上，但出貨值仍較 2024 年同期的 41.86 億元下滑達 12.56%。


健鼎主管分析，過去汽車 Tier 1 供應鏈對 PCB 的需求以高信賴度爲主，近年產品設計上則更進入 輕薄短小的 HDI 板設計，在兩項門檻之下，健鼎以高產能的 HDI 製程，在汽車板市場取得更多的市占；而在此一優勢之下，健鼎在汽車板銷售仍突出。


敬鵬 2025 年第一季營收 38.4 億元，毛利率 12.58%，年 3.23 個百分點，稅後純益 2.08 億元，優於上一季獲利表現，每股純益達 0.52 元。 敬鵬統計 2025 年第一季汽車板占營收比重達 75%，通訊占 7%，工業用 13%，消費電子 4%，其他 1%。其中並以工業用的控制板比重提升最快，推估與 AI 的自動化生產推進，造成對工業用板需求增加有關。


依此一比重換算，敬鵬 2025 年第一季的汽車板出貨值 28.8 億元，敬鵬主管指出，敬鵬泰國產能案的擴充案包括原廠區的更新產能在第二季完工，第三季起新產能陸續開出，而新建廠區規劃也獲泰國官方批准，預計在 2025 年下半年動工。


定穎 2025 年第一季營收 45.56 億元，汽車出貨比重 6.%，較 2024 年第四季下滑 5 個百分點，換算出貨值約 28.7 億元，並已逼近敬鵬第一季的 28.8 億元。


而依統計及各公司法說會提供的資訊顯示，燿華 (2367-TW)2025 年第一季汽車板營收爲 15.17 億元，燿華 2025 年第一季營收 43.37 億元，汽車板占出貨比重約 35%，仍居各類應用之首，IT 應用占 34％，其他產品 25％，而 IoT 及手機領域則分別僅占 5% 與 1%，需求呈疲弱趨勢。


台灣電路協會 (TPCA) 指出，電動車與自駕技術推動 ADAS 模組需求，4 - 8 層 HDI 廣泛應用於車載鏡頭與毫米波雷達，10 層以上 HDI 已導入整合型 ECU 模組。2025 年全球汽車出貨量預估成長 2.1%，其中電動車年增 11.6%，進一步帶動車用 HDI 成長。在台灣上市櫃的 PCB 廠，包括華新科技集團 (PSA) 精成科技 (6191-TW) 及臻鼎 - KY(4958-TW) 也不斷透過購併、擴產等模式，尋求大力搶食汽車板市場的大餅。",2025-05-31 10:10:02,46564,2025 年首季台廠四大汽車板廠出貨量經統計合計近 110 億元，較上季呈現下滑走勢，主要在於第一 季原即為汽車板出貨淡季，但美系電動車供應鏈 PCB 廠健鼎 (3044-TW) 出貨量居冠。,"['健鼎', '定穎投控', '敬鵬', '燿華', '精成科', '臻鼎-KY']",59dcc7b7-e7cc-4516-b0fc-8944738ce181
川震下逆勢獨走！00965奪今年來ETF績效王 歐股、陸股也成投資關鍵字,"['股票型ETF', '歐股', '陸股', '國防']","受到關稅戰衝擊，台股及美股相關 ETF 2025 年跌落神壇，近期雖有反彈，但仍無法重回 2024 年的榮景，盤點今年截至 5 月底績效表現，可觀察到，在市場不確性高下，眾多台股、美股 ETF 陷入負報酬陰霾，不過，元大航太防衛科技 (00965-TW) 表現一枝獨秀，以近 25% 正報酬勇奪股票型 ETF 績效王，除了國防主題型 ETF 受到青睞外，市場資金也轉抱歐股、陸股相關 ETF，躍上今年以來的投資關鍵字。




製表：鉅亨網記者陳于晴




俄烏戰爭戰事升級，日前俄羅斯針對烏克蘭多地發動密集式政擊，除了引起美國總統川普不滿，更觸動歐盟各國緊張神經。德國總理梅爾茨 26 日宣布，德國及英國、法國、美國在內的主要西方盟國，已取消對援助烏克蘭武器的射程限制，烏克蘭將能更有效地運用西方提供的武器攻擊俄羅斯境內的軍事目標。


此消息帶動歐、美、亞軍工概念股近期漲勢，同步推升國內唯一一檔國防概念 ETF 00965 表現，股價不斷刷新掛牌以來的新高，今年以來累計漲幅高達 24.88%，稱霸股票型 ETF，穩坐績效王寶座。


觀察今年前 5 月股票型 ETF 績效排行榜，第二、三名分別為元大歐洲 50(00660-TW)、富邦歐洲 (00709-TW)，皆有約 1 成的報酬。第四至六名依序為富邦恒生國企 (00700-TW)、中信中國 50(00752-TW)、台新 MSCI 中國 (00703-TW)，皆為陸港股相關 ETF，績效介於 4-7%，亦有不錯表現。


觀察近期國際情勢，美國聯準會官員暗示至少在 9 月前不會降息，貨幣市場預期今年僅會降息兩次，每次 25 個基點。反映市場在風險偏好降溫之際，仍尋求相對穩健的標的。


歐洲方面，歐洲股市表現相對突出，道瓊歐洲 600 指數近一月累計上漲 4.34%。歐元區 5 月 Markit 製造業採購經理人指數 (PMI) 略升至 49.4，優於預期，顯示經濟動能逐步修復。歐洲央行副行長表示，歐元區已接近實現 2% 的通膨目標。


針對中國市場，近期中國總體經濟數據仍顯疲弱，中國人行總裁強調，要實施適度寬鬆的貨幣政策，以滿足實體經濟有效融資需求，並保持金融總量合理增長，進一步因應外部環境的急劇變化。


越南股市表現後來居上，隨著美、越兩國順利結束第二輪貿易談判，越南官方指出，談判取得正面進展，另外，川普集團在越南投資達 15 億美元的工程項目正式動工，包括酒店、度假村和高爾夫球場。越南總理已明確指示今年 8% 經濟成長目標，同時政府正緊鑼密鼓擴大加速公共投資，法人認為，在全球面臨高度不確定性的環境下，越南展現高度經濟韌性，加上作為全球供應鏈的重要節點，長線來說具備成長潛力。",2025-05-31 10:40:02,46563,受到關稅戰衝擊，台股及美股相關 ETF 2025 年跌落神壇，近期雖有反彈，但仍無法重回 2024 年的榮景，盤點今年截至 5 月底績效表現，可觀察到，在金融市場混戰之際，,"['元大航太防衛科技', '元大歐洲50', '富邦歐洲', '富邦恒生國企', '中信中國50', '台新MSCI中國']",19ae1c2c-cacb-4f0a-8fe0-12899fa12aab
