content,publish_at,id,summary,title,keywords,related_stocks,uuid
"1/21 台股盤前要聞


1. 台股 21 日小漲 33 點收 23300 點，外資連 4 買，封關前買超金額縮至 2.59 億元，其中，大舉掃貨金融股，買超新光金 3.65 萬張最多，賣超多為電子股，調節面板雙虎群創集友達共逾 2.45 萬最多。


2. 114 年度中央政府總預算案，立法院 21 日下午通過三讀。審議結果，歲出總額達 3 兆 1324 億 6890 萬 9 千元，審查結果共計減列 67 億 3763 萬元，除通案外減列 1068 億 6162 萬 9 千元，連同之前審查通刪 939 億 7500 萬元，共刪 2075 億 7425 萬 9 千元，創史上新高。


3. 經濟部公布 113 年 12 月外銷訂單達 529.2 億美元，年增 20.8%，寫下連 10 紅；累計 2024 年全年外銷訂單達 5895.4 億美元，相較 2023 年成長 5.1%，終結連續 2 年負成長，並寫下史上第 3 高紀錄。


4. 聯電 (2303-TW)(UMC-US) 21 日召開法說會，公司預估，今年第一季整體產能利用率將維持在 70% 左右，晶圓出貨量持平，美元平均售價 (ASP) 季減 4-6%，毛利率高於 25%，相較上季的 30% 明顯下滑。


5. 公開資訊觀測站揭露 2023 年度稅後虧損、但董監事酬金總額或平均每位董監事酬金卻增加的上市櫃公司，俗稱「肥貓公司」，共計 9 家上市公司平均每位董監酬金突破百萬，前三名為宏達電、友達、群創；上櫃公司則有 2 家，分別為大宇資 (6111-TW)、生華科 (6492-TW)，而安國 (8054-TW) 均酬亦逼近百萬。


6. 大同 (2371-TW) 21 日召開重大訊息記者會指出，為提升股東權益報酬率，董事會通過辦理現金減資，擬每股退還 0.5 元現金，減資比例為 5%。此次現金減資總金額為 11.7 億元，消除股份約為 1.17 億股，減資後實收資本額則為 222.26 億元，總計 22.23 億股。


外資買超急縮至 2 億 封關前押寶 8 檔金融股 反手調節面板雙虎


〈外銷訂單〉12 月年增 20.8% 連 10 紅 去年訂單金額史上第 3 高 中止連 2 黑


〈聯電法說〉估 Q1 出貨量持平、價格減 毛利率降至 25% 以上


〈董監事酬勞揭露〉11 家上市櫃肥貓現形！2023 虧損 董事照領逾百萬酬金


〈董監事酬勞揭露〉台積電董事均酬僅排第三 5 家上市金融擠進前十


〈台幣〉升值 4.3 分收 32.765 元 拋補來回拉鋸促成交值略升


大同現金減資擬每股退還 0.5 元 減資比例 5%


史上最高！朝野激烈攻防 立院三讀通過 114 年度總預算 大砍 2075 億


中鋼去年稅前盈餘 45.77 億元 災後重建估將帶動鋼材需求


〈亞泰法說〉除 MFP 應用之外還跨入開發半導體的晶圓檢測 AOI 系統


〈力成法說〉記憶體需求緩 去年 Q4 獲利探 1 年半低點 全年 EPS 9.09 元",2025-01-22 05:10:02,34603,台股盤前要聞,〈台股盤前要聞〉封關前外資押注金融股、總預算案三讀刪2075億、11家董監肥貓現形,"['台股', '台股盤前', '台股盤前要聞']","['聯電', '大宇資', '生華科', '安國', '大同', '聯電']",b4dd23b7-37f1-4551-b89a-d916dd546902
"川普正式就任美國總統，上任演說重點仍放在要讓美國製造業再次偉大，還有擴大能源開採壓低能源價格，再來對外徵收關稅也是重點，提高進口關稅勢必會拉高物價，但壓低能源價格有助抑制物價。在讓美國再次偉大的過程，對外施加關稅以外，甚至還重點提到了，要奪回巴拿馬運河，因為川普認為，當初巴拿馬運河是交還給巴拿馬，並不是給中國大陸，但如今，大陸卻把手伸進巴拿馬運河的營運，這也顯示，美國對大陸的態度，絕不只是貿易戰如此簡單，還有科技封鎖，跟地緣政治的競爭。


當美國要跟大陸硬碰硬的過程中，如果發現，美國的無人機供應鏈過度依賴大陸的無人機產能或零組件，這當然是無法接受的，畢竟跟軍工用品有關，就不能單純只看誰產量大或誰產品便宜。正因如此，美國才著手要去紅色供應鏈，並打造自己能信賴的民主供應鏈，而台灣正處在民主供應鏈重要的一環，因為台灣是科技之島，而且工業代工實力堅強，所以才有全球 70% 無人機台灣有望搶奪的新聞。況且無人機對台灣至關重要，因為無人機關係到不對稱戰備，而且台灣在無人機的關鍵零組件方面，還有很大發展空間，在美台合作下，台無人機廠有望在未來發光發熱。


事欣科 (4916-TW) 位階低檔仍在 200 日線附近整理，中光電 (5371-TW) 回測季線後跌幅也見滿足。雷虎 (8033-TW)、亞航(2630-TW) 有強勢創高可待回測的機會。世紀 (5314-TW) 回測月線先等待止跌出現，再看能否轉強，世紀是過去飆漲 10 倍以上的股票，位階已不算低檔。攸泰科技 (6928-TW) 回測季線附近。漢翔 (2634-TW) 位階低檔股價仍在 200 日線下。長榮航太 (2645-TW) 位階低檔技術面有轉強。


即時的分析和佈局機會，歡迎加入 LINE 接收最新分享。


接收個股分析、免費盤前稿、和盤後分享，請加入 line 粉絲團成為好友。


台股鈔能力 - 陳冠廷分析師


https://lin.ee/6rOzncL


更完整分析歡迎收看 1/21 盤後節目


https://youtu.be/g41JO2dXCWU






文章來源: 摩爾投顧 - 陳冠廷分析師


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-01-22 08:10:02,34602,無摘要,川普上任去紅色供應鏈，無人機台廠迎起飛商機！,"['趨勢分析', '陳冠廷', '無人機', '事欣科', '中光電', '雷虎', '亞航', '世紀', '攸泰科技', '漢翔', '長榮航太', '摩爾投顧']","['事欣科', '漢翔', '攸泰科技', '世紀', '亞航', '雷虎', '中光電', '長榮航太', '長榮航太']",19179d9d-005b-4100-a9d8-4d6606a3f2f5
"根據FactSet最新調查，共24位分析師，對聯電(2303-TW)提出目標價估值：中位數由51元下修至49元，調降幅度3.92%。其中最高估值60元，最低估值32元。
綜合評級 - 共有24位分析師給予聯電(2303-TW)評價：積極樂觀10位、保持中立15位、保守悲觀2位。
聯電(2303-TW)今(21日)收盤價為42.95元。近5日股價上漲1.66%，相關半導體業近5日上漲3.13%，集中市場加權指數上漲2.2%，股價波動與大盤表現同步。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-22 08:10:16,34601,FactSet 最新調查：聯電(2303-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：聯電(2303-TW)目標價調降至49元，幅度約3.92%,"['台股', '市場預估', '目標價']",['聯電'],cffc8c8b-179b-4759-adf3-f2b5b349a1f7
"根據FactSet最新調查，共24位分析師，對聯電(2303-TW)做出2025年EPS預估：中位數由4元下修至3.78元，其中最高估值4.55元，最低估值2.94元，預估目標價為49元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
4.55(4.67)
5.29
最低值
2.94(3.41)
3.32
平均值
3.74(4.02)
4.25
中位數
3.78(4)
4.22
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
261,792,580
292,091,000
最低值
235,915,450
249,456,620
平均值
247,762,340
272,600,430
中位數
246,971,000
276,202,170
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
4.93
7.09
4.57
2.42
營業收入
(單位：新台幣千元)
222,533,000
278,705,264
213,011,018
176,820,914
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2303/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-22 08:10:25,34600,FactSet 最新調查：聯電(2303-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：聯電(2303-TW)EPS預估下修至3.78元，預估目標價為49元,"['台股', '市場預估', 'eps']",['聯電'],b16c02af-867f-4c55-a6ad-c8130148dba1
"美國總統川普上任後，美股昨 (21) 日上演慶祝行情，四大指數漲聲響起，而台股今 (22) 日則為龍年封關日，同樣表現亮眼，早盤在權值股帶動下，大盤一度漲 300 點，最高漲至 23600.11 點，預估成交量 3200 億元，有望為龍年畫下完美句點。 


權值股今天大多走揚，台積電 (2330-TW) 漲逾 2%，鴻海 (2317-TW) 漲 0.84%，聯發科 (2454-TW) 漲逾 1%。另外，廣達 (2382-TW) 漲 0.56%，台達電 (2308-TW) 漲逾 2%，日月光 (3711-TW) 則小漲 0.29%。 


不過昨日召開法說會的聯電 (2303-TW)，去年第四季獲利大減，為 4 年半以來新低點，加上預估今年第一季毛利率將高於 25% 以上，低於上一季的 30%，聯電今天重挫，早盤跌逾半根停板。 


AI 族群今天也有表現，神達 (3706-TW) 漲逾半根停板，奇鋐 (3017-TW) 漲逾 3%，華擎 (3515-TW)、華碩 (2357-TW) 及勤誠 (8210-TW) 皆漲逾 1%。 


重電族群同樣為盤面亮點，華城 (1519-TW) 漲大同 (2371-TW) 漲逾 4%，中興電 (1513-TW)、士電 (1503-TW) 以及亞力 (1514-TW) 漲逾 1%，東元 (1504-TW) 則漲 0.94%。 


美股四大指數 21 日全面走揚，
道瓊指數
上漲 537.98 點或 1.24%，收 44025.81 點；
那斯達克
指數上漲 126.58 點或 0.64%，收 19756.78 點；
S&P 500
 指數上漲 52.58 點或 0.88%，收 6049.24 點；
費城半導體
指數上漲 68.76 點或 1.29%，收 5378.49 點。",2025-01-22 09:36:09,34599,美國總統川普上任後，美股昨日迎來首個交易日，四大指數漲聲響起，而台股今日則為龍年封關日，同樣表現亮眼，早盤在權值股帶動下，大盤一度漲 300 點，最高漲至 23600.11 點，預估成交量 3200 億元，有望為龍年畫下完美句點。,〈台股開盤〉龍年封關日台積電神龍擺尾 率權值股大漲300點,"['台股開盤', '龍年封關', '台積電', '聯電', 'AI', '重電']","['台積電', '華擎', '廣達', '台達電', '日月光投控', '聯電', '神達', '奇鋐', '華碩', '鴻海', '勤誠', '華城', '大同', '中興電', '士電', '亞力', '聯發科', '東元']",5e89995c-eade-4426-aa19-d5f0d7d7b630
"中裕 (4147-TW) 長效型 TMB-365/TMB-380 愛滋療法 2a 期臨床試驗結果摘要，獲 2025 年逆轉錄病毒及伺機性感染研討年會 (CROI) 選為最新研究摘要 (late-breaking abstract)，並將以論文方式發表。 


中裕表示，CROI 的 late-breaking abstract 必須達到高標準的科學價值，審核標準也比一般摘要嚴格，此項殊榮彰顯中裕在 HIV 治療領域的新進展與貢獻。 


中裕執行長張金明指出，很高興能在 HIV/AIDS 及相關傳染病的預防、診斷及治療的頂尖年度科學論壇中，發表全球首創的雙機制單株抗體組合作為愛滋維持療法相關 2a 臨床數據。 


中裕也計畫在會議期間，與 HIV/AIDS 及傳染病領域的關鍵意見領袖 (KOL) 會面，分享、討 2a 臨床研究結果，進一步強化 TMB-365/380 雙抗組合藥物在愛滋療法的發展地位，並提升市場價值，為後續國際授權鋪路。 


張金明也提到，長效型單株抗體療法對愛滋患者具有深遠意義，能大幅降低用藥頻率，並克服治療依從性不足的挑戰，且相較於傳統抗病毒療法 (ART) 展現多重優勢。",2025-01-22 09:58:24,34598,中裕長效型 TMB-365/TMB-380 愛滋療法 2a 期臨床試驗結果摘要，獲 2025 年逆轉錄病毒及伺機性感染研討年會 (CROI) 選為最新研究摘要 (late-breaking abstract)，並將以論文方式發表。,中裕長效型愛滋療法2a臨床試驗結果 獲CROI選為最新研究發表,"['中裕', '新藥', '愛滋病', 'CROI']",['中裕'],9779e42d-bc25-4735-bd44-61ad4d77b4f6
"根據FactSet最新調查，共17位分析師，對創意(3443-TW)做出2024年EPS預估：中位數由25.75元下修至25.58元，其中最高估值27.29元，最低估值23.92元，預估目標價為1410元。
市場預估EPS
預估值
2024年(前值)
2025年
2026年
最高值
27.29(27.29)
43.97
61.31
最低值
23.92(24.31)
26.68
30.2
平均值
25.56(25.67)
34.12
44.55
中位數
25.58(25.75)
32.88
43.74
市場預估營收
預估值
(單位：新台幣千元)
2024年
2025年
2026年
最高值
26,202,430
42,074,410
75,240,490
最低值
24,943,000
27,021,000
33,588,000
平均值
25,369,850
32,266,450
44,027,470
中位數
25,332,000
31,544,000
41,965,000
歷史獲利表現
項目
2023年
2022年
2021年
2020年
EPS
26.18
27.69
10.9
6.34
營業收入
(單位：新台幣千元)
26,240,714
24,039,671
15,107,915
13,569,441
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/3443/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-01-22 10:10:25,34597,FactSet 最新調查：創意(3443-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,鉅亨速報 - Factset 最新調查：創意(3443-TW)EPS預估下修至25.58元，預估目標價為1410元,"['台股', '市場預估', 'eps']",['創意'],4f645827-3f30-4453-a69c-287ec3ac3630
"VR 軟硬體整合商宏達電 (2498-TW)(以下簡稱 HTC) 今 (22) 日公布 2024 年下半年在環境、社會和公司治理（ESG）方面的最新實踐成果，展現科技在低碳轉型與永續價值實現中的關鍵作用。


2024 年上半年，HTC 聚焦創新科技應用，積極開展邁向淨零的六大減碳策略，涵蓋「碳管理與政策」、「低碳營運」、「低碳產品」、「低碳運輸」及「價值鏈議合」和「碳抵銷」等六大面向，並且導入微軟永續雲碳管理平台，成為亞洲首例，完成母子公司 ISO 14064-1 組織型溫室氣體查證，提前四年完成法規要求。


憑藉卓越表現，HTC 榮登 CDP 供應鏈議合領袖榜（A 級）。此外，公司在 ESG 國際評比中屢獲佳績，連續第三年入選富時永續指數成分股，並連續三年獲得 EcoVadis 銀牌評級，穩居全球前 15%。這些成就為下半年持續突破奠定了堅實基礎。


2024 年下半年，HTC 成為台灣高科技硬體設備產業中第五家通過科學基礎減量目標倡議（SBTi）淨零目標審核的企業！此項國際認可再度證明，HTC 不僅是產品創新力的領航者，更是將科技應用於 ESG 領域的推動者，透過科學基礎減碳計畫帶動產業邁向永續未來。


此外，HTC 持續投資可再生能源與智慧管理解決方案，其桃園廠區設置的太陽能發電系統已成功從躉售台電轉型至自發自用能源模式。截至 2024 年 12 月，已累積 78 張國家再生能源憑證（T-REC），有效強化可再生能源運用，為企業邁向低碳營運目標提供有力支持。


同時，今年 4 月，HTC 於台北總部大樓新設 200kW 太陽能發電系統正式啟用，年預估發電量達 239MWh，該系統於 2024 年 12 月通過國家再生能源憑證中心（T-REC）的場勘認證，現已正式啟動累積再生能源憑證（T-REC）。


在產品設計上，HTC 結合生命週期評估（LCA）工具，深入分析產品從設計到使用與回收的全生命週期碳排放，完成 VIVE XR Elite 的產品碳足跡盤查與查證，顯示其全生命周期碳排放僅為 92.64 kgCO2e，充分展現產品「模組化設計」、「提昇能源效率」、「可回收設計」與「有害物質管理」等四個方向，來提昇產品的綠色競爭力。


2024 年，HTC 除在國際獎項上屢獲佳績，在國內 ESG 領域上也成績斐然。其中，HTC 連續兩年榮獲 
「國家永續發展獎」
，也是唯一連續在 2023 與 2024 均獲得該獎的企業。而在台灣企業永續獎（TCSA）部分，HTC 囊括三項大獎，首次入選 
「台灣百大永續典範企業」
。


此外，HTC 再度榮獲 
「企業永續報告獎最高等級－白金級」
（資訊及通訊傳播業第二類），及首次獲得 
「永續單項績效獎－氣候領袖獎」
 等殊榮，充分展現 HTC 在環境保護與社會責任方面的深耕成果。


HTC 致力推動價值鏈低碳化，採用「以大帶小」策略，協助供應商落實減碳行動與技術升級，打造全面低碳的供應生態鏈。同時，HTC 善用 XR 技術與 VIVERSE 虛擬平台，加速推動
智慧教育
、
數位永續文化
與
虛擬辦公模式
，為企業與社會提供創新的低碳解決方案，將科技的無限可能性注入永續發展的願景中。


未來，HTC 將持續以創新科技為核心，實現低碳轉型與永續價值鏈的雙重目標，攜手產業與社會共同突破永續發展界限。HTC 深信，科技的力量不僅在於驅動未來產業創新，更在於為下一代創造綠色、健康的地球，傳遞更美好的未來。",2025-01-22 10:14:31,34596,VR 軟硬體整合商宏達電 (2498-TW)(以下簡稱 HTC) 今 (22) 日公布 2024 年下半年在環境、社會和公司治理（ESG）方面的最新實踐成果，展現科技在低碳轉型與永續價值實現中的關鍵作用。,HTC 2024年ESG成果出爐 推動低碳轉型榮獲國內外多項大獎,"['宏達電', 'HTC', 'ESG', 'VR', 'AR']",['宏達電'],9dca8bf2-096d-4f5e-912a-f4c06ad4fd9b
"川普 2.0 第 1 個交易日，美股 4 大指數全面收漲，其中道瓊、標普 500 創 1 個多月來新高，更要留意的是與台股連動最密切的費半指數已創下 3 個多月新高。目前費半指數日 MACD 呈現雙線上且柱狀體擴大中，預計台股休年假期間，費半極可能正式突破去年 10/15 長黑 (ASML 財報利空) 高點，一旦突破，長達半年的大底將完成，將非常有利台股金蛇年開出大紅盤！


台股部分，今日在台積電領軍下，亮麗封關可期。重點來了！由於緊接而來的年假高達 11 天，很多人都會問：「要不要抱股過年？」如果你的操作策略本質是順勢操作，抱的也是具基本面、技術面趨勢多的個股，如我們鎖定的 CPO 相關個股 (華星光、上詮、聯鈞) 的話，那麼「不抱股過年」而把部位賣掉避開長假風險的做法，是完全沒有道理的！還記得江江之前教大家：看台股趨勢的兩大指標嗎？


1. 台積電：2025 年台積電全年美元營收年增 25%，未來 5 年 AI 營收 CAGR 將達 44-46%。法說會後已定調今年趨勢向上無虞，今年 EPS 估 57 元、明年 EPS 估 65 元，長期本益比仍低估，配合外資由賣轉買、技術面上股價站穩短中長均之上，已穩定了台股多頭的立基。


2. 台幣：本周台幣轉貶為升，而且是大升，已升破 4 個月上升趨勢。口訣：「趨勢一旦形成就不容易改變」。這代表台股資金面利空因素已消失。代表原本一路賣超，為台股上漲阻力的外資，將因台幣升息轉為買超，這將非常有利於金蛇年紅盤的多頭行情的持續力道。既然台股無論從短期或中長期趨勢仍是向上，故操作上春節長假封關期間繼續抱股，將是「對」的策略。在買進的理由沒有消失前，那就該持續握緊你的部位。


至於該抱什麼股過年呢？江江的答案還是一樣：「鎖定 AI、其餘免談！」。根據經濟部產業發展署發布的數據顯示，2026 年全球 AI 半導體市場將高達到 860.8 億美元的規模。台股不管是機器人、AI 手機、AR+VR 穿戴式裝備、AI PC、自動駕駛汽車、CoWoS 封裝、CPO、高階 PCB 材料，以及 AI 概念亦涵蓋矽智財，更延伸佈局 AI 視覺軟體以硬體系統優勢，後市看好！研判台股在封關周由台積電穩定多頭基礎後，金蛇年將是「AI」中小型股的天下。聰明的投資人應該知道要怎麼做了吧！封關前務必鎖定「台積電大聯盟」、「輝達供應鏈」這兩大族群相關潛力主升個股佈局。這些潛力個股我們都會在粉絲團持續幫大家追蹤 + 鎖定。若還沒頭緒的，簡單鎖定台股 F4~ 也是抱股過年的良策。


台積電 (2330-TW)：今年 EPS 估 57 元、明年 EPS 估 65 元，長期本益比仍低估，Q1 法說展望中性保守，未來財報將會輕易超越展望，千元守穩，股價不預設高點。


廣達 (2382-TW)：至 2025 年上半年，受惠於成功爭取到美系四大雲端服務供應商，GB200 伺服器訂單，市佔率將大幅提升，GB200 的出貨量 2 月開始組裝，還獲得其他重要客戶訂單，如 AWS B200 進一步鞏固其在伺服器市場的地位，但短線技術面及籌碼面仍需打底期，240-280 區間可持續關注。


聯發科 (2454-TW)：天璣 9400 需求強勁，帶動營收大成長，汽車晶片業務中長期成長動能強，產品組合優化，毛利率表現優於預期，輝達與聯發科還有很多新合作正在進行 (獨家訊息見江江 LINE@)，1400 元守穩，股價還有高點可期。


鴻海 (2317-TW)：鴻海股價在外資大賣下修正頗深，但基本面仍具備成長潛力，雖然 GB200 量產延遲至 2Q24 之後，鴻海在 GB200/GB300 領域仍保持產業領導地位，且生產基地分散，關稅風險可控，整體營運展望依然正向。短線技術面及籌碼面仍需打底期，160-180 區間可持續關注。


總結：目前台股中長線趨勢明確，抱股過年應以強基本面與產業趨勢明確的標的為主。適當調整資金配置，積極參與金蛇年 AI 浪潮。建議投資人重點布局 AI 概念股，以台積電大聯盟與輝達供應鏈為佈局主軸，除了 F4，鎖定中小型成長標的，績效會更好。若想跟上江江腳步，還不知道該如何操作？那建議你要鎖定江江在 Line @。想了解還未起漲的市場主流 + 新主升股，同步了解大盤多空轉折點及學習預測技術分析，都可加入密切鎖定 Line@粉絲團關注。


更多產業趨勢報告 + 盤中訊息→請加入江江 Line @：https://lin.ee/vTaRqlQ


江江每日解盤影片→含金量滿滿，節目內容太精彩 + 太權威惹！


堅持用心製作優質好節目，一定要看到最後！


並且【訂閱 + 按讚 + 分享幫助好友】


https://youtu.be/UTlplUmpUiY?si=qsf-p8M57l5Evd-o


文章來源：摩爾投顧－江國中分析師


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-01-22 10:24:57,34595,無摘要,金蛇年紅盤有望！費半突破大底，AI、CPO股強勢來襲，抱股過年必看攻略！,"['趨勢分析', '摩爾投顧', '點股成金', '江國中', 'AI', '鴻海', '廣達', '台積電', '聯發科']","['台積電', '廣達', '聯發科', '鴻海']",ec5a6247-66e6-41c6-a953-c547e05ec563
"雲品 (2748-TW) 近年來多角化發展營運版圖，參與臺東縣政府公開招租的「臺東市北町日式建築宿舍群」管理標租案，經過近一年的籌備期，今 (22) 日宣布將以獨棟日式町屋和文創青旅重新亮相，並命名為「寶桑町屋 Machiya Posong」，2 月 15 日起正式營業。


雲品說明，寶桑町屋全區占地 2.1 公頃，共設有 8 棟日式町屋，2 月 15 日起營業，即日起受理住房預定，提供給旅遊至台東的旅客們全新住宿體驗，餐飲項目則於第一季末正式營運。


台東市昔日被阿美族稱為寶桑，意指一片一望無際適合居住耕作的地方，日治時期將市中心改稱寶町。


雲品總經理丁原偉表示，以此地的歷史脈絡，重新將木屋群的旅宿品牌命名為寶桑町屋，賦予老建築新的生命力，以永續和 ESG 的角度來看，更重新活化文化資產。


寶桑町屋營運後，雲品以 Vantel 自駕露營車、鐵道旅遊、航空旅運等方式串連北宜花東地區，包括台北、烏來、礁溪、宜蘭南澳漢本、花蓮和平 DAKA、花蓮米崙、台東延平等據點，成全台首見推廣國內深度永續旅遊的飯店集團。


臺東市北町日式建築宿舍群建於 1939 年左右，占地 2.1 公頃，共規劃 7 棟日式町屋、1 棟 10 間雅房的文創青年旅館，獨棟的日式町屋有雙人、四人、六人和最多十人入住的規格，室內空間自 26.5 坪起跳，包含日式庭院則有高達 120 坪以上的住宿體驗空間，包棟日式町屋定價 15000 元起。


而另一棟文創青年旅館，設有 10 間雅房客房，包括 9 間單床房和 1 間雙床房。


寶桑町屋使用的洗沐備品使用台東在地品牌小村遠遠，原物料來自泰源幽谷友善耕作的有機農場，早餐則導流旅客去體驗台東的店家。


而寶桑町屋餐飲服務品牌北町丼飯屋和魚刺人雞蛋糕寶桑店，與另一案機關車庫 Tea House 的餐飲營業項目，正積極籌備中，預計第一季末開出。",2025-01-22 10:33:05,34594,台東文青住宿 + 1！雲品寶桑町屋投入營運,台東文青住宿+1！雲品寶桑町屋投入營運,"['雲品', '台東', '國旅', '花東', '餐飲', '住宿', '飯店']",['雲品'],7ba2b5c7-79a6-41a1-add6-3153a5583797
