title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈台股盤前要聞〉面板市況續轉佳、電子雙雄5月營收兩樣情 今日必看財經新聞,"['面板', '友達', '大立光', '鴻海', '瑞昱', '外匯存底']","關注台股盤前要聞重點。面板市況持續轉佳，友達董事長彭双浪表示，部分消費性產品恢復得非常好，也看到部分 IT 面板價格開始小幅調整；電子雙雄 5 月營收出爐，鴻海在消費智能產品需求帶動下，營收 4507.26 億元，月增 5.01%，大立光 26.27 億元，月減 8.47%，爲今年 2 月以來低點。以下是今 (6) 日必看重要財經新聞。




友達彭双浪：消費性產品拉貨動能升溫 IT 面板價格看到小幅調整


面板市況持續轉佳，友達 (2409-TW) 董事長彭双浪昨 (5) 日表示，部分消費性產品恢復得非常好，也看到部分 IT 面板價格開始小幅調整，客戶也積極布局下半年到明年的新產品。
閱讀全文...


電子雙雄 5 月營收出爐 鴻海月增 5%、大立光探 2 月低點


鴻海 (2317-TW) 昨 (5) 日公告 5 月營收，在消費智能產品需求帶動下，營收 4507.26 億元，月增 5.01%、年減 9.45%；累計前 5 月營收 2.34 兆元，年減 9.45%。
閱讀全文...


大立光 (3008-TW) 同步公告 5 月營收 26.27 億元，月減 8.47%，年減 16.63%，爲今年 2 月以來新低點，累計前 5 月營收 146.35 億元，年減 10.84%。不過，大立光 6 月客戶端的拉貨動能可望較 5 月回升。
閱讀全文...


談蘋果新機量產 童子賢：目前是拉良率階段


台灣氣候聯盟昨 (5) 日宣布成立氣候學院，談及蘋果拉貨情況，台灣氣候聯盟副理事長、和碩 (4938-TW) 董事長童子賢表示，品牌商要 3-4 個月將手機良率拉升至量產規模，以秋季發表時間回推，現在正在提升良率的籌備階段。
閱讀全文...


5 月外匯存底 5628.68 億美元 連 7 個月創新高


央行昨 (5) 日公布 2023 年 5 月底外匯存底 5628.68 億美元，較 4 月底增加 17.52 億美元，連續 7 個月刷新高紀錄。5 月外匯存底變動主要因素，一是外匯存底投資運用收益，二為主要貨幣對美元匯率變動。
閱讀全文...


PC 市況回溫 瑞昱 5 月營收 90 億元創八個月新高


IC 設計大廠瑞昱 (2379-TW) 昨 (5) 日公告 5 月營收 90.19 億元，月增 9.15%，年減 13.7%，累計前 5 月營收 369.07 億元，年減 27.08%；隨著 PC 市況回溫，各家 OEM 也陸續回補庫存，帶動瑞昱營收創下 8 個月新高。
閱讀全文...


可成發聲明 提告外資執行長王亞倫


金屬機殼廠可成 (2474-TW) 先前與外資股東因針對股利一事、雙方互槓，可成昨 (5) 日發聲明表示，對 TIHIM 執行長王亞倫 (Allen Wang) 就涉嫌刑法加重誹謗罪、加重妨害信用案件，依法提起告訴，以正視聽；後續可成公司將遵行司法程序，不再主動發布或回應本案相關訊息。
閱讀全文...


大亞轉型成完整能源鏈管理廠 目標 2025 年太陽能容量 450MW


大亞 (1609-TW) 董事長沈尚弘表示，集團從電線電纜、漆包線走向能源與綠電新領域，把集團定義成完整能源鏈管理廠，開始布局地面大型太陽能廠後，併網容量快速提高，目標 2025 年可以達到 450MW。
閱讀全文...",2023-06-06 05:10:03,11800,關注台股盤前要聞重點。面板市況持續轉佳，友達董事長彭双浪表示，部分消費性產品恢復得非常好，也看到部分 IT 面板價格開始小幅調整；電子雙雄 5 月營收出爐，鴻海在消費智能產品需求帶動下，營收 4507.26 億元，月增 5.,"['友達', '鴻海', '大立光', '和碩', '瑞昱', '可成', '大亞']",47dd87fd-8f83-43a3-ada5-5ab5bde0ff6c
〈台股盤前〉美股全數盡墨 慎防漲多拉回風險,"['台股', '美股', '日月光', '台積電', '鴻海']","台股昨 (5) 日在電子權值股壓盤下，終場小漲 7 點，收在 16714 點，為去年 5 月 31 日 16807 點以來最高，儘管大盤多頭架構不變，不過美股四大指數周一 (5 日) 盡墨，短線仍慎防漲多拉回風險。


台股連漲三周揮多頭大旗，周一 (5 日) 遇台積電股東會前夕，買盤縮手，在龍頭股讓出空間下，中小型股挺身而出，櫃買指數最高衝上 220.92 點，領先創下 15 個月高。


美股方面，投資人關注聯準會本月可能暫停升息，四大指數收黑，道瓊下跌近 200 點、那指小跌作收、標普下滑 0.2%，費半重挫 1.64%。


市場消息方面，蘋果於今年全球開發者大會 (WWDC23) 上推出頭戴裝置 Vision Pro，售價為 3,499 美元 (約新台幣 10.8 萬元)，預估明年初上市。


市場傳，台積電 (2330-TW) 先進封裝 CoWoS 產能吃緊，缺口高達一至二成，急找日月光投控旗下日月光半導體救援，推升日月光高階封裝產能利用率激增。


鴻海 (2317-TW)  5 月營收在消費智能產品需求帶動下，營收 4507.26 億元，月增 5.01%、年減 9.45%；累計前 5 月營收 2.34 兆元，年減 9.45%。",2023-06-06 07:55:51,11799,台股昨 (5) 日在電子權值股壓盤下，終場小漲 7 點，收在 16714 點，為去年 5 月 31 日 16807 點以來最高，儘管大盤多頭架構不變，不過美股四大指數周一 (5 日) 盡墨，短線仍慎防漲多拉回風險。,"['台積電', '鴻海']",42e25277-f24c-4f2a-aade-a19815210e58
AI股暴衝 這股仍在低檔,"['趨勢分析', '萬寶投顧', '陳子榕']","上週六 (5/26) 是台大的畢業典禮，大家關注的焦點都是一致的，那就是全球最算的男人，輝達 CEO 黃仁勳! 他在致詞中金句聯發，其中讓人最印深刻的是這句「AI 是台廠黃金機遇」。黃仁勳表示，我們正處於一個重大技術時代的開始，AI 已從根本上重塑電腦，在各方面，這將是電腦產業的一次重生，也是台灣企業的一個黃金機遇。在未來十年內，產業將用新的、加速的 AI 電腦取代全球超過一兆元的傳統電腦。這波 AI 概念股的大漲，合計整體輝達概念股，市值約增 6,000 億元，可怕的是這個數字仍在持續增加中。


五月初台股量縮整理，是輝達，帶領著台股 AI 相關概念股，衝過萬六大關，權王台積電 (2330-TW)，貢獻大盤指數，貢獻功不可沒。自 5/15 台股指數尚在 15475 點，短短幾個交易日，大漲 1200 多點，台積電在這期間大漲 73 元。台積電正是輝達崛起的最大受惠者。其他 AI 類股表現也相當搶眼，緯創(3231-TW)、廣達(2382-TW)、金像電(2368-TW)、創意(3443-TW)、世芯 - KY(3661-TW)、欣興(3037-TW)、技嘉(2376-TW)、穎崴(6515-TW) 等，AI 族群大爆發。


如果蘋果成就了早期的股王大立光 (3008-TW)，那麼 AI 將會為台股創造下一個股王，筆者大膽預言就長期來看，創意(3443-TW) 將有可能成為下一個股王。創意為台積電大聯盟之一，此外，創意今年 NRE(委託設計)進行中的案件大部分都屬 AI 領域，前十大案件中 5 至 6 項都是 AI 相關，多數都是 5/7 奈米製程，未來進入量產，營收爆發。另外，台積電集團封測股: 精材(3374-TW)，可望成為下一個黑馬。


雖然，手機、PC 等消費性電子產品等買氣疲弱，不過，因 AI 帶動科技股走出營運谷底，台股這一波可望先上看萬七，大家不妨趁拉回布局好股，以下 2 檔好股推薦給大家：金像電、廣達。


金像電 (2368-TW) 法人預期金像電下半年營運可望優於今年上半年，AI 伺服器用板層數介於 16～24 層，依據設計而不同，由於金像電在相關用板上比重高於同業，AI 受惠程度可望略勝一籌。


廣達 (2382-TW) 全年伺服器整體出貨量雖估年減 4.3%，但主要是企業級伺服器受到影響，利潤較好的資料中心伺服器出貨維持中高個位數成長，廣達伺服器客戶以資料中心居多，且 AI 伺服器也可望帶動毛利成長。




金像電 (2368) 日線圖




【本文未完，全文詳情及圖表 請見完整內容萬寶週刊】


更多精彩文章延伸閱讀：
點我看更多",2023-06-06 09:00:06,11798,無摘要,"['台積電', '大立光', '穎崴', '技嘉', '欣興', '世芯-KY', '創意', '金像電', '廣達', '緯創', '精材']",4f02dd74-dee9-4744-9164-0d47be414694
〈台積電股東會〉劉德音：前景十分光明 已準備好迎接下波很好的成長,"['台積電', '股東會', '半導體', '劉德音', '晶圓代工']","晶圓代工龍頭台積電 (2330-TW)(TSM-US) 今(6)日召開股東會，也是疫情以來，首度開放股東與媒體現場參與，董事長劉德音致詞時表示，台積電前景十分光明，今年部分終端需求已逐漸回升，雖然營運可能有少許負成長，但已準備好迎接明年開始、下一波很好的成長。


劉德音表示，台積電過去幾年經歷過許多世界上發生的各種挑戰，包括美中貿易衝突、疫情、俄烏戰爭及氣候變遷等，而台積電今天仍在穩定的道路上持續快速發展，要告訴股東朋友，「我看我們的前景十分光明」。


劉德音說，去年是台積電大大成長的一年，過去 3 年每年都是快速成長，雖然今年目前為止，仍在度過產業庫存過多的調整時期，但隨著客戶庫存逐漸降低，也已看到某些市場部分終端需求逐漸回升的現象。


劉德音強調，雖然今年營運可能有少許負成長，但已準備好迎接明年開始、台積電下一波很好的成長。


劉德音指出，台積電積極致力於製程技術、製造技術、人才發展、海外布局等，各個努力不變的目標，就是持續為股東創造最大價值。",2023-06-06 09:19:28,11797,晶圓代工龍頭台積電 (2330-TW)(TSM-US) 今(6)日召開股東會，也是疫情以來，首度開放股東與媒體現場參與，董事長劉德音致詞時表示，台積電前景十分光明，今年部分終端需求已逐漸回升，雖然營運可能有少許負成長，但已準,"['台積電', '台積電']",1541079a-4d4c-4029-b4a8-165bb4a02b50
嚴重低估的CHATGPT受益股走長多,"['趨勢分析', '萬寶投顧', '黃清照']","上期我告訴讀者選股不選市，但指數應該會拉回，可是卻不拉回，呈現越走越高的現象，主因 CHATGPT 受益股有非常多低估的股票，所以是由相關股維持良性輪漲推升上來，致看回不回，但原則上指數漲到 16700 應該會放慢上漲力道，可是 CHATGPT 受益股分三種族群：


1) 漲太多的 M31、廣達、緯創、穎崴、健策、智邦、技嘉、微星、奇鋐、雙鴻、建準、勤誠… 等，少者進行 3~5 天，多者 5~8 天整理或拉回，但仍有個股表現機會。


2) 處在高檔的世芯、創意、光寶、台光電、台燿、京元電、台積電… 急漲先賣部分，等適當回檔回補，但若見急跌可接。


3)逢低做承接為主，以旺矽、金像電、智原、金居、聯茂、南電、欣興、台星科、鴻海、日月光、青雲、承啟… 為主，另汽電零的江伸、華車、三陽漲太多會做技術面的修正，可以 (A) 貿聯、胡連、興勤、騰輝、健合興、世德、堤維西、東陽… 及業績非常好股價低估且週 KD 低檔要交叉向上的國巨、信昌電、立隆、立敦、禾伸堂、華泰、欣銓、頎邦、矽格、超豐、力成和希華、聚和、萬泰科… 逢低也可酌量布局，原則上指數漲到這個地方不易大漲，但也不易大跌，可是可以 2)CHATGPT 個股及搭配 (A) 為主攻，本週建議投資人金像電有拉回可做加碼，另 IBIDEN 股價已經突破 2021 的最高點 7380，上漲到 7710，所以南電、欣興逢低也可搭配布局。


嚴重低估的 CHATGPT 受益股：金像電走長多


金像電因受一般伺服器消化庫存影響，業績從去年 Q4 的 1.83 元下降到 0.88 元，但 Q2 消化庫存近尾聲，從 4 月營收達 23.8 億，較 Q1 月平均值的 21.07，明顯增加來看，谷底在 Q1，但長線受惠伺服器新平台轉換，帶動產品價量提升，尤其在 GPU PCB 版下半年 AI 營收將有倍數成長，另 AMD 的 Gemoa 及 Intel 的 Eagle stream 伺服器處理平台，市場滲透率持續提升，有利公司重要成長雙引擎。金像電在伺服器版佔公司營收 61%，全球市佔率高達 25%。外資法人估今明年業績可達 7、11.7 元，投資人可積極布局長線波段操作。




金像電 (2368) 日線圖




【本文未完，全文詳情及圖表 請見完整內容萬寶週刊】


更多精彩文章延伸閱讀：
點我看更多",2023-06-06 09:30:03,11796,無摘要,[],daa3c247-88dc-4238-918c-4c1b4c9f3dce
〈台幣〉股匯同調 新台幣小升2.5分 高點升至30.669元,"['新台幣', '美元', '美股', '美元指數']","台股開低走高，新台幣今天隨台股偏升整理。新台幣兌美元今 (6) 日升值 2.5 分以 30.670 元開出，盤中在 30.669 到 30.681 元區間震盪整理。


市場觀望聯準會 6 月利率政策，美股四大指數同步收黑，美元指數回落至 103，主要亞幣包括人民幣、日元、韓元早盤走貶，新台幣隨台股上漲逆勢升值，惟台股漲幅有限，壓抑新台幣升勢。


新台幣兌美元今天以 30.670 元開出後，一路緩步向上，盤中匯價升值 2.6 分升抵至 30.669 元，低點下壓至 30.681 元，惟區間震盪幅度不大，盤中匯價持續在 30.669 到 30.681 元區間整理。


主要亞幣中，人民幣、韓元貶幅較大，人民幣兌美元盤中貶值 0.35%、成交價暫收在 7.105 元、離岸人民幣兌美元盤中成交價暫收在 7.12 元；日元兌美元盤中成交價 139.6 元、韓元兌美元盤中貶值 0.23%、盤中成交價 1302.6 元。",2023-06-06 09:43:51,11795,台股開低走高，新台幣今天隨台股偏升整理。新台幣兌美元今 (6) 日升值 2.5 分以 30.670 元開出，盤中在 30.669 到 30.681 元區間震盪整理。,[],5cf2381e-62dc-4451-9c11-089da3872063
熱錢湧入、景氣復甦在即，股市永遠提前反應,"['趨勢分析', '江國中', '摩爾投顧', '點股成金']","近期公佈美國的經濟數字並不好看，ISM 非製造業指數創今年新低 50.3 低預期 52.4；就業指數從 50.8 跌到 49.2；存貨指標從 47.2 上升到 5 月的 58.3 創兩年的新高；訂單指數從 49.7 大幅下降到了 40.9 創 14 年最大跌幅。是升息過猛導致經濟不好嗎? 會有什麼惡果？江江將在周日會員戰報跟大家說明白：「負向財富效應：升息 = 資金緊縮 = 不敢消費 = 企業獲利↓= 惡性循環」。


不過，在這麼差的經濟數據下，理論上，美股應該要重挫、要大跌。但美國股市卻是表現強勁，指標股 FAAMG 股近期更是持續創高！這是為何？原因只有一個！就是：「股市永遠提前反應景氣」全球景氣復甦在即啊！」


看看美國總統拜正式簽署提高債上限的法案順利拆彈成功；非農就業數據亮眼，加上 5 月跟 6 月的 CPI 快速下降，本月 Fed 有望停止升息，終結 FED 的升息循環，CPI 下降趨勢已經愈來愈明顯了，未來會有更多通膨下滑的數字，也就是說，未來 FED 停止升息，甚至 9 月後開始降息，進入正向的財富效應：降息 = 釋出資金 = 敢消費 = 大大增加了經濟軟著陸的可能性後，一切迎刃而解。


回頭看台股：台灣 4 月外銷訂單維持年減 - 18.1%(前值 - 25.7%)，顯示短期外需動能持續疲軟，不過，PMI 的客戶庫存續降至 44.9 的歷史新低，這是未來會大好的依據，這反映庫存持續去化惹。再看營收部分：台灣電子產業的營收年增率部分，現階段除了半導體因產業輪動仍在滑落外，其他像電腦 + 光電 + 電子零組件產業都已經出現落底反彈的跡象。由此來看，上半年終端的產業庫存循環已進入尾聲，半導體按照慣性是落後反應，量體最大的半導體也將在 Q3 起→陸續跟上復甦的腳步，Q3 一旦確認復甦，那明年 Q1 就是景氣擴張期惹，未來的資金 + 景氣行情 = 相當值得期待。


最後配合技術面來看：去年台股在 12762，我們最強戰報就領先市場，一路預告 16403 會來，現在 100% 完全驗證 --8 個月前預告 8 個月後 = 100% 精準，再次證明，江江獨門的轉折具有超強的的預告能力和技術，真的很有參考性。展望未來 1~3 季的台股，上周六的最強戰報已經試算出 19189 惹，目前看起來明年 Q1 應該就可以看到 19189，是相當值得期待的。這代表，千萬不要做短線 + 當沖，未來 3 季 = 會有更多主升段飆股會一一輪動接棒！


今天強勢主流族群：在電子成交比重低於六成僅 55% 左右，資金轉向傳產下，今日強勢股集中在暑假商機的觀光旅遊、航空股，江江會員持股鳳凰再度創下波段新高，顯示台股仍是健康的類股輪動格局。多頭可用之兵還很多，接下來蘋果 WWDC 將於今日登場，接下來的蘋果供應鍵，還有江江看好的 AI、EV、節能及高速運算概念、面板族群等，更多盤面機會可鎖定 Line@粉絲團，想了解還未起漲的市場主流，同步了解大盤多空轉折點及學習預測技術分析，都可加入密切鎖定 Line@粉絲團關注。


有持股問題或想要飆股→請加入江江 Line @：
https://lin.ee/vTaRqlQ


更多產業趨勢報告 + 盤中訊息→請加入江江 TG：
https://t.me/win58899


江江的 Youtube【點股成金】解盤：
https://reurl.cc/02drMk


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2023-06-06 09:47:09,11794,無摘要,[],3ff15365-8d82-4a9b-8f7e-9ffafc95e6f3
眾達董座：下半年保守看待 持續布局CPO,"['眾達', '光通訊', '資料中心']","眾達 - KY (4977-TW) 今 (6) 日召開股東會，儘管近期部份伺服器供應鏈出現庫存逐步去化的消息，不過董事長陳靖仁表示，下半年仍保守看待，將持續進行共封裝 (CPO) 的技術開發與設備投資。 


針對近期  AI 掀起相關伺服器需求趨勢，陳靖仁表示，需要持續觀察，整體都還是保守看待。眾達認為，資料中心規格升級等動能持續，然而資料中心目前調節過多庫存，整體光模塊市場需求有明顯下修趨勢。


眾達仍看好 CPO 未來趨勢，將主宰超大規模資料中心高階交換器市場，目前已與博通密切合作布局、導入量產，另外，32G 光收發模組與客戶完成新版本，因應市場價格競爭並維持市占率。


眾達第一季營收 7.79 億元，年增 43%，毛利率 27.99%，年增 6.23 個百分點，營益率 20.87%，年增 8.59 個百分點，稅後純益 2 億元，年增 368.47％，每股純益  2.52 元。",2023-06-06 10:30:25,11793,眾達 - KY (4977-TW) 今 (6) 日召開股東會，近期部份伺服器供應鏈傳出庫存已逐步去化，不過，董事長陳靖仁表示，下半年仍保守看待，將持續進行共封裝 (CPO) 的技術開發與設備投資。,['眾達-KY'],baf00bc5-2f06-434b-ab8a-74d1c26709d2
蘋果Vision Pro亮相 王雪紅：歡迎加入XR領域,"['王雪紅', '宏達電', 'HTC']","蘋果 (AAPL-US) 今年全球開發者大會 (WWDC23) 上推出首款 AR 頭戴式裝置 Vision Pro，號稱是繼 iPhone 後的重要產品，對此，宏達電 (2498-TW) 董事長暨 VIVE 創辦人王雪紅表示，誠摯歡迎 Apple 也加入 XR 領域，並期待建構獨一無二的體驗。


王雪紅指出，身為 XR 與全球科技產業的創新領導者，對於 Apple 也加入充滿想像的 XR 領域，我們誠摯歡迎。


此外，HTC 自成立以來，一向專注於創新和突破現實限制的承諾，秉持著堅定不移地信念追求技術卓越、用戶隱私安全和以人為本的理念，因此當然熱切迎接和有相同執著的公司進入此領域。


王雪紅強調，HTC 期待未來與全球頂尖的創新企業，一同協同合作並彼此激勵，建構獨一無二的 XR 體驗，從而帶給人類生活深邃長遠的影響。


蘋果執行長庫克強調，擴增實境 (AR) 是一種深遠的科技，Vision Pro 將聚焦遊戲、工作交流，把世界帶入「空間運算」，另外在操作上，Vision Pro 沒有硬體控制器，依賴語音、視覺以及雙手。",2023-06-06 10:31:11,11792,蘋果 (AAPL-US) 今年全球開發者大會 (WWDC23) 上推出首款 AR 頭戴式裝置 Vision Pro，對此，宏達電 (2498-TW) 董事長暨 VIVE 創辦人王雪紅表示，誠摯歡迎 Apple 也加入 XR 領域。,"['宏達電', '蘋果']",6ed410ec-8f01-4233-b8c3-11fee680cfd3
陳俊聖：宏碁已過庫存壓力測試 未來要成為生活風格品牌,"['宏碁', '陳俊聖', '品牌', '重塑']","宏碁 (2353-TW) 今 (6) 日召開股東會，董事長陳俊聖表示，目前公司庫存已通過壓力測試，不過供應鏈庫存仍存在，市場供過於求狀況使毛利下滑，未來持續拓展不同市場，要從單一電腦做到生活風格品牌。


陳俊聖表示，電腦產業日趨成熟，供過於求是常態，毛利相對較低，不過目前相比 PC 同業受到的毛利影響，宏碁影響較低，但仍積極尋找突破口，嘗試十幾個不同市場。


宏碁開始重塑品牌形象，陳俊聖提到，現在做很多的產品，像保健食品、包袋到智慧移動都試試看，目前公開發行公司已經有 10 家，宏碁要從單一電腦做到生活風格品牌。


陳俊聖表示，宏碁持續實踐 2025 年目標，個人電腦、顯示器使用 20-30% 的消費後回收 (PCR) 塑料，集團 2035 年使用 100% 的可再生電力。",2023-06-06 10:58:52,11791,宏碁 (2353-TW) 今 (6) 日召開股東會，董事長陳俊聖表示，目前公司庫存已通過壓力測試，不過供應鏈庫存仍存，市場供過於求狀況使毛利下滑，未來持續拓展不同市場，不同領域公發公司抵達 10 家。,['\ufeff宏碁'],97a46cfe-435e-456e-9f63-33a9be38c2c5
