title,keywords,content,publish_at,id,summary,related_stocks,uuid
鉅亨速報 - Factset 最新調查：英業達(2356-TW)目標價調降至45元，幅度約6.25%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共11位分析師，對英業達(2356-TW)提出目標價估值：中位數由48元下修至45元，調降幅度6.25%。其中最高估值64元，最低估值38元。
綜合評級 - 共有11位分析師給予英業達(2356-TW)評價：積極樂觀3位、保持中立7位、保守悲觀1位。
英業達(2356-TW)今(16日)收盤價為41.3元。近5日股價下跌0.24%，相關電腦週邊近5日上漲5.44%，集中市場加權指數上漲4.44%，短期股價無明顯表現。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-17 08:10:23,47387,FactSet 最新調查：英業達(2356-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['英業達'],0a6f1cd6-b5c5-4470-94d9-cc7acaf3f594
鉅亨速報 - Factset 最新調查：和碩(4938-TW)EPS預估下修至6.4元，預估目標價為92元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共14位分析師，對和碩(4938-TW)做出2025年EPS預估：中位數由6.49元下修至6.4元，其中最高估值7.25元，最低估值5.87元，預估目標價為92元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
7.25(7.25)
7.78
8.79
最低值
5.87(5.87)
5.77
6.31
平均值
6.54(6.57)
6.83
7.45
中位數
6.4(6.49)
6.86
7.35
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
1,231,343,720
1,300,283,170
1,325,813,790
最低值
1,110,310,410
1,112,688,000
1,183,170,000
平均值
1,183,596,950
1,235,742,200
1,276,236,780
中位數
1,185,209,760
1,248,376,590
1,297,981,670
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
6.34
5.9
5.66
7.71
營業收入
(單位：新台幣千元)
1,125,348,517
1,256,783,394
1,317,599,154
1,263,720,182
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/4938/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-17 08:10:30,47386,FactSet 最新調查：和碩(4938-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['和碩'],fabacf84-7a8d-4e05-a0da-988120ad0bdb
鉅亨速報 - Factset 最新調查：聯發科(2454-TW)EPS預估下修至73.68元，預估目標價為1722元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共28位分析師，對聯發科(2454-TW)做出2025年EPS預估：中位數由74.12元下修至73.68元，其中最高估值81.31元，最低估值67.33元，預估目標價為1722元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
81.31(81.31)
111.92
138.51
最低值
67.33(67.33)
71.17
87.17
平均值
73.34(73.6)
87.3
104.47
中位數
73.68(74.12)
86.3
107.07
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
642,307,140
791,106,910
999,828,910
最低值
570,312,000
642,009,000
739,788,000
平均值
613,969,620
715,867,300
842,777,470
中位數
617,346,210
723,052,390
834,196,360
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
66.92
48.51
74.59
70.56
營業收入
(單位：新台幣千元)
530,585,886
433,446,330
548,796,030
493,414,582
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/2454/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-05-17 08:10:33,47385,FactSet 最新調查：聯發科(2454-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['聯發科'],a0d4a118-8947-40c3-9663-fd233673a531
〈熱門股〉華擎伺服器需求旺、板卡前景俏 股價勁揚周漲17%,"['華擎', '伺服器', '板卡']","板卡廠華擎 (3515-TW) 受惠於 AI 伺服器出貨強勁，4 月營收創下好成績，且在版卡市場受惠於電競、AI 帶動，持續成長下，公司前景受市場青睞，16 日股價收 213 元，周漲幅約 17%，周成交量 5767 張。


華擎受惠於旗下伺服器廠永擎 (3711-TW) 於 AI 伺服器、通用伺服器出貨出貨暢旺，營收達 51.28 億元，月增 61.3%、年增 207.4%，創下歷史單月新高，遠超市場預期；永擎單月營收亦達 29.37 億元，月增 153%、年增 517%，不僅創下歷史次高，同時也寫下同期新高紀錄。


隨著伺服器景氣回升與 AI 伺服器出貨擴大，華擎看好第二季營收將優於首季，續創歷史新高。


華擎將於 5 月 28 日召開年度股東常會，董事長童旭田在營業報告書中指出，儘管今年景氣受地緣政治影響，但仍樂觀看待板卡市場可望持續成長，儘管 PC 市場去年僅小幅成長，但公司藉由多元化產品與妥適的市場策略，使消費型板卡業績成長幅度明顯優於業界平均。


展望 2025 年，童旭田認為，全球景氣雖然仍受地緣政策等負面影響，但板卡都將陸續推出新產品，加上 AI 需求帶動下，不論消費型和商用市場都可望持續成長。






華擎日 K 線圖",2025-05-17 09:05:45,47384,板卡廠華擎 (3515-TW) 受惠於 AI 伺服器出貨強勁，4 月營收創下好成績，且在版卡市場受惠於電競、AI 帶動，持續成長下，公司前景受市場青睞，16 日股價收 213 元，周漲幅約 17%，周成交量 5767 張。,"['華擎', '日月光投控']",890fdca2-d695-44e3-8039-1cdd78b856ce
〈熱門股〉動力泛電競散熱需求旺 Q1獲利年增逾1倍 單周噴漲逾4成,"['動力', '散熱', '風扇', '顯卡']","動力 (6591-TW) 第一季受惠輝達 (NVDA-US) 新一代系列顯卡上市掀起搶購熱潮，泛電競相關散熱風扇產品拉貨動能強勁，帶動第一季稅後純益達 0.65 億元，季增、年增皆超過 1 倍，每股純益 1.71 元，激勵動力本周大漲逾 4 成。 


動力本周漲幅 46.59%，周五 (16 日) 漲至 73.5 元，股價寫 14 個月以來新高，並在本周站上所有均線。不過動周四 (15 日) 遭證交所列為注意股，因最近 6 個營業日累積收盤價漲幅達 39.56%，周四成交量為最近 60 個營業日日平均成交量的 11.46 倍，周轉率達 22.81%。三大法人連續 4 個交易日買超，本周合計買超 2245 張。 


動力指出，第一季受惠輝達新一代 RTX 5070 及 5080 系列顯卡上市掀起搶購熱潮，帶動泛電競相關散熱風扇產品拉貨動能，也推升整體稼動率達一定水準，且持續優化排程管理，確保訂單交期滿足客戶需求。 


動力第一季營收 4.36 億元，季增 57.97%，年增 41.56%；毛利率 34.4%，季增 8.68 個百分點，年增 7.46 個百分點；營益率 15.6%，較去年第四季轉正，年增 7.48 個百分點；稅後純益 0.65 億元，季增、年增皆達 1.5 倍，每股純益 1.71 元。 


動力 4 月營收 1.92 億元，月減 0.68%，年增 44.86%；累計今年前 4 月營收 6.28 億元，年增 42.55%。另外，自結 4 月稅後純益 0.27 億元，每股純益 0.7 元。",2025-05-17 09:46:33,47383,動力 (6591-TW)Q1 受惠輝達 (NVDA-US) 新一代系列顯卡上市掀起搶購熱潮，泛電競相關散熱風扇產品拉貨動能強勁，帶動第一季稅後純益達 0.65 億元，季增、年增皆超過 1 倍，每股純益 1.71 元，激勵動力本周大漲逾 4 成。,"['動力-KY', '輝達']",d21b5688-eb9f-405f-92ad-8b4443d1c9bf
〈熱門股〉TPMS加裝需求持續升溫 橙的單周急漲逾40% 股價創10年高,"['橙的', '胎壓', '汽車AM', '車用', '汽車零組件', '熱門股']","胎壓偵測器 (TPMS) 大廠橙的 (4554-TW) 甫公布第一季獲利達 2303 萬元，年增 43.8%，創 2015 年 3 月底以來新高，隨著國內車主對加裝 TPMS 的意願加大，需求持續升溫，激勵本周股價狂飆 42%，最高來到 44.55 元，創 2017 年 3 月底以來新高價。


橙的指出，台灣市場自從法規強制要求所有小型轎車標配 TPMS 後，許多未配備 TPMS 的既有車主選擇加裝，近期需求逐步升溫。


另一方面，第一季在歐洲地區 AM 業務營收成長 19.91%，顯示調整有成，有助優化獲利能力。


至於關稅議題，橙的來自美國的營收比重約 26.7%，目前出貨並未受到影響，正積極的跟客戶討論影響範圍中，密切關注後續潛在影響及干擾。




橙的日 K 線圖",2025-05-17 09:52:12,47382,〈熱門股〉橙的周漲逾 4 成股價創 10 年來新高,['橙的'],77272f21-2699-4e38-8f9e-433324247b17
〈焦點股〉晶技獲投信回補買盤力挺 周線連5紅強站上半年線,"['晶技', '投信', '營收', '印尼']","頻率元件廠晶技 (3042-TW) 在投信買盤回補的挹注之下，16 日股價收在 95.1 元，本周晶技股價收紅上漲 3.82%，推升周線連 5 紅並站上半年線，波段漲幅達 26.13%，並封閉美國宣布對等關稅以來的缺口。。


晶技 2025 年 4 月營收 12.7 億元，爲 43 個月來單月營收新高，1-4 月營收 44.37 億元，年增 13.38%，晶技 4 月營收的急增主要是除汽車應用之外的產品線，客戶因應美國的對等關稅 90 天緩衝期而大力拉貨，預計 5 月的拉貨仍有強力的拉貨動能。


晶技在海外的新增生產基地已於去年第四季起陸續投產，其中並以浙江寧波的晶創電子車用頻率元件生產最先投產，而在印尼的新設置生產基地，並已經投產。 晶技 2024 年全年營收達雙位數成長目標，2025 年營收將持續成長 5-10%；16 日股價收在 95.1 元，周漲 2.38%，短線支撐在 5 日線 94.06 元。




晶技日 K 線圖",2025-05-17 10:08:37,47381,頻率元件廠晶技 (3042-TW) 在投信買盤回補的挹注之下，16 日股價收在 95.1 元，本周晶技股價收紅上漲 3.82%，推升周線連 5 紅並站上半年線，波段漲幅達 26.13%。,['晶技'],41a4497d-0f57-4704-84f1-5f88bf7968c5
劉揚偉接任電電公會理事長、鴻海法說、台積技術論壇登場 本周大事回顧,"['本周大事', '電電公會', '劉揚偉', '鴻海', '台積技術論壇']","鴻海董事長劉揚偉當選電電公會理事長；鴻海周三 (14 日) 召開法說會，第一季在本業持穩及業外挹注下，稅後純益達 421.08 億元，年增逾 9 成；台積技術論壇周四 (15 日) 登場，今年將在台灣與海外擴建 9 座廠，2 奈米將於下半年量產，以下為本周大事回顧： 


劉揚偉接任電電公會理事長 親曝接任原因 要協助中小企業共度難關 


電電公會於周四 (15 日) 下午舉行第 27 屆第一次會員代表大會，並改選理監事後推舉新任理事長，目前理事長人選已正式出爐，由現任鴻海 (
2317-TW
) 董事長劉揚偉當選。 


劉揚偉先前就曾表示，期盼擔任電電公會理事長，能與其他國家公會進行更多的交流，而他過去在業界、產業累積的人脈，此次擔任理事長可說是公會中眾望所歸。 


〈鴻海法說〉業外大進補 Q1 純益 421 億元年增 9 成 EPS 3.03 元創同期高 


鴻海 (
2317-TW
) 周三 (14 日) 召開法說並公告第一季財報，在本業持穩以及業外挹注下，稅後純益 421.08 億元，季減 9%，但年增 91%，每股純益 3.03 元，創歷年同期新高。 


董事長劉揚偉表示，第二季營收無論季增、年增都將顯著成長，其中，AI 伺服器將有倍增成長的表現，全年可達佔整體伺服器營收比重達 50% 的目標。 


至於近期匯率波動，鴻海預估全年營收由強勁成長下調至顯著成長，而依照鴻海內部預估，
新台幣
兌美元平均匯率升值 1 元時影響營收約 3%、毛利率減少 0.1 個百分點。 


另外，輝達 (
NVDA-US
) 將向沙烏地阿拉伯 AI 新創公司 Humain 供應超過 1.8 萬顆 GB300 Blackwell 晶片。劉揚偉表示，無論 AI 伺服器還是中東市場，鴻海都有密切合作，因此在客戶重大的專案上，都會參與其中。 


〈台積技術論壇〉今年台灣與海外共建 9 座廠 3 奈米產能大增 6 成 2 奈米下半年量產 


台積電 (
2330-TW
)(
TSM-US
) 先進技術暨光罩工程副總經理張宗生周四 (15 日) 出席技術論壇指出，台積電今年將在台灣與海外擴建 9 個廠，包含 8 座晶圓廠以及 1 座先進封裝廠，以製程技術別來看，2 奈米今年下半年量產，3 奈米今年產能將年增 6 成，台積電技術驅動大量 AI，2021 年到 2025 年 AI 晶片出貨增達 12 倍。 


〈廣達法說〉GB200 第二季放量出貨 力拚 AI 伺服器占伺服器營收 7 成 


廣達 (
2382-TW
) 周三 (14 日) 召開法說會，指出輝達 (
NVDA-US
)GB200 第二季開始放量，預期相關高單價 (ASP) 伺服器產品營收占比將持續提升，全年目標朝向 AI 伺服器營收比重占整體伺服器營收 70% 邁進。 


大同遭公共工程委員會停權 3 年 影響電力事業群投標權 


大同 (
2371-TW
) 周四 (15 日) 晚間召開重訊記者會，指出接獲行政院公共工程委員會申訴審議判斷書，因於 2009、2010 年承接兩項政府標案，構成《政府採購法》之事由，遭停權 3 年，此次停權處分將影響電力事業群投標公共領域權利。 


〈泓德澳洲進擊〉9 案場 1.5GW 齊發 資產管理規模衝 600 億元 


泓德能源 (
6873-TW
) 積極布局澳洲市場，總經理周仕昌表示，目前泓德自持與透過 ZEBRE 旗下投資的案場共 9 座，總共容量 1.5GW，預計 2027 年前全數開工，並在 2029 年前資產管理規模達到
新台幣
 600 億元。",2025-05-17 10:10:03,47380,鴻海董事長劉揚偉當選電電公會理事長；鴻海周三 (14 日) 召開法說會，第一季在本業持穩及業外挹注下，稅後純益達 421.08 億元，年增逾 9 成；台積技術論壇周四 (15 日) 登場，今年將在台灣與海外擴建 9 座廠，2 奈米將於下半年量產。,"['鴻海', '台積電', '廣達', '大同', '泓德能源', '泓德能源', '輝達', '台積電']",52fcb68e-1999-459c-8ca8-4b87f02d126e
〈熱門股〉黃仁勳打開中東AI大門 含「輝」量高00830周漲逾1成,"['ETF', '美股', '費半', '00830', '中東', '輝達']","美中關稅衝突緩解，激勵美股本周激情演出，儘管市場逐漸消化利多，那斯達克與費半指數近日回檔休息，但回顧過去一周表現，費半已重新站上 200 日線、那斯達克也有 6.6% 漲幅，整體上攻力道仍十分強勁。受到輝達 (Nvidia) 執行長黃仁勳打開中東 AI 大門話題加持，含「輝」量逾 1 成的國泰費城半導體 ETF (00830-TW)，市價連日走高，單周累計漲幅超過 10%。


國泰費城半導體基金經理人李翰林表示，5/14 美國正式撤銷 AI 擴散規則，AI 晶片得以銷售到中東地區，川普也和當地政府簽署戰略經濟協議，達成 6000 億美元的對美投資承諾，打造雙贏格局；對於美國科技巨頭而言，中東市場蘊含龐大商機，帶動晶片需求可望加速升溫，有利於美國持續坐穩全球科技領導之地位，來自中國 DeepSeek 的競爭壓力也遭削弱。


李翰林補充，科技龍頭輝達宣布將在未來五年在中東地區投入 100 億美元打造 AI 基礎措施，並提供沙烏地阿拉伯新成立為了推動沙國在 AI 領域發展的企業 Humain 大量先進半導體晶片；旗下 A100 與 H100 等高階 AI 加速器將不再受配額與審批限制，加速拓展中東、歐洲市場，為輝達全球布局開闢疆土再添助力，營運前景樂觀非凡。


且從美國撤銷 AI 擴散規則此舉來觀察，晶片出口雖被當作川普對中國關稅談判的籌碼，但川普更是積極為美國 AI 晶片巨頭開拓新財路，中長線來看無疑是為輝達、AMD 等美企創造新的營收獲利來源，半導體產業前景看好。


對台灣投資人來說，可以透過鎖定費半指數的 00830，聚焦布局全球 AI 產業鏈，第一大成分股輝達持股權重逾 12.5%，在這波限制解禁下有機會吃到更多紅利，另有重點成分股如博通、台積電、AMD 也同樣佔據半導體核心地位，更顯 00830 長期投資價值。


00830 日前高額對等關稅祭出股災之際，市價一度跌破 30 元關卡，隨著美股展開反彈，00830 也隨之走揚，並收復季線關卡，16 日小跌收在 38.28 元，本周累計漲幅仍達 10.29%。",2025-05-17 10:30:06,47379,美中關稅衝突緩解，激勵美股本周激情演出，儘管市場逐漸消化利多，那斯達克與費半指數近日回檔休息，但回顧過去一周表現，費半已重新站上 200 日線、那斯達克也有 6.6% 漲幅，整體上攻力道仍十分強勁,['國泰費城半導體'],0c2c47c5-15f9-47bf-b531-c2d0aa448a93
羨慕去年每人平均分紅5萬4？勞退自提最高6%可免稅 優缺點一次看,"['勞動部', '勞退', '自提', '收益分配', '台股', '新制勞退基金', '報稅']","又到了報稅季，您知道新制勞退除雇主幫員工提撥的 6%，也可自提最高 6%，且免稅嗎？去年新制勞退基金的操盤績效創新高，勞工平均每位勞工分紅 5.4 萬元，但今年第一季除 1 月收益率為正，已連兩個月虧損，看著台股大盤重新站回 21000，本來沒有自提的勞工，是否該申請自提，優缺點又是什麼？以下並針對勞退自提辦理和請領條件說明。


勞動基金運用局 5/1 公布，今年前 3 月新制勞退基金收益數則為 - 348 億 1,757 萬元，收益率 - 0.74%，若以目前參與收益分配的新制勞退有效帳戶 1292 萬戶來估算，換算目前平均每位勞工帳上虧損 2695 元。


觀察今年勞退投資績效，自今年 1 月收益率為正，隨著台股加權指數下滑，2 月及 3 月收益率也接連出現虧損。但去年勞動基金操作績效並不差，平均每位勞工分紅上看 5.4 萬元。


113 年新制勞退基金收益數為 6989.7 億元，收益率 16.16%，若以參與收益分配的新制勞退有效帳戶 1292 萬戶來估算，平均每位勞工分紅上看 5.4 萬元，其中有 467 萬戶、36.2% 能拿到超過 5 萬元。


勞保局說，2024 年度已完成收益分配並揭示於勞退個人專戶，勞工朋友可透過勞保局提供的多元管道查詢，逾半數勞工去年分配金額超過 2 萬元，約 749 萬戶、占 58%。


勞保局說明，由於個別勞工退休金繳納的時間及金額均不同，因此每位勞工朋友實際分配到的收益金額也有所差異，並非直接以當年度收益除以個人專戶數作平均分配。


勞退新制分兩種，一是雇主幫員工提繳 6%，另一種是員工依個人意願提繳最高上限 6%，兩者都是屬於個人專戶，等到 60 歲退休後，專戶裡的錢即可全部請領。


民眾看到勞動基金投資績效時，心中會有許多疑問，這樣的勞動基金操盤績效，值得每月自提 6% 嗎？根據勞動部勞工退休金試算，若每月自提 6%，效益會比僅由雇主提撥 6% 好，但若勞工原本就有在投資，就要自行評估這筆資金自行運用效益會不會更佳。

1.    優點：

(1)  節稅效果：自願提繳金額不計入提繳年度薪資所得課稅。

(2)  強迫儲蓄：增加勞工退休金個人專戶累積金額，強化退休生活保障。

(3)  勞動基金代操：如果您是完全不會投資理財或完全無理財習慣者，勞動基金代操的績效比放在銀行定存來的好。

(4)  保證收益機制：提繳勞退金的累積運用收益，享有不低於銀行 2 年定存利率計算之累積收益保障。


2.    缺點：

(1)  資金缺乏彈性：每月薪資如果自願提撥 1-6% 到勞退專戶後，當下可運用的資金相對減少。

(2)  無法自行選擇標的：交給勞動基金代操可能無法符合各年齡層資產配置所需，特別是對年輕族群可能太過保守。

(3)  不能隨時提領：必須年滿 60 歲才能提領。

(4)  績效普通：績效較為普通，無法滿足勞工享樂退的需求。


另外，投保於職業工會之自營作業者可以個人名義自願提撥 ｢ 6% 勞工退休金 ｣，只要填具自願提繳申請書及自動轉帳扣繳退休金約定書，並附上身份證正反面影本，申請書加蓋本人印章，以掛號郵寄回或親送勞工保險局即可。


勞工如果有自然人憑證及讀卡機，可以至勞保局 e 化服務系統點選「退休 / 勞工退休金申辦」透過網路申請，或填寫「勞工退休金申請書及收據」，寄 (送) 勞保局，就可以請領新制 6% 勞工退休金。



此外特別注意，請領月退休金或一次退休金的資格不同：

●勞工年滿 60 歲，工作年資未滿 15 年者，只得請領一次退休金。

●勞工年滿 60 歲，工作年資滿 15 年以上者，可選擇請領月退休金或一次退休金。",2025-05-17 10:50:04,47378,又到了報稅季，您知道新制勞退除了雇主幫員工提撥的 6%，員工也可自提最高 6%，且免稅嗎？去年新制勞退基金的操盤績效創新高，勞工平均每位勞工分紅 5.4 萬元，但今年第一季除 1 月收益率為正，已連兩個月虧損，看著台股大盤重新站回 2,[],3434b30b-9b46-4bfa-a802-7bedb0c2b503
