title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈台股盤前要聞〉川普關稅豁免開邊門、半導體關稅接著來、新台幣周漲3.83角,"['台股', '台股盤前', '台股盤前要聞']","4/14 台股盤前要聞


1. 台股加權指數上周搭上川普大怒神，重挫 1769.45 點，隨著周末美國公布對部分高科技產品豁免關稅，且範圍涵蓋中國，蘋果 (AAPL-US) 和輝達 (NVDA-US) 等供應鏈暫時鬆口氣，台股交易員認為，短期整個市場風向轉變，本周的上半周醞釀大反彈可期，但台積電 (2330-TW) 法說將於 17 日登場，激情後可能又再陷入觀望，短打行情將是主流。


2. 美國 12 日公告豁免多數電子終端產品的關稅，不過，川普仍預計在周一 (14 日) 揭露更多關於半導體關稅的資訊，供應鏈仍保持高度警戒，台積電 (2330-TW)(TSM-US) 將在本周四召開法說會，業界也傳出，台積電正加速美國布局，除第三期晶圓廠將在 6 月動土外，下一步將由先進封裝廠接棒，並導入 CoWoS 技術。


3. 金管會考量台股短期仍受國際股市波動連動影響，12 日下午宣布限空令繼續實施一周，包括「每日盤中借券賣出委託數量」、「最低融券保證金成數」及「放寬擔保品範圍」三項穩定市場措施，將延長實施至今年 4 月 18 日止。


4. 台北股匯 11 日連袂走強，加權指數翻紅大漲逾 500 點，新台幣兌美元匯率也在外資匯入下，終場強升 1.63 角，收在 32.705 元，為連 6 升，並創下近 2 個月新高，台北及元太外匯市場總成交值爆出 28.645 億美元，為 5 個月以來的最大量。新台幣兌美元本周累計強升 3.83 角或 1.17%，周線拉出連二紅。


5. 世界先進 (5347-TW) 董事長方略 11 日指出，隨著美中貿易摩擦持續升溫，加上中國業者不理性的價格競爭策略，已造成全球供應鏈分裂，也加深客戶對中國廠商的不信任，因此在外界環境「一消一長」局勢下，也為公司增加爭取客戶訂單的機會。


6. 天風證券分析師郭明錤在社群平台發文指出，在中國負責組裝美國 iPhone 機型的產線在 4 月 9 日已停止生產，目前尚未有恢復生產的訊息，預估將自本季開始完全由印度生產與出口美國 iPhone 機型。


〈台股風向球〉美關稅豁免通道大開 反彈裝上彈簧腿 短打成為主旋律


穩住台股信心 金管會拍板限空令繼續實施一周至 4/18


三大法人買超 326 億元 外資重砍金控股回頭敲進鴻海、台積電


〈航運指數〉SCFI 歐美線運價兩樣情 業內估東南亞關稅緩衝期搶出貨將爆艙


出國玩不受美國關稅措施影響 國籍航空 Q2 客運大增班


〈台幣〉美元轉弱 連 6 升收 32.705 元創近 2 個月新高 單周強升 3.83 角


賴清德：台灣與以色列並列第一波關稅談判國家 經貿辦已與美方視訊商議


台積電加速美國布局 三期後接棒興建先進封裝廠


〈世界展望〉方略：客戶對中國同業不信任 對訂單有正面影響


〈技嘉法說〉Q3 推輝達 GB10 架構新品 AI 伺服器已佔伺服器營收 8 成


楊金龍：有信心穩住台幣動態匯率 美元不是美國說貶就貶


卓榮泰：若加徵關稅 32% 台廠面臨轉單風險 工業產品對美出口恐減 26%


郭明錤：iPhone 銷美機種暫停在中國生產 將全由印度生產出口",2025-04-14 05:10:03,45672,台股盤前要聞,"['台積電', '世界', '蘋果', '輝達', '台積電']",7ab546c8-eee7-4357-9563-df84f181cc4e
對等關稅變鬧劇，台股重演暴漲8000點歷史！？,"['趨勢分析', '何基鼎', '摩爾投顧']","2025 年 4 月 11 日，美國海關及邊境保護局（CBP）公告對等關稅豁免清單，涵蓋電腦、螢幕、伺服器、半導體設備與零組件、積體電路、手機等 20 項高科技產品，自 4 月 5 日起回溯免徵關稅，雖川普喊出「美國優先」，但在科技業壓力及歐美反彈聲浪下，政策大幅轉向，對中國高達 145% 的關稅實則「選擇性執行」，顯示政策反轉已現端倪，美股四大指數周五已經全面回穩，道瓊指數重回 40000 點整數關卡，多頭格局再次確認。




關稅戰原意為強化談判籌碼，但引發全球供應鏈混亂與市場劇烈波動，包括蘋果、英特爾在內的美國科技巨頭市值受創，川普最終宣布暫緩多數關稅措施，現在看來，對等關稅形同虛構，『停滯性通膨』危機解除，下周台股獲得赦免的股票，將會出現大漲，從技術面來看，台股周 KD 指標已經出現低檔黃金交叉，上次出現週 KD 指標低檔黃金交叉為 2023 年九月，台股從 15975 漲至最高 24416 點，漲幅高達 8441 點，技術指標出現中長多訊號，台股後續走勢相當值得期待！


投資股票要大賺，一定要買在利多公佈前，美國已經放寬各種關稅，然而中國對美國 125％關稅、稀土禁令還未解除，雙方最終一定會達成協議，協議達成後，陸股 ETF、中概股很有可能大漲，相關標的如中信中國高股息 (00882-TW)、鴻海(2317-TW)、聯發科(2454-TW) 等，後續走勢相當值得期待，其餘類股可留意下列幾檔：瑞昱(2379-TW)、中租 - KY(5871-TW)、金麗科(3228-TW)、藍天(2362-TW)、亞德客(1590-TW)、IET-KY(4971-TW)。




一周大事


4/14(一)


※高盛財報公佈


●法說會：富邦金


★總經指標：


4/15(二)


※花旗、美銀財報


4/16(三)


※台指期結算、FED 鮑爾談話、ASML 財報


4/17(四)


※NetFLIX 財報公佈


●法說會：台積電、同欣電、富鼎


4/18(五)


※美股休市一天




❤你的支持是我們的動力，謝謝




➤鼎極操盤手 何基鼎 LINE 粉絲團


https://lin.ee/iuxMCJU
https://lin.ee/iuxMCJU


➤鼎極操盤手 何基鼎 YT


https://www.youtube.com/@gd1788




本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2025-04-14 07:28:44,45671,無摘要,"['亞德客-KY', '藍天', '金麗科', '中租-KY', '瑞昱', '聯發科', '鴻海', 'IET-KY', '中信中國高股息']",1ca53cbd-90cc-4716-bdba-46440f0dcce0
jpp-KY業績水漲船高 開始供貨特定客BBU和儲能櫃機構件,"['jpp', '營收創高', '伺服器', 'AI', 'BBU', '航太', '泰國', '關稅']","jpp-KY (5284-TW)(經寶精密) 受惠於機櫃類產品的訂單能見度高，3 月營收、第一季營收均寫下新高紀錄；經寶透露，開始供應特定客戶 BBU 和儲能櫃機構件，隨著各國推動新能源政策，且 AI 基礎建設對能源的需求上升，蓄勢待發成下一波營運新動能。


經寶說明，受惠於 AI 與雲端伺服器產業長期成長，加上全球供應鏈重組，位於泰國的製造基地仍具備相當的生產優勢，發展重心同時放在航太 (新機製造、維修改裝、高端特殊應用) 和非航太 (如通訊、伺服器、能源等基礎建設) 雙主軸並行，並持續投資自動化和製程升級。


經寶進一步提到，隨著 Deepseek 問世，企業客製化伺服器的詢問度大增，而近期 Chatgpt 的生成式圖像應用，更是突顯用戶對於算力及雲端存儲的需求，經寶已成為客戶新一代 AI 通用型機櫃的主要協力廠商，而水冷機構件、水對氣擴充櫃也配合客戶同步開發中。


在航太業務方面，經寶為 Airbus 和 Thales 等國際航太客戶的亞洲關鍵供應商，並持續擴大與新客戶如 Safran 的合作與送樣進度，近期也積極申請歐盟航太維修與改裝認證 (POA)，為未來切入高毛利維修市場做準備。


除此之外，董事會也授權董事長鍾國松，積極洽談航太高端特殊應用市場的策略合作。",2025-04-14 08:10:03,45670,jpp-KY 業績水漲船高 開始供貨特定客 BBU 和儲能櫃機構件,['jpp-KY'],5fe095e3-ef6e-4404-9640-e83dd5abda65
鉅亨速報 - Factset 最新調查：晶碩(6491-TW)目標價調升至430元，幅度約3.61%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共8位分析師，對晶碩(6491-TW)提出目標價估值：中位數由415元上修至430元，調升幅度3.61%。其中最高估值454元，最低估值366元。
綜合評級 - 共有8位分析師給予晶碩(6491-TW)評價：積極樂觀3位、保持中立5位、保守悲觀0位。
晶碩(6491-TW)今(11日)收盤價為318.5元。近5日股價下跌11.53%，相關生技醫療近5日下跌11.38%，集中市場加權指數下跌8.31%，短期股價無明顯表現。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-04-14 08:10:19,45669,FactSet 最新調查：晶碩(6491-TW)目標價調升，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['晶碩'],ba4ca612-8fe0-4ea9-a3d0-8867514db6b2
鉅亨速報 - Factset 最新調查：晶碩(6491-TW)EPS預估下修至24.66元，預估目標價為430元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共8位分析師，對晶碩(6491-TW)做出2025年EPS預估：中位數由24.9元下修至24.66元，其中最高估值26.9元，最低估值22.68元，預估目標價為430元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
26.9(26.9)
30
最低值
22.68(22.68)
26.09
平均值
24.89(25.03)
28.55
中位數
24.66(24.9)
28.57
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
7,499,000
8,425,450
最低值
7,094,000
7,527,000
平均值
7,303,020
8,010,920
中位數
7,292,500
8,069,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
23.47
22.83
22.03
17.84
營業收入
(單位：新台幣千元)
6,817,305
6,789,861
6,321,198
5,595,043
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/6491/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-04-14 08:11:05,45668,FactSet 最新調查：晶碩(6491-TW)EPS預估下修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['晶碩'],ed6284ca-c477-419a-9230-6f8a8d894e1a
鉅亨速報 - Factset 最新調查：台化(1326-TW)EPS預估上修至0.61元，預估目標價為28元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共11位分析師，對台化(1326-TW)做出2025年EPS預估：中位數由0.61元上修至0.61元，其中最高估值1.14元，最低估值0.03元，預估目標價為28元。
市場預估EPS
預估值
2025年(前值)
2026年
最高值
1.14(1.14)
1.67
最低值
0.03(0.01)
0.87
平均值
0.58(0.53)
1.2
中位數
0.61(0.61)
1.25
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
最高值
349,921,850
359,693,880
最低值
322,761,520
325,395,000
平均值
339,889,780
344,446,280
中位數
345,973,000
350,541,000
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
0.06
1.46
1.26
6.56
營業收入
(單位：新台幣千元)
348,607,574
332,619,533
379,896,563
365,812,098
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/1326/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-04-14 08:11:07,45667,FactSet 最新調查：台化(1326-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['台化'],68b576e1-1c21-4e53-8434-754198dbd6d5
晶華湧入會展商務客 4-5月淡季住房率仍達85%,"['晶華', '會展', '飯店', '電腦展', '國旅', '餐飲']","連鎖飯店龍頭晶華 (2707-TW) 甫公布第一季合併營收達 18.55 億元，創單季次高紀錄，晶華最新指出，隨著國際商務客來台人數穩定成長，進入第二季後，台北晶華酒店 4-5 月平均住房率仍達 85%，再加上內需市場有母親節聚餐、端午送禮旺季陸續到來，住房和餐飲業績動能續熱無虞。


晶華表示，來台國際商務客穩健增長中，隨著台北國際汽機車零配件展、工具機展、電腦展等國際大型會展、雙北世界壯年運動會等陸續到來，對台北晶華酒店的住房表現有直接助益，4-5 月住房率有 85% 高水準。


另一方面，晶華集團旗下的台南晶英、晶泉丰旅、捷絲旅，以及重新開幕的太魯閣晶英均積極掌握國旅市場，強化布局獎勵旅遊和親子散客。


此外，母親節消費需求熱，台北晶華將延續 2-3 月與韓國 KITCHEN205 合作草莓蛋糕的銷售佳績，再次推出母親節主題蛋糕。


而晶華各飯店的端午粽禮提前於 4 月初銷售，期望在一般家用市場外，先行鎖定企業送禮訂單，掌握節慶商機。",2025-04-14 08:20:03,45666,晶華湧入會展商務客 4-5 月淡季住房率仍達 85%,['晶華'],05b312ba-0e10-4a01-b754-99719a404dd1
台積電、鴻海、廣達、聯發科 如何快速解套?,"['趨勢分析', '摩爾投顧', '楊育華']","台股上週經歷了史上最大震盪、洗盤、上下洗刷的一星期，週一 4/7 想賣也賣不掉，週四 4/10 想買也買不到狂飆 1608 點 (9.25%) 史上第一強，台指期、台積電、聯發科、鴻海、廣達通通漲停⊕，但週五 4/11 早盤還一度大跌 581 點再嚇大家一次，但最後收盤由台積電、聯發科、廣達、鴻海帶動大漲 528 點，兩天漲 2137 點整週拉出 2221 點下影線!!!


而台積電、聯發科、廣達、鴻海如何快速解套? 我 4/11 週五 YouTube 節目有完整說明，不好意思用文字解析不會那麼清楚，建議有興趣的朋友可以去看，另外最新消息美國總統週五受訪時，表示對於目前 10% 關稅大多數國家可以提供某些豁免，對中國的超高關稅表示現在是過渡期，但他樂觀認為會與中國達成部分協議，這對於台股後勢會是一個很大的利多!!


不論如何我上週已經和大家說的很清楚，每次暴跌之後都會伴隨著暴利【目前是歷史性財富重分配的時候】上週會見台股這一整年的低點，目前看起來也是如此，本週預計會先由大型權值股帶動指數部分先回到 20000 點，之後會在 20000~21000 點區間震盪就會輪動中小型股狂飆，接著等待關稅談判有更多豁免消息傳出會整體全線再噴出，大家辛苦了一起加油!!!


最後如果還是有股票問題都可以 Line 我詢問!!


【楊育華分析師 LINE@粉絲團，享有即時精選個股分享】


點選以下連結即可加入:


https://lin.ee/fmIIRhL


【訂閱楊育華分析師 YouTube 頻道，有每天詳細的解盤影片】


點選以下連結即可加入:


https://www.youtube.com/channel/UCK1TfbeSlR0jc733Ep83Xfg


文章來源: 摩爾證券投顧 --- 楊育華分析師


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2025-04-14 08:37:05,45665,無摘要,[],eaada3fd-b136-4c67-a132-bf693545bc73
盤中速報 - 櫃買市場加權指數上漲4.46點至209.4點，漲幅2.18%,"['台股指數', '台股盤中', '指數走勢', '櫃買市場加權指數', '貨櫃航運', '油價下跌受惠股']","截至台北時間14日09:00，櫃買市場加權指數上漲4.46點（或2.18%），暫報209.40點。
歷史漲跌幅
近 1 週：-13.67%
近 1 月：-17.79%
近 3 月：-15.44%
近 6 月：-23.94%
今年以來：-19.9%
焦點個股
貨櫃航運概念領漲+9.93%。其中    陽明(2609-TW)            上漲        9.97%            ;        萬海(2615-TW)            上漲        9.97%            ;        長榮(2603-TW)            上漲        9.84%    。
油價下跌受惠股概念領漲+5.11%。其中    陽明(2609-TW)            上漲        9.97%            ;        萬海(2615-TW)            上漲        9.97%            ;        長榮航(2618-TW)            上漲        9.91%    。",2025-04-14 09:01:12,45664,櫃買市場加權指數盤中漲幅2.18%，油價下跌受惠股、貨櫃航運概念表現強勁。快同時查看近日週月績效與即時新聞資訊。,"['陽明', '萬海', '長榮', '長榮航']",9aa037fe-65e0-4e84-bb77-4e14fa2a1e51
盤中速報 - 集中市場加權指數上漲408.52點至19937.29點，漲幅2.09%,"['台股指數', '台股盤中', '指數走勢', '集中市場加權指數', '貨櫃航運', '油價下跌受惠股']","截至台北時間14日09:01，集中市場加權指數上漲408.52點（或2.09%），暫報19937.29點。
歷史漲跌幅
近 1 週：-8.31%
近 1 月：-11.08%
近 3 月：-13.16%
近 6 月：-14.73%
今年以來：-15.22%
焦點個股
貨櫃航運概念領漲+9.93%。其中    陽明(2609-TW)            上漲        9.97%            ;        萬海(2615-TW)            上漲        9.97%            ;        長榮(2603-TW)            上漲        9.84%    。
油價下跌受惠股概念領漲+5.11%。其中    陽明(2609-TW)            上漲        9.97%            ;        萬海(2615-TW)            上漲        9.97%            ;        長榮航(2618-TW)            上漲        9.91%    。",2025-04-14 09:04:03,45663,集中市場加權指數盤中漲幅2.09%，油價下跌受惠股、貨櫃航運概念表現強勁。快同時查看近日週月績效與即時新聞資訊。,"['陽明', '萬海', '長榮', '長榮航']",c61efd94-0da3-4471-b1ce-2ffe2289e6f4
