content,publish_at,id,summary,title,keywords,related_stocks,uuid
"12/22 台股盤前重要新聞


兆豐證看好金龍年台股 3A+2C 五大亮點 有望挑戰 18600 點


渣打符銘財：外銷訂單轉正受惠低基期 示警科技訂單下滑隱憂


平均地權條例修正上路影響趨淡 全台 10 月預售揭露重回萬件


中鴻 1 月內銷產品漲 500-800 元 2 月外銷同步上調


中鋼董座翁朝棟：明年鋼市復甦可望優於預期 一定比今年好


外資今狂掃陽明 7 萬張 累計五日加碼 85 億元


三大餐飲新兵近日掛牌 全家餐飲股價狂飆逾 80%


新卡附帶權益堪稱業界最頂級 永豐銀全年獲利將創高


智冠換股結盟榮剛〉榮剛將取得 18.32% 股權 成第一大法人股東


〈智冠換股結盟榮剛〉攜手串聯健康娛樂生態圈 建構 B2C 新動能


中國再出手！宣布中止 ECFA 部分產品關稅減讓 明年元旦生效


ECFA 中止 12 項關稅減讓 商總許舒博：只是開始 不會就這樣結束


明年元旦起興櫃整併、開放簡易公發 戰略新板走入歷史


重要個股新聞焦點


裕隆簡化轉投資架構 清算裕隆大陸投資公司


昇陽半生技布局報捷 多合一液態蛋白檢測平台完成臨床前測試


祥碩擬斥 16.83 億元 認購文曄現增 1.77 萬張


散熱模組廠雙鴻結盟中揚光 出資 1 億元參與私募持股 3.6%


OTC：設備廠鏵友益 12/22 起得爲融資融券交易


這檔債券 ETF 連 6 日登成交王 國泰投信一次送 2 檔追募申請


緯穎推最新邊緣運算伺服器 採用英特爾第 5 代 Xeon 處理器


中國限制石墨出口 中碳：客戶積極洽詢替代料 將迎轉單商機


星宇航空將發 1 個月年終 調薪 2000 元 增交通津貼 1000 元


全福生技乾眼症新藥三期解盲 主要療效未達標


祥碩擬斥 16.83 億元 認購文曄現增 1.77 萬張",2023-12-22 05:10:02,12781,台股盤前要聞,〈台股盤前要聞〉台股亮點3A+5C、科技訂單下滑隱憂、ECFA減惠只是開始,"['台股', '台股盤前', '台股盤前要聞']",[],7091bcd8-aee1-4a1b-b71c-edd3f312ae5d
"一檔聯邦快遞 (FDX-US) 因財報不佳，讓昨日美股大幅回挫，今晨的美股因為美光 (MU-US) 財報佳又重啟了美股的漲勢，而美國三季度的 GDP 低於預期，也強化了市場對 FED 明年降息的預期，美股四大指數今晨都漲，道瓊上漲 0.%，標普 500 指數漲 1.0%，科技股那指上漲 1.2%，記憶大廠美光 (MU-YS) 大漲 8.6% 的帶動費半指數大漲 2.7%，收復了前一日大跌的失土。


   在重要個股方面蘋果 (AAPL-US) 跌 0.1%，微軟 (MSFT-US) 漲 0.7%，META-US 漲 1.3%，，亞馬遜 (AMZN-US) 漲 1.1%。伺服器大廠美超微 (SMCI-US) 小漲 0.7%，谷歌 (GOOG-US) 再漲 1.5%，半導體輝達 (NVDA-US) 漲 1.8%，超微 (AMD-US) 漲 3.3%，半導體權重股博通 (AVGO-US) 漲 1.5%，台積電 ADR(TSM-US)漲 2.5%，特斯拉 (TSLA-US) 近 3%。台股夜盤指數跟著美股漲而上漲 77 點。美股小型股羅素 2000 指數也反彈 1.7%，NBI 生技指數亦上漲 1.6%。


昨日因為美股亞股的跌台股也跌 91 點跌幅為 0.5%，今日台股有機會收復昨日的失土，從內容結構來看，昨天台股無庸置疑的主流仍在海運股，日股三大航商持續大漲，其中以散裝輪為主的川崎汽船 (9107-TW) 股價大漲 3.8% 持續創下歷史新高，上海集運指數歐洲線期貨 (ECO) 昨天再拉漲停是 4 連板，全球海運巨頭馬士基 (MAERSK) 股價昨再漲 2.6% 也創波段新高，長榮 (2603-TW) 收 152 元，上漲 2.7%，除息前的價位 155 只差一小步，還記得老師在除息前推荐大家買進長榮 (2603-TW) 參與除息，更大膽預測長榮將會填息，一路走來始終如一，過程中漲漲跌跌，老師帶著會員也是低買高賣依著股價的高低節奏操作，如果順利填息，70 元股息將順利到手，但來回操作，至少又多出近 20 元的獲利，獲利幅度可望推進百分百。海運此波非同小可，記得幾個月前的長榮穩中透堅，但唱獨角戲吹不起漣漪，而現在連陽明 (2609-TW) 都攻漲停創高，萬海 (2615-TW) 盤中也一度漲停，三雄齊漲，好久不見，小散裝呢? 前有川崎汽船創歷史高的範例，正德 (2641-TW) 前一波獲利逾 20% 出，近日買回，今天開始賺了，看得懂才賺得到，沒有事先預告，只能看戲!




反應今晨的美股，美光的大漲，今天台股的記憶體個股跟著上漲是必然的，但也要避免追高，南亞科 (2408-TW) 華邦電 (2344-TW) 威剛 (3260-TW) 和品安 (8088-TW) 都可留意，若配合基本面和股價老師較看好品安。昨日的防疫股從大漲到大跌，這原本是這類股股性的特色，而今晨美股生技指數又重回漲勢，老師說過先防疫股後新藥，再保健，所以今日台股在生技股方面可以看美時 (1795-TW) 股價的表現，美時除了學名藥的題材外，上個月甚至與歐洲製藥大廠諾和諾德 (NV0-US) 合作開發減肥藥。諾和諾德是歐洲市值最大的個股，近期股價再度重啟漲勢直逼歷史新高點。


持續追踪華星光 (4979-TW)K 線連 3 紅，今日拼四手紅盤，兩天前推荐的昇貿(3305-TW) 是艾克爾 (AMKR-US) 台廠直接供應鏈，艾克爾是全球封測的領導廠商，其下的 COWOS 80% 供貨輝達(NVDA-US)，股價前一日收盤價寫下歷史高，推荐昇貿昨天也開始賺錢，還有沒有好股來相報?? 加入老師的會員影音吧! 免費的啦!


近日操作難度高，投資朋友若有操作上或持股的問題歡迎加入老師的 LINE。LINE 好友連結 : 
https://lin.ee/5fbMyC2


最新影音 (請點影音上方標題至 Youtube 收視品質會更佳




您可以點選下方黃色圖，股票健診或詢問入會，將有專人會協助您!




台股鑫攻略，帶您掌握全世界，跟著邱老師，穩中求勝才是您的最佳操作策略。台股鑫熱線 02-2653-8299。


文章來源：邱鼎泰分析師 / 亨達投顧


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2023-12-22 07:33:21,12780,無摘要,【鑫攻略早報】-長榮(2603-TW)獲利近73%填息在望!!,"['亨達投顧', '邱鼎泰', '恒大', '長榮', '正德', '華星光', '昇貿', '美時 南亞科', '威剛', '華邦電', '品安', '陽明', '萬海', '趨勢分析']","['長榮', '陽明', '昇貿', '華星光', '美時', '品安', '威剛', '華邦電', '南亞科', '正德', '萬海', '博通', '特斯拉', '台積電', '聯邦快遞', '超微', '輝達', 'Google', 'Super Micro Computer Inc', '亞馬遜', '微軟', '蘋果', '美光', '安可']",4498ce14-acd2-4b8e-b633-0d9c76e163f2
"台股大盤指數昨 (21) 日受美股拖累，權值股三巨頭全倒，壓抑整體走勢，不過在 AI、航運族群脫鉤表態下，股價逆勢走揚，使得台股跌幅收斂。法人指出，雖台股昨日走跌，但回測月線有撐，仍維持多頭走勢。 


回顧台股昨日表現，一度重挫近 200 點，但在 AI、航運族群強勢走升下跌幅收斂，台股下跌 91.46 點，終場收 17543.74 點。台股 2023 年倒數 6 個交易日，法人對於明年行情多數認為先下後上，不過需留意第一季高位階權重股的影響與修正，持股檔數過多，在月底前仍應逢高把握減碼機會。 


市場消息方面，中鋼 (2002-TW) 昨日召開法說會，董事長翁朝棟指出，明年鋼鐵復甦狀況有望優於預期，加上鋼鐵景氣循環是 3 年，隨著第四季已經開始看到市況復甦，明年一定會比今年好。 


另外，榮剛 (5009-TW) 與智冠 (5478-TW) 於昨日宣布，增發新股方式受讓對方增資發行之新股，透過換股合作深化策略合作關係，攜手共創健康娛樂生態圈，建構 B2C 的新動能。 


美股四大指數則收復大部分失土，逢低買盤湧現，記憶體大廠美光漲勢強勁，飆漲 8.63%，2020 年 3 月以來單日表現最佳。台積電 ADR 同樣走揚，漲幅 2.51%。 


道瓊指數上漲
 322.35 點或 0.87%，收 37404.35 點，再創新高；
那斯達克
指數上漲 185.92 點或 1.26%，收 14963.87 點；
標普 500 指數
上漲 48.4 點 1.03%，收 4746.75 點；而
費城半導體
指數則上漲 110.93 點或 2.77%，收 4118.59 點。 


美國商務部下修第三季 GDP，從 5.2% 下修至 4.9%，低於市場預期。另外，上周美國初次領取失業金的人數，即便從 20.3 萬人微幅上升至 20.5 萬人，但仍低於市場預期的 21.5 萬。",2023-12-22 08:21:48,12779,台股大盤指數昨 (21) 日受美股拖累，權值股三巨頭全倒，壓抑整體走勢，不過在 AI、航運族群脫鉤表態下，股價逆勢走揚，使得台股跌幅收斂。法人指出，雖台股昨日走跌，但回測月線有撐，仍維持多頭走勢。 ,〈台股盤前〉美光大漲激勵、台積電ADR漲2.5% 助指數開高,"['台股盤前', 'AI', '航運']","['中鋼', '榮剛', '智冠']",5af11927-5e6e-4f0a-98c5-eed054ec5e58
"世界經濟論壇（WEF）於歐洲時間 12 月 14 日公佈最新一批燈塔工廠名單，鴻海 (2317-TW) 旗下鴻佰科技（Ingrasys）桃園南青廠，運用 AI 技術讓生產效率提升 73% 入選，成為全球首家 AI 伺服器燈塔工廠。


鴻佰科技（Ingrasys）桃園南青廠主要產品包括 AI 伺服器、HPC 加速器、雲端存儲等產品。這也是鴻海集團繼深圳、成都、鄭州、武漢後，拿下的第五座燈塔工廠。


鴻佰科技總經理丁肇邦表示，持續深耕 AI 數位智慧製造系統，深入推動廠內各項自動化、數位化、智慧化與節能化的升級，是鴻佰能快速抓住 AI 產業爆發機遇的關鍵。


鴻佰南青廠通過在訂單預測、倉庫和生產調度、產品設計以及品質和組裝測試等領域引入 AI 運算，實現了生產效率提升 73%、產品不良率降低 97%、交貨期縮短 21%、以及單位元製造成本降低 39%。


燈塔工廠的稱號係由世界經濟論壇（WEF）和麥肯錫諮詢公司，透過多項嚴謹指標評選，WEF 對鴻佰南青廠給出的評價是，人工智慧基礎模型帶來了對計算能力需求的爆炸式增長，以及對 AI 伺服器更高的效率、品質和反覆運算速度的要求。


為全面系統推動 AI 工廠數位化轉型，鴻佰科技在南青廠部署了超過 30 個先進技術案例。其中，在生產經營環節中的五個最核心場景，均導入最先進的 AI 技術。


首先是透過 AI 技術的導入，輔助需求預測，讓南青廠在原有基礎上，大幅提升需求預測準確率，也大規模改善產品交付能力。再來通過部署支援 AI、優化智慧倉管系統，縮短了物料準備和訂單分配的時間。


第三則是基於 AI 控制與分析的品質管制，使得產品品質檢查及設備維護效率顯著提升，人工壓力大幅降低；第四是引入 AI 驅動的自動化裝配和測試車間，大幅提升設備綜合效率及人均產能。


最後搭配 AI 模型建構，加速改善產品參數設計，則讓複雜的 AI 伺服器設計變得高效且更加貼近客戶需求，成為鴻佰伺服器產品定制能力獲得市場廣泛認可的關鍵。",2023-12-22 09:16:59,12778,世界經濟論壇（WEF）於歐洲時間 12 月 14 日公佈最新一批燈塔工廠名單，鴻海 (2317-TW) 旗下鴻佰科技（Ingrasys）桃園南青廠，運用 AI 技術讓生產效率提升 73% 入選，成為全球首家 AI 伺服器燈塔工廠。,鴻海旗下鴻佰桃園南青廠 成全球首座AI伺服器燈塔工廠,"['鴻海', '鴻佰', 'AI']",['鴻海'],3b87728c-919b-4650-ace6-a8345ef55321
"連鎖餐飲業者三商餐飲 (7705-TW) 於今 (22) 日登錄興櫃，承銷價 91 元，早盤以 108 元開出，一度攻高至 138 元、漲幅逼近 50%，盤中漲幅收斂至 20% 上下，三商餐飲表示，投資 8.05 億元進行中央廚房擴建中，並規劃 2024 年開始投產，預計可提升 3 倍產能和自製率，為未來展店做好準備。


三商餐飲主打國民美食，旗下品牌有三商巧福、拿坡里披薩、福勝亭、三商鮮五丼、品川蘭、BANCO、拿坡里炸雞、巧福 PLUS 和虎記餃子等，總店數超過 400 家，為國內最大全直營餐飲集團。


三商餐飲表示，直營制的餐飲服務對門店營運有較高的控制能力，在此基礎上加入「快餐店 QSR」和「多品牌全品項」兩種策略，創造獨有的經營模式。


其中，QSR 具有出餐快速、餐點標準化的特色，較不受景氣波動影響，且外帶外送比例 70-80%。


而「多品牌全品項」不僅可滿足不同消費者喜好，也降低單一原物料波動風險，使近年毛利率維持在 37-43%，優於 QSR 同業平均 28.7%。


由於疫後餐飲產業明顯復甦，三商餐飲前 11 月營收 52.2 億元，年增 10.82%，已超去年全年；而上半年營收 28.4 億元，年增 12.8%，毛利率 37.7%，稅後純益 1.2 億元，年增 185.48%，每股純益 (EPS) 1.99 元。


展望未來，三商餐飲說明，由於已具有一定品牌成熟度，且多屬經濟實惠的國民美食，目前中央廚房的產能利用率已達 90%，為因應各品牌展店規劃和產品線拓展，日前投資 8.05 億元進行中央廚房擴建，將在 2024 年開始投產，預計提升 3 倍產能及自製率，將可支援多達 800 家門市所需。


此外，因應外送新餐飲模式，餐飲業透過線上點餐，降低成本並提高坪效，三商餐飲已於今年初成立「三商餐飲雲端廚房」，集結旗下包括三商巧福、拿坡里炸雞、福勝亭、三商鮮五丼等品牌，創造第二條成長曲線。",2023-12-22 09:45:08,12777,三商餐飲登錄興櫃漲近 20% 擴建中央廚房明年投產,三商餐飲登錄興櫃漲近20% 擴建中央廚房明年投產,"['三商餐飲', '新股掛牌', '餐飲', '外送']",['三商餐飲'],5de8e176-b343-4813-ad46-1b93b6d557f4
"台灣碳權交易所今 (22) 日完成首批碳權交易，玉山金 (2884-TW) 為第二屆永續金融先行者聯盟輪值主席，主動參與購入首批 5000 噸碳權，用於自身金融產品及服務碳中和，以實際作為響應政府 2050 淨零轉型目標。


玉山金總經理陳茂欽表示，樂見台灣碳權交易進入下一個新的里程碑，市場機制是邁向淨零非常重要的環節。面對氣候變遷所帶來的巨大挑戰，玉山也將持續努力，透過資金引導加速產業淨零轉型並發揮金融影響力，將轉型的挑戰化為機會，攜手志同道合的顧客與合作夥伴，共同打造美好的淨零家園。


玉山金表示，已宣示 2050 年完成淨零，透過長期推動在業務發展過程中結合淨零、減碳思維與行動，首批購入的 5000 噸碳權，將使用在自有大樓及零碳信用卡、零碳 ATM 等金融商品服務的碳抵換，打造零碳金融圈。


在營運環境減碳上，自 2017 年起國內外所有營業據點已導入 ISO14064 溫室氣體盤查，針對重點排碳標的加強管理，導入綠建築理念，選用低汙染綠建材、低耗能電器用品及省水標章認證產品，更結合再生能源發展，逐步於行舍屋頂建置太陽能發電設備並導入綠色電力，降低建築耗能、提升能源使用效率並同時降低碳排放。


至於信用卡面向，玉山金表示，自 2019 年起即針對每年新發行的信用卡進行碳中和，預計於 2025 年可將玉山市面流通信用卡全數轉換為零碳信用卡。


此外，玉山已於 2023 年取得 ATM 交易碳足跡認證，盤查從原料、服務到廢棄等產品生命週期碳排放，並已完成碳抵換，讓顧客在玉山 ATM 的每筆交易都是碳中和的綠色交易。


碳權交易所於今年 8 月 7 日正式揭牌，玉山金表示，建立公平國際碳權交易在國際上是一重要議題，在國內透過氣候變遷因應法的實施，並賦予碳權交易所為唯一官方指定碳權交易平台。


由碳交所協助過濾碳權來源、確定案場、碳權品質並且提供透明安全交易機制，讓需要碳權的企業能有一公平公正公開管道進行購買及抵銷，加速淨零轉型，也是台灣結合公私部門關鍵資源，共同推動淨零轉型的具體實踐。",2023-12-22 09:49:41,12776,台灣碳權交易所今 (22) 日完成首批碳權交易，玉山金 (2884-TW) 為第二屆永續金融先行者聯盟輪值主席，主動參與購入首批 5000 噸碳權，用於自身金融產品及服務碳中和，以實際作為響應政府 2050 淨零轉型目標,〈碳權交易〉玉山金首筆購入5000噸碳權 用於零碳信用卡、ATM,"['碳權', '玉山金', 'ATM', '信用卡']",['玉山金'],9567a949-88eb-450e-ab88-0ea692908a90
"美元指數最新報價貶至 1 周低點，市場等待今 (22) 日出爐的美國通膨數據，台北股匯市早盤呈偏強整理，新台幣早盤強升達 1.12 角，升破 31.2 元價位，是 7 月下旬以來新高，最高觸及 31.17 元，成為使加權指數漲點緩步擴大的助力。


新台幣今日以 31.26 元、升值 2.2 分開出後，隨即呈強勢走勢，盤中最高來到 31.17 元，升值 1.12 角，目前高低價差 9 分。


觀察主要亞幣，以馬來幣強彈 0.6% 之上最多，新台幣升 0.3%，泰銖升近 0.2%，港幣和星元處平盤附近整理，日圓和人民幣小貶約 0.1%，韓元貶 0.2%。


法人分析，聯準會 (Fed)12 月利率決策會議維持利率區間不變，但利率點陣圖對 2024 年降息 2 次提高至 3 次，此為更偏鴿的聲明，也使美國十年期公債殖利率持續回落至 3.9% 以下，有利風險性資產反彈，並延續資金行情。",2023-12-22 10:03:27,12775,〈台幣〉強彈逾 1 角 衝破 31.2 元關卡寫 5 個月新高,〈台幣〉強彈逾1角 衝破31.2元關卡寫5個月新高,"['美元', '台幣', '聯準會', '降息', '資金行情']",[],7592dff2-231f-4bf2-9d7a-a237a1b61c31
"台股從 11 月低點 16001 上漲至今，漲幅超過 1500 點，很多個股皆出現 3 成、甚至 5 成以上的漲幅。而近期貨櫃三雄，長榮 (2603-TW)、陽明 (2609-TW)、萬海 (2615-TW)，船舶已進入傳統淡季，但近日股價卻出現了強力反彈大漲，指標股陽明一周內更是出現三成的漲幅！這是為何？


江江的名言：【暴跌的隔壁 = 總住著暴利】！股價漲多就是最大的利空，相反的，跌深就是最大的利多。之前貨櫃三雄股價之所以一整年都漲不動，最主要的原因就是景氣不佳 + 業績大幅度衰退，如今相較於其他個股動輒漲三成、五成、甚至漲幅超過一倍的相比，股價相對委屈下，自然就會出現賺暴利的機會！


而「紅海危機」正是引爆這波大漲的引線，但其上漲的真正主因，是「低基期 + 最壞狀況已過」的概念。配合主計總處公布經濟預測，預測 2024 年經濟成長 3.35%， 2023 年景氣落底，最差的狀況即將過去的背景下，研判接下來將有一族群，會複製貨櫃三雄飆漲模式，投資人接下來要特別留意，今年一整年幾乎都還沒漲到的 PMIC 族群！


我們很早之前就預告未來會有 AI 筆電 + AI 手機 =「萬物皆 AI」。江江認為在 AI PC 中，不僅宏碁、華碩、仁寶會大漲，隨著 AI PC 蝴蝶效應發酵，如 CoWoS 封裝、散熱模組、高速傳輸、記憶體、驅動 IC、觸控 IC、PMIC 等，裡面不乏有大驚奇潛力飆股在其中喔！


舉 PMIC(電源管理 IC) 為例：從前年開始，受景氣下行、PC/NB 及智慧手機需求疲弱影響，加上美國對中國大陸擴大禁令，導致市場需求不佳、庫存大增，衝擊 PMIC 未來需求展望，使得前任股王矽力 - KY(6415-TW)、昔日千金股力智 (6719-TW)，以及來頡 (6799-TW)、茂達 (6138-TW)、通嘉 (3588-TW)，去年皆歷經股價大跌，股價腰斬，今年 2023 一整年，股價跟之前的貨櫃三雄一樣，趴在原地不動。


暴跌的隔壁 = 總住著暴利~ PMIC 將有大驚奇黑馬股在其中！


【暴跌的隔壁 = 總住著暴利】：本波陽明之所以大漲，正是具備「股價低基期 + 最壞狀況已過」的立基 + 狹「紅海危機」利多而大漲。「低基期」個股已躍升為現階段台股大主流。同理：PMIC 相關個股，茂達狹著 DDR5 題材股價已經先表態上漲！而矽力 - KY、力智、來頡、通嘉，股價還在低點，重點是本周才剛剛萌芽，值得投資人特別留意。接下來低基期 + 產業景氣循環股基本面有落底跡象的個股正是江江強力鎖定的重點標的。想進一步了解的話，那建議你務必要鎖定江江在 Line @的分析。


投資人若想進一步了解江江最新切入的中小型主升股是誰？如何應對盤勢變化？手上持股不知如何操作。那建議你務必要鎖定江江在 Line @，將有更進一步的訊息給大家了解。想了解還未起漲的市場主流，同步了解大盤多空轉折點及學習預測技術分析，都可加入密切鎖定 Line@粉絲團關注。


有持股問題或想要飆股→請加入江江 Line @：
https://lin.ee/vTaRqlQ

更多產業趨勢報告 + 盤中訊息→請加入江江 TG：
https://t.me/win58899

江江的 Youtube【點股成金】解盤：
https://reurl.cc/02drMk


文章來源：摩爾投顧－江國中分析師


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2023-12-22 10:23:07,12774,無摘要,外資狂掃陽明主因不是紅海危機是這個… 複製「這個模式」鎖定下一隻主升黑馬股！,"['趨勢分析', '摩爾投顧', '點股成金', '江國中', 'AI', 'AI PC', '矽力-KY', '力智', '來頡', '通嘉', '宏碁', '華碩', '仁寶', '長榮', '陽明', '萬海']","['長榮', '茂達', '力智', '矽力-KY', '萬海', '陽明', '來頡', '通嘉', '來頡']",ad0208a6-756a-4e77-ab77-fea2f8343221
"工業用水與廢水處理工程廠商萬年清 (6624-TW) 將辦理 2019 年上櫃以來進行的首度市場籌資，萬年清並將以發行有擔保可轉換公司債及辦理現金增資案發行 2880 張現增股籌資，此一合計 2 億元的市場籌資案並已向金管會送件。


萬年清擬發行有擔保可轉換公司債籌資 1 億元，及辦理現金增資案發行 2880 張現增股籌約 1 億元，現增股並暫訂以每股 35 元溢價發行，這兩項籌資案的主辦券商爲玉山證券。


萬年清在去 (2022) 年已簽約金額達 8 億元，工程入帳效應持續發酵中，公司營運並自第二季起由虧轉盈，2023 年前三季營收 2.69 億元，稅後純益爲 524 萬元，每股純益 0.29 元。


萬年清目前營收占比仍以內需居多數，台灣占 75%、越南則超過 18%，公司雖然積極擴展海外市場但需要時間發酵，拓點主要跟隨客戶擴廠及資本支出進度，繼越南設立全資子公司後，目前已有實績的印度也有設立子公司規劃。


萬年清營收包括兩大區塊，一為廢水處理統包工程類，另一為技術、設備業務，目前萬年清的業務方向在透過全球各地合作，爭取更多專業技術、設備業務的合約。",2023-12-22 10:33:44,12773,工業用水與廢水處理工程廠商萬年清 (6624-TW) 將辦理 2019 年上櫃以來進行的首度市場籌資，萬年清並將以發行有擔保可轉換公司債及辦理現金增資案發行 2880 張現增股籌資，此一合計 2 億元的市場籌資案並已向金管會送件。,萬年清啟動上櫃以來首度市場籌資 預計募集約2億元,"['CB', '現增', '籌資', '萬年清']",['萬年清'],7d32cc49-a3b4-4882-8ab0-1433eccac6c8
"由於紅海危機迫使商船繞道好望角，據悉船公司對大型直客最新報價，地中海線已漲至每 TEU(標準 20 呎櫃) 達 4500-5000 美元，較上周行情攀升約 3 倍左右，法人發布最新報告指出，估紅海航線暫停對貨櫃海運市場的運力影響約 20-30%，有助短線歐洲線運價反彈。


法人分析，繞行好望角航線，使遠東到歐洲航線航程將增加約 3300 海哩，航程增加多達 30% 左右，船期也將由原先 25 天增加至 34 天。


因此，船公司對於大型直客最新報價，地中海線已漲至每 TEU 約 4500-5000 美元。


由於每年農曆年前處歐美航線傳統小旺季，終端需求增加，此時船舶供給減少，有利短線貨櫃運價彈升。


目前全球三大貨櫃航運聯盟當中，長榮 (2603-TW) 所屬 OA 聯盟 (OceanAlliance) 於遠東 - 歐洲的運能市占率 35%，而陽明 (2609-TW) 所屬 THE Alliance 市占也達 26%，長榮和陽明成為歐洲線運價上漲的主要受惠者，萬海 (2615-TW) 雖未營運歐洲線，但整體市場運力縮減，令全航線下檔有撐，也間接受惠。",2023-12-22 10:41:47,12772,紅海危機衝擊運力約 2-3 成 地中海航線運價翻倍,紅海危機衝擊運力約2-3成 地中海航線運價翻倍,"['紅海', '長榮', '陽明', '萬海', '海運', '運價']","['長榮', '陽明', '萬海']",6e020c5e-3bbc-466e-bfa5-88315e0be9d2
