title,keywords,content,publish_at,id,summary,related_stocks,uuid
〈台股盤前要聞〉外資狂買台積電2.35萬張、台幣衝破29.4元、電商被推向資本戰,"['台股', '台股盤前', '台股盤前要聞', '摘要']","6/26 台股盤前要聞


1. 台股 25 日由台積電 (
2330-TW
) 領軍電子股走高，推升指數以 22430.61 點作收，攻上年線 22269 點，上漲 241.85 點，市場成交值 3865.22 億元。三大法人同步買超，合計買超 431.73 億元。外資買超台股 355.96 億元， 其中就砸了 250.73 億元買台積電 23559 張。


2. 
新台幣
 25 日衝破 29.5 元心理大關，最高來到 29.352 元，創 2022 年 6 月以來新高，終場收在 29.391 元，升值 1.45 角，台北外匯經紀公司成交值 13.7 億美元。


3. 網家 (
8044-TW
) 董事長詹宏志 25 日主持股東會時指出，2024 年營業額還是衰退，主要是因競爭激烈，而 2025 年還更激烈，隨著境外電商加大資源投入的情況下，將電商的競爭推向「資本戰」，目前還是過著「苦日子」，需小心翼翼度過這個亂流。


4. 全球封測龍頭日月光投控 (
3711-TW
)(
ASX-US
) 25 日舉辦股東會，營運長吳田玉表示，集團積極布局先進封裝與先進測試，其中，面板級封裝投資進度不變，本季開始進機，年底進入小量試產階段，尺寸也會略做改變，為 310x310 毫米，被外界認為是緊跟客戶腳步。


5. 回顧自 4 月對等關稅政策引發崩跌以來，這波反彈攻勢由電子族群扮演先鋒部隊，截至昨日止，共有 12 檔原型 ETF 漲幅超過三成，幾乎清一色與 AI、半導體、電動車相關。


6. 根據 CRIF 中華徵信所最新發布的《2025 台灣大型企業排名 TOP5000》報告，儘管 2024 年台灣企業整體營運表現亮眼，營收總額創下 43.6 兆元新高，稅後純益也達 5.2 兆元，成長率高達 44.18%，但報告也揭示了兩大潛在風險：產業表現差異大、新進榜企業遞減。


7. IC 設計業者神盾 (
6462-TW
) 25 日召開股東會，董事長羅森洲表示，雖然公司仍處於虧損階段，但隨著投資效益逐步顯現，今年營收不僅會優於去年，虧損也將收斂，並在 2026 年挑戰轉盈；同時，神盾旗下子公司乾瞻科技預計 9 月申請公開發行、年底興櫃，並於明年第二季掛牌上櫃。


〈台幣〉升值 1.45 角收 29.391 元 創 3 年來新高價


外資買超台股 356 億元 光買台積電就砸了 251 億元


〈詹宏志開講〉電商還在過苦日子 被推向「資本戰」競爭更嚴峻


12 檔台股 ETF 自低點強彈逾 3 成 AI、半導體、電動車成投資關鍵字


去年台灣 5000 大企業營收 43.6 兆元創新高！CRIF 示警仍有這 2 大潛在風險


神盾今年營收續揚、虧損估收斂 乾瞻預計明年上櫃


〈日月光股東會〉緊跟客戶腳步 面板級封裝尺寸改 310x310


建通董座：下半年二大主軸推升營運 特殊新型銅材出貨拚翻倍


台揚漲太兇遭列注意股 公布 5 月虧損 1900 萬元 EPS-0.08 元


〈前鼎股東會〉400、800G 產品陸續驗證商轉 全年光纖模組目標 145 萬個",2025-06-26 05:10:03,48980,台股盤前要聞,[],7cae37a1-5b0f-434a-b2f9-9b5a39c38864
鉅亨速報 - Factset 最新調查：漢翔(2634-TW)目標價調降至50元，幅度約3.85%,"['台股', '市場預估', '目標價']","根據FactSet最新調查，共5位分析師，對漢翔(2634-TW)提出目標價估值：中位數由52元下修至50元，調降幅度3.85%。其中最高估值59元，最低估值45元。
綜合評級 - 共有5位分析師給予漢翔(2634-TW)評價：積極樂觀1位、保持中立5位、保守悲觀0位。
漢翔(2634-TW)今(25日)收盤價為44.1元。近5日股價下跌1.23%，相關航 運 業近5日下跌6.74%，集中市場加權指數上漲0.33%，短期股價無明顯表現。
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-06-26 08:10:18,48979,FactSet 最新調查：漢翔(2634-TW)目標價調降，最高估值、最低估值、中位數、綜合評級、近5日股價、大盤表現、即時新聞資訊。,['漢翔'],d09eebbf-38bb-493f-b952-4a379547d70e
鉅亨速報 - Factset 最新調查：聯茂(6213-TW)EPS預估上修至4.33元，預估目標價為78元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共9位分析師，對聯茂(6213-TW)做出2025年EPS預估：中位數由4.21元上修至4.33元，其中最高估值5.1元，最低估值3.73元，預估目標價為78元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
5.1(5.1)
6.39
7.78
最低值
3.73(3.73)
4.16
5.4
平均值
4.39(4.3)
5.33
6.69
中位數
4.33(4.21)
5.52
6.8
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
36,345,000
39,431,000
41,014,050
最低值
32,359,160
33,548,170
37,119,810
平均值
34,193,520
36,868,620
39,109,720
中位數
33,727,000
36,964,500
39,152,500
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
2.26
1.86
4.94
9
營業收入
(單位：新台幣千元)
29,377,677
25,079,039
29,129,710
32,524,688
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/6213/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-06-26 08:10:25,48978,FactSet 最新調查：聯茂(6213-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['聯茂'],693302b3-f154-4a26-ab1a-e077dd01216a
鉅亨速報 - Factset 最新調查：緯創(3231-TW)EPS預估上修至8.54元，預估目標價為141.5元,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共14位分析師，對緯創(3231-TW)做出2025年EPS預估：中位數由8.49元上修至8.54元，其中最高估值11.13元，最低估值7元，預估目標價為141.5元。
市場預估EPS
預估值
2025年(前值)
2026年
2027年
最高值
11.13(11.13)
14.36
14.2
最低值
7(7)
7.95
9.04
平均值
8.73(8.68)
10.85
11.55
中位數
8.54(8.49)
10.31
11.24
市場預估營收
預估值
(單位：新台幣千元)
2025年
2026年
2027年
最高值
1,887,693,370
2,394,791,080
2,370,382,000
最低值
1,518,868,260
1,759,446,490
1,925,706,370
平均值
1,695,145,280
2,004,395,150
2,166,471,820
中位數
1,676,119,320
2,021,027,000
2,085,502,040
歷史獲利表現
項目
2024年
2023年
2022年
2021年
EPS
6.11
4.08
4.01
3.76
營業收入
(單位：新台幣千元)
1,049,255,781
867,057,007
984,619,156
862,082,848
詳細資訊請看台股內頁：
https://www.cnyes.com/twstock/3231/financials/ratios
資料來源：Factset，數據僅供參考，不作為投資建議。",2025-06-26 08:10:28,48977,FactSet 最新調查：緯創(3231-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,['緯創'],6b244248-a594-49ad-8543-5ff1e3647666
華航強拓機隊 再砸近650億元增購13架空巴客機,"['華航', '機隊', '航空', '空巴']","華航 (2610-TW) 董事會決議再引進 5 架 A350-900 航機和 8 架 A321neo 客機，以因應短程與中長程航線營運需求，預計總金額約 22 億美元 (約新台幣 648 億元)；而今年以來已公告購機多達 37 架，全力拓展機隊中。


華航說明，此 5 架 A350-900 航機購價總額不超過 19.65 億美元，或租金使用權資產總額不超過 11.48 億美元。


而 8 架 A321neo 客機中，第 1 批 5 架約 2.4 億美元，第 2 批 3 架因處於商業談判階段，價格金額尚未確定，將於簽約後補行公告。


近期華航全力拓展機隊，日前也與與波音正式簽署 10 架 777-9 廣體客機和 4 架 777-8F 貨機訂單，包括 9 架選購權，新機隊預計自 2030 年起開始交付，成為首家引進 777X 旗艦機型的國籍航空。


不僅如此，華航還與空中巴士正式簽署 10 架 A350-1000 廣體客機採購訂單，新機隊預計 2029 年起交付，購機計畫除了 10 架 A350-1000 確定訂單，還包括 5 架選購權。


另一方面，華航現有的 15 架 A350-900 機隊於 2027 年起將進行客艙升級。",2025-06-26 09:26:20,48976,華航強拓機隊 再砸近 650 億元增購 13 架空巴客機,['華航'],0b4a865e-2965-4572-9c8a-0a1a525041df
〈台股開盤〉輝達飆風托住台積電漲風 站穩所有均線漲逾百點,"['台積電', '台股開盤', 'BBU', '新盛力']","輝達 (NVDA-US) 股價與市值創新高，激勵台積電 (2330-TW) 今日早盤以 1075 元改寫 3 個月來新高價，帶動台股大盤以平低盤 22425.39 點開出後，一度拉高到 22547 點，上漲逾 110 點，持續站在所有均線之上。市場專家看好台股上檔壓力逐漸化解後，在多方力道推動下，指數近期有望進一步挑戰 2 萬 3。


同時，匯市方面，今天早盤新台幣對美元匯價報 29.300 元，升值 9.1 分。


資深證券分析師黃漢成指出，先前台股由月線之下反彈上攻，目前以類股輪動方式震盪前進，目前留意的集團作帳、AI 相關概念股如鴻海 (2317-TW)、緯創 (3231-TW)、營邦、勤誠等都值得留意 ；同時，台股目前在高檔震盪，逐步突破 2024 年 10 月到 2025 年 3 月區間的套牢區。


台北股市大盤今早盤大盤指數以 22425.39 點開出後維持高檔震盪，最低 22425.39 點，最高 22547.2 點，預估集中市場全場成交值爲 3246 億元。集中市場早盤電子股上漲 0.3%，占大盤成交值 76.36%，金融股上漲 0.32%，航運類股上漲 0.6 %。


台股早盤台積電在平盤附近震盪，聯發科 (2454-TW) 平盤、鴻海 (2317-TW) 及廣達 (2382-TW ) 等權值股上揚。


今天華碩 (2357-TW) 除息 34 元，除息參考價 666 元，早盤貼息跌逾 2.1%。最低爲 651 元。蘋果概念股大立光 (3008-TW) 平盤震盪、玉晶光 (3406-TW) 股價上漲，特斯拉及機器人概念股亞光 (3019-TW) 股價上漲超過 2%。


BBU 類股走勢勢包括新盛力 (4931-TW)、順達 (3211-TW) 上漲，新盛力並漲停。 


IC 載板類股走勢上，欣興 (3037-TW)、南電 (8046-TW)、景碩 (3189-TW) 早盤都同步上漲，早盤長榮 (2603-TW)  及陽明 (2609-TW) 同步走揚。


25 日天外資在台股買超台股 355.96 億元， 其中就砸了 250.73 億元買台積電 23559 張，外資今天對台積電的買超張數創 11 個交易日來新高。但 25 日現貨市場外資買超 355.96 億元，投信買超 57.56 億元，自營商買超 18.21 億元；但 在期貨市場，外資交易口數淨額爲空單 2368 口，未平倉口數淨額爲空單 45816 口 。


黃漢成說，外資在期貨及現貨的操作相當紛歧。


今天的美股收盤方面，市場焦點集中於以伊停火局勢，以及聯準會主席鮑爾對通膨與利率政策的最新說法，標普 500 指數近乎持平，距離歷史高點僅一步之遙，輝達創新高。美光財測強勁，盤後攀升超 3%。


美股週今晨收盤主要指數表現： 美股道瓊指數下跌 106.59 點，或 0.25%，收 42,982.43 點。 那斯達克指數上漲 61.02 點，或 0.31%，收 19,973.55 點。 S&P 500 指數下跌 0.02 點，或 0.00%，收 6,092.16 點。 費城半導體指數上漲 51.43 點，或 0.95%，收 5,493.30 點。 NYSE FANG+ 指數上漲 136.42 點，或 0.95%，收 14,539.16 點。


費半成分股多收紅。輝達 (NVDA-US) 大漲 4.33%，台股 ADR 普遍收高。台積電 ADR (TSM-US) 上漲 1.20%。


統一證券指出，輝達股價與市值創新高，投資人對 AI 信心增加；川普 25 日宣稱伊朗核設施已徹底被毀，中東緊張局勢降溫；台積電昨填息、投信作帳行情啟動，多頭信心逐漸回溫，預估台股指數盤堅，緩步往 2 萬 3 關卡邁進。惟川普的大而美法案及關稅豁免時間僅剩 2 週，外資淨空單仍高於 4 萬口，台幣升值對出口業壓力大 ，仍須留意 7 月之後公告營收及第二季財報的影響；


在選股方向維持以流動性佳的中大型權值股為主，技術面轉強及有題材的個股為輔，推薦族群聚焦：AI 概念股、機器人、科技材料升級或替代概念、生技、重電及能源等。


國票證券指出，大型語言模型應用持續發展，催生資料中心需求，加上各國陸續建置下 AI 基礎建設出現加速跡象，有助吸引買盤歸隊。",2025-06-26 09:44:43,48975,台股大盤指數上檔壓力逐漸化解後，集中市場加權股價指數 25 日收盤已經站上所有均線，今 (26) 日台股大盤以平低盤 22425.39 點開出後，台積電 (2330-TW) 以 1075 元改寫 3 個月來新高價，AI 伺服器 BBU 族群續攻。,"['緯創', '陽明', '南電', '欣興', '順達', '新盛力', '亞光', '玉晶光', '大立光', '華碩', '聯發科', '鴻海', '台積電', '長榮', '景碩', '輝達', '台積電']",5ecd7ffb-6e77-4284-af30-e1a91fac3cdc
〈焦點股〉餐飲新兵報到 豊漁登興櫃首日大漲4成,"['餐飲', '新股掛牌', 'IPO', '豊漁', '板前', '日料']","以無菜單板前料理起家的餐飲集團豊漁 (7847-TW) 今(26)日登錄興櫃，興櫃參考價為 40 元，早盤以 50 元開出，最高來到 62.1 元，漲幅達 40%，盤中均價約 56.5 元。


豊漁去年營收突破 10 億元，年增 63.35%，創歷史新高紀錄，但尚未轉盈，目標今年在全力拓展平價品牌之際，開始轉為獲利。


豊漁旗下有知名日料「初魚鮨」、「初魚鉄板料亭」、米其林一星「盈科 EIKA」與無國界鐵板燒「liteppanyaki」等，深耕高端市場。


而為快速搶占平價正餐市場，豊漁也陸續推出和牛鐵板燒「季樂」、海鮮丼專門店「長浜魚屋」、正統壽喜燒與水炊鍋「牛喜」等多元品牌，目前主要開在百貨美食街，此將是未來集團的主要營運成長動能。


另一方面，豊漁成立全資子公司豊漁貿易，以掌握食材源頭、並擴大大宗採購效益。


豊漁董事長朱霆理也規劃布局「精肉鋪」、「清酒舖」等新品牌，進軍高端肉品和酒類零售市場，同時帶動貿易業務。",2025-06-26 10:19:08,48974,〈焦點股〉餐飲新兵報到 豊漁興櫃首日大漲 4 成,['豊漁'],af2fc1e2-fcc9-4a2e-9207-edd66492d3b9
〈喬山股東會〉通過4元現金股利案 殖利率逾2% 邁入50周年持續提高市占,"['喬山', '股東會', '健身器材', '股利']","健身器材廠喬山 (1736-TW) 今 (26) 日召開股東會，會中決議配發每股 4 元現金股利，以昨 (25) 日收盤價 177 元計算，現金殖利率 2.26%。喬山今年邁入 50 周年，期許在 50 年之際，達到全球商用市占 50%，家用中長期市占 30% 的目標，並成為產業領導者。 


喬山 2024 年收購全球第三大家用健身器材品牌 BowFlex，並藉由 BowFlex 龐大的消費者基礎與品牌知名度強化市場地位；商用市場方面，則受惠健身房客戶持續成長，以及喬山在客戶的供貨比重拉高，加上新客戶開發也有顯著進展。 


在家用及商用市場帶動下，喬山 2024 年營收達 478 億元，年增 25.5%，再創歷史新高，稅後純益 24.3 億元，年增 2.42 倍，每股純益 8.02 元。 


喬山目前為全球前八大連鎖健身房客戶的供應商，營收成長動能主要來自健身房的會員客流帶動的展店及換機需求，喬山著手進行商用產品往上及往下延伸發展的策略，高端商用新產品 Matrix-Onyx 上市搶進新通路，以及初階商用品牌 Vision 商用系列產品也陸續上市，可望帶動商用市場的全通路開發。 


家用市場方面，因進入門檻較低，競爭相對激烈，喬山指出，品牌及消費者認同度是關鍵，因此藉由 BowFlex、Horizon 及 Schwinn 多品牌策略，持續擴大在大型量販通路、自有零售通路及電商營收規模，且已設定短中長期策略。",2025-06-26 10:20:33,48973,喬山 (今 (26) 日召開股東會，會中決議配發每股 4 元現金股利，以昨 (25) 日收盤價 177 元計算，現金殖利率 2.26%。喬山今年邁入 50 周年，期許在 50 年之際，達到全球商用市占 50%，家用中長期市占 30% 的目標。,['喬山'],8e17bb4f-4412-4eed-b5ef-b64ff177d4d6
宏達電攜手日本NTT簽署MOU 推動大場域沉浸式實景娛樂,"['宏達電', 'VR', 'NTT', '沈浸式實景']","VR 軟硬體整合商宏達電 (2498-TW) 今 (26) 日宣布，與日本電信與智慧場域 ICT 解決方案領導企業 NTT Communications 簽署策略合作備忘錄（MOU），雙方將攜手推動大場域沉浸式實景娛樂於日本地區的應用發展。


大場域實景娛樂（LBE）為近年於全球快速成長的沉浸式娛樂形式，結合 XR 技術與實體空間，廣泛應用於文化、娛樂、教育與觀光等多元場域。觀眾僅需配戴 XR 頭戴裝置，即可享受結合實體與虛擬空間的沉浸式體驗。


對場館方而言，只需設置輕量化設備，便可快速導入，無須大規模改裝場域，即能靈活規劃多樣活動，提升場地使用效益與應用價值。


而隨著日本近年來積極興建大型體育與演唱會場館，如何在非賽事或活動期間有效活化場域資源，已成為場館經營者的重要課題。不僅需降低設施維護與管理成本，同時也期望透過提升使用率，進一步擴大對地方經濟的正向影響。


宏達電擁有全球領先的大場域實景娛樂（LBE）技術，NTT Com 則在智慧場館建設與網路基礎設施方面具備深厚經驗，雙方將整合各自的技術優勢與資源，共同發展以 LBE 為核心的新型娛樂應用，致力打造兼具沉浸體驗與永續營運效益的場館活化方案。


HTC 提供的大場域實景娛樂解決方案，支援多人同步沉浸體驗，用戶可在高達 1,000 平方公尺（約 33 公尺 × 30 公尺）的大空間中自由探索。不僅適用於文化展演，也廣泛應用於表演藝術、軍警訓練、教育推廣與沉浸式觀光等多元應用情境，展現高度擴展性與商業彈性。


展望未來，HTC 與 NTT Com 計畫進一步深化合作，攜手更多日本國內動漫、遊戲等知名 IP 內容商、藝術文化場館營運方及地方政府，共同拓展沉浸式內容的規模與深度。


此外，NTT Com 也將積極評估導入其創新技術平台，如 IOWN 創新光學和無線網路、IoT 物聯應用與觸覺傳輸等前瞻技術，建構可實現跨場館即時連線與高互動沉浸體驗的新世代娛樂模式，進一步推動日本沉浸式場域娛樂邁向多點聯動、智慧升級的未來。",2025-06-26 10:21:28,48972,VR 軟硬體整合商宏達電 (2498-TW) 今 (26) 日宣布，與日本電信與智慧場域 ICT 解決方案領導企業 NTT Communications 簽署策略合作備忘錄（MOU），雙方將攜手推動大場域沉浸式實景娛樂於日本,['宏達電'],608d4cf4-fee6-4f98-a48d-74c974f98f5c
光學鍍膜廠耀穎光電今登錄興櫃交易 早盤大漲80%,"['興櫃', '澤米', '耀穎', 'IPO']","精密光學鍍膜廠耀穎光電 (7772-TW) 今 (26) 日登錄興櫃交易，券商認購價為每股 50 元。耀穎早盤成交最高價衝高到 90 元，漲幅達 80%；耀穎光電股本 2.41 億元，2025 年 1-5 月自結營收 1.91 億元，毛利率 41.54%，稅後純益 3342 萬元，每股純益 1.39 元，已超越 2024 年全年獲利的 3086 萬元。


就已上市的光學鍍膜業者澤米科技 (6742-TW) 而言，今天早盤股價也上漲 1.12%。


耀穎光電主力業務涵蓋兩大核心包括「精密光學鍍膜」與「半導體光學製程代工」。在「精密光學鍍膜」方面，公司早年即切入高階電影攝影應用，為好萊塢知名高階攝影機品牌供應商，全球高階 8K 光學低通濾光片（OLPF）市占超過 30%。


耀穎鍍膜技術成功跨入多場域應用包含手機、筆電、車載影像系統、低軌衛星及生技檢測等，如台灣知名半導體廠合作開發 8 吋 DUV 曝光機專用濾光片；在太空領域，更為台灣國家太空中心（TASA）認證的濾光片合格供應商，參與福衛八號多光譜濾光片與主次鏡鍍膜任務。


公司具備將多層光學鍍膜直接鍍製於晶圓上的能力，並以蒸鍍設備結合黃光蝕刻工藝，提供一站式整合代工，良率超過 99%。產品主要應用於智慧型手機中的環境光感測器、3D 感測、指紋辨識模組等，在非蘋智慧型手機市占超過 60%。


針對業界對蒸鍍與濺鍍技術選擇的考量，總經理郭晉辰表示，濺鍍雖具備較高的膜層均勻性與精密度，但設備成本高、製程調整彈性低；相較之下，耀穎選擇以德國與日本頂尖蒸鍍設備為核心，透過製程優化與黃光整合設計，成功克服蒸鍍膜厚不均問題，並可快速切換材料，大幅降低生產週期與成本。耀穎能以更具成本效益的蒸鍍技術，穩定提供 99% 以上的晶圓良率，讓環境光感測器與 3D 感測元件在手機、穿戴與 IoT 設備中都能高效率導入，協助客戶在全球競爭中取得速度與成本的雙優勢。


在終端應用方面，手機顯示面板由 TFT 逐步轉向 OLED 技術，因 OLED 色彩層次更豐富、對環境光與色溫感測精度要求更高，驅使感測元件需增加更多鍍膜層數與波段區隔，進一步推升單件光學製程複雜度與價值。耀穎光電擁有從設計、黃光、鍍膜到切割的一站式整合能力，可在此趨勢下有效承接日益精密的感測濾光需求。",2025-06-26 10:23:41,48971,精密光學鍍膜廠耀穎光電 (7772-TW) 今 (26) 日登錄興櫃交易，券商認購價為每股 50 元。耀穎早盤成交最高價衝高到 90 元，漲幅達 80%。,"['澤米', '耀穎']",b64ad4c4-1883-4b10-b87c-1129fa6865ec
